timestamp	averaging[s]	PM1 [�g/m�]	PM2.5 [�g/m�]	PM4 [�g/m�]	PM10 [�g/m�]	PMtot [�g/m�]	CO2 [ppm]	VOC [ppb]	VOC [mg/m�]	Cn [1/cm�]	M1,0 [�m]	M2,0 [�m�]	M3,0 [�m�]	x10(dCn) [�m]	x16(dCn) [�m]	x50(dCn) [�m]	x84(dCn) [�m]	x90(dCn) [�m]	Cn [1/m�]	PIA [1/m�]	T [�C]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(�m) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
05.02.2024 08:38:20	10.00	1.95	3.07	4.38	4.36	4.53	388.00	80.00	0.36	38.40	0.28	0.11	0.10	0.20	0.20	0.24	0.29	0.32	38399126.00	0.00	22.71	998.70	38.65	75.00	0.03	1.37	25.00	->	1.72	5.36	5.69	6.00	5.86	5.59	3.06	1.16	0.50	0.45	0.31	0.26	0.10	0.04	0.13	0.00	0.53	0.36	0.13	0.10	0.31	0.14	0.14	0.03	0.07	0.08	0.00	0.00	0.00	0.00	0.00	0.17	0.03	0.00	0.00	0.00	0.00	0.00	0.05	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:38:30	10.00	1.91	3.15	5.08	5.13	5.45	388.00	80.80	0.37	35.88	0.29	0.13	0.16	0.20	0.21	0.24	0.29	0.33	35881410.00	0.00	22.71	998.80	38.67	75.00	0.03	1.36	25.00	->	1.14	4.66	6.24	5.07	6.06	4.15	3.03	1.54	0.90	0.23	0.30	0.39	0.00	0.13	0.04	0.02	0.25	0.36	0.05	0.16	0.15	0.22	0.13	0.07	0.14	0.19	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:38:40	10.00	1.50	2.12	2.79	2.81	2.91	388.00	74.60	0.34	31.26	0.27	0.10	0.08	0.20	0.20	0.24	0.29	0.31	31257679.00	0.00	22.71	998.80	38.69	75.00	0.03	1.36	25.00	->	0.64	5.12	5.46	3.96	5.62	3.85	2.71	0.97	0.84	0.30	0.00	0.16	0.11	0.12	0.08	0.11	0.01	0.18	0.21	0.06	0.15	0.16	0.00	0.02	0.03	0.22	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:38:50	10.00	1.85	3.28	5.76	6.90	7.74	388.00	72.80	0.33	34.61	0.29	0.16	0.29	0.20	0.20	0.24	0.29	0.34	34614634.40	0.00	22.69	998.76	38.72	75.00	0.03	1.37	25.00	->	0.73	5.82	4.24	4.65	5.42	4.73	3.98	1.34	0.49	0.25	0.10	0.02	0.21	0.45	0.46	0.06	0.10	0.07	0.21	0.17	0.33	0.07	0.17	0.00	0.02	0.27	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:39:00	10.00	2.13	5.08	10.42	12.14	13.67	388.00	71.20	0.32	38.10	0.32	0.23	0.48	0.20	0.20	0.24	0.30	0.41	38098267.20	0.00	22.63	998.86	38.81	75.00	0.03	1.37	25.00	->	1.11	5.47	5.28	4.90	5.48	5.12	3.61	2.21	0.36	0.38	0.57	0.00	0.22	0.53	0.58	0.00	0.16	0.03	0.14	0.14	0.41	0.05	0.24	0.00	0.05	0.35	0.14	0.00	0.00	0.01	0.02	0.00	0.00	0.08	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:39:10	10.00	1.77	3.93	7.13	7.55	8.18	388.00	67.80	0.31	37.50	0.29	0.16	0.25	0.20	0.20	0.24	0.29	0.33	37496548.40	0.00	22.71	998.82	38.81	75.00	0.03	1.37	25.00	->	1.18	5.09	6.82	5.40	5.99	4.79	2.61	1.53	0.51	0.59	0.43	0.00	0.22	0.21	0.36	0.03	0.29	0.04	0.30	0.04	0.14	0.00	0.03	0.00	0.01	0.15	0.20	0.00	0.00	0.03	0.12	0.00	0.00	0.14	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:39:20	10.00	1.75	2.72	3.80	3.72	3.81	388.00	65.20	0.30	35.69	0.28	0.11	0.09	0.20	0.20	0.24	0.29	0.32	35691394.00	0.00	22.69	998.82	38.67	75.00	0.03	1.37	25.00	->	1.56	5.27	6.35	5.30	5.75	3.47	3.44	0.93	0.49	0.39	0.05	0.25	0.13	0.09	0.36	0.18	0.23	0.37	0.20	0.18	0.11	0.00	0.22	0.00	0.00	0.01	0.10	0.00	0.00	0.02	0.06	0.00	0.00	0.01	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:39:30	10.00	2.07	2.53	2.80	2.79	2.81	388.00	57.40	0.26	39.16	0.27	0.09	0.05	0.20	0.20	0.24	0.29	0.34	39159191.20	0.00	22.65	998.88	38.81	75.00	0.03	1.37	25.00	->	1.81	5.97	6.20	6.08	4.38	4.33	4.34	1.80	0.39	0.46	0.26	0.40	0.16	0.28	0.37	0.17	0.12	0.52	0.05	0.20	0.15	0.00	0.63	0.00	0.00	0.00	0.03	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:39:40	10.00	1.94	2.31	2.45	2.45	2.45	387.90	49.00	0.22	42.09	0.26	0.08	0.04	0.20	0.20	0.24	0.29	0.32	42088607.60	0.00	22.61	998.85	38.89	75.00	0.03	1.36	25.00	->	1.68	6.18	6.19	6.58	6.41	4.96	4.15	1.86	0.64	0.43	0.66	0.33	0.05	0.32	0.39	0.19	0.10	0.18	0.00	0.16	0.09	0.02	0.29	0.00	0.08	0.00	0.12	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:39:50	10.00	1.98	2.35	2.48	2.48	2.48	387.00	42.60	0.19	42.60	0.26	0.08	0.04	0.20	0.20	0.23	0.29	0.32	42595317.20	0.00	22.53	998.90	39.12	75.00	0.03	1.37	25.00	->	1.77	6.62	7.78	6.25	6.54	4.24	3.38	1.49	1.22	0.29	0.35	0.21	0.21	0.37	0.55	0.16	0.15	0.01	0.10	0.03	0.26	0.27	0.00	0.00	0.20	0.10	0.03	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:40:00	10.00	2.14	2.86	3.71	3.69	3.79	387.20	33.60	0.15	41.04	0.28	0.10	0.08	0.20	0.20	0.24	0.30	0.34	41043518.80	0.00	22.41	998.90	39.34	75.00	0.03	1.37	25.00	->	1.23	6.03	7.35	5.28	6.24	4.94	3.09	1.57	1.36	0.23	0.27	0.33	0.59	0.24	0.66	0.03	0.11	0.00	0.46	0.02	0.38	0.24	0.05	0.00	0.05	0.09	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:40:10	10.00	2.07	3.14	4.67	4.64	4.84	388.00	28.60	0.13	42.22	0.27	0.11	0.11	0.20	0.20	0.24	0.28	0.31	42215285.60	0.00	22.47	998.82	39.52	75.00	0.03	1.37	25.00	->	1.49	7.90	6.63	5.20	6.69	5.64	3.58	1.37	0.41	0.32	0.06	0.30	0.31	0.02	0.44	0.00	0.06	0.03	0.25	0.17	0.40	0.19	0.21	0.23	0.00	0.01	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:40:20	10.00	1.90	2.51	3.30	3.28	3.38	388.00	25.20	0.11	42.45	0.26	0.09	0.06	0.20	0.20	0.23	0.28	0.30	42452807.20	0.00	22.43	998.84	39.43	75.00	0.03	1.37	25.00	->	1.84	8.72	6.18	5.37	6.29	5.71	3.71	1.57	0.27	0.22	0.02	0.34	0.20	0.18	0.46	0.00	0.13	0.08	0.00	0.15	0.26	0.27	0.18	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:40:30	10.00	1.39	1.49	1.55	1.55	1.55	388.00	23.60	0.11	33.09	0.26	0.07	0.03	0.20	0.20	0.24	0.29	0.31	33094504.00	0.00	22.41	998.82	39.59	75.00	0.03	1.38	25.00	->	1.13	5.93	4.43	3.75	6.00	3.91	3.57	2.06	0.19	0.24	0.16	0.20	0.17	0.30	0.48	0.00	0.20	0.08	0.00	0.01	0.12	0.10	0.04	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:40:40	10.00	1.46	1.95	2.17	2.17	2.17	388.60	18.40	0.08	29.80	0.27	0.09	0.05	0.20	0.20	0.24	0.29	0.33	29800888.60	0.00	22.41	998.80	39.34	75.00	0.03	1.38	25.00	->	0.82	4.41	4.66	4.40	5.46	3.15	2.60	1.04	0.68	0.46	0.25	0.00	0.21	0.14	0.50	0.03	0.21	0.03	0.00	0.13	0.15	0.01	0.08	0.09	0.00	0.00	0.00	0.17	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:40:50	10.00	1.64	2.10	2.31	2.30	2.31	389.00	19.20	0.09	33.81	0.27	0.09	0.05	0.20	0.20	0.24	0.29	0.33	33807066.40	0.00	22.45	998.80	39.20	75.00	0.03	1.39	25.00	->	1.03	4.79	6.21	5.22	4.47	5.11	2.38	0.78	0.86	0.44	0.40	0.02	0.31	0.06	0.46	0.23	0.17	0.03	0.00	0.32	0.05	0.06	0.14	0.03	0.00	0.00	0.00	0.18	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:41:00	10.00	1.58	1.84	2.10	2.09	2.11	389.00	9.40	0.04	35.04	0.26	0.08	0.04	0.20	0.20	0.24	0.29	0.31	35042172.00	0.00	22.25	998.84	39.37	75.00	0.03	1.38	25.00	->	1.07	4.79	6.45	4.68	4.47	6.29	2.80	1.39	0.55	0.49	0.27	0.11	0.07	0.13	0.36	0.30	0.17	0.12	0.00	0.13	0.00	0.03	0.22	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:41:10	10.00	1.95	2.86	3.92	3.86	3.97	388.20	2.80	0.01	37.91	0.28	0.11	0.09	0.20	0.21	0.24	0.29	0.31	37908249.60	0.00	22.19	998.80	39.58	75.00	0.03	1.38	25.00	->	0.99	4.88	6.11	6.13	4.57	6.63	3.95	1.00	0.68	0.43	0.19	0.06	0.13	0.03	0.15	0.21	0.15	0.32	0.11	0.31	0.16	0.00	0.10	0.32	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:41:20	10.00	1.88	2.53	3.16	3.13	3.18	388.00	0.60	0.00	37.75	0.27	0.10	0.06	0.20	0.20	0.24	0.28	0.30	37749904.00	0.00	22.19	998.82	39.72	74.60	0.03	1.38	25.00	->	1.28	5.02	6.06	7.25	3.69	5.93	4.66	0.47	0.50	0.40	0.13	0.00	0.37	0.03	0.12	0.12	0.16	0.55	0.12	0.21	0.25	0.00	0.02	0.14	0.00	0.11	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:41:30	10.00	1.78	2.21	2.41	2.40	2.41	388.00	0.00	0.00	37.01	0.27	0.09	0.04	0.20	0.20	0.23	0.28	0.31	37005672.40	0.00	22.11	998.93	39.79	74.00	0.03	1.38	25.00	->	1.40	6.14	6.46	6.41	2.93	5.87	3.61	0.50	0.52	0.47	0.16	0.07	0.50	0.11	0.29	0.20	0.24	0.33	0.00	0.19	0.11	0.00	0.16	0.16	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:41:40	10.00	1.87	2.77	3.93	3.93	4.09	388.00	0.00	0.00	35.26	0.28	0.11	0.10	0.20	0.20	0.23	0.29	0.36	35263857.20	0.00	22.05	998.92	39.80	74.00	0.03	1.38	25.00	->	1.01	5.63	5.89	6.05	3.08	5.31	3.32	0.58	0.73	0.30	0.11	0.10	0.49	0.24	0.38	0.43	0.40	0.25	0.05	0.32	0.00	0.01	0.12	0.13	0.00	0.00	0.00	0.00	0.13	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:41:50	10.00	2.10	3.64	5.78	5.79	6.11	387.10	0.00	0.00	36.86	0.29	0.14	0.16	0.20	0.21	0.24	0.29	0.36	36863161.20	0.00	21.92	998.87	39.97	74.00	0.03	1.39	25.00	->	1.16	4.63	5.95	6.59	4.13	5.00	4.10	0.75	0.76	0.55	0.00	0.00	0.38	0.31	0.29	0.18	0.12	0.23	0.17	0.43	0.15	0.17	0.15	0.16	0.00	0.00	0.00	0.00	0.16	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:42:00	10.00	2.23	3.09	3.60	3.59	3.63	387.00	0.00	0.00	38.13	0.28	0.11	0.07	0.20	0.20	0.24	0.29	0.33	38129935.60	0.00	21.82	998.80	40.21	74.00	0.03	1.39	25.00	->	1.04	5.35	6.05	6.40	4.76	4.45	4.81	1.25	0.44	0.35	0.14	0.17	0.21	0.16	0.16	0.00	0.02	0.32	0.57	0.38	0.18	0.24	0.26	0.08	0.00	0.00	0.10	0.04	0.02	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:42:10	10.00	2.20	5.31	11.10	13.79	15.85	386.70	0.00	0.00	37.12	0.33	0.26	0.62	0.20	0.20	0.24	0.30	0.44	37116514.40	0.00	21.77	998.87	40.43	74.00	0.03	1.38	25.00	->	0.82	5.58	5.58	6.18	3.81	4.76	3.95	1.57	0.19	0.42	0.15	0.45	0.13	0.12	0.33	0.08	0.22	0.36	0.68	0.18	0.26	0.13	0.23	0.08	0.00	0.00	0.09	0.03	0.00	0.12	0.02	0.00	0.01	0.14	0.00	0.02	0.09	0.00	0.00	0.04	0.07	0.14	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:42:20	10.00	2.09	6.79	15.75	21.26	25.06	385.50	0.00	0.00	40.38	0.34	0.34	0.98	0.20	0.20	0.24	0.31	0.39	40378461.60	0.00	21.81	998.90	40.43	74.00	0.03	1.38	25.00	->	1.36	5.51	6.70	5.85	5.15	5.60	2.79	1.85	0.51	0.68	0.33	0.38	0.27	0.32	0.24	0.11	0.41	0.10	0.12	0.10	0.30	0.16	0.06	0.15	0.09	0.00	0.00	0.00	0.00	0.19	0.12	0.00	0.01	0.23	0.00	0.02	0.14	0.06	0.00	0.06	0.10	0.14	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:42:30	10.00	2.12	4.82	9.10	14.70	78.07	384.90	0.00	0.00	42.06	0.34	0.89	12.42	0.20	0.21	0.24	0.30	0.35	42056937.60	0.00	21.84	998.90	40.47	74.00	0.03	1.39	25.00	->	1.32	5.07	6.78	6.52	6.42	5.46	3.18	1.95	1.06	0.62	0.32	0.29	0.30	0.46	0.08	0.01	0.16	0.00	0.38	0.32	0.31	0.04	0.05	0.09	0.14	0.00	0.00	0.00	0.00	0.06	0.06	0.00	0.00	0.16	0.00	0.00	0.01	0.16	0.00	0.01	0.01	0.00	0.00	0.05	0.00	0.00	0.05	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
05.02.2024 08:42:40	10.00	2.13	5.00	9.02	18.32	143.52	384.00	0.00	0.00	37.56	0.40	1.74	27.04	0.20	0.21	0.24	0.30	0.37	37559887.60	0.00	21.98	998.81	40.20	73.50	0.03	1.39	25.00	->	1.33	3.91	6.13	5.53	5.49	5.21	3.70	1.33	0.78	0.36	0.46	0.18	0.10	0.35	0.09	0.11	0.00	0.14	0.33	0.24	0.32	0.17	0.18	0.16	0.16	0.00	0.00	0.00	0.00	0.14	0.11	0.00	0.00	0.02	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
05.02.2024 08:42:50	10.00	1.79	3.20	4.76	7.00	32.28	384.00	0.00	0.00	33.06	0.31	0.48	5.97	0.20	0.20	0.24	0.30	0.36	33062835.20	0.00	22.13	998.80	39.83	73.00	0.04	1.38	25.00	->	1.44	4.62	5.06	4.90	3.97	4.36	3.10	1.47	0.46	0.22	0.30	0.18	0.17	0.53	0.27	0.32	0.00	0.22	0.14	0.18	0.06	0.17	0.18	0.06	0.03	0.00	0.00	0.10	0.00	0.13	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:43:00	10.00	1.58	1.92	2.07	2.07	2.07	384.00	0.00	0.00	33.14	0.27	0.09	0.04	0.20	0.20	0.24	0.29	0.33	33142008.20	0.00	22.22	998.80	39.60	73.00	0.04	1.38	25.00	->	1.27	4.90	4.67	4.99	4.94	3.99	3.13	1.32	0.70	0.68	0.19	0.08	0.44	0.44	0.28	0.11	0.00	0.27	0.12	0.15	0.02	0.00	0.05	0.05	0.08	0.00	0.00	0.16	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:43:10	10.00	1.98	3.00	3.47	3.45	3.47	384.00	0.00	0.00	33.36	0.29	0.12	0.08	0.20	0.21	0.24	0.29	0.37	33363694.60	0.00	22.31	998.88	39.46	73.00	0.04	1.37	25.00	->	1.20	3.94	5.20	5.10	4.93	4.67	3.51	0.98	0.24	0.50	0.09	0.00	0.49	0.27	0.10	0.00	0.00	0.46	0.20	0.45	0.16	0.00	0.01	0.17	0.16	0.02	0.28	0.06	0.11	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:43:20	10.00	1.72	3.11	4.11	4.05	4.13	383.90	0.00	0.00	30.58	0.30	0.13	0.12	0.20	0.20	0.24	0.30	0.34	30576787.40	0.00	22.31	998.82	39.38	73.00	0.04	1.38	25.00	->	1.13	3.94	4.20	4.48	3.64	5.42	2.80	1.93	0.07	0.45	0.00	0.00	0.27	0.19	0.16	0.00	0.00	0.19	0.28	0.26	0.10	0.00	0.07	0.18	0.05	0.02	0.42	0.03	0.07	0.00	0.00	0.16	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:43:30	10.00	1.41	2.28	3.39	3.32	3.44	383.50	0.60	0.00	28.82	0.28	0.12	0.11	0.20	0.20	0.24	0.29	0.31	28819137.00	0.00	22.32	998.85	39.50	73.00	0.04	1.38	25.00	->	0.52	4.39	4.47	4.48	4.20	4.88	1.85	1.55	0.07	0.45	0.00	0.00	0.40	0.22	0.10	0.00	0.06	0.16	0.08	0.29	0.03	0.13	0.04	0.12	0.09	0.01	0.06	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:43:40	10.00	1.47	1.83	2.19	2.17	2.20	384.00	16.80	0.08	26.73	0.27	0.10	0.06	0.20	0.21	0.24	0.29	0.34	26728958.40	0.00	22.41	998.81	39.38	73.00	0.04	1.38	25.00	->	0.78	3.34	5.39	4.13	4.31	3.52	1.66	0.77	0.05	0.37	0.08	0.00	0.65	0.11	0.13	0.00	0.10	0.20	0.36	0.38	0.03	0.14	0.13	0.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:43:50	10.00	1.57	1.93	2.03	2.03	2.03	384.00	38.50	0.18	25.34	0.28	0.10	0.05	0.20	0.21	0.24	0.29	0.37	25335505.80	0.00	22.42	998.89	39.29	73.00	0.04	1.38	25.00	->	0.62	2.87	4.60	2.85	4.85	3.98	1.73	0.64	0.28	0.39	0.18	0.00	0.36	0.11	0.35	0.00	0.10	0.06	0.37	0.18	0.06	0.24	0.36	0.00	0.04	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:44:00	10.00	1.35	1.55	1.63	1.63	1.63	384.70	50.20	0.23	26.92	0.27	0.08	0.04	0.20	0.21	0.24	0.29	0.33	26918974.00	0.00	22.51	998.90	39.24	72.60	0.03	1.38	25.00	->	0.85	3.38	4.29	3.56	4.12	4.80	1.73	1.30	0.39	0.28	0.19	0.00	0.32	0.68	0.27	0.05	0.13	0.05	0.00	0.00	0.17	0.12	0.12	0.00	0.04	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
