timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-14T05:37:41,46.52,24.37,36.71,922.61,20.51,1684.56,0.69,0.59,8369.02,7201.89,0.8,1757.0,25.0,0.5153,1199.6190,27.0000,47.21,18.44,1005.43,89.19,44.79
2024-02-14T05:37:46,46.52,24.37,36.68,922.63,20.51,1684.58,0.77,0.66,8334.05,7171.83,0.8,1762.9,25.0,0.5156,1200.2435,26.0000,47.23,18.44,1005.43,74.12,37.22
2024-02-14T05:37:51,37.62,19.71,36.71,922.75,20.51,1684.86,0.76,0.65,8347.81,7183.39,0.8,1758.0,25.0,0.5158,1200.8608,27.0000,47.23,18.43,1005.43,74.12,37.22
2024-02-14T05:37:57,80.33,42.08,36.74,922.77,20.50,1684.89,0.77,0.66,8358.46,7192.64,0.8,1758.0,25.0,0.5159,1200.9034,27.0000,47.25,18.43,1005.42,66.95,33.62
2024-02-14T05:38:02,55.42,29.03,36.63,922.39,20.53,1684.22,0.68,0.58,8366.69,7199.58,0.8,1760.1,25.0,0.5157,1200.5914,26.0000,47.22,18.44,1005.47,59.78,30.02
2024-02-14T05:38:07,54.54,28.57,36.67,921.95,20.51,1683.36,0.54,0.46,8344.91,7181.08,0.8,1759.6,25.0,0.5155,1199.9800,27.0000,47.23,18.43,1005.41,74.12,37.22
2024-02-14T05:38:13,72.33,37.89,36.71,921.70,20.51,1682.96,0.47,0.41,8337.12,7174.14,0.8,1760.9,25.0,0.5157,1200.4855,27.0000,47.23,18.44,1005.47,74.12,37.22
2024-02-14T05:38:18,63.43,33.23,36.70,921.38,20.54,1682.32,0.50,0.43,8318.02,7157.95,0.8,1757.2,25.0,0.5157,1200.5337,27.0000,47.25,18.44,1005.44,82.01,41.18
2024-02-14T05:38:23,55.41,29.03,36.71,921.66,20.54,1682.86,0.47,0.40,8385.31,7215.77,0.8,1756.7,25.0,0.5159,1200.9314,26.0000,47.24,18.43,1005.42,97.08,48.75
2024-02-14T05:38:29,37.62,19.71,36.68,921.67,20.51,1682.90,0.52,0.44,8355.93,7190.33,0.8,1757.1,25.0,0.5158,1200.8630,27.0000,47.26,18.43,1005.44,82.01,41.18
2024-02-14T05:38:34,63.43,33.23,36.74,922.08,20.51,1683.57,0.55,0.47,8328.69,7167.20,0.8,1762.0,25.0,0.5153,1199.6467,27.0000,47.26,18.43,1005.40,89.19,44.79
2024-02-14T05:38:40,64.31,33.69,36.76,922.53,20.54,1684.50,0.67,0.57,8358.68,7192.64,0.8,1758.5,25.0,0.5155,1200.0867,27.0000,47.27,18.44,1005.48,66.95,33.62
2024-02-14T05:38:45,63.43,33.23,36.71,922.40,20.50,1684.27,0.70,0.59,8353.45,7188.02,0.8,1761.5,25.0,0.5154,1199.8797,26.0000,47.27,18.43,1005.46,89.20,44.79
2024-02-14T05:38:50,55.42,29.03,36.71,922.62,20.53,1684.72,0.72,0.61,8348.23,7183.39,0.8,1759.2,25.0,0.5157,1200.5309,27.0000,47.29,18.44,1005.52,74.13,37.22
2024-02-14T05:38:56,55.42,29.03,36.72,923.04,20.54,1685.45,0.78,0.66,8307.76,7148.70,0.8,1757.8,25.0,0.5155,1200.1424,27.0000,47.28,18.44,1005.50,66.95,33.62
2024-02-14T05:39:01,46.52,24.37,36.72,922.95,20.53,1685.30,0.74,0.63,8305.18,7146.39,0.8,1762.2,25.0,0.5155,1200.0133,27.0000,47.28,18.43,1005.48,66.96,33.62
2024-02-14T05:39:06,55.42,29.03,36.72,923.59,20.54,1686.45,0.74,0.63,8345.39,7181.08,0.8,1758.3,25.0,0.5154,1199.9335,26.0000,47.29,18.44,1005.50,74.12,37.22
2024-02-14T05:39:12,64.31,33.69,36.75,923.91,20.53,1687.09,0.70,0.60,8356.39,7190.33,0.8,1755.3,25.0,0.5154,1199.8601,27.0000,47.28,18.43,1005.49,59.07,29.66
2024-02-14T05:39:17,72.33,37.89,36.73,923.44,20.50,1686.18,0.65,0.55,8356.09,7190.33,0.8,1759.6,25.0,0.5155,1200.0707,27.0000,47.29,18.44,1005.49,74.12,37.22
2024-02-14T05:39:22,55.42,29.03,36.76,923.97,20.53,1687.13,0.60,0.51,8321.16,7160.27,0.8,1764.0,25.0,0.5155,1200.0918,27.0000,47.31,18.44,1005.49,74.12,37.22
2024-02-14T05:39:28,46.52,24.37,36.72,923.54,20.53,1686.36,0.57,0.49,8340.02,7176.45,0.8,1758.9,25.0,0.5152,1199.4410,27.0000,47.28,18.44,1005.50,89.20,44.79
2024-02-14T05:39:33,55.42,29.03,36.74,923.56,20.53,1686.43,0.50,0.43,8340.16,7176.45,0.8,1760.0,25.0,0.5152,1199.4289,26.0000,47.29,18.43,1005.48,59.79,30.02
2024-02-14T05:39:38,55.42,29.03,36.80,922.86,20.51,1685.18,0.46,0.39,8343.04,7178.77,0.8,1757.7,25.0,0.5154,1199.8838,27.0000,47.31,18.43,1005.50,89.20,44.79
2024-02-14T05:39:44,55.42,29.03,36.77,922.91,20.53,1685.21,0.44,0.37,8332.01,7169.52,0.8,1756.3,25.0,0.5152,1199.4891,27.0000,47.33,18.43,1005.47,89.20,44.79
2024-02-14T05:39:49,55.42,29.03,36.70,922.79,20.53,1685.08,0.50,0.42,8361.93,7194.95,0.8,1757.8,25.0,0.5154,1199.8097,26.0000,47.32,18.43,1005.51,66.96,33.62
2024-02-14T05:39:55,63.44,33.23,36.72,922.98,20.53,1685.38,0.57,0.49,8359.03,7192.64,0.8,1760.3,25.0,0.5153,1199.5393,27.0000,47.31,18.43,1005.49,59.79,30.02
2024-02-14T05:40:00,54.54,28.57,36.72,922.68,20.54,1684.80,0.57,0.48,8323.95,7162.58,0.8,1758.7,25.0,0.5155,1200.0396,27.0000,47.31,18.43,1005.47,81.29,40.82
2024-02-14T05:40:05,46.52,24.37,36.78,922.75,20.50,1684.92,0.59,0.51,8396.43,7225.02,0.8,1758.1,25.0,0.5156,1200.2114,27.0000,47.32,18.43,1005.46,44.73,22.46
2024-02-14T05:40:11,63.44,33.23,36.76,922.42,20.54,1684.34,0.56,0.48,8353.55,7188.02,0.8,1758.4,25.0,0.5153,1199.7492,27.0000,47.32,18.43,1005.48,74.13,37.22
2024-02-14T05:40:16,46.52,24.37,36.71,922.88,20.53,1685.16,0.53,0.46,8331.94,7169.52,0.8,1754.0,25.0,0.5152,1199.3438,27.0000,47.28,18.44,1005.50,82.01,41.18
2024-02-14T05:40:21,63.44,33.23,36.70,922.41,20.54,1684.30,0.51,0.43,8337.38,7174.14,0.8,1756.7,25.0,0.5153,1199.5269,27.0000,47.26,18.43,1005.47,74.12,37.22
2024-02-14T05:40:27,55.42,29.03,36.71,922.32,20.53,1684.10,0.48,0.41,8334.45,7171.83,0.8,1759.4,25.0,0.5153,1199.5012,27.0000,47.27,18.43,1005.44,59.78,30.02
2024-02-14T05:40:32,72.33,37.89,36.69,922.17,20.54,1683.85,0.40,0.34,8348.04,7183.39,0.8,1759.6,25.0,0.5154,1199.7627,27.0000,47.28,18.43,1005.46,74.12,37.22
2024-02-14T05:40:37,63.43,33.23,36.71,921.47,20.53,1682.55,0.47,0.40,8358.69,7192.64,0.8,1755.1,25.0,0.5151,1199.2502,27.0000,47.29,18.43,1005.45,66.95,33.62
2024-02-14T05:40:43,63.44,33.23,36.70,921.64,20.53,1682.90,0.62,0.53,8313.21,7153.33,0.8,1753.6,25.0,0.5150,1199.0382,27.0000,47.28,18.44,1005.51,81.29,40.82
2024-02-14T05:40:48,63.43,33.23,36.67,921.62,20.53,1682.83,0.62,0.54,8353.33,7188.02,0.8,1756.0,25.0,0.5154,1199.7707,27.0000,47.26,18.44,1005.48,74.12,37.22
2024-02-14T05:40:53,72.33,37.89,36.67,920.95,20.54,1681.61,0.57,0.49,8342.61,7178.77,0.8,1755.9,25.0,0.5154,1199.7984,27.0000,47.27,18.44,1005.49,51.90,26.06
2024-02-14T05:40:59,55.42,29.03,36.69,921.35,20.53,1682.41,0.55,0.47,8369.86,7201.89,0.8,1761.4,25.0,0.5155,1200.1132,27.0000,47.27,18.44,1005.53,82.01,41.18
2024-02-14T05:41:04,55.42,29.03,36.72,921.34,20.54,1682.34,0.51,0.44,8323.87,7162.58,0.8,1759.5,25.0,0.5153,1199.5761,27.0000,47.26,18.44,1005.50,81.29,40.82
2024-02-14T05:41:10,63.43,33.23,36.67,921.43,20.54,1682.49,0.47,0.41,8361.37,7194.95,0.8,1755.5,25.0,0.5154,1199.7580,26.0000,47.25,18.45,1005.52,82.01,41.18
2024-02-14T05:41:15,72.33,37.89,36.66,921.55,20.53,1682.70,0.44,0.38,8361.37,7194.95,0.8,1756.3,25.0,0.5157,1200.5867,27.0000,47.22,18.44,1005.48,74.12,37.22
2024-02-14T05:41:20,55.42,29.03,36.70,920.89,20.53,1681.49,0.40,0.34,8361.35,7194.95,0.8,1750.2,25.0,0.5155,1200.0757,26.0000,47.21,18.44,1005.48,82.01,41.18
2024-02-14T05:41:26,72.33,37.89,36.66,920.69,20.56,1681.12,0.39,0.34,8350.57,7185.70,0.8,1755.4,25.0,0.5157,1200.4163,27.0000,47.21,18.45,1005.51,59.07,29.66
2024-02-14T05:41:31,63.43,33.23,36.67,920.48,20.54,1680.75,0.42,0.36,8358.68,7192.64,0.8,1754.2,25.0,0.5153,1199.5933,27.0000,47.21,18.45,1005.52,81.29,40.82
2024-02-14T05:41:36,63.43,33.23,36.66,919.57,20.53,1678.97,0.40,0.34,8352.75,7188.02,0.8,1759.8,25.0,0.5155,1199.9919,26.0000,47.20,18.45,1005.45,74.84,37.58
2024-02-14T05:41:42,80.32,42.08,36.65,920.03,20.53,1679.84,0.35,0.30,8355.60,7190.33,0.8,1757.0,25.0,0.5155,1199.9323,27.0000,47.18,18.46,1005.50,67.67,33.98
2024-02-14T05:41:47,72.33,37.89,36.66,919.55,20.51,1678.96,0.27,0.23,8331.37,7169.52,0.8,1755.8,25.0,0.5157,1200.4685,26.0000,47.20,18.46,1005.50,66.95,33.62
2024-02-14T05:41:52,46.52,24.37,36.66,919.57,20.54,1679.02,0.27,0.23,8371.80,7204.20,0.8,1758.9,25.0,0.5156,1200.1426,27.0000,47.21,18.45,1005.48,51.90,26.06
2024-02-14T05:41:58,63.43,33.23,36.66,920.22,20.53,1680.18,0.24,0.21,8355.56,7190.33,0.8,1753.9,25.0,0.5155,1199.9667,27.0000,47.19,18.45,1005.46,66.95,33.62
2024-02-14T05:42:03,89.22,46.74,36.67,920.49,20.54,1680.65,0.24,0.21,8347.33,7183.39,0.8,1757.8,25.0,0.5156,1200.2610,27.0000,47.20,18.46,1005.48,82.00,41.18
2024-02-14T05:42:08,72.33,37.89,36.67,919.97,20.53,1679.80,0.28,0.24,8323.66,7162.58,0.8,1762.1,25.0,0.5156,1200.3335,27.0000,47.20,18.44,1005.47,82.01,41.18
2024-02-14T05:42:14,54.54,28.57,36.70,920.31,20.53,1680.40,0.30,0.26,8366.59,7199.58,0.8,1755.8,25.0,0.5157,1200.4857,27.0000,47.19,18.44,1005.46,89.20,44.79
2024-02-14T05:42:19,72.33,37.89,36.63,920.18,20.51,1680.17,0.32,0.27,8377.40,7208.83,0.8,1754.4,25.0,0.5157,1200.4747,27.0000,47.19,18.45,1005.51,82.01,41.18
2024-02-14T05:42:25,89.22,46.74,36.66,920.25,20.53,1680.35,0.40,0.34,8409.89,7236.58,0.8,1761.3,25.0,0.5154,1199.7896,27.0000,47.19,18.44,1005.50,74.12,37.22
2024-02-14T05:42:30,46.52,24.37,36.65,921.01,20.54,1681.76,0.45,0.38,8342.74,7178.77,0.8,1756.7,25.0,0.5155,1200.0589,27.0000,47.20,18.44,1005.50,82.01,41.18
2024-02-14T05:42:35,63.43,33.23,36.70,920.78,20.53,1681.27,0.42,0.36,8371.94,7204.20,0.8,1759.4,25.0,0.5156,1200.2384,26.0000,47.19,18.45,1005.49,82.01,41.18
2024-02-14T05:42:41,63.43,33.23,36.67,920.97,20.50,1681.60,0.45,0.39,8342.40,7178.77,0.8,1756.5,25.0,0.5156,1200.1849,26.0000,47.19,18.45,1005.50,74.84,37.58
2024-02-14T05:42:46,72.33,37.89,36.66,920.93,20.53,1681.57,0.42,0.36,8347.93,7183.39,0.8,1760.5,25.0,0.5157,1200.4387,27.0000,47.20,18.44,1005.48,82.01,41.18
2024-02-14T05:42:51,38.52,20.18,36.66,920.87,20.53,1681.38,0.47,0.40,8355.62,7190.33,0.8,1757.4,25.0,0.5156,1200.1381,26.0000,47.18,18.45,1005.47,74.84,37.58
2024-02-14T05:42:57,46.52,24.37,36.69,920.93,20.53,1681.47,0.51,0.44,8366.30,7199.58,0.8,1755.1,25.0,0.5155,1199.8953,27.0000,47.16,18.46,1005.50,74.12,37.22
2024-02-14T05:43:02,55.41,29.03,36.66,920.80,20.54,1681.29,0.60,0.52,8355.81,7190.33,0.8,1757.1,25.0,0.5152,1199.4173,27.0000,47.17,18.45,1005.49,66.95,33.62
2024-02-14T05:43:07,72.32,37.89,36.63,921.42,20.53,1682.34,0.65,0.56,8328.48,7167.20,0.8,1758.2,25.0,0.5156,1200.1068,27.0000,47.15,18.46,1005.47,82.00,41.18
2024-02-14T05:43:13,55.41,29.03,36.66,922.18,20.53,1683.72,0.67,0.58,8339.21,7176.45,0.8,1756.4,25.0,0.5157,1200.4496,27.0000,47.16,18.46,1005.47,89.91,45.15
2024-02-14T05:43:18,72.33,37.89,36.64,922.91,20.51,1685.11,0.56,0.48,8352.96,7188.02,0.8,1755.1,25.0,0.5157,1200.5739,27.0000,47.15,18.45,1005.47,82.01,41.18
2024-02-14T05:43:24,55.41,29.03,36.63,923.48,20.54,1686.19,0.52,0.45,8336.95,7174.14,0.8,1757.4,25.0,0.5157,1200.5403,27.0000,47.14,18.46,1005.52,82.01,41.18
2024-02-14T05:43:29,80.32,42.08,36.63,923.60,20.53,1686.39,0.54,0.47,8350.33,7185.70,0.8,1758.2,25.0,0.5154,1199.8023,27.0000,47.15,18.45,1005.48,51.90,26.06
2024-02-14T05:43:34,55.41,29.03,36.66,923.70,20.51,1686.58,0.63,0.54,8339.64,7176.45,0.8,1754.0,25.0,0.5154,1199.7771,27.0000,47.13,18.45,1005.49,59.78,30.02
2024-02-14T05:43:40,63.43,33.23,36.63,923.11,20.53,1685.47,0.58,0.50,8377.08,7208.83,0.8,1757.0,25.0,0.5152,1199.4209,27.0000,47.14,18.46,1005.50,59.78,30.02
2024-02-14T05:43:45,46.52,24.37,36.63,923.02,20.53,1685.26,0.51,0.44,8360.79,7194.95,0.8,1760.9,25.0,0.5155,1199.9424,26.0000,47.14,18.46,1005.48,74.83,37.58
2024-02-14T05:43:50,46.52,24.37,36.62,923.27,20.53,1685.69,0.45,0.39,8336.47,7174.14,0.8,1754.4,25.0,0.5155,1200.0683,27.0000,47.14,18.45,1005.43,74.83,37.58
2024-02-14T05:43:56,46.52,24.37,36.65,923.26,20.53,1685.63,0.45,0.38,8355.04,7190.33,0.8,1758.0,25.0,0.5157,1200.4299,27.0000,47.13,18.47,1005.47,74.11,37.22
2024-02-14T05:44:01,46.52,24.37,36.60,923.66,20.51,1686.40,0.45,0.39,8344.53,7181.08,0.8,1756.0,25.0,0.5156,1200.1977,27.0000,47.15,18.46,1005.46,74.12,37.22
2024-02-14T05:44:06,46.52,24.37,36.60,923.80,20.51,1686.62,0.51,0.44,8344.31,7181.08,0.8,1759.5,25.0,0.5155,1200.0311,27.0000,47.15,18.46,1005.44,66.95,33.62
2024-02-14T05:44:12,106.13,55.60,36.65,923.23,20.53,1685.62,0.54,0.46,8363.37,7197.27,0.8,1760.7,25.0,0.5156,1200.1487,27.0000,47.14,18.46,1005.47,82.00,41.18
2024-02-14T05:44:17,72.32,37.89,36.67,922.42,20.51,1684.08,0.55,0.48,8357.62,7192.64,0.8,1757.8,25.0,0.5156,1200.2304,27.0000,47.13,18.46,1005.42,66.95,33.62
2024-02-14T05:44:23,37.62,19.71,36.62,922.38,20.54,1684.00,0.59,0.51,8352.25,7188.02,0.8,1756.5,25.0,0.5156,1200.1703,27.0000,47.13,18.46,1005.42,81.28,40.82
2024-02-14T05:44:28,55.41,29.03,36.62,921.98,20.53,1683.34,0.60,0.51,8371.38,7204.20,0.8,1755.2,25.0,0.5156,1200.2217,26.0000,47.14,18.46,1005.46,74.12,37.22
2024-02-14T05:44:33,72.32,37.89,36.63,921.96,20.51,1683.32,0.59,0.51,8384.91,7215.77,0.8,1755.2,25.0,0.5157,1200.3250,27.0000,47.14,18.46,1005.47,59.06,29.66
2024-02-14T05:44:39,72.32,37.89,36.65,921.99,20.53,1683.29,0.70,0.60,8389.86,7220.39,0.8,1757.9,25.0,0.5156,1200.1410,27.0000,47.13,18.47,1005.46,89.19,44.79
2024-02-14T05:44:44,46.52,24.37,36.65,922.08,20.54,1683.53,0.69,0.59,8357.95,7192.64,0.8,1754.1,25.0,0.5154,1199.7072,27.0000,47.14,18.46,1005.46,66.95,33.62
2024-02-14T05:44:49,63.43,33.23,36.66,922.04,20.51,1683.44,0.65,0.56,8349.87,7185.70,0.8,1761.4,25.0,0.5153,1199.5844,27.0000,47.15,18.46,1005.46,66.95,33.62
2024-02-14T05:44:55,72.32,37.89,36.65,921.81,20.56,1682.93,0.53,0.46,8357.48,7192.64,0.8,1759.6,25.0,0.5154,1199.6919,27.0000,47.15,18.47,1005.44,74.11,37.22
2024-02-14T05:45:00,89.21,46.74,36.65,921.45,20.53,1682.29,0.41,0.35,8357.53,7192.64,0.8,1756.3,25.0,0.5155,1199.9083,27.0000,47.15,18.47,1005.45,59.78,30.02
2024-02-14T05:45:05,46.52,24.37,36.63,920.50,20.53,1680.59,0.34,0.30,8381.89,7213.45,0.8,1757.3,25.0,0.5159,1200.9715,26.0000,47.15,18.46,1005.43,59.06,29.66
2024-02-14T05:45:11,71.42,37.42,36.66,920.51,20.53,1680.60,0.39,0.33,8387.23,7218.08,0.8,1755.6,25.0,0.5157,1200.4190,27.0000,47.15,18.47,1005.46,59.78,30.02
2024-02-14T05:45:16,63.43,33.23,36.62,920.47,20.53,1680.57,0.51,0.44,8352.58,7188.02,0.8,1759.5,25.0,0.5154,1199.8055,27.0000,47.14,18.46,1005.46,74.12,37.22
2024-02-14T05:45:21,46.51,24.37,36.61,920.65,20.56,1680.84,0.50,0.43,8384.45,7215.77,0.8,1756.3,25.0,0.5156,1200.0314,27.0000,47.14,18.46,1005.42,74.83,37.58
2024-02-14T05:45:27,46.51,24.37,36.65,919.66,20.54,1678.97,0.61,0.53,8330.43,7169.52,0.8,1756.9,25.0,0.5157,1200.3817,27.0000,47.15,18.47,1005.42,66.94,33.62
2024-02-14T05:45:32,63.43,33.23,36.63,919.78,20.56,1679.24,0.68,0.58,8408.63,7236.58,0.8,1753.9,25.0,0.5159,1200.7366,27.0000,47.16,18.46,1005.42,74.11,37.22
2024-02-14T05:45:38,63.43,33.23,36.62,919.39,20.56,1678.55,0.73,0.63,8376.48,7208.83,0.8,1755.8,25.0,0.5159,1200.8309,27.0000,47.15,18.46,1005.43,89.19,44.79
2024-02-14T05:45:43,54.53,28.57,36.63,919.15,20.54,1677.97,0.65,0.56,8407.99,7236.58,0.8,1753.4,25.0,0.5156,1199.9583,27.0000,47.16,18.47,1005.38,74.11,37.22
2024-02-14T05:45:48,46.51,24.37,36.66,917.93,20.53,1675.79,0.61,0.53,8370.64,7204.20,0.8,1755.9,25.0,0.5153,1199.4549,27.0000,47.15,18.46,1005.37,66.94,33.62
2024-02-14T05:45:54,72.31,37.89,36.63,917.49,20.53,1674.84,0.58,0.50,8391.39,7222.70,0.8,1757.3,25.0,0.5155,1199.7182,26.0000,47.17,18.47,1005.32,74.10,37.22
2024-02-14T05:45:59,63.42,33.23,36.66,916.85,20.54,1673.85,0.57,0.49,8384.22,7215.77,0.8,1754.2,25.0,0.5157,1200.2821,27.0000,47.16,18.47,1005.42,66.94,33.62
2024-02-14T05:46:04,72.32,37.89,36.66,916.45,20.53,1673.06,0.53,0.46,8405.43,7234.27,0.8,1759.3,25.0,0.5155,1199.9039,27.0000,47.17,18.47,1005.39,66.94,33.62
2024-02-14T05:46:10,63.42,33.23,36.65,917.08,20.53,1674.32,0.51,0.44,8373.68,7206.52,0.8,1756.5,25.0,0.5157,1200.3555,26.0000,47.18,18.46,1005.41,51.89,26.06
2024-02-14T05:46:15,71.42,37.42,36.72,916.85,20.53,1673.88,0.51,0.44,8341.34,7178.77,0.8,1754.9,25.0,0.5154,1199.7396,26.0000,47.17,18.46,1005.40,66.94,33.62
2024-02-14T05:46:20,46.51,24.37,36.69,916.68,20.54,1673.55,0.47,0.41,8381.56,7213.45,0.8,1757.3,25.0,0.5153,1199.3052,27.0000,47.17,18.47,1005.43,59.78,30.02
2024-02-14T05:46:26,106.12,55.60,36.69,916.43,20.53,1673.07,0.39,0.34,8427.17,7252.77,0.8,1754.9,25.0,0.5152,1199.1936,27.0000,47.19,18.47,1005.42,51.89,26.06
2024-02-14T05:46:31,55.41,29.03,36.65,917.06,20.54,1674.30,0.30,0.26,8338.86,7176.45,0.8,1757.5,25.0,0.5155,1199.9674,27.0000,47.19,18.47,1005.46,89.19,44.79
2024-02-14T05:46:36,63.43,33.23,36.70,917.30,20.56,1674.73,0.41,0.36,8363.06,7197.27,0.8,1756.7,25.0,0.5156,1200.1139,27.0000,47.19,18.46,1005.43,66.95,33.62
2024-02-14T05:46:42,63.43,33.23,36.71,917.62,20.54,1675.30,0.54,0.47,8379.11,7211.14,0.8,1756.4,25.0,0.5155,1200.0220,27.0000,47.20,18.46,1005.42,89.19,44.79
2024-02-14T05:46:47,55.41,29.03,36.69,917.23,20.53,1674.59,0.58,0.50,8387.14,7218.08,0.8,1752.8,25.0,0.5155,1199.8707,27.0000,47.21,18.46,1005.42,66.94,33.62
2024-02-14T05:46:53,72.32,37.89,36.67,917.74,20.54,1675.61,0.56,0.49,8387.56,7218.08,0.8,1756.1,25.0,0.5157,1200.4997,27.0000,47.21,18.46,1005.47,74.83,37.58
2024-02-14T05:46:58,54.53,28.57,36.71,918.07,20.54,1676.14,0.52,0.45,8341.55,7178.77,0.8,1756.0,25.0,0.5153,1199.5647,27.0000,47.21,18.47,1005.46,74.11,37.22
2024-02-14T05:47:03,55.41,29.03,36.70,918.22,20.54,1676.39,0.49,0.42,8392.49,7222.70,0.8,1753.1,25.0,0.5154,1199.6451,27.0000,47.21,18.47,1005.45,74.83,37.58
2024-02-14T05:47:09,55.41,29.03,36.76,917.79,20.53,1675.61,0.57,0.49,8376.32,7208.83,0.8,1755.3,25.0,0.5156,1200.1934,27.0000,47.22,18.47,1005.44,82.00,41.18
2024-02-14T05:47:14,46.51,24.37,36.75,917.47,20.54,1674.99,0.70,0.60,8400.40,7229.64,0.8,1754.5,25.0,0.5154,1199.6088,27.0000,47.21,18.47,1005.43,59.06,29.66
2024-02-14T05:47:19,63.42,33.23,36.71,917.55,20.51,1675.10,0.75,0.65,8376.00,7208.83,0.8,1753.3,25.0,0.5156,1199.9921,27.0000,47.23,18.47,1005.41,74.11,37.22
2024-02-14T05:47:25,63.42,33.23,36.74,917.59,20.53,1675.23,0.69,0.60,8376.33,7208.83,0.8,1756.6,25.0,0.5154,1199.7405,27.0000,47.23,18.46,1005.41,74.11,37.22
2024-02-14T05:47:30,63.42,33.23,36.74,917.73,20.53,1675.45,0.63,0.54,8365.35,7199.58,0.8,1760.0,25.0,0.5154,1199.5799,27.0000,47.25,18.47,1005.42,66.94,33.62
2024-02-14T05:47:35,55.41,29.03,36.72,917.74,20.54,1675.44,0.56,0.49,8351.80,7188.02,0.8,1755.3,25.0,0.5156,1200.1860,27.0000,47.25,18.47,1005.40,74.11,37.22
2024-02-14T05:47:41,54.53,28.57,36.74,917.73,20.54,1675.50,0.46,0.40,8365.62,7199.58,0.8,1760.2,25.0,0.5155,1199.8326,27.0000,47.27,18.47,1005.45,82.00,41.18
2024-02-14T05:47:46,46.51,24.37,36.75,917.69,20.56,1675.41,0.32,0.28,8354.73,7190.33,0.8,1755.5,25.0,0.5157,1200.2338,27.0000,47.25,18.47,1005.43,89.19,44.79
2024-02-14T05:47:51,63.42,33.23,36.70,918.25,20.54,1676.40,0.28,0.24,8370.76,7204.20,0.8,1757.7,25.0,0.5155,1199.8027,27.0000,47.26,18.47,1005.42,81.28,40.82
2024-02-14T05:47:57,63.43,33.23,36.77,918.19,20.54,1676.38,0.38,0.33,8365.88,7199.58,0.8,1756.9,25.0,0.5155,1199.9355,27.0000,47.27,18.46,1005.45,74.83,37.58
2024-02-14T05:48:02,46.51,24.37,36.74,918.48,20.53,1676.86,0.40,0.35,8346.76,7183.39,0.8,1757.4,25.0,0.5153,1199.3952,27.0000,47.27,18.47,1005.44,82.00,41.18
2024-02-14T05:48:08,29.62,15.52,36.74,918.72,20.56,1677.34,0.44,0.38,8336.22,7174.14,0.8,1754.5,25.0,0.5151,1198.9868,27.0000,47.27,18.47,1005.47,59.78,30.02
2024-02-14T05:48:13,63.43,33.23,36.72,918.78,20.54,1677.52,0.61,0.53,8403.76,7231.95,0.8,1757.6,25.0,0.5149,1198.6186,27.0000,47.27,18.46,1005.48,82.00,41.18
2024-02-14T05:48:18,72.32,37.89,36.76,919.22,20.54,1678.24,0.75,0.65,8352.32,7188.02,0.8,1760.0,25.0,0.5152,1199.1370,27.0000,47.28,18.47,1005.47,74.11,37.22
2024-02-14T05:48:24,37.62,19.71,36.77,919.62,20.51,1678.96,0.71,0.61,8338.85,7176.45,0.8,1756.7,25.0,0.5152,1199.2656,27.0000,47.26,18.47,1005.46,74.11,37.22
2024-02-14T05:48:29,55.41,29.03,36.72,919.57,20.54,1678.83,0.65,0.56,8365.45,7199.58,0.8,1756.6,25.0,0.5152,1199.2964,27.0000,47.26,18.47,1005.43,81.28,40.82
2024-02-14T05:48:34,89.21,46.74,36.72,919.71,20.54,1679.09,0.74,0.64,8346.70,7183.39,0.8,1753.3,25.0,0.5149,1198.5143,27.0000,47.27,18.47,1005.44,74.11,37.22
2024-02-14T05:48:40,63.42,33.23,36.72,919.71,20.54,1679.06,0.70,0.61,8384.18,7215.77,0.8,1752.7,25.0,0.5146,1197.8697,27.0000,47.28,18.46,1005.39,59.77,30.02
2024-02-14T05:48:45,80.32,42.08,36.77,919.57,20.54,1678.94,0.69,0.60,8357.92,7192.64,0.8,1750.9,25.0,0.5151,1199.0241,27.0000,47.28,18.46,1005.46,74.12,37.22
2024-02-14T05:48:50,63.43,33.23,36.76,919.83,20.57,1679.34,0.54,0.47,8397.91,7227.33,0.8,1759.5,25.0,0.5151,1198.9083,27.0000,47.28,18.47,1005.46,59.06,29.66
2024-02-14T05:48:56,72.32,37.89,36.70,919.54,20.54,1678.82,0.43,0.37,8336.13,7174.14,0.8,1758.4,25.0,0.5150,1198.6418,27.0000,47.28,18.46,1005.42,51.89,26.06
2024-02-14T05:49:01,63.42,33.23,36.72,919.03,20.56,1677.84,0.48,0.42,8397.69,7227.33,0.8,1753.4,25.0,0.5150,1198.7622,27.0000,47.27,18.47,1005.43,66.94,33.62
2024-02-14T05:49:07,46.51,24.37,36.71,918.40,20.56,1676.72,0.46,0.40,8397.89,7227.33,0.8,1753.2,25.0,0.5152,1199.2825,27.0000,47.27,18.47,1005.45,74.11,37.22
