timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-06T13:14:14,71.28,35.30,54.64,1581.46,0.87,3054.39,979.35,796.73,0.28,0.24,0.2000,492.3990,5.0000,63.20,0.10,996.61,114.99,54.59
2024-02-06T13:14:19,52.95,26.23,54.37,1581.96,0.93,3054.64,970.06,789.35,0.26,0.22,0.1996,491.3348,5.0000,62.41,0.16,996.60,86.68,41.16
2024-02-06T13:14:24,16.37,8.11,53.62,1583.55,1.03,3057.15,981.97,799.19,0.36,0.31,0.1990,489.8967,5.0000,61.55,0.21,996.60,93.57,44.44
2024-02-06T13:14:29,44.27,21.94,52.99,1583.82,1.10,3056.93,978.71,796.73,0.38,0.32,0.1984,488.2455,5.0000,60.63,0.28,996.61,79.76,37.89
2024-02-06T13:14:34,34.64,17.17,52.24,1583.50,1.13,3055.87,1002.76,816.43,0.42,0.36,0.1983,487.8472,5.0000,59.71,0.32,996.61,94.23,44.77
2024-02-06T13:14:39,43.29,21.46,51.52,1584.10,1.19,3056.31,1029.72,838.58,0.44,0.38,0.1980,487.1487,5.0000,59.03,0.39,996.63,86.61,41.16
2024-02-06T13:14:44,53.86,26.71,50.54,1584.28,1.26,3055.95,1002.29,816.43,0.58,0.49,0.1978,486.4459,6.0000,58.47,0.45,996.62,93.49,44.44
2024-02-06T13:14:49,34.62,17.17,50.04,1585.10,1.31,3056.76,1026.21,836.12,0.65,0.56,0.1976,485.8402,6.0000,58.11,0.52,996.62,129.27,61.46
2024-02-06T13:14:54,71.15,35.30,49.61,1584.63,1.35,3055.24,965.59,786.89,0.67,0.57,0.1973,484.9655,6.0000,57.94,0.58,996.64,100.33,47.71
2024-02-06T13:14:59,90.34,44.83,49.33,1585.54,1.42,3056.38,1019.76,831.20,0.63,0.54,0.1982,487.0441,6.0000,57.99,0.64,996.66,100.31,47.71
2024-02-06T13:15:04,82.65,41.02,49.16,1585.52,1.52,3055.59,998.36,813.96,0.56,0.48,0.1987,488.3104,6.0000,58.25,0.70,996.63,114.05,54.26
2024-02-06T13:15:09,63.41,31.48,49.30,1586.16,1.57,3055.94,995.06,811.50,0.44,0.37,0.1991,489.0002,6.0000,58.71,0.78,996.63,107.12,50.98
2024-02-06T13:15:14,73.00,36.25,49.52,1586.26,1.63,3055.46,1000.88,816.43,0.32,0.28,0.1995,489.8187,6.0000,59.07,0.85,996.67,128.42,61.13
2024-02-06T13:15:19,54.74,27.19,49.78,1586.03,1.71,3054.19,1015.68,828.73,0.23,0.20,0.2001,491.3743,6.0000,59.49,0.92,996.65,106.40,50.66
2024-02-06T13:15:24,63.35,31.48,50.27,1585.99,1.76,3053.06,1000.26,816.43,0.18,0.15,0.2005,492.1446,6.0000,59.82,0.97,996.49,120.79,57.53
2024-02-06T13:15:29,63.34,31.48,50.60,1586.82,1.85,3053.80,1033.14,843.50,0.15,0.13,0.2006,492.1650,6.0000,59.94,1.05,996.50,113.89,54.26
2024-02-06T13:15:34,81.54,40.54,50.77,1586.88,1.89,3053.13,1011.78,826.27,0.16,0.14,0.2009,492.6880,6.0000,59.83,1.11,996.47,128.28,61.13
2024-02-06T13:15:39,63.30,31.48,50.88,1586.85,1.96,3052.18,1023.54,836.12,0.16,0.14,0.2010,492.7770,6.0000,59.60,1.19,996.46,113.83,54.26
2024-02-06T13:15:44,72.88,36.25,50.79,1587.16,2.05,3052.26,1002.27,818.89,0.14,0.12,0.2010,492.8041,6.0000,59.24,1.26,996.55,84.97,40.51
2024-02-06T13:15:49,44.10,21.94,50.61,1587.36,2.10,3052.06,1026.18,838.58,0.19,0.17,0.2008,492.2917,6.0000,58.81,1.32,996.58,85.64,40.84
2024-02-06T13:15:54,53.67,26.71,50.28,1587.26,2.17,3050.92,1001.78,818.89,0.32,0.27,0.2004,491.1931,6.0000,58.23,1.38,996.49,93.16,44.44
2024-02-06T13:15:59,52.70,26.23,49.94,1587.43,2.24,3050.53,998.53,816.43,0.31,0.27,0.2000,490.0324,6.0000,57.71,1.46,996.54,71.87,34.29
2024-02-06T13:16:04,26.83,13.36,49.33,1587.84,2.33,3050.46,995.23,813.96,0.26,0.22,0.1999,489.6652,6.0000,57.17,1.53,996.52,93.12,44.44
2024-02-06T13:16:09,62.25,31.00,48.88,1587.86,2.40,3049.70,982.94,804.12,0.22,0.19,0.2001,489.9911,7.0000,56.59,1.60,996.51,85.55,40.84
2024-02-06T13:16:14,53.62,26.71,48.38,1587.84,2.48,3048.79,1006.72,823.81,0.19,0.17,0.2002,489.9751,7.0000,56.12,1.67,996.48,85.53,40.84
2024-02-06T13:16:19,52.64,26.23,47.87,1588.01,2.54,3048.44,1030.55,843.50,0.23,0.20,0.2002,489.9778,7.0000,55.72,1.74,996.51,93.04,44.44
2024-02-06T13:16:24,62.20,31.00,47.31,1589.29,2.64,3050.41,1015.37,831.20,0.27,0.23,0.2001,489.6947,7.0000,55.41,1.81,996.61,92.34,44.11
2024-02-06T13:16:29,7.66,3.82,47.04,1589.73,2.66,3050.58,1015.14,831.20,0.25,0.21,0.2002,489.8173,7.0000,55.23,1.88,996.64,99.85,47.71
2024-02-06T13:16:34,7.66,3.82,46.82,1590.66,2.78,3051.71,1002.90,821.35,0.26,0.22,0.2009,491.3727,7.0000,55.18,1.95,996.68,92.30,44.11
2024-02-06T13:16:39,54.52,27.19,46.65,1591.35,2.88,3052.02,1026.60,841.04,0.22,0.19,0.2015,492.5930,7.0000,55.20,2.02,996.60,113.50,54.26
2024-02-06T13:16:44,36.34,18.13,46.67,1591.40,2.95,3051.25,1026.30,841.04,0.26,0.22,0.2016,492.8392,7.0000,55.29,2.09,996.57,106.61,50.98
2024-02-06T13:16:49,61.18,30.53,46.69,1590.95,3.00,3049.46,1022.99,838.58,0.29,0.25,0.2020,493.6528,7.0000,55.48,2.17,996.56,113.43,54.26
2024-02-06T13:16:54,82.18,41.02,46.89,1591.28,3.06,3049.39,1007.74,826.27,0.27,0.23,0.2022,494.0688,7.0000,55.60,2.25,996.62,84.67,40.51
2024-02-06T13:16:59,91.72,45.79,47.02,1590.36,3.17,3046.97,1007.53,826.27,0.24,0.21,0.2017,492.6549,7.0000,55.67,2.31,996.63,92.17,44.11
2024-02-06T13:17:04,26.75,13.36,47.11,1590.38,3.24,3045.92,1019.17,836.12,0.20,0.17,0.2025,494.4927,7.0000,55.69,2.40,996.59,84.62,40.51
2024-02-06T13:17:09,55.37,27.66,47.11,1590.56,3.33,3045.63,1102.97,905.05,0.18,0.15,0.2029,495.2344,7.0000,55.55,2.47,996.64,99.64,47.71
2024-02-06T13:17:14,62.04,31.00,47.09,1591.08,3.38,3045.57,1009.60,828.73,0.14,0.12,0.2030,495.3669,7.0000,55.37,2.54,996.55,92.09,44.11
2024-02-06T13:17:19,26.73,13.36,46.94,1591.29,3.50,3045.12,1042.31,855.81,0.14,0.12,0.2033,496.0485,7.0000,55.05,2.62,996.56,106.40,50.98
2024-02-06T13:17:24,43.88,21.94,46.76,1592.29,3.57,3046.41,1015.12,833.66,0.15,0.13,0.2030,495.1831,7.0000,54.70,2.69,996.61,99.56,47.71
2024-02-06T13:17:29,53.41,26.71,46.50,1591.77,3.64,3044.56,1059.78,870.58,0.17,0.15,0.2029,494.8314,8.0000,54.28,2.77,996.62,85.20,40.84
2024-02-06T13:17:34,43.86,21.94,46.21,1591.58,3.71,3043.49,1026.57,843.50,0.18,0.15,0.2029,494.5869,8.0000,53.86,2.84,996.64,92.00,44.11
2024-02-06T13:17:39,-0.96,-0.48,45.68,1591.84,3.83,3043.12,1059.23,870.58,0.16,0.14,0.2026,493.7473,8.0000,53.44,2.92,996.64,99.48,47.71
2024-02-06T13:17:44,8.57,4.29,45.32,1591.71,3.89,3041.95,1028.97,845.97,0.13,0.11,0.2025,493.3280,8.0000,53.01,3.00,996.63,92.63,44.44
2024-02-06T13:17:49,53.35,26.71,44.98,1591.82,3.99,3041.06,1043.56,858.27,0.12,0.11,0.2026,493.5822,8.0000,52.59,3.09,996.60,85.10,40.84
2024-02-06T13:17:54,34.28,17.17,44.61,1591.77,4.03,3040.15,1079.19,887.81,0.15,0.13,0.2026,493.3202,8.0000,52.25,3.17,996.62,85.07,40.84
2024-02-06T13:17:59,17.15,8.59,44.14,1592.51,4.17,3040.74,1102.84,907.51,0.20,0.17,0.2027,493.5275,8.0000,51.97,3.25,996.64,106.17,50.98
2024-02-06T13:18:04,55.20,27.66,43.93,1592.26,4.23,3039.37,1051.67,865.66,0.22,0.19,0.2029,493.8600,8.0000,51.78,3.33,996.63,99.33,47.71
2024-02-06T13:18:09,72.32,36.25,43.70,1592.79,4.33,3039.48,1033.42,850.89,0.22,0.19,0.2033,494.6401,8.0000,51.65,3.40,996.59,91.81,44.11
2024-02-06T13:18:14,45.65,22.89,43.58,1592.57,4.39,3038.13,1045.06,860.74,0.22,0.19,0.2035,494.9969,8.0000,51.56,3.48,996.58,98.58,47.38
2024-02-06T13:18:19,9.51,4.77,43.39,1593.25,4.50,3038.74,1041.83,858.27,0.21,0.18,0.2040,496.1354,8.0000,51.48,3.55,996.60,84.27,40.51
2024-02-06T13:18:24,16.17,8.11,43.35,1594.57,4.60,3040.22,1083.30,892.74,0.18,0.15,0.2039,495.7242,8.0000,51.43,3.64,996.58,98.52,47.38
2024-02-06T13:18:29,91.24,45.79,43.31,1594.81,4.67,3039.73,1071.01,882.89,0.14,0.12,0.2038,495.2016,8.0000,51.37,3.72,996.56,77.42,37.24
2024-02-06T13:18:34,26.62,13.36,43.28,1595.83,4.75,3041.03,1034.96,853.35,0.16,0.14,0.2042,496.2077,9.0000,51.28,3.79,996.60,112.77,54.26
2024-02-06T13:18:39,45.59,22.89,43.19,1595.34,4.86,3039.15,1130.15,932.13,0.16,0.13,0.2045,496.6548,9.0000,51.19,3.87,996.58,98.44,47.38
2024-02-06T13:18:44,27.54,13.83,43.13,1595.53,4.96,3038.84,1111.99,917.35,0.13,0.11,0.2046,496.8115,9.0000,51.02,3.94,996.61,84.84,40.84
2024-02-06T13:18:49,62.66,31.48,43.02,1595.80,5.02,3038.47,1075.87,887.81,0.10,0.08,0.2045,496.3584,9.0000,50.84,4.03,996.65,84.13,40.51
2024-02-06T13:18:54,36.08,18.13,42.89,1595.38,5.08,3036.60,1096.37,905.05,0.10,0.08,0.2045,496.1369,9.0000,50.61,4.11,996.58,98.36,47.38
2024-02-06T13:18:59,54.08,27.19,42.63,1596.37,5.22,3037.27,1078.05,890.28,0.09,0.08,0.2042,495.3236,9.0000,50.34,4.20,996.51,84.75,40.84
2024-02-06T13:19:04,26.57,13.36,42.43,1596.63,5.30,3036.80,1089.62,900.12,0.81,0.70,0.2048,496.7184,9.0000,50.11,4.28,996.48,98.97,47.71
2024-02-06T13:19:09,26.56,13.36,42.23,1596.03,5.37,3034.57,1130.94,934.59,0.48,0.41,0.2053,497.6459,9.0000,49.77,4.38,996.48,91.47,44.11
2024-02-06T13:19:14,25.59,12.88,42.05,1595.38,5.44,3032.47,1091.89,902.58,0.36,0.31,0.2053,497.5545,9.0000,49.47,4.45,996.45,83.98,40.51
2024-02-06T13:19:19,17.07,8.59,41.64,1595.75,5.55,3032.73,1088.76,900.12,0.27,0.23,0.2054,497.6684,9.0000,49.15,4.54,996.63,84.65,40.84
2024-02-06T13:19:24,35.06,17.65,41.42,1596.27,5.65,3033.35,1115.43,922.28,0.20,0.17,0.2049,496.3893,9.0000,48.83,4.61,996.76,105.66,50.98
2024-02-06T13:19:29,18.94,9.54,41.15,1596.35,5.72,3032.12,1088.13,900.12,0.17,0.14,0.2048,495.8374,9.0000,48.55,4.68,996.55,91.38,44.11
2024-02-06T13:19:34,63.44,31.96,40.90,1596.37,5.81,3031.22,1144.33,946.90,0.19,0.16,0.2051,496.4540,9.0000,48.28,4.77,996.57,91.35,44.11
2024-02-06T13:19:39,17.05,8.59,40.61,1595.78,5.91,3028.84,1108.16,917.35,0.16,0.14,0.2051,496.3548,9.0000,48.09,4.85,996.44,91.31,44.11
2024-02-06T13:19:44,35.97,18.13,40.39,1595.75,6.01,3027.94,1128.67,934.59,0.15,0.13,0.2055,497.0369,10.0000,47.95,4.93,996.45,83.84,40.51
2024-02-06T13:19:49,45.39,22.89,40.23,1595.71,6.08,3026.90,1113.44,922.28,0.16,0.13,0.2056,497.3000,10.0000,47.86,5.01,996.42,69.60,33.64
2024-02-06T13:19:54,35.94,18.13,40.09,1596.37,6.19,3027.22,1080.42,895.20,0.25,0.21,0.2057,497.2343,10.0000,47.79,5.10,996.44,112.22,54.26
2024-02-06T13:19:59,46.32,23.37,39.96,1596.19,6.35,3026.34,1121.81,929.66,0.30,0.26,0.2058,497.4891,10.0000,47.73,5.17,996.51,104.76,50.66
2024-02-06T13:20:04,112.47,56.76,39.97,1596.38,6.40,3025.62,1160.02,961.67,0.32,0.28,0.2055,496.6171,10.0000,49.09,5.26,996.47,151.40,73.24
2024-02-06T13:20:09,150.23,75.84,40.92,1596.91,6.48,3025.75,1085.46,900.12,0.33,0.29,0.2082,502.9589,10.0000,52.94,5.35,996.51,219.01,105.98
2024-02-06T13:20:14,160.55,81.08,44.78,1598.38,6.64,3027.39,1091.00,905.05,0.35,0.30,0.2121,512.1571,10.0000,57.17,5.44,996.46,232.46,112.53
2024-02-06T13:20:19,178.45,90.15,48.37,1600.63,6.73,3030.71,1069.88,887.81,0.30,0.26,0.2158,520.9810,10.0000,60.94,5.53,996.46,246.57,119.40
2024-02-06T13:20:24,188.76,95.39,51.59,1603.19,6.82,3034.58,1054.72,875.51,0.34,0.29,0.2181,526.3010,10.0000,63.72,5.63,996.51,266.77,129.22
2024-02-06T13:20:29,197.20,99.68,54.77,1607.88,6.92,3042.59,1045.52,868.12,0.32,0.27,0.2217,534.9802,10.0000,66.99,5.72,996.54,224.80,108.92
2024-02-06T13:20:34,186.76,94.44,58.63,1681.97,7.08,3181.52,1009.54,838.58,0.31,0.27,0.2237,539.3676,11.0000,68.90,5.82,996.50,245.65,119.07
2024-02-06T13:20:39,186.68,94.44,60.78,1791.94,7.19,3388.11,1015.03,843.50,0.34,0.29,0.2254,543.3510,11.0000,70.95,5.92,996.44,245.54,119.07
2024-02-06T13:20:44,242.22,122.58,62.68,1781.72,7.27,3367.70,940.68,781.96,0.37,0.31,0.2283,550.0761,11.0000,73.29,6.03,996.51,239.40,116.13
2024-02-06T13:20:49,187.47,94.91,65.02,1785.24,7.34,3372.98,919.57,764.73,0.44,0.37,0.2330,561.1620,11.0000,75.76,6.14,996.49,217.71,105.65
2024-02-06T13:20:54,177.99,90.15,68.59,1803.15,7.49,3405.26,960.57,799.19,0.44,0.38,0.2373,571.2802,11.0000,77.99,6.26,996.47,225.03,109.25
2024-02-06T13:20:59,142.15,72.02,71.02,1817.25,7.64,3430.78,951.40,791.81,0.53,0.46,0.2426,583.9495,11.0000,79.59,6.35,996.47,211.49,102.71
2024-02-06T13:21:04,149.62,75.84,73.13,1829.02,7.73,3451.43,930.27,774.58,0.63,0.54,0.2466,593.2563,11.0000,81.31,6.47,996.45,231.60,112.53
2024-02-06T13:21:09,186.25,94.44,74.65,1839.30,7.84,3469.63,906.30,754.88,0.79,0.67,0.2504,602.2103,12.0000,82.66,6.58,996.49,197.16,95.83
2024-02-06T13:21:14,131.62,66.77,76.79,1871.16,7.99,3528.20,897.05,747.50,0.93,0.79,0.2534,609.0810,12.0000,83.94,6.70,996.49,210.55,102.38
2024-02-06T13:21:19,121.24,61.53,77.85,1914.13,8.08,3607.64,861.22,717.96,1.06,0.91,0.2555,613.8315,12.0000,85.07,6.82,996.48,203.71,99.10
2024-02-06T13:21:24,122.14,62.01,78.75,1936.10,8.16,3647.72,887.46,740.11,1.24,1.06,0.2577,618.9208,12.0000,85.99,6.94,996.54,210.38,102.38
2024-02-06T13:21:29,159.63,81.08,79.61,1942.52,8.25,3658.29,878.25,732.73,1.37,1.17,0.2600,624.1943,12.0000,86.91,7.08,996.62,210.97,102.71
2024-02-06T13:21:34,158.63,80.61,81.08,1960.17,8.43,3689.64,892.55,745.04,1.48,1.26,0.2635,632.3006,12.0000,87.66,7.21,996.58,204.13,99.43
2024-02-06T13:21:39,149.17,75.84,81.85,1972.52,8.52,3711.15,865.59,722.88,1.57,1.34,0.2677,642.2117,12.0000,88.26,7.33,996.54,189.93,92.56
2024-02-06T13:21:44,105.03,53.42,82.58,1979.50,8.64,3722.90,874.12,730.27,1.55,1.32,0.2736,655.9359,12.0000,88.87,7.45,996.59,175.75,85.68
2024-02-06T13:21:49,122.80,62.48,83.55,1987.65,8.80,3736.70,879.65,735.19,1.55,1.32,0.2807,672.7130,13.0000,89.37,7.58,996.65,169.65,82.74
2024-02-06T13:21:54,121.80,62.01,84.04,1996.03,8.94,3750.19,852.62,713.03,1.56,1.33,0.2865,686.2756,13.0000,89.85,7.70,996.47,197.05,96.16
2024-02-06T13:21:59,166.68,84.90,84.48,2003.85,9.02,3763.15,840.47,703.19,1.58,1.35,0.2954,707.3118,13.0000,90.27,7.81,996.41,176.84,86.34
2024-02-06T13:22:04,113.26,57.71,84.93,2011.97,9.16,3777.10,840.18,703.19,1.54,1.32,0.3056,731.5080,13.0000,90.66,7.93,996.49,169.41,82.74
2024-02-06T13:22:09,139.43,71.07,85.72,2020.93,9.35,3792.33,880.98,737.65,1.48,1.27,0.3176,759.8052,13.0000,91.00,8.06,996.53,183.40,89.61
2024-02-06T13:22:14,159.00,81.08,86.30,2029.54,9.46,3806.96,848.30,710.57,1.55,1.32,0.3321,794.1212,13.0000,91.30,8.19,996.59,183.33,89.61
2024-02-06T13:22:19,113.11,57.71,86.67,2050.14,9.59,3843.61,847.86,710.57,1.68,1.44,0.3436,821.3474,13.0000,91.63,8.31,996.50,120.31,58.84
2024-02-06T13:22:24,95.31,48.65,87.02,2090.34,9.69,3917.31,806.40,676.11,1.78,1.53,0.3593,858.5164,13.0000,91.93,8.43,996.50,148.37,72.59
2024-02-06T13:22:29,78.48,40.07,87.26,2102.09,9.84,3937.91,811.98,681.03,1.91,1.64,0.3762,898.4642,14.0000,92.17,8.54,996.53,175.73,86.01
2024-02-06T13:22:34,220.35,112.56,87.34,2114.71,9.96,3959.92,867.38,727.80,2.05,1.76,0.3948,942.5896,14.0000,92.44,8.65,996.51,162.96,79.79
2024-02-06T13:22:39,140.93,72.02,87.30,2115.64,10.08,3960.08,834.79,700.73,2.17,1.86,0.4130,985.4973,14.0000,92.68,8.77,996.54,148.19,72.59
2024-02-06T13:22:44,123.15,62.96,87.48,2119.15,10.19,3964.86,831.47,698.26,2.09,1.79,0.4325,1031.6122,14.0000,92.86,8.90,996.55,141.45,69.32
2024-02-06T13:22:49,85.79,43.88,87.73,2124.72,10.38,3973.58,869.21,730.27,2.00,1.71,0.4515,1076.5180,14.0000,93.03,9.00,996.47,161.42,79.14
2024-02-06T13:22:54,113.73,58.19,87.91,2127.85,10.49,3978.08,874.77,735.19,2.02,1.73,0.4705,1121.5574,14.0000,93.28,9.11,996.53,161.37,79.14
2024-02-06T13:22:59,85.73,43.88,87.91,2129.52,10.59,3979.84,880.32,740.11,2.12,1.81,0.4834,1151.7500,14.0000,93.48,9.21,996.54,173.99,85.36
2024-02-06T13:23:04,85.70,43.88,87.61,2127.19,10.74,3973.79,885.81,745.04,2.07,1.78,0.5045,1201.6671,14.0000,93.62,9.32,996.50,147.90,72.59
2024-02-06T13:23:09,67.03,34.34,87.48,2129.56,10.83,3976.36,914.64,769.65,1.87,1.60,0.5283,1257.6241,14.0000,93.83,9.46,996.53,161.17,79.14
2024-02-06T13:23:14,94.00,48.17,87.16,2129.52,10.90,3974.82,969.88,816.43,1.86,1.60,0.5456,1298.4567,14.0000,93.95,9.56,996.52,147.10,72.26
2024-02-06T13:23:19,85.59,43.88,87.02,2130.61,11.00,3975.26,966.55,813.96,1.87,1.61,0.5686,1352.5502,14.0000,94.13,9.68,996.54,161.04,79.14
2024-02-06T13:23:24,115.30,59.14,86.75,2132.65,11.15,3977.27,1001.18,843.50,1.97,1.70,0.5929,1409.7741,15.0000,94.26,9.80,996.51,181.60,89.28
2024-02-06T13:23:29,65.99,33.86,86.61,2132.59,11.24,3975.74,992.07,836.12,2.02,1.74,0.6151,1461.9982,15.0000,94.40,9.90,996.51,194.18,95.50
2024-02-06T13:23:34,87.34,44.83,86.54,2132.25,11.32,3973.53,1044.23,880.43,2.23,1.93,0.6320,1501.4937,15.0000,94.50,10.00,996.46,182.13,89.61
2024-02-06T13:23:39,94.75,48.65,86.51,2132.76,11.42,3973.05,1084.71,914.89,2.22,1.92,0.6517,1547.9072,15.0000,94.60,10.11,996.49,182.07,89.61
2024-02-06T13:23:44,113.29,58.19,86.34,2132.77,11.58,3971.68,1072.67,905.05,2.40,2.08,0.6648,1578.3077,15.0000,94.69,10.22,996.53,146.76,72.26
2024-02-06T13:23:49,130.87,67.25,86.17,2134.67,11.66,3973.70,1075.17,907.51,2.38,2.06,0.6806,1615.2426,15.0000,94.80,10.31,996.47,161.33,79.46
2024-02-06T13:23:54,94.65,48.65,85.91,2135.66,11.76,3974.36,1106.93,934.59,2.27,1.97,0.6902,1637.6721,15.0000,94.87,10.41,996.53,181.21,89.28
2024-02-06T13:23:59,103.90,53.42,85.70,2135.05,11.86,3972.17,1118.28,944.43,2.43,2.11,0.6952,1648.9273,15.0000,94.96,10.50,996.57,159.92,78.81
2024-02-06T13:24:04,76.97,39.59,85.32,2137.17,12.00,3974.64,1147.01,969.05,2.46,2.13,0.6940,1645.4810,15.0000,95.05,10.60,996.56,159.86,78.81
2024-02-06T13:24:09,94.55,48.65,85.10,2138.29,12.10,3975.20,1123.27,949.36,2.60,2.25,0.7039,1668.2564,15.0000,95.10,10.69,996.49,146.51,72.26
2024-02-06T13:24:14,102.85,52.94,85.01,2139.87,12.17,3976.56,1151.93,973.97,2.53,2.19,0.7086,1678.8866,15.0000,95.21,10.80,996.48,132.53,65.39
2024-02-06T13:24:19,94.48,48.65,84.81,2141.53,12.31,3978.12,1139.86,964.13,2.46,2.12,0.7149,1693.1413,16.0000,95.29,10.89,996.42,133.15,65.72
2024-02-06T13:24:24,112.96,58.19,84.62,2143.17,12.40,3979.59,1142.31,966.59,2.35,2.03,0.7246,1715.4482,16.0000,95.33,11.00,996.41,153.63,75.86
2024-02-06T13:24:29,77.76,40.07,84.28,2143.79,12.48,3979.40,1211.73,1025.67,2.37,2.05,0.7291,1725.4048,16.0000,95.39,11.10,996.42,152.93,75.54
2024-02-06T13:24:34,140.66,72.50,84.09,2144.02,12.53,3978.90,1185.27,1003.51,2.31,2.00,0.7264,1718.7198,16.0000,95.43,11.18,996.47,127.05,62.77
2024-02-06T13:24:39,149.84,77.27,83.75,2145.42,12.68,3979.63,1231.22,1042.90,2.04,1.76,0.7260,1716.8708,16.0000,95.47,11.28,996.35,133.61,66.04
2024-02-06T13:24:44,149.81,77.27,83.41,2145.68,12.74,3979.10,1259.96,1067.52,1.88,1.63,0.7276,1720.2728,16.0000,95.48,11.36,996.38,132.93,65.72
2024-02-06T13:24:49,122.96,63.44,83.07,2146.10,12.88,3978.92,1233.51,1045.36,2.03,1.76,0.7262,1716.5039,16.0000,95.51,11.44,996.42,132.89,65.72
2024-02-06T13:24:54,122.01,62.96,82.75,2145.64,12.96,3977.22,1256.49,1065.06,2.12,1.83,0.7201,1701.8051,16.0000,95.54,11.50,996.42,133.51,66.04
2024-02-06T13:24:59,95.18,49.13,82.32,2146.37,13.09,3977.38,1215.46,1030.59,2.07,1.78,0.7134,1685.5121,16.0000,95.59,11.58,996.40,153.32,75.86
2024-02-06T13:25:04,121.93,62.96,82.07,2146.90,13.16,3977.17,1238.32,1050.29,2.03,1.75,0.7122,1682.0249,16.0000,95.62,11.68,996.45,140.06,69.32
2024-02-06T13:25:09,86.79,44.83,81.87,2146.18,13.23,3974.32,1200.12,1018.28,1.95,1.68,0.7045,1663.3687,17.0000,95.64,11.78,996.42,132.73,65.72
2024-02-06T13:25:14,77.55,40.07,81.59,2146.62,13.34,3973.99,1214.28,1030.59,1.95,1.68,0.6811,1607.5631,17.0000,95.65,11.86,996.42,146.57,72.59
2024-02-06T13:25:19,77.53,40.07,81.35,2145.81,13.41,3971.47,1222.68,1037.98,1.97,1.70,0.6635,1565.5659,17.0000,95.63,11.93,996.41,146.53,72.59
2024-02-06T13:25:24,121.80,62.96,81.07,2146.08,13.51,3971.11,1231.11,1045.36,2.20,1.90,0.6483,1529.4979,17.0000,95.64,12.01,996.47,133.28,66.04
2024-02-06T13:25:29,103.32,53.42,80.84,2146.65,13.57,3971.41,1251.15,1062.59,2.35,2.03,0.6355,1498.8362,17.0000,95.64,12.08,996.52,146.47,72.59
2024-02-06T13:25:34,85.77,44.36,80.55,2146.53,13.71,3969.84,1227.56,1042.90,2.50,2.16,0.6166,1453.7819,17.0000,95.64,12.17,996.50,118.69,58.84
2024-02-06T13:25:39,112.48,58.19,80.31,2145.56,13.79,3967.10,1264.92,1074.90,2.64,2.27,0.6002,1414.8141,17.0000,95.63,12.24,996.51,125.92,62.44
2024-02-06T13:25:44,59.00,30.53,80.07,2146.62,13.88,3968.01,1258.80,1069.98,2.68,2.31,0.5853,1379.3635,17.0000,95.61,12.30,996.45,125.88,62.44
2024-02-06T13:25:49,77.41,40.07,79.79,2146.52,13.96,3966.77,1264.25,1074.90,2.69,2.31,0.5670,1335.9528,17.0000,95.58,12.37,996.43,132.46,65.72
2024-02-06T13:25:54,94.90,49.13,79.30,2147.36,14.10,3967.41,1243.70,1057.67,2.73,2.35,0.5421,1276.9609,17.0000,95.57,12.44,996.45,105.37,52.29
2024-02-06T13:25:59,85.67,44.36,79.01,2147.50,14.15,3966.96,1249.26,1062.59,2.65,2.27,0.5171,1217.9501,17.0000,95.54,12.50,996.48,139.66,69.32
2024-02-06T13:26:04,85.65,44.36,78.78,2146.67,14.23,3964.46,1254.75,1067.52,2.58,2.21,0.4993,1175.6020,18.0000,95.51,12.56,996.44,145.55,72.26
2024-02-06T13:26:09,58.93,30.53,78.37,2146.56,14.34,3963.35,1271.82,1082.29,2.60,2.23,0.4801,1130.2515,18.0000,95.48,12.62,996.43,139.59,69.32
2024-02-06T13:26:15,103.10,53.42,78.14,2147.15,14.44,3963.90,1277.43,1087.21,2.66,2.28,0.4599,1082.5794,18.0000,95.42,12.68,996.50,125.72,62.44
2024-02-06T13:26:20,94.80,49.13,77.90,2146.05,14.51,3961.14,1256.95,1069.98,2.61,2.24,0.4417,1039.3361,18.0000,95.38,12.73,996.49,132.95,66.04
2024-02-06T13:26:24,68.10,35.30,77.59,2145.72,14.60,3959.25,1305.69,1111.83,2.50,2.14,0.4234,996.1306,18.0000,95.32,12.80,996.41,125.66,62.44
2024-02-06T13:26:29,77.28,40.07,77.18,2144.27,14.71,3955.55,1288.01,1097.06,2.24,1.92,0.4084,960.5508,18.0000,95.27,12.85,996.33,125.63,62.44
2024-02-06T13:26:34,121.40,62.96,76.93,2143.66,14.78,3953.66,1325.33,1129.06,2.17,1.87,0.3980,935.9513,18.0000,95.21,12.90,996.31,119.02,59.17
2024-02-06T13:26:39,103.90,53.90,76.79,2143.63,14.85,3952.70,1333.70,1136.45,2.19,1.89,0.3857,906.7882,18.0000,95.13,12.98,996.36,125.57,62.44
