timestamp(UTC),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetBME280-HPA(hPa),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB_ug,NetPid_P1-PPB(ppm),NetPid_P1-TEMP(°C),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_NO2-NO2(ppb),NetADC_NO2-NO2_ug,NetCO2-HUM(%),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetCO2-CO2(ppm)
2024-02-06T20:00:00,1272.20,1132.98,992.36,48.17,24.69,0.30,0.30,614.8856,0.2734,30.0000,71.85,37.34,25.51,47.05,42.59,26.09,2614.46,1481.87
2024-02-06T20:10:00,1268.18,1129.42,992.36,48.14,24.69,0.27,0.27,614.6198,0.2732,30.0000,71.39,37.10,27.10,49.98,42.56,26.10,2571.13,1457.33
2024-02-06T20:20:00,1259.74,1121.95,992.34,48.11,24.70,0.28,0.28,614.1397,0.2730,30.0000,72.60,37.73,26.70,49.24,42.53,26.11,2562.06,1452.25
2024-02-06T20:30:00,1262.38,1124.40,992.24,48.10,24.70,0.25,0.25,614.0131,0.2730,30.0000,72.80,37.84,26.28,48.47,42.52,26.10,2545.43,1442.97
2024-02-06T20:40:00,1258.02,1120.56,992.21,48.08,24.70,0.30,0.30,613.5488,0.2728,30.0000,73.62,38.27,26.66,49.17,42.51,26.10,2540.04,1439.96
2024-02-06T20:50:00,1256.05,1118.83,992.20,48.08,24.70,0.28,0.28,613.7040,0.2729,30.0000,71.98,37.42,25.88,47.72,42.50,26.11,2517.88,1427.43
2024-02-06T21:00:00,1253.84,1116.96,992.11,48.04,24.70,0.34,0.34,613.2206,0.2727,30.0000,71.51,37.18,26.61,49.06,42.45,26.12,2497.28,1415.88
2024-02-06T21:10:00,1253.70,1116.83,992.13,48.03,24.70,0.31,0.31,613.2818,0.2727,30.0000,71.61,37.22,26.74,49.30,42.44,26.12,2493.96,1413.98
2024-02-06T21:20:00,1253.88,1117.16,991.99,48.01,24.71,0.30,0.30,613.2389,0.2728,30.0000,72.52,37.70,26.35,48.58,42.42,26.12,2482.42,1407.66
2024-02-06T21:30:00,1246.85,1111.10,991.82,47.96,24.71,0.27,0.27,612.5935,0.2725,30.0000,71.04,36.94,26.36,48.59,42.37,26.14,2464.78,1397.92
2024-02-06T21:40:00,1247.60,1111.92,991.72,47.94,24.72,0.30,0.30,612.4393,0.2725,30.0000,72.04,37.47,25.47,46.93,42.36,26.14,2451.67,1390.65
2024-02-06T21:50:00,1243.95,1108.67,991.72,47.92,24.73,0.28,0.28,612.2940,0.2724,30.0000,73.39,38.17,26.14,48.18,42.35,26.13,2432.12,1379.58
2024-02-06T22:00:00,1244.50,1109.47,991.46,47.89,24.73,0.29,0.29,612.0397,0.2724,30.0000,73.40,38.18,26.08,48.05,42.31,26.15,2408.00,1366.28
2024-02-06T22:10:00,1244.74,1109.85,991.33,47.85,24.73,0.28,0.28,611.9046,0.2724,30.0000,71.83,37.37,26.36,48.56,42.28,26.15,2395.52,1359.41
2024-02-06T22:20:00,1239.04,1104.79,991.34,47.82,24.74,0.31,0.31,611.7002,0.2723,30.0000,72.60,37.78,26.71,49.21,42.26,26.15,2377.62,1349.27
2024-02-06T22:30:00,1239.97,1105.58,991.38,47.81,24.74,0.28,0.28,611.9797,0.2724,30.0000,72.53,37.73,26.16,48.19,42.24,26.16,2378.55,1349.75
2024-02-06T22:40:00,1242.81,1108.25,991.28,47.79,24.75,0.25,0.25,612.0514,0.2725,30.0000,72.54,37.75,25.96,47.83,42.22,26.16,2368.60,1344.26
2024-02-06T23:00:00,1241.57,1107.43,991.02,47.75,24.75,0.28,0.28,612.0264,0.2725,30.0000,72.95,37.97,26.70,49.18,42.20,26.16,2340.83,1328.85
2024-02-06T23:10:00,1241.21,1107.15,991.00,47.72,24.75,0.28,0.28,611.7317,0.2724,30.0000,71.95,37.45,26.37,48.56,42.17,26.16,2335.80,1326.05
2024-02-06T23:20:00,1241.25,1107.37,990.82,47.70,24.75,0.29,0.29,611.5961,0.2724,30.0000,72.71,37.85,26.65,49.08,42.15,26.16,2333.49,1324.95
2024-02-06T23:30:00,1240.45,1106.77,990.72,47.69,24.75,0.31,0.31,611.4270,0.2723,30.0000,71.28,37.11,26.52,48.82,42.14,26.16,2312.37,1313.10
2024-02-06T23:40:00,1240.14,1106.52,990.69,47.69,24.75,0.28,0.28,611.4922,0.2724,30.0000,72.97,37.99,26.56,48.89,42.13,26.16,2306.60,1309.86
2024-02-06T23:50:00,1241.87,1108.24,990.54,47.65,24.75,0.29,0.29,611.3637,0.2724,30.0000,72.23,37.61,26.75,49.24,42.10,26.17,2296.18,1304.15
2024-02-07T00:00:00,1241.06,1107.54,990.49,47.64,24.75,0.31,0.31,611.1372,0.2723,30.0000,72.16,37.58,26.30,48.41,42.09,26.16,2285.10,1297.88
2024-02-07T00:10:00,1255.81,1121.00,990.30,47.56,24.76,0.29,0.29,610.6231,0.2721,30.0000,64.04,33.36,21.92,40.34,42.08,26.14,2263.89,1286.16
2024-02-07T00:20:00,1236.30,1103.86,990.17,47.44,24.80,0.28,0.28,609.8177,0.2718,30.0000,72.51,37.78,26.93,49.54,42.03,26.16,2246.04,1276.35
2024-02-07T00:30:00,1226.95,1095.52,990.06,47.45,24.77,0.27,0.27,608.9738,0.2714,30.0000,71.73,37.37,26.93,49.55,41.97,26.16,2230.63,1267.60
2024-02-07T00:40:00,1217.06,1086.76,989.93,47.46,24.75,0.36,0.36,608.2163,0.2711,30.0000,72.24,37.64,27.15,49.94,41.95,26.15,2202.75,1251.84
2024-02-07T00:50:00,1215.81,1085.72,989.82,47.47,24.74,0.36,0.36,607.8155,0.2710,30.0000,72.91,37.99,26.12,48.04,41.94,26.14,2177.12,1237.35
2024-02-07T01:00:00,1215.60,1085.54,989.78,47.47,24.73,0.34,0.34,607.5703,0.2708,30.0000,72.49,37.77,27.35,50.31,41.94,26.14,2160.89,1228.14
2024-02-07T01:10:00,1212.52,1082.96,989.61,47.46,24.72,0.34,0.34,607.2169,0.2707,30.0000,72.07,37.56,26.62,48.96,41.92,26.15,2153.87,1224.35
2024-02-07T01:20:00,1213.91,1084.48,989.34,47.44,24.72,0.33,0.33,606.9802,0.2707,30.0000,72.39,37.74,26.57,48.86,41.90,26.14,2145.30,1219.79
2024-02-07T01:30:00,1209.06,1080.32,989.18,47.42,24.72,0.32,0.32,606.5037,0.2705,30.0000,72.97,38.05,27.64,50.82,41.88,26.14,2132.97,1212.97
2024-02-07T01:40:00,1209.26,1080.65,989.03,47.42,24.71,0.31,0.31,606.2648,0.2705,30.0000,71.90,37.49,27.32,50.22,41.88,26.14,2110.21,1200.20
2024-02-07T01:50:00,1208.29,1079.87,988.94,47.40,24.71,0.31,0.31,605.8598,0.2703,30.0000,72.91,38.03,28.47,52.34,41.85,26.14,2110.41,1200.40
2024-02-07T02:00:00,1206.52,1078.43,988.81,47.39,24.71,0.31,0.31,605.4561,0.2702,30.0000,72.54,37.83,26.39,48.50,41.83,26.14,2093.51,1190.94
2024-02-07T02:10:00,1200.41,1073.08,988.71,47.35,24.71,0.33,0.33,605.0809,0.2700,30.0000,72.91,38.03,26.06,47.88,41.80,26.14,2086.77,1187.24
2024-02-07T02:20:00,1200.84,1073.60,988.57,47.34,24.71,0.37,0.37,604.9057,0.2700,30.0000,71.83,37.47,26.85,49.33,41.78,26.14,2072.23,1179.12
2024-02-07T02:30:00,1195.03,1068.57,988.40,47.33,24.70,0.32,0.32,604.6691,0.2699,30.0000,73.85,38.53,27.30,50.15,41.78,26.13,2058.10,1171.26
2024-02-07T02:40:00,1199.42,1072.72,988.21,47.31,24.71,0.28,0.28,604.4493,0.2699,30.0000,72.47,37.82,26.58,48.83,41.77,26.13,2041.15,1161.85
2024-02-07T02:50:00,1192.60,1066.72,988.10,47.29,24.70,0.34,0.34,604.1436,0.2698,30.0000,72.52,37.85,26.53,48.72,41.73,26.14,2031.15,1156.27
2024-02-07T03:00:00,1192.45,1066.77,987.92,47.28,24.70,0.33,0.33,604.0212,0.2697,30.0000,72.14,37.66,26.62,48.89,41.73,26.13,2023.00,1151.84
2024-02-07T03:10:00,1194.84,1069.01,987.83,47.25,24.70,0.32,0.32,603.7066,0.2696,30.0000,72.54,37.87,27.84,51.11,41.72,26.13,2001.93,1139.94
2024-02-07T03:20:00,1195.41,1069.62,987.74,47.25,24.70,0.34,0.34,603.7534,0.2697,30.0000,72.91,38.07,26.41,48.48,41.71,26.13,1993.90,1135.48
2024-02-07T03:30:00,1191.70,1066.49,987.59,47.21,24.71,0.32,0.32,603.5640,0.2696,30.0000,73.72,38.50,26.74,49.08,41.67,26.14,1982.77,1129.33
2024-02-07T03:40:00,1193.06,1067.80,987.49,47.21,24.71,0.31,0.31,603.6242,0.2697,30.0000,72.32,37.77,26.96,49.49,41.66,26.14,1971.21,1122.85
2024-02-07T03:50:00,1188.42,1063.73,987.42,47.18,24.71,0.32,0.32,603.6620,0.2697,30.0000,72.48,37.86,26.13,47.95,41.62,26.14,1974.37,1124.75
2024-02-07T04:00:00,1192.54,1067.60,987.27,47.16,24.71,0.32,0.32,603.4844,0.2697,30.0000,73.39,38.34,26.89,49.34,41.61,26.15,1949.74,1110.90
2024-02-07T04:10:00,1189.31,1064.94,987.08,47.12,24.72,0.33,0.33,603.3823,0.2697,30.0000,73.58,38.44,26.93,49.39,41.58,26.15,1937.72,1104.28
2024-02-07T04:20:00,1188.91,1064.70,986.97,47.10,24.72,0.37,0.37,603.1664,0.2696,30.0000,73.82,38.58,27.20,49.90,41.56,26.16,1933.58,1102.06
2024-02-07T04:30:00,1188.88,1064.81,986.86,47.08,24.72,0.37,0.37,603.1745,0.2697,30.0000,73.13,38.22,27.05,49.62,41.53,26.16,1919.07,1093.93
2024-02-07T04:40:00,1187.18,1063.39,986.76,47.07,24.72,0.34,0.34,603.0355,0.2696,30.0000,74.61,39.00,26.24,48.12,41.52,26.16,1910.40,1089.09
2024-02-07T04:50:00,1181.01,1057.88,986.76,47.03,24.73,0.34,0.34,602.5882,0.2694,30.0000,72.28,37.78,27.91,51.19,41.49,26.16,1901.57,1084.07
2024-02-07T05:00:00,1179.30,1056.48,986.64,47.00,24.73,0.37,0.37,602.1930,0.2693,30.0000,71.75,37.51,27.71,50.81,41.44,26.17,1895.97,1081.01
2024-02-07T05:10:00,1178.21,1055.60,986.58,46.98,24.74,0.31,0.31,602.2489,0.2694,30.0000,72.76,38.04,26.72,48.99,41.42,26.18,1890.31,1077.88
2024-02-07T05:20:00,1177.57,1054.96,986.64,46.96,24.74,0.33,0.33,601.9354,0.2692,30.0000,70.07,36.63,26.17,47.98,41.40,26.18,1882.92,1073.61
2024-02-07T05:30:00,1174.75,1051.91,987.15,46.96,24.74,0.36,0.36,602.0270,0.2691,30.0000,71.97,37.60,27.33,50.14,41.41,26.18,1877.96,1070.23
2024-02-07T05:40:00,1174.14,1050.95,987.57,46.95,24.75,0.32,0.32,602.4820,0.2692,30.0000,70.97,37.07,27.88,51.16,41.39,26.19,1865.41,1062.67
2024-02-07T05:50:00,1176.85,1052.93,988.00,46.95,24.75,0.32,0.32,603.3122,0.2695,30.0000,73.75,38.51,27.55,50.57,41.39,26.19,1860.40,1059.37
2024-02-07T06:00:00,1175.11,1051.17,988.18,46.94,24.75,0.36,0.36,603.4921,0.2695,30.0000,71.79,37.47,27.52,50.53,41.38,26.19,1861.96,1060.05
2024-02-07T06:10:00,1177.66,1053.35,988.26,46.93,24.75,0.35,0.35,603.9035,0.2696,30.0000,71.17,37.15,26.83,49.27,41.36,26.20,1859.91,1058.79
2024-02-07T06:20:00,1180.04,1055.37,988.35,46.92,24.75,0.33,0.33,603.9432,0.2696,30.0000,71.49,37.31,27.18,49.93,41.34,26.20,1845.85,1050.68
2024-02-07T06:30:00,1180.56,1055.69,988.50,46.93,24.75,0.36,0.36,604.5422,0.2699,30.0000,73.01,38.10,26.73,49.10,41.35,26.20,1845.49,1050.33
2024-02-07T06:40:00,1178.88,1053.89,988.78,46.92,24.75,0.36,0.36,604.7183,0.2699,30.0000,72.96,38.06,27.78,51.04,41.33,26.20,1834.46,1043.75
2024-02-07T06:50:00,1177.59,1052.58,988.92,46.93,24.74,0.34,0.34,605.1375,0.2700,30.0000,73.18,38.17,26.86,49.36,41.33,26.21,1821.38,1036.15
2024-02-07T07:00:00,1178.59,1053.07,989.29,46.92,24.74,0.32,0.32,605.2768,0.2700,30.0000,73.24,38.19,27.35,50.28,41.30,26.21,1817.22,1033.39
2024-02-07T07:10:00,1171.25,1046.36,989.42,47.05,24.74,0.34,0.34,605.0300,0.2698,30.0000,73.58,38.36,28.08,51.63,41.41,26.21,1814.99,1031.97
2024-02-07T07:20:00,1160.12,1036.24,989.57,46.96,24.73,0.32,0.32,604.9144,0.2697,30.0000,72.07,37.56,27.67,50.88,41.33,26.21,1798.24,1022.27
2024-02-07T07:30:00,1133.41,1012.25,989.75,47.37,24.75,0.36,0.36,606.7399,0.2705,30.0000,73.43,38.27,27.38,50.37,41.71,26.22,1828.80,1039.51
2024-02-07T07:40:00,1062.83,949.09,989.95,47.13,24.77,0.41,0.41,602.5310,0.2686,30.0000,70.92,36.95,27.73,51.02,41.52,26.23,1826.90,1038.30
2024-02-07T07:50:00,921.73,823.01,990.08,46.46,24.78,0.37,0.37,587.7877,0.2620,30.0092,69.90,36.42,26.34,48.45,40.92,26.24,1723.70,979.55
2024-02-07T08:00:00,896.57,800.37,990.25,46.37,24.77,0.39,0.39,584.8911,0.2606,30.0000,71.62,37.31,27.28,50.20,40.85,26.22,1697.84,964.64
2024-02-07T08:10:00,893.75,797.75,990.32,46.42,24.75,0.35,0.35,584.8692,0.2606,30.0000,73.39,38.23,26.96,49.62,40.88,26.21,1685.43,957.47
2024-02-07T08:20:00,905.08,807.78,990.38,46.47,24.74,0.34,0.34,585.2124,0.2607,30.0000,71.99,37.49,27.54,50.69,40.91,26.20,1667.65,947.26
2024-02-07T08:30:00,909.22,811.31,990.54,46.50,24.73,0.34,0.34,585.8103,0.2609,30.0000,72.11,37.55,28.15,51.82,40.95,26.19,1671.39,949.20
2024-02-07T08:40:00,919.96,820.73,990.71,46.54,24.71,0.34,0.34,586.6771,0.2613,30.0000,73.25,38.13,27.39,50.42,40.97,26.18,1664.41,945.04
2024-02-07T08:50:00,928.16,827.93,990.82,46.57,24.71,0.34,0.34,587.5975,0.2617,30.0000,72.29,37.63,27.95,51.47,41.00,26.17,1660.68,942.79
2024-02-07T09:00:00,931.02,830.41,990.89,46.57,24.70,0.31,0.31,587.8174,0.2617,30.0000,73.11,38.05,27.58,50.79,41.00,26.17,1651.46,937.49
2024-02-07T09:10:00,934.48,833.44,990.91,46.54,24.69,0.33,0.33,587.3426,0.2615,30.0000,73.65,38.33,27.28,50.24,40.95,26.17,1648.08,935.50
2024-02-07T09:20:00,931.90,831.03,991.04,46.51,24.69,0.36,0.36,587.5281,0.2615,30.0000,74.04,38.53,27.98,51.53,40.96,26.15,1643.78,932.93
2024-02-07T09:30:00,937.05,835.60,991.06,46.55,24.69,0.38,0.38,588.6667,0.2620,30.0000,74.36,38.69,26.88,49.52,40.98,26.15,1634.25,927.51
2024-02-07T09:40:00,945.20,842.94,990.95,46.59,24.68,0.35,0.35,589.3859,0.2624,30.0000,72.45,37.71,27.55,50.75,41.01,26.15,1637.23,929.28
2024-02-07T09:50:00,945.95,843.52,991.02,46.61,24.67,0.37,0.37,590.0913,0.2627,30.0000,73.29,38.13,28.27,52.08,41.01,26.14,1626.64,923.17
2024-02-07T10:00:00,933.29,832.14,991.15,46.56,24.68,0.33,0.33,588.5637,0.2620,30.0000,73.42,38.20,25.65,47.25,40.99,26.14,1621.16,919.96
2024-02-07T10:10:00,910.70,811.87,991.32,46.48,24.68,0.37,0.37,585.8138,0.2607,30.0000,74.02,38.51,26.89,49.55,40.91,26.15,1604.09,910.13
2024-02-07T10:20:00,913.05,813.92,991.37,46.58,24.68,0.29,0.29,586.6749,0.2611,30.0000,74.97,39.00,27.84,51.31,40.98,26.15,1595.91,905.44
2024-02-07T10:30:00,910.83,811.94,991.38,46.62,24.68,0.34,0.34,586.7652,0.2611,30.0000,72.75,37.84,28.67,52.82,41.04,26.15,1592.09,903.26
2024-02-07T10:40:00,914.66,815.38,991.33,46.67,24.68,0.33,0.33,587.5317,0.2615,30.0000,72.82,37.88,28.11,51.80,41.08,26.14,1585.28,899.43
2024-02-07T10:50:00,915.25,815.91,991.32,46.66,24.67,0.37,0.37,587.4634,0.2614,30.0000,73.53,38.25,27.20,50.12,41.07,26.15,1580.97,896.99
2024-02-07T11:00:00,916.60,817.15,991.26,46.67,24.67,0.31,0.31,587.3161,0.2614,30.0000,73.17,38.06,27.91,51.43,41.08,26.14,1577.94,895.31
2024-02-07T11:10:00,918.14,818.57,991.19,46.68,24.67,0.33,0.33,587.6844,0.2616,30.0000,74.45,38.73,27.41,50.50,41.07,26.14,1571.51,891.72
2024-02-07T11:20:00,924.36,824.14,991.17,46.67,24.67,0.28,0.28,588.0981,0.2617,30.0000,74.29,38.65,28.47,52.45,41.06,26.14,1565.31,888.23
2024-02-07T11:30:00,918.67,819.09,991.11,46.65,24.66,0.32,0.32,588.0366,0.2617,30.0000,72.71,37.83,26.80,49.37,41.04,26.14,1552.89,881.21
2024-02-07T11:40:00,920.77,820.86,991.25,46.65,24.66,0.28,0.28,588.6418,0.2620,30.0000,73.38,38.17,26.00,47.91,41.05,26.14,1536.17,871.61
2024-02-07T11:50:00,924.10,823.74,991.36,46.63,24.66,0.29,0.29,588.9172,0.2621,30.0000,73.23,38.09,28.03,51.65,41.03,26.14,1520.68,862.72
2024-02-07T12:00:00,923.37,823.03,991.41,46.64,24.66,0.30,0.30,589.0943,0.2621,30.0000,72.38,37.65,26.95,49.66,41.03,26.14,1515.51,859.72
2024-02-07T12:10:00,925.83,825.14,991.49,46.63,24.65,0.28,0.28,589.2778,0.2622,30.0000,72.65,37.78,27.93,51.47,41.01,26.14,1519.45,861.87
2024-02-07T12:20:00,926.55,825.76,991.51,46.61,24.65,0.31,0.31,589.7259,0.2624,30.0000,73.00,37.96,26.51,48.86,41.00,26.13,1519.83,862.07
2024-02-07T12:30:00,926.96,826.03,991.61,46.59,24.64,0.30,0.30,589.8295,0.2624,30.0000,73.83,38.39,27.62,50.91,40.99,26.13,1508.24,855.39
2024-02-07T12:40:00,930.16,828.84,991.63,46.59,24.64,0.29,0.29,590.3211,0.2626,30.0000,72.51,37.70,27.13,50.01,40.99,26.12,1497.91,849.50
2024-02-07T12:50:00,928.95,827.76,991.62,46.59,24.64,0.28,0.28,590.4504,0.2626,30.0000,72.81,37.86,28.07,51.75,40.98,26.12,1488.66,844.25
2024-02-07T13:00:00,930.59,829.23,991.63,46.57,24.64,0.28,0.28,590.8768,0.2628,30.0000,72.42,37.66,26.59,49.01,40.97,26.12,1479.84,839.26
2024-02-07T13:10:00,929.78,828.47,991.65,46.57,24.63,0.25,0.25,591.1061,0.2629,30.0000,71.52,37.19,27.73,51.12,40.96,26.12,1465.79,831.25
2024-02-07T13:20:00,930.46,829.03,991.68,46.56,24.63,0.28,0.28,591.4895,0.2631,30.0000,73.07,37.99,28.68,52.87,40.95,26.11,1464.91,830.70
2024-02-07T13:30:00,934.06,832.27,991.65,46.55,24.63,0.26,0.26,591.9383,0.2633,30.0000,71.77,37.32,26.75,49.32,40.94,26.12,1465.39,831.01
2024-02-07T13:40:00,929.85,828.39,991.81,46.51,24.63,0.24,0.24,591.6022,0.2631,30.0000,71.77,37.31,26.16,48.23,40.91,26.11,1461.11,828.45
2024-02-07T13:50:00,931.64,829.86,991.95,46.49,24.63,0.27,0.27,591.8114,0.2632,30.0000,72.88,37.88,26.39,48.67,40.89,26.11,1441.77,817.37
2024-02-07T14:00:00,924.32,823.33,991.97,46.47,24.63,0.25,0.25,591.6156,0.2631,30.0000,72.57,37.72,26.38,48.64,40.87,26.11,1439.84,816.26
2024-02-07T14:10:00,883.21,786.78,991.94,46.22,24.64,0.27,0.27,585.2182,0.2602,30.0000,71.27,37.05,26.04,48.02,40.65,26.13,1430.50,811.03
2024-02-07T14:20:00,843.27,751.13,992.07,45.96,24.65,0.24,0.24,578.1447,0.2571,30.0000,71.28,37.05,27.31,50.36,40.42,26.15,1406.41,797.29
2024-02-07T14:30:00,834.95,743.73,991.98,46.00,24.64,0.23,0.23,577.5700,0.2568,30.0000,73.22,38.06,27.06,49.90,40.45,26.12,1400.03,793.70
2024-02-07T14:40:00,833.12,742.07,991.98,46.03,24.62,0.23,0.23,577.4502,0.2568,30.0000,72.05,37.45,28.04,51.72,40.49,26.11,1394.97,790.79
2024-02-07T14:50:00,835.49,744.17,991.98,46.06,24.61,0.25,0.25,577.7429,0.2569,30.0000,73.40,38.15,27.28,50.30,40.51,26.10,1391.28,788.69
2024-02-07T15:00:00,842.30,750.13,992.09,46.08,24.61,0.24,0.24,578.2805,0.2571,30.0000,72.56,37.71,26.70,49.25,40.51,26.10,1395.72,791.10
2024-02-07T15:10:00,845.09,752.62,992.08,46.09,24.61,0.24,0.24,579.1919,0.2575,30.0000,73.47,38.18,26.69,49.24,40.53,26.10,1399.13,793.04
2024-02-07T15:20:00,857.33,763.52,992.09,46.13,24.61,0.22,0.22,580.9953,0.2583,30.0000,74.46,38.70,28.10,51.83,40.58,26.09,1394.39,790.34
2024-02-07T15:30:00,863.75,769.18,992.14,46.17,24.60,0.22,0.22,582.5270,0.2590,30.0000,73.65,38.27,26.44,48.78,40.61,26.09,1382.33,783.46
2024-02-07T15:40:00,864.59,769.96,992.08,46.19,24.60,0.24,0.24,583.9233,0.2596,30.0000,73.88,38.39,26.81,49.46,40.62,26.08,1379.56,781.92
2024-02-07T15:50:00,871.47,776.02,992.17,46.22,24.60,0.24,0.24,585.2633,0.2602,30.0000,73.34,38.11,27.45,50.63,40.65,26.08,1380.00,782.10
2024-02-07T16:00:00,876.99,780.84,992.28,46.24,24.59,0.21,0.21,586.6435,0.2607,30.0000,72.83,37.84,28.40,52.39,40.66,26.08,1376.87,780.22
2024-02-07T16:10:00,882.66,785.91,992.24,46.26,24.59,0.21,0.21,587.7835,0.2613,30.0000,73.76,38.32,26.59,49.05,40.67,26.08,1373.67,778.43
2024-02-07T16:20:00,880.25,783.60,992.44,46.28,24.59,0.23,0.23,588.1674,0.2614,30.0000,72.03,37.42,28.68,52.92,40.69,26.07,1372.25,777.47
2024-02-07T16:30:00,885.60,788.38,992.41,46.29,24.59,0.24,0.24,588.9233,0.2617,30.0000,73.42,38.14,27.20,50.19,40.70,26.07,1379.11,781.38
2024-02-07T16:40:00,887.09,789.67,992.46,46.29,24.59,0.23,0.23,589.2833,0.2619,30.0000,74.45,38.67,27.52,50.79,40.70,26.07,1385.06,784.71
2024-02-07T16:50:00,888.39,790.79,992.48,46.31,24.58,0.24,0.24,590.0228,0.2622,30.0000,74.09,38.49,27.91,51.51,40.71,26.07,1393.99,789.73
2024-02-07T17:00:00,890.44,792.57,992.52,46.33,24.58,0.23,0.23,590.3873,0.2623,30.0000,73.69,38.28,27.18,50.15,40.72,26.07,1382.09,782.95
2024-02-07T17:10:00,890.73,792.81,992.54,46.32,24.57,0.20,0.20,590.5176,0.2624,30.0000,74.45,38.67,27.57,50.88,40.72,26.06,1375.29,779.08
2024-02-07T17:20:00,889.72,791.80,992.65,46.35,24.56,0.19,0.19,590.7995,0.2625,30.0000,72.04,37.41,27.63,50.99,40.74,26.06,1367.09,774.32
2024-02-07T17:30:00,893.89,795.45,992.71,46.35,24.56,0.23,0.23,590.9059,0.2625,30.0000,73.20,38.01,27.34,50.47,40.75,26.06,1369.87,775.83
2024-02-07T17:40:00,891.93,793.69,992.73,46.34,24.56,0.23,0.23,590.5970,0.2624,30.0000,72.69,37.75,27.22,50.24,40.74,26.05,1372.62,777.38
2024-02-07T17:50:00,892.18,793.87,992.77,46.35,24.55,0.20,0.20,590.7812,0.2624,30.0000,73.61,38.22,27.85,51.41,40.75,26.05,1369.23,775.41
2024-02-07T18:00:00,899.16,800.12,992.69,46.37,24.55,0.20,0.20,591.0530,0.2626,30.0000,73.72,38.28,28.38,52.40,40.75,26.04,1378.87,780.91
2024-02-07T18:10:00,893.21,794.77,992.74,46.36,24.54,0.23,0.23,590.1177,0.2621,30.0000,74.48,38.67,27.94,51.58,40.74,26.04,1377.75,780.22
2024-02-07T18:20:00,893.33,794.91,992.70,46.35,24.54,0.23,0.23,589.6849,0.2619,30.0000,72.93,37.87,27.10,50.04,40.74,26.04,1382.74,783.08
2024-02-07T18:30:00,895.51,796.85,992.69,46.35,24.54,0.23,0.23,589.8241,0.2620,30.0000,75.77,39.34,27.52,50.79,40.74,26.04,1377.70,780.23
2024-02-07T18:40:00,894.98,796.41,992.63,46.34,24.54,0.22,0.22,589.5292,0.2619,30.0000,73.63,38.23,27.74,51.20,40.72,26.04,1372.29,777.20
2024-02-07T18:50:00,894.72,796.17,992.65,46.34,24.53,0.20,0.20,589.1230,0.2617,30.0000,74.51,38.69,27.37,50.53,40.72,26.03,1376.13,779.36
2024-02-07T19:00:00,898.33,799.40,992.60,46.35,24.53,0.24,0.24,589.4269,0.2618,30.0000,73.73,38.29,27.28,50.36,40.72,26.03,1377.99,780.44
2024-02-07T19:10:00,905.06,805.41,992.58,46.34,24.53,0.19,0.19,589.3323,0.2618,30.0000,74.25,38.55,27.82,51.34,40.72,26.03,1368.69,775.19
2024-02-07T19:20:00,906.67,806.82,992.62,46.34,24.53,0.21,0.21,589.3284,0.2618,30.0000,72.55,37.67,27.04,49.91,40.71,26.03,1362.90,771.88
2024-02-07T19:30:00,906.64,806.78,992.63,46.33,24.53,0.23,0.23,589.2245,0.2617,30.0000,72.66,37.73,27.50,50.77,40.72,26.03,1373.57,777.92
2024-02-07T19:40:00,905.73,805.99,992.58,46.33,24.53,0.22,0.22,588.7270,0.2615,30.0000,72.90,37.86,25.50,47.07,40.71,26.03,1376.01,779.32
2024-02-07T19:50:00,911.30,810.95,992.58,46.34,24.52,0.20,0.20,588.9656,0.2616,30.0000,74.24,38.55,27.70,51.13,40.71,26.03,1370.45,776.17
2024-02-07T20:00:00,913.28,812.74,992.54,46.33,24.52,0.18,0.18,588.8933,0.2616,30.0000,72.84,37.83,27.00,49.85,40.70,26.03,1379.10,781.09
2024-02-07T20:10:00,917.30,816.29,992.58,46.32,24.52,0.22,0.22,588.8233,0.2616,30.0000,73.61,38.22,27.74,51.20,40.69,26.03,1378.21,780.56
2024-02-07T20:20:00,919.98,818.68,992.57,46.32,24.52,0.23,0.23,588.7426,0.2615,30.0000,74.50,38.69,27.34,50.46,40.70,26.03,1365.70,773.49
2024-02-07T20:30:00,920.46,819.12,992.55,46.32,24.52,0.23,0.23,588.8540,0.2616,30.0000,73.24,38.03,27.33,50.45,40.68,26.03,1372.48,777.33
2024-02-07T20:40:00,923.13,821.47,992.58,46.33,24.52,0.22,0.22,588.7462,0.2615,30.0000,74.33,38.60,27.90,51.51,40.70,26.02,1367.37,774.41
2024-02-07T20:50:00,928.77,826.47,992.59,46.33,24.52,0.21,0.21,589.0537,0.2617,30.0000,72.87,37.84,27.42,50.62,40.70,26.02,1369.76,775.76
2024-02-07T21:00:00,928.91,826.68,992.48,46.31,24.52,0.21,0.21,589.0182,0.2617,30.0000,74.62,38.75,27.02,49.88,40.68,26.02,1371.50,776.83
2024-02-07T21:10:00,934.95,832.11,992.41,46.31,24.51,0.18,0.18,589.4657,0.2619,30.0000,73.10,37.96,27.59,50.93,40.68,26.02,1367.94,774.85
