Room,Value,Time,Type
Ruum 1,25.5,15:00 2023-06-04,RH %
Ruum 1,23.5,15:00 2023-06-04,t° C
Ruum 1,435.0,15:00 2023-06-04,CO2 ppm
Ruum 1,432.0,15:03 2023-06-04,CO2 ppm
Ruum 1,434.0,15:06 2023-06-04,CO2 ppm
Ruum 1,436.0,15:09 2023-06-04,CO2 ppm
Ruum 1,440.0,15:12 2023-06-04,CO2 ppm
Ruum 1,25.5,15:15 2023-06-04,RH %
Ruum 1,23.6,15:15 2023-06-04,t° C
Ruum 1,443.0,15:15 2023-06-04,CO2 ppm
Ruum 1,439.0,15:18 2023-06-04,CO2 ppm
Ruum 1,438.0,15:21 2023-06-04,CO2 ppm
Ruum 1,437.0,15:24 2023-06-04,CO2 ppm
Ruum 1,435.0,15:27 2023-06-04,CO2 ppm
Ruum 1,23.6,15:30 2023-06-04,t° C
Ruum 1,25.0,15:30 2023-06-04,RH %
Ruum 1,432.0,15:30 2023-06-04,CO2 ppm
Ruum 1,433.0,15:33 2023-06-04,CO2 ppm
Ruum 1,431.0,15:36 2023-06-04,CO2 ppm
Ruum 1,432.0,15:39 2023-06-04,CO2 ppm
Ruum 1,431.0,15:42 2023-06-04,CO2 ppm
Ruum 1,25.1,15:45 2023-06-04,RH %
Ruum 1,23.7,15:45 2023-06-04,t° C
Ruum 1,436.0,15:45 2023-06-04,CO2 ppm
Ruum 1,436.0,15:48 2023-06-04,CO2 ppm
Ruum 1,433.0,15:51 2023-06-04,CO2 ppm
Ruum 1,439.0,15:54 2023-06-04,CO2 ppm
Ruum 1,430.0,15:57 2023-06-04,CO2 ppm
Ruum 1,23.8,16:00 2023-06-04,t° C
Ruum 1,24.8,16:00 2023-06-04,RH %
Ruum 1,430.0,16:00 2023-06-04,CO2 ppm
Ruum 1,428.0,16:03 2023-06-04,CO2 ppm
Ruum 1,427.0,16:06 2023-06-04,CO2 ppm
Ruum 1,433.0,16:09 2023-06-04,CO2 ppm
Ruum 1,432.0,16:12 2023-06-04,CO2 ppm
Ruum 1,24.7,16:15 2023-06-04,RH %
Ruum 1,23.8,16:15 2023-06-04,t° C
Ruum 1,429.0,16:15 2023-06-04,CO2 ppm
Ruum 1,425.0,16:18 2023-06-04,CO2 ppm
Ruum 1,428.0,16:21 2023-06-04,CO2 ppm
Ruum 1,430.0,16:24 2023-06-04,CO2 ppm
Ruum 1,432.0,16:27 2023-06-04,CO2 ppm
Ruum 1,24.6,16:30 2023-06-04,RH %
Ruum 1,23.8,16:30 2023-06-04,t° C
Ruum 1,433.0,16:30 2023-06-04,CO2 ppm
Ruum 1,431.0,16:33 2023-06-04,CO2 ppm
Ruum 1,430.0,16:36 2023-06-04,CO2 ppm
Ruum 1,430.0,16:39 2023-06-04,CO2 ppm
Ruum 1,428.0,16:42 2023-06-04,CO2 ppm
Ruum 1,23.9,16:45 2023-06-04,t° C
Ruum 1,24.2,16:45 2023-06-04,RH %
Ruum 1,427.0,16:45 2023-06-04,CO2 ppm
Ruum 1,428.0,16:48 2023-06-04,CO2 ppm
Ruum 1,430.0,16:51 2023-06-04,CO2 ppm
Ruum 1,430.0,16:54 2023-06-04,CO2 ppm
Ruum 1,433.0,16:57 2023-06-04,CO2 ppm
Ruum 1,24.0,17:00 2023-06-04,RH %
Ruum 1,23.9,17:00 2023-06-04,t° C
Ruum 1,435.0,17:00 2023-06-04,CO2 ppm
Ruum 1,434.0,17:03 2023-06-04,CO2 ppm
Ruum 1,430.0,17:06 2023-06-04,CO2 ppm
Ruum 1,435.0,17:09 2023-06-04,CO2 ppm
Ruum 1,438.0,17:12 2023-06-04,CO2 ppm
Ruum 1,24.0,17:15 2023-06-04,t° C
Ruum 1,24.0,17:15 2023-06-04,RH %
Ruum 1,438.0,17:15 2023-06-04,CO2 ppm
Ruum 1,435.0,17:18 2023-06-04,CO2 ppm
Ruum 1,435.0,17:21 2023-06-04,CO2 ppm
Ruum 1,434.0,17:24 2023-06-04,CO2 ppm
Ruum 1,431.0,17:27 2023-06-04,CO2 ppm
Ruum 1,24.0,17:30 2023-06-04,RH %
Ruum 1,24.0,17:30 2023-06-04,t° C
Ruum 1,430.0,17:30 2023-06-04,CO2 ppm
Ruum 1,428.0,17:33 2023-06-04,CO2 ppm
Ruum 1,429.0,17:36 2023-06-04,CO2 ppm
Ruum 1,432.0,17:39 2023-06-04,CO2 ppm
Ruum 1,431.0,17:42 2023-06-04,CO2 ppm
Ruum 1,24.0,17:45 2023-06-04,t° C
Ruum 1,23.9,17:45 2023-06-04,RH %
Ruum 1,430.0,17:45 2023-06-04,CO2 ppm
Ruum 1,428.0,17:48 2023-06-04,CO2 ppm
Ruum 1,428.0,17:51 2023-06-04,CO2 ppm
Ruum 1,429.0,17:54 2023-06-04,CO2 ppm
Ruum 1,432.0,17:57 2023-06-04,CO2 ppm
Ruum 1,23.8,18:00 2023-06-04,RH %
Ruum 1,24.0,18:00 2023-06-04,t° C
Ruum 1,430.0,18:00 2023-06-04,CO2 ppm
Ruum 1,426.0,18:03 2023-06-04,CO2 ppm
Ruum 1,420.0,18:06 2023-06-04,CO2 ppm
Ruum 1,421.0,18:09 2023-06-04,CO2 ppm
Ruum 1,422.0,18:11 2023-06-04,CO2 ppm
Ruum 1,420.0,18:12 2023-06-04,CO2 ppm
Ruum 1,23.8,18:15 2023-06-04,RH %
Ruum 1,24.1,18:15 2023-06-04,t° C
Ruum 1,422.0,18:15 2023-06-04,CO2 ppm
Ruum 1,423.0,18:18 2023-06-04,CO2 ppm
Ruum 1,423.0,18:21 2023-06-04,CO2 ppm
Ruum 1,426.0,18:24 2023-06-04,CO2 ppm
Ruum 1,423.0,18:27 2023-06-04,CO2 ppm
Ruum 1,24.1,18:30 2023-06-04,t° C
Ruum 1,23.6,18:30 2023-06-04,RH %
Ruum 1,422.0,18:30 2023-06-04,CO2 ppm
Ruum 1,426.0,18:33 2023-06-04,CO2 ppm
Ruum 1,426.0,18:36 2023-06-04,CO2 ppm
Ruum 1,423.0,18:39 2023-06-04,CO2 ppm
Ruum 1,424.0,18:42 2023-06-04,CO2 ppm
Ruum 1,24.1,18:45 2023-06-04,t° C
Ruum 1,23.6,18:45 2023-06-04,RH %
Ruum 1,423.0,18:45 2023-06-04,CO2 ppm
Ruum 1,423.0,18:48 2023-06-04,CO2 ppm
Ruum 1,425.0,18:51 2023-06-04,CO2 ppm
Ruum 1,431.0,18:54 2023-06-04,CO2 ppm
Ruum 1,431.0,18:57 2023-06-04,CO2 ppm
Ruum 1,23.6,19:00 2023-06-04,RH %
Ruum 1,24.1,19:00 2023-06-04,t° C
Ruum 1,432.0,19:00 2023-06-04,CO2 ppm
Ruum 1,429.0,19:03 2023-06-04,CO2 ppm
Ruum 1,426.0,19:06 2023-06-04,CO2 ppm
Ruum 1,424.0,19:09 2023-06-04,CO2 ppm
Ruum 1,426.0,19:12 2023-06-04,CO2 ppm
Ruum 1,24.1,19:15 2023-06-04,t° C
Ruum 1,23.6,19:15 2023-06-04,RH %
Ruum 1,427.0,19:15 2023-06-04,CO2 ppm
Ruum 1,428.0,19:18 2023-06-04,CO2 ppm
Ruum 1,427.0,19:21 2023-06-04,CO2 ppm
Ruum 1,427.0,19:24 2023-06-04,CO2 ppm
Ruum 1,434.0,19:27 2023-06-04,CO2 ppm
Ruum 1,24.1,19:30 2023-06-04,t° C
Ruum 1,23.7,19:30 2023-06-04,RH %
Ruum 1,437.0,19:30 2023-06-04,CO2 ppm
Ruum 1,439.0,19:33 2023-06-04,CO2 ppm
Ruum 1,434.0,19:36 2023-06-04,CO2 ppm
Ruum 1,431.0,19:39 2023-06-04,CO2 ppm
Ruum 1,426.0,19:42 2023-06-04,CO2 ppm
Ruum 1,24.1,19:45 2023-06-04,t° C
Ruum 1,23.6,19:45 2023-06-04,RH %
Ruum 1,423.0,19:45 2023-06-04,CO2 ppm
Ruum 1,422.0,19:48 2023-06-04,CO2 ppm
Ruum 1,421.0,19:51 2023-06-04,CO2 ppm
Ruum 1,420.0,19:54 2023-06-04,CO2 ppm
Ruum 1,419.0,19:57 2023-06-04,CO2 ppm
Ruum 1,24.1,20:00 2023-06-04,t° C
Ruum 1,23.7,20:00 2023-06-04,RH %
Ruum 1,421.0,20:00 2023-06-04,CO2 ppm
Ruum 1,425.0,20:03 2023-06-04,CO2 ppm
Ruum 1,420.0,20:06 2023-06-04,CO2 ppm
Ruum 1,419.0,20:09 2023-06-04,CO2 ppm
Ruum 1,421.0,20:12 2023-06-04,CO2 ppm
Ruum 1,24.1,20:15 2023-06-04,t° C
Ruum 1,23.9,20:15 2023-06-04,RH %
Ruum 1,424.0,20:15 2023-06-04,CO2 ppm
Ruum 1,430.0,20:18 2023-06-04,CO2 ppm
Ruum 1,429.0,20:21 2023-06-04,CO2 ppm
Ruum 1,427.0,20:24 2023-06-04,CO2 ppm
Ruum 1,426.0,20:27 2023-06-04,CO2 ppm
Ruum 1,23.9,20:30 2023-06-04,RH %
Ruum 1,24.0,20:30 2023-06-04,t° C
Ruum 1,428.0,20:30 2023-06-04,CO2 ppm
Ruum 1,430.0,20:33 2023-06-04,CO2 ppm
Ruum 1,427.0,20:36 2023-06-04,CO2 ppm
Ruum 1,431.0,20:39 2023-06-04,CO2 ppm
Ruum 1,429.0,20:42 2023-06-04,CO2 ppm
Ruum 1,24.1,20:45 2023-06-04,RH %
Ruum 1,24.0,20:45 2023-06-04,t° C
Ruum 1,428.0,20:45 2023-06-04,CO2 ppm
Ruum 1,424.0,20:48 2023-06-04,CO2 ppm
Ruum 1,425.0,20:51 2023-06-04,CO2 ppm
Ruum 1,425.0,20:54 2023-06-04,CO2 ppm
Ruum 1,431.0,20:57 2023-06-04,CO2 ppm
Ruum 1,24.0,21:00 2023-06-04,t° C
Ruum 1,24.2,21:00 2023-06-04,RH %
Ruum 1,428.0,21:00 2023-06-04,CO2 ppm
Ruum 1,429.0,21:03 2023-06-04,CO2 ppm
Ruum 1,429.0,21:06 2023-06-04,CO2 ppm
Ruum 1,431.0,21:09 2023-06-04,CO2 ppm
Ruum 1,428.0,21:12 2023-06-04,CO2 ppm
Ruum 1,24.2,21:15 2023-06-04,RH %
Ruum 1,24.0,21:15 2023-06-04,t° C
Ruum 1,431.0,21:15 2023-06-04,CO2 ppm
Ruum 1,427.0,21:18 2023-06-04,CO2 ppm
Ruum 1,423.0,21:21 2023-06-04,CO2 ppm
Ruum 1,412.0,21:24 2023-06-04,CO2 ppm
Ruum 1,419.0,21:27 2023-06-04,CO2 ppm
Ruum 1,24.1,21:30 2023-06-04,RH %
Ruum 1,24.0,21:30 2023-06-04,t° C
Ruum 1,423.0,21:30 2023-06-04,CO2 ppm
Ruum 1,426.0,21:33 2023-06-04,CO2 ppm
Ruum 1,425.0,21:36 2023-06-04,CO2 ppm
Ruum 1,432.0,21:39 2023-06-04,CO2 ppm
Ruum 1,434.0,21:42 2023-06-04,CO2 ppm
Ruum 1,23.9,21:45 2023-06-04,t° C
Ruum 1,24.3,21:45 2023-06-04,RH %
Ruum 1,438.0,21:45 2023-06-04,CO2 ppm
Ruum 1,434.0,21:48 2023-06-04,CO2 ppm
Ruum 1,434.0,21:51 2023-06-04,CO2 ppm
Ruum 1,436.0,21:54 2023-06-04,CO2 ppm
Ruum 1,433.0,21:57 2023-06-04,CO2 ppm
Ruum 1,24.3,22:00 2023-06-04,RH %
Ruum 1,23.8,22:00 2023-06-04,t° C
Ruum 1,430.0,22:00 2023-06-04,CO2 ppm
Ruum 1,431.0,22:03 2023-06-04,CO2 ppm
Ruum 1,433.0,22:06 2023-06-04,CO2 ppm
Ruum 1,433.0,22:09 2023-06-04,CO2 ppm
Ruum 1,431.0,22:12 2023-06-04,CO2 ppm
Ruum 1,23.7,22:15 2023-06-04,t° C
Ruum 1,24.4,22:15 2023-06-04,RH %
Ruum 1,428.0,22:15 2023-06-04,CO2 ppm
Ruum 1,428.0,22:18 2023-06-04,CO2 ppm
Ruum 1,428.0,22:21 2023-06-04,CO2 ppm
Ruum 1,432.0,22:24 2023-06-04,CO2 ppm
Ruum 1,433.0,22:27 2023-06-04,CO2 ppm
Ruum 1,24.5,22:30 2023-06-04,RH %
Ruum 1,23.7,22:30 2023-06-04,t° C
Ruum 1,433.0,22:30 2023-06-04,CO2 ppm
Ruum 1,428.0,22:33 2023-06-04,CO2 ppm
Ruum 1,430.0,22:36 2023-06-04,CO2 ppm
Ruum 1,437.0,22:39 2023-06-04,CO2 ppm
Ruum 1,436.0,22:42 2023-06-04,CO2 ppm
Ruum 1,23.6,22:45 2023-06-04,t° C
Ruum 1,24.6,22:45 2023-06-04,RH %
Ruum 1,437.0,22:45 2023-06-04,CO2 ppm
Ruum 1,438.0,22:48 2023-06-04,CO2 ppm
Ruum 1,438.0,22:51 2023-06-04,CO2 ppm
Ruum 1,438.0,22:54 2023-06-04,CO2 ppm
Ruum 1,436.0,22:57 2023-06-04,CO2 ppm
Ruum 1,24.7,23:00 2023-06-04,RH %
Ruum 1,23.5,23:00 2023-06-04,t° C
Ruum 1,433.0,23:00 2023-06-04,CO2 ppm
Ruum 1,435.0,23:03 2023-06-04,CO2 ppm
Ruum 1,443.0,23:06 2023-06-04,CO2 ppm
Ruum 1,450.0,23:09 2023-06-04,CO2 ppm
Ruum 1,451.0,23:12 2023-06-04,CO2 ppm
Ruum 1,23.4,23:15 2023-06-04,t° C
Ruum 1,24.9,23:15 2023-06-04,RH %
Ruum 1,449.0,23:15 2023-06-04,CO2 ppm
Ruum 1,446.0,23:18 2023-06-04,CO2 ppm
Ruum 1,443.0,23:21 2023-06-04,CO2 ppm
Ruum 1,445.0,23:24 2023-06-04,CO2 ppm
Ruum 1,447.0,23:27 2023-06-04,CO2 ppm
Ruum 1,23.4,23:30 2023-06-04,t° C
Ruum 1,24.9,23:30 2023-06-04,RH %
Ruum 1,448.0,23:30 2023-06-04,CO2 ppm
Ruum 1,447.0,23:33 2023-06-04,CO2 ppm
Ruum 1,449.0,23:36 2023-06-04,CO2 ppm
Ruum 1,448.0,23:39 2023-06-04,CO2 ppm
Ruum 1,452.0,23:42 2023-06-04,CO2 ppm
Ruum 1,25.2,23:45 2023-06-04,RH %
Ruum 1,23.3,23:45 2023-06-04,t° C
Ruum 1,455.0,23:45 2023-06-04,CO2 ppm
Ruum 1,451.0,23:48 2023-06-04,CO2 ppm
Ruum 1,447.0,23:51 2023-06-04,CO2 ppm
Ruum 1,450.0,23:54 2023-06-04,CO2 ppm
Ruum 1,454.0,23:57 2023-06-04,CO2 ppm
Ruum 1,23.3,00:00 2023-06-05,t° C
Ruum 1,25.4,00:00 2023-06-05,RH %
Ruum 1,452.0,00:00 2023-06-05,CO2 ppm
Ruum 1,447.0,00:03 2023-06-05,CO2 ppm
Ruum 1,446.0,00:06 2023-06-05,CO2 ppm
Ruum 1,449.0,00:09 2023-06-05,CO2 ppm
Ruum 1,451.0,00:12 2023-06-05,CO2 ppm
Ruum 1,25.7,00:15 2023-06-05,RH %
Ruum 1,23.2,00:15 2023-06-05,t° C
Ruum 1,452.0,00:15 2023-06-05,CO2 ppm
Ruum 1,451.0,00:18 2023-06-05,CO2 ppm
Ruum 1,454.0,00:21 2023-06-05,CO2 ppm
Ruum 1,463.0,00:24 2023-06-05,CO2 ppm
Ruum 1,459.0,00:27 2023-06-05,CO2 ppm
Ruum 1,23.1,00:30 2023-06-05,t° C
Ruum 1,25.9,00:30 2023-06-05,RH %
Ruum 1,459.0,00:30 2023-06-05,CO2 ppm
Ruum 1,462.0,00:33 2023-06-05,CO2 ppm
Ruum 1,463.0,00:36 2023-06-05,CO2 ppm
Ruum 1,460.0,00:39 2023-06-05,CO2 ppm
Ruum 1,461.0,00:42 2023-06-05,CO2 ppm
Ruum 1,23.0,00:45 2023-06-05,t° C
Ruum 1,26.1,00:45 2023-06-05,RH %
Ruum 1,464.0,00:45 2023-06-05,CO2 ppm
Ruum 1,463.0,00:48 2023-06-05,CO2 ppm
Ruum 1,465.0,00:51 2023-06-05,CO2 ppm
Ruum 1,469.0,00:54 2023-06-05,CO2 ppm
Ruum 1,466.0,00:57 2023-06-05,CO2 ppm
Ruum 1,26.3,01:00 2023-06-05,RH %
Ruum 1,23.0,01:00 2023-06-05,t° C
Ruum 1,466.0,01:00 2023-06-05,CO2 ppm
Ruum 1,465.0,01:03 2023-06-05,CO2 ppm
Ruum 1,469.0,01:06 2023-06-05,CO2 ppm
Ruum 1,468.0,01:09 2023-06-05,CO2 ppm
Ruum 1,470.0,01:12 2023-06-05,CO2 ppm
Ruum 1,26.6,01:15 2023-06-05,RH %
Ruum 1,22.9,01:15 2023-06-05,t° C
Ruum 1,468.0,01:15 2023-06-05,CO2 ppm
Ruum 1,466.0,01:18 2023-06-05,CO2 ppm
Ruum 1,466.0,01:21 2023-06-05,CO2 ppm
Ruum 1,467.0,01:24 2023-06-05,CO2 ppm
Ruum 1,467.0,01:27 2023-06-05,CO2 ppm
Ruum 1,26.7,01:30 2023-06-05,RH %
Ruum 1,22.8,01:30 2023-06-05,t° C
Ruum 1,469.0,01:30 2023-06-05,CO2 ppm
Ruum 1,468.0,01:33 2023-06-05,CO2 ppm
Ruum 1,465.0,01:36 2023-06-05,CO2 ppm
Ruum 1,460.0,01:39 2023-06-05,CO2 ppm
Ruum 1,460.0,01:42 2023-06-05,CO2 ppm
Ruum 1,27.0,01:45 2023-06-05,RH %
Ruum 1,22.7,01:45 2023-06-05,t° C
Ruum 1,461.0,01:45 2023-06-05,CO2 ppm
Ruum 1,463.0,01:48 2023-06-05,CO2 ppm
Ruum 1,460.0,01:51 2023-06-05,CO2 ppm
Ruum 1,465.0,01:54 2023-06-05,CO2 ppm
Ruum 1,469.0,01:57 2023-06-05,CO2 ppm
Ruum 1,22.7,02:00 2023-06-05,t° C
Ruum 1,27.0,02:00 2023-06-05,RH %
Ruum 1,469.0,02:00 2023-06-05,CO2 ppm
Ruum 1,472.0,02:03 2023-06-05,CO2 ppm
Ruum 1,475.0,02:06 2023-06-05,CO2 ppm
Ruum 1,475.0,02:09 2023-06-05,CO2 ppm
Ruum 1,473.0,02:12 2023-06-05,CO2 ppm
Ruum 1,27.0,02:15 2023-06-05,RH %
Ruum 1,22.6,02:15 2023-06-05,t° C
Ruum 1,470.0,02:15 2023-06-05,CO2 ppm
Ruum 1,466.0,02:18 2023-06-05,CO2 ppm
Ruum 1,468.0,02:21 2023-06-05,CO2 ppm
Ruum 1,469.0,02:24 2023-06-05,CO2 ppm
Ruum 1,469.0,02:27 2023-06-05,CO2 ppm
Ruum 1,22.5,02:30 2023-06-05,t° C
Ruum 1,27.1,02:30 2023-06-05,RH %
Ruum 1,467.0,02:30 2023-06-05,CO2 ppm
Ruum 1,466.0,02:33 2023-06-05,CO2 ppm
Ruum 1,465.0,02:36 2023-06-05,CO2 ppm
Ruum 1,465.0,02:39 2023-06-05,CO2 ppm
Ruum 1,468.0,02:42 2023-06-05,CO2 ppm
Ruum 1,27.0,02:45 2023-06-05,RH %
Ruum 1,22.5,02:45 2023-06-05,t° C
Ruum 1,472.0,02:45 2023-06-05,CO2 ppm
Ruum 1,475.0,02:48 2023-06-05,CO2 ppm
Ruum 1,473.0,02:51 2023-06-05,CO2 ppm
Ruum 1,470.0,02:54 2023-06-05,CO2 ppm
Ruum 1,467.0,02:57 2023-06-05,CO2 ppm
Ruum 1,27.0,03:00 2023-06-05,RH %
Ruum 1,22.4,03:00 2023-06-05,t° C
Ruum 1,469.0,03:00 2023-06-05,CO2 ppm
Ruum 1,469.0,03:03 2023-06-05,CO2 ppm
Ruum 1,469.0,03:06 2023-06-05,CO2 ppm
Ruum 1,468.0,03:09 2023-06-05,CO2 ppm
Ruum 1,464.0,03:12 2023-06-05,CO2 ppm
Ruum 1,22.4,03:15 2023-06-05,t° C
Ruum 1,27.0,03:15 2023-06-05,RH %
Ruum 1,466.0,03:15 2023-06-05,CO2 ppm
Ruum 1,464.0,03:18 2023-06-05,CO2 ppm
Ruum 1,463.0,03:21 2023-06-05,CO2 ppm
Ruum 1,464.0,03:24 2023-06-05,CO2 ppm
Ruum 1,463.0,03:27 2023-06-05,CO2 ppm
Ruum 1,27.0,03:30 2023-06-05,RH %
Ruum 1,22.3,03:30 2023-06-05,t° C
Ruum 1,466.0,03:30 2023-06-05,CO2 ppm
Ruum 1,467.0,03:33 2023-06-05,CO2 ppm
Ruum 1,463.0,03:36 2023-06-05,CO2 ppm
Ruum 1,462.0,03:39 2023-06-05,CO2 ppm
Ruum 1,465.0,03:42 2023-06-05,CO2 ppm
Ruum 1,22.3,03:45 2023-06-05,t° C
Ruum 1,27.1,03:45 2023-06-05,RH %
Ruum 1,465.0,03:45 2023-06-05,CO2 ppm
Ruum 1,469.0,03:48 2023-06-05,CO2 ppm
Ruum 1,470.0,03:51 2023-06-05,CO2 ppm
Ruum 1,468.0,03:54 2023-06-05,CO2 ppm
Ruum 1,469.0,03:57 2023-06-05,CO2 ppm
Ruum 1,27.2,04:00 2023-06-05,RH %
Ruum 1,22.2,04:00 2023-06-05,t° C
Ruum 1,466.0,04:00 2023-06-05,CO2 ppm
Ruum 1,466.0,04:03 2023-06-05,CO2 ppm
Ruum 1,464.0,04:06 2023-06-05,CO2 ppm
Ruum 1,461.0,04:09 2023-06-05,CO2 ppm
Ruum 1,458.0,04:12 2023-06-05,CO2 ppm
Ruum 1,22.2,04:15 2023-06-05,t° C
Ruum 1,27.3,04:15 2023-06-05,RH %
Ruum 1,465.0,04:15 2023-06-05,CO2 ppm
Ruum 1,462.0,04:18 2023-06-05,CO2 ppm
Ruum 1,466.0,04:21 2023-06-05,CO2 ppm
Ruum 1,467.0,04:24 2023-06-05,CO2 ppm
Ruum 1,470.0,04:27 2023-06-05,CO2 ppm
Ruum 1,22.1,04:30 2023-06-05,t° C
Ruum 1,27.5,04:30 2023-06-05,RH %
Ruum 1,467.0,04:30 2023-06-05,CO2 ppm
Ruum 1,466.0,04:33 2023-06-05,CO2 ppm
Ruum 1,466.0,04:36 2023-06-05,CO2 ppm
Ruum 1,467.0,04:39 2023-06-05,CO2 ppm
Ruum 1,477.0,04:42 2023-06-05,CO2 ppm
Ruum 1,27.7,04:45 2023-06-05,RH %
Ruum 1,22.0,04:45 2023-06-05,t° C
Ruum 1,478.0,04:45 2023-06-05,CO2 ppm
Ruum 1,474.0,04:48 2023-06-05,CO2 ppm
Ruum 1,470.0,04:51 2023-06-05,CO2 ppm
Ruum 1,473.0,04:54 2023-06-05,CO2 ppm
Ruum 1,474.0,04:57 2023-06-05,CO2 ppm
Ruum 1,22.0,05:00 2023-06-05,t° C
Ruum 1,27.8,05:00 2023-06-05,RH %
Ruum 1,473.0,05:00 2023-06-05,CO2 ppm
Ruum 1,470.0,05:03 2023-06-05,CO2 ppm
Ruum 1,470.0,05:06 2023-06-05,CO2 ppm
Ruum 1,467.0,05:09 2023-06-05,CO2 ppm
Ruum 1,466.0,05:12 2023-06-05,CO2 ppm
Ruum 1,28.0,05:15 2023-06-05,RH %
Ruum 1,21.9,05:15 2023-06-05,t° C
Ruum 1,465.0,05:15 2023-06-05,CO2 ppm
Ruum 1,468.0,05:18 2023-06-05,CO2 ppm
Ruum 1,467.0,05:21 2023-06-05,CO2 ppm
Ruum 1,468.0,05:24 2023-06-05,CO2 ppm
Ruum 1,466.0,05:27 2023-06-05,CO2 ppm
Ruum 1,21.9,05:30 2023-06-05,t° C
Ruum 1,28.2,05:30 2023-06-05,RH %
Ruum 1,468.0,05:30 2023-06-05,CO2 ppm
Ruum 1,467.0,05:33 2023-06-05,CO2 ppm
Ruum 1,469.0,05:36 2023-06-05,CO2 ppm
Ruum 1,474.0,05:39 2023-06-05,CO2 ppm
Ruum 1,473.0,05:42 2023-06-05,CO2 ppm
Ruum 1,21.8,05:45 2023-06-05,t° C
Ruum 1,28.3,05:45 2023-06-05,RH %
Ruum 1,472.0,05:45 2023-06-05,CO2 ppm
Ruum 1,474.0,05:48 2023-06-05,CO2 ppm
Ruum 1,474.0,05:51 2023-06-05,CO2 ppm
Ruum 1,474.0,05:54 2023-06-05,CO2 ppm
Ruum 1,473.0,05:57 2023-06-05,CO2 ppm
Ruum 1,28.4,06:00 2023-06-05,RH %
Ruum 1,21.7,06:00 2023-06-05,t° C
Ruum 1,473.0,06:00 2023-06-05,CO2 ppm
Ruum 1,472.0,06:03 2023-06-05,CO2 ppm
Ruum 1,475.0,06:06 2023-06-05,CO2 ppm
Ruum 1,475.0,06:09 2023-06-05,CO2 ppm
Ruum 1,478.0,06:12 2023-06-05,CO2 ppm
Ruum 1,21.7,06:15 2023-06-05,t° C
Ruum 1,28.6,06:15 2023-06-05,RH %
Ruum 1,484.0,06:15 2023-06-05,CO2 ppm
Ruum 1,481.0,06:18 2023-06-05,CO2 ppm
Ruum 1,478.0,06:21 2023-06-05,CO2 ppm
Ruum 1,482.0,06:24 2023-06-05,CO2 ppm
Ruum 1,481.0,06:27 2023-06-05,CO2 ppm
Ruum 1,28.7,06:30 2023-06-05,RH %
Ruum 1,21.6,06:30 2023-06-05,t° C
Ruum 1,480.0,06:30 2023-06-05,CO2 ppm
Ruum 1,486.0,06:33 2023-06-05,CO2 ppm
Ruum 1,483.0,06:36 2023-06-05,CO2 ppm
Ruum 1,481.0,06:39 2023-06-05,CO2 ppm
Ruum 1,474.0,06:42 2023-06-05,CO2 ppm
Ruum 1,28.9,06:45 2023-06-05,RH %
Ruum 1,21.6,06:45 2023-06-05,t° C
Ruum 1,472.0,06:45 2023-06-05,CO2 ppm
Ruum 1,474.0,06:48 2023-06-05,CO2 ppm
Ruum 1,476.0,06:51 2023-06-05,CO2 ppm
Ruum 1,480.0,06:54 2023-06-05,CO2 ppm
Ruum 1,479.0,06:57 2023-06-05,CO2 ppm
Ruum 1,21.6,07:00 2023-06-05,t° C
Ruum 1,29.1,07:00 2023-06-05,RH %
Ruum 1,483.0,07:00 2023-06-05,CO2 ppm
Ruum 1,482.0,07:03 2023-06-05,CO2 ppm
Ruum 1,482.0,07:06 2023-06-05,CO2 ppm
Ruum 1,480.0,07:09 2023-06-05,CO2 ppm
Ruum 1,480.0,07:12 2023-06-05,CO2 ppm
Ruum 1,29.4,07:15 2023-06-05,RH %
Ruum 1,21.6,07:15 2023-06-05,t° C
Ruum 1,484.0,07:15 2023-06-05,CO2 ppm
Ruum 1,483.0,07:18 2023-06-05,CO2 ppm
Ruum 1,483.0,07:21 2023-06-05,CO2 ppm
Ruum 1,484.0,07:24 2023-06-05,CO2 ppm
Ruum 1,481.0,07:27 2023-06-05,CO2 ppm
Ruum 1,29.4,07:30 2023-06-05,RH %
Ruum 1,21.8,07:30 2023-06-05,t° C
Ruum 1,480.0,07:30 2023-06-05,CO2 ppm
Ruum 1,479.0,07:33 2023-06-05,CO2 ppm
Ruum 1,477.0,07:36 2023-06-05,CO2 ppm
Ruum 1,477.0,07:39 2023-06-05,CO2 ppm
Ruum 1,476.0,07:42 2023-06-05,CO2 ppm
Ruum 1,22.0,07:45 2023-06-05,t° C
Ruum 1,29.6,07:45 2023-06-05,RH %
Ruum 1,475.0,07:45 2023-06-05,CO2 ppm
Ruum 1,476.0,07:48 2023-06-05,CO2 ppm
Ruum 1,479.0,07:51 2023-06-05,CO2 ppm
Ruum 1,481.0,07:54 2023-06-05,CO2 ppm
Ruum 1,482.0,07:57 2023-06-05,CO2 ppm
Ruum 1,29.6,08:00 2023-06-05,RH %
Ruum 1,22.1,08:00 2023-06-05,t° C
Ruum 1,481.0,08:00 2023-06-05,CO2 ppm
Ruum 1,479.0,08:03 2023-06-05,CO2 ppm
Ruum 1,482.0,08:06 2023-06-05,CO2 ppm
Ruum 1,490.0,08:09 2023-06-05,CO2 ppm
Ruum 1,492.0,08:12 2023-06-05,CO2 ppm
