Room,Value,Time,Type
Ruum 2,22.5,02:40 2023-05-31,t° C
Ruum 2,33.4,02:40 2023-05-31,RH %
Ruum 2,502.0,02:43 2023-05-31,CO2 ppm
Ruum 2,501.0,02:46 2023-05-31,CO2 ppm
Ruum 2,504.0,02:49 2023-05-31,CO2 ppm
Ruum 2,503.0,02:52 2023-05-31,CO2 ppm
Ruum 2,505.0,02:55 2023-05-31,CO2 ppm
Ruum 2,33.2,02:55 2023-05-31,RH %
Ruum 2,22.4,02:55 2023-05-31,t° C
Ruum 2,504.0,02:58 2023-05-31,CO2 ppm
Ruum 2,503.0,03:01 2023-05-31,CO2 ppm
Ruum 2,505.0,03:04 2023-05-31,CO2 ppm
Ruum 2,506.0,03:07 2023-05-31,CO2 ppm
Ruum 2,509.0,03:10 2023-05-31,CO2 ppm
Ruum 2,32.9,03:10 2023-05-31,RH %
Ruum 2,22.4,03:10 2023-05-31,t° C
Ruum 2,505.0,03:13 2023-05-31,CO2 ppm
Ruum 2,504.0,03:16 2023-05-31,CO2 ppm
Ruum 2,504.0,03:19 2023-05-31,CO2 ppm
Ruum 2,502.0,03:22 2023-05-31,CO2 ppm
Ruum 2,500.0,03:25 2023-05-31,CO2 ppm
Ruum 2,22.3,03:25 2023-05-31,t° C
Ruum 2,32.6,03:25 2023-05-31,RH %
Ruum 2,501.0,03:28 2023-05-31,CO2 ppm
Ruum 2,509.0,03:31 2023-05-31,CO2 ppm
Ruum 2,509.0,03:34 2023-05-31,CO2 ppm
Ruum 2,509.0,03:37 2023-05-31,CO2 ppm
Ruum 2,507.0,03:40 2023-05-31,CO2 ppm
Ruum 2,22.3,03:40 2023-05-31,t° C
Ruum 2,32.4,03:40 2023-05-31,RH %
Ruum 2,509.0,03:43 2023-05-31,CO2 ppm
Ruum 2,510.0,03:46 2023-05-31,CO2 ppm
Ruum 2,509.0,03:49 2023-05-31,CO2 ppm
Ruum 2,508.0,03:52 2023-05-31,CO2 ppm
Ruum 2,507.0,03:55 2023-05-31,CO2 ppm
Ruum 2,32.3,03:55 2023-05-31,RH %
Ruum 2,22.2,03:55 2023-05-31,t° C
Ruum 2,505.0,03:58 2023-05-31,CO2 ppm
Ruum 2,508.0,04:01 2023-05-31,CO2 ppm
Ruum 2,508.0,04:04 2023-05-31,CO2 ppm
Ruum 2,508.0,04:07 2023-05-31,CO2 ppm
Ruum 2,509.0,04:10 2023-05-31,CO2 ppm
Ruum 2,32.3,04:10 2023-05-31,RH %
Ruum 2,22.1,04:10 2023-05-31,t° C
Ruum 2,509.0,04:13 2023-05-31,CO2 ppm
Ruum 2,511.0,04:16 2023-05-31,CO2 ppm
Ruum 2,513.0,04:19 2023-05-31,CO2 ppm
Ruum 2,510.0,04:22 2023-05-31,CO2 ppm
Ruum 2,509.0,04:25 2023-05-31,CO2 ppm
Ruum 2,32.3,04:25 2023-05-31,RH %
Ruum 2,22.1,04:25 2023-05-31,t° C
Ruum 2,509.0,04:28 2023-05-31,CO2 ppm
Ruum 2,509.0,04:31 2023-05-31,CO2 ppm
Ruum 2,510.0,04:34 2023-05-31,CO2 ppm
Ruum 2,508.0,04:37 2023-05-31,CO2 ppm
Ruum 2,511.0,04:40 2023-05-31,CO2 ppm
Ruum 2,32.5,04:40 2023-05-31,RH %
Ruum 2,22.0,04:40 2023-05-31,t° C
Ruum 2,510.0,04:43 2023-05-31,CO2 ppm
Ruum 2,509.0,04:46 2023-05-31,CO2 ppm
Ruum 2,511.0,04:49 2023-05-31,CO2 ppm
Ruum 2,513.0,04:52 2023-05-31,CO2 ppm
Ruum 2,512.0,04:55 2023-05-31,CO2 ppm
Ruum 2,22.0,04:55 2023-05-31,t° C
Ruum 2,32.5,04:55 2023-05-31,RH %
Ruum 2,510.0,04:58 2023-05-31,CO2 ppm
Ruum 2,512.0,05:01 2023-05-31,CO2 ppm
Ruum 2,509.0,05:04 2023-05-31,CO2 ppm
Ruum 2,514.0,05:07 2023-05-31,CO2 ppm
Ruum 2,515.0,05:10 2023-05-31,CO2 ppm
Ruum 2,32.7,05:10 2023-05-31,RH %
Ruum 2,21.9,05:10 2023-05-31,t° C
Ruum 2,512.0,05:13 2023-05-31,CO2 ppm
Ruum 2,513.0,05:16 2023-05-31,CO2 ppm
Ruum 2,518.0,05:19 2023-05-31,CO2 ppm
Ruum 2,518.0,05:22 2023-05-31,CO2 ppm
Ruum 2,520.0,05:25 2023-05-31,CO2 ppm
Ruum 2,32.8,05:25 2023-05-31,RH %
Ruum 2,21.9,05:25 2023-05-31,t° C
Ruum 2,515.0,05:28 2023-05-31,CO2 ppm
Ruum 2,514.0,05:31 2023-05-31,CO2 ppm
Ruum 2,515.0,05:34 2023-05-31,CO2 ppm
Ruum 2,512.0,05:37 2023-05-31,CO2 ppm
Ruum 2,508.0,05:40 2023-05-31,CO2 ppm
Ruum 2,21.8,05:40 2023-05-31,t° C
Ruum 2,33.1,05:40 2023-05-31,RH %
Ruum 2,510.0,05:43 2023-05-31,CO2 ppm
Ruum 2,513.0,05:46 2023-05-31,CO2 ppm
Ruum 2,514.0,05:49 2023-05-31,CO2 ppm
Ruum 2,518.0,05:52 2023-05-31,CO2 ppm
Ruum 2,523.0,05:55 2023-05-31,CO2 ppm
Ruum 2,33.3,05:55 2023-05-31,RH %
Ruum 2,21.7,05:55 2023-05-31,t° C
Ruum 2,518.0,05:58 2023-05-31,CO2 ppm
Ruum 2,520.0,06:01 2023-05-31,CO2 ppm
Ruum 2,522.0,06:04 2023-05-31,CO2 ppm
Ruum 2,516.0,06:07 2023-05-31,CO2 ppm
Ruum 2,517.0,06:10 2023-05-31,CO2 ppm
Ruum 2,33.5,06:10 2023-05-31,RH %
Ruum 2,21.7,06:10 2023-05-31,t° C
Ruum 2,519.0,06:12 2023-05-31,CO2 ppm
Ruum 2,518.0,06:13 2023-05-31,CO2 ppm
Ruum 2,519.0,06:16 2023-05-31,CO2 ppm
Ruum 2,520.0,06:19 2023-05-31,CO2 ppm
Ruum 2,518.0,06:22 2023-05-31,CO2 ppm
Ruum 2,517.0,06:25 2023-05-31,CO2 ppm
Ruum 2,21.6,06:25 2023-05-31,t° C
Ruum 2,33.7,06:25 2023-05-31,RH %
Ruum 2,516.0,06:28 2023-05-31,CO2 ppm
Ruum 2,514.0,06:31 2023-05-31,CO2 ppm
Ruum 2,516.0,06:34 2023-05-31,CO2 ppm
Ruum 2,516.0,06:37 2023-05-31,CO2 ppm
Ruum 2,517.0,06:40 2023-05-31,CO2 ppm
Ruum 2,34.0,06:40 2023-05-31,RH %
Ruum 2,21.6,06:40 2023-05-31,t° C
Ruum 2,517.0,06:43 2023-05-31,CO2 ppm
Ruum 2,517.0,06:46 2023-05-31,CO2 ppm
Ruum 2,523.0,06:49 2023-05-31,CO2 ppm
Ruum 2,520.0,06:52 2023-05-31,CO2 ppm
Ruum 2,519.0,06:55 2023-05-31,CO2 ppm
Ruum 2,21.5,06:55 2023-05-31,t° C
Ruum 2,34.1,06:55 2023-05-31,RH %
Ruum 2,521.0,06:58 2023-05-31,CO2 ppm
Ruum 2,518.0,07:01 2023-05-31,CO2 ppm
Ruum 2,518.0,07:04 2023-05-31,CO2 ppm
Ruum 2,517.0,07:07 2023-05-31,CO2 ppm
Ruum 2,513.0,07:10 2023-05-31,CO2 ppm
Ruum 2,34.5,07:10 2023-05-31,RH %
Ruum 2,21.5,07:10 2023-05-31,t° C
Ruum 2,520.0,07:13 2023-05-31,CO2 ppm
Ruum 2,523.0,07:16 2023-05-31,CO2 ppm
Ruum 2,526.0,07:19 2023-05-31,CO2 ppm
Ruum 2,524.0,07:22 2023-05-31,CO2 ppm
Ruum 2,522.0,07:25 2023-05-31,CO2 ppm
Ruum 2,21.6,07:25 2023-05-31,t° C
Ruum 2,34.8,07:25 2023-05-31,RH %
Ruum 2,522.0,07:28 2023-05-31,CO2 ppm
Ruum 2,524.0,07:31 2023-05-31,CO2 ppm
Ruum 2,522.0,07:34 2023-05-31,CO2 ppm
Ruum 2,529.0,07:37 2023-05-31,CO2 ppm
Ruum 2,529.0,07:40 2023-05-31,CO2 ppm
Ruum 2,34.9,07:40 2023-05-31,RH %
Ruum 2,21.9,07:40 2023-05-31,t° C
Ruum 2,525.0,07:43 2023-05-31,CO2 ppm
Ruum 2,524.0,07:46 2023-05-31,CO2 ppm
Ruum 2,518.0,07:49 2023-05-31,CO2 ppm
Ruum 2,516.0,07:52 2023-05-31,CO2 ppm
Ruum 2,518.0,07:55 2023-05-31,CO2 ppm
Ruum 2,35.0,07:55 2023-05-31,RH %
Ruum 2,22.1,07:55 2023-05-31,t° C
Ruum 2,517.0,07:58 2023-05-31,CO2 ppm
Ruum 2,516.0,08:01 2023-05-31,CO2 ppm
Ruum 2,514.0,08:04 2023-05-31,CO2 ppm
Ruum 2,519.0,08:07 2023-05-31,CO2 ppm
Ruum 2,517.0,08:10 2023-05-31,CO2 ppm
Ruum 2,22.2,08:10 2023-05-31,t° C
Ruum 2,35.2,08:10 2023-05-31,RH %
Ruum 2,516.0,08:13 2023-05-31,CO2 ppm
Ruum 2,519.0,08:16 2023-05-31,CO2 ppm
Ruum 2,514.0,08:19 2023-05-31,CO2 ppm
Ruum 2,506.0,08:22 2023-05-31,CO2 ppm
Ruum 2,508.0,08:25 2023-05-31,CO2 ppm
Ruum 2,22.3,08:25 2023-05-31,t° C
Ruum 2,35.3,08:25 2023-05-31,RH %
Ruum 2,506.0,08:28 2023-05-31,CO2 ppm
Ruum 2,507.0,08:31 2023-05-31,CO2 ppm
Ruum 2,508.0,08:34 2023-05-31,CO2 ppm
Ruum 2,506.0,08:37 2023-05-31,CO2 ppm
Ruum 2,510.0,08:40 2023-05-31,CO2 ppm
Ruum 2,35.5,08:40 2023-05-31,RH %
Ruum 2,22.3,08:40 2023-05-31,t° C
Ruum 2,511.0,08:43 2023-05-31,CO2 ppm
Ruum 2,511.0,08:46 2023-05-31,CO2 ppm
Ruum 2,510.0,08:49 2023-05-31,CO2 ppm
Ruum 2,507.0,08:52 2023-05-31,CO2 ppm
Ruum 2,507.0,08:55 2023-05-31,CO2 ppm
Ruum 2,35.8,08:55 2023-05-31,RH %
Ruum 2,22.4,08:55 2023-05-31,t° C
Ruum 2,508.0,08:58 2023-05-31,CO2 ppm
Ruum 2,510.0,09:01 2023-05-31,CO2 ppm
Ruum 2,510.0,09:04 2023-05-31,CO2 ppm
Ruum 2,517.0,09:07 2023-05-31,CO2 ppm
Ruum 2,513.0,09:10 2023-05-31,CO2 ppm
Ruum 2,22.4,09:10 2023-05-31,t° C
Ruum 2,35.9,09:10 2023-05-31,RH %
Ruum 2,511.0,09:13 2023-05-31,CO2 ppm
Ruum 2,511.0,09:16 2023-05-31,CO2 ppm
Ruum 2,511.0,09:19 2023-05-31,CO2 ppm
Ruum 2,510.0,09:22 2023-05-31,CO2 ppm
Ruum 2,510.0,09:25 2023-05-31,CO2 ppm
Ruum 2,36.0,09:25 2023-05-31,RH %
Ruum 2,22.5,09:25 2023-05-31,t° C
Ruum 2,506.0,09:28 2023-05-31,CO2 ppm
Ruum 2,513.0,09:31 2023-05-31,CO2 ppm
Ruum 2,514.0,09:34 2023-05-31,CO2 ppm
Ruum 2,517.0,09:37 2023-05-31,CO2 ppm
Ruum 2,514.0,09:40 2023-05-31,CO2 ppm
Ruum 2,22.5,09:40 2023-05-31,t° C
Ruum 2,36.3,09:40 2023-05-31,RH %
Ruum 2,516.0,09:43 2023-05-31,CO2 ppm
Ruum 2,515.0,09:46 2023-05-31,CO2 ppm
Ruum 2,514.0,09:49 2023-05-31,CO2 ppm
Ruum 2,512.0,09:52 2023-05-31,CO2 ppm
Ruum 2,510.0,09:55 2023-05-31,CO2 ppm
Ruum 2,22.5,09:55 2023-05-31,t° C
Ruum 2,36.3,09:55 2023-05-31,RH %
Ruum 2,509.0,09:58 2023-05-31,CO2 ppm
Ruum 2,506.0,10:01 2023-05-31,CO2 ppm
Ruum 2,507.0,10:04 2023-05-31,CO2 ppm
Ruum 2,513.0,10:07 2023-05-31,CO2 ppm
Ruum 2,509.0,10:10 2023-05-31,CO2 ppm
Ruum 2,36.4,10:10 2023-05-31,RH %
Ruum 2,22.6,10:10 2023-05-31,t° C
Ruum 2,509.0,10:13 2023-05-31,CO2 ppm
Ruum 2,514.0,10:16 2023-05-31,CO2 ppm
Ruum 2,510.0,10:19 2023-05-31,CO2 ppm
Ruum 2,514.0,10:22 2023-05-31,CO2 ppm
Ruum 2,514.0,10:25 2023-05-31,CO2 ppm
Ruum 2,36.6,10:25 2023-05-31,RH %
Ruum 2,22.6,10:25 2023-05-31,t° C
Ruum 2,514.0,10:28 2023-05-31,CO2 ppm
Ruum 2,515.0,10:31 2023-05-31,CO2 ppm
Ruum 2,519.0,10:34 2023-05-31,CO2 ppm
Ruum 2,520.0,10:37 2023-05-31,CO2 ppm
Ruum 2,520.0,10:40 2023-05-31,CO2 ppm
Ruum 2,22.7,10:40 2023-05-31,t° C
Ruum 2,36.6,10:40 2023-05-31,RH %
Ruum 2,523.0,10:43 2023-05-31,CO2 ppm
Ruum 2,520.0,10:46 2023-05-31,CO2 ppm
Ruum 2,520.0,10:49 2023-05-31,CO2 ppm
Ruum 2,516.0,10:52 2023-05-31,CO2 ppm
Ruum 2,514.0,10:55 2023-05-31,CO2 ppm
Ruum 2,22.8,10:55 2023-05-31,t° C
Ruum 2,36.5,10:55 2023-05-31,RH %
Ruum 2,515.0,10:58 2023-05-31,CO2 ppm
Ruum 2,511.0,11:01 2023-05-31,CO2 ppm
Ruum 2,511.0,11:04 2023-05-31,CO2 ppm
Ruum 2,512.0,11:07 2023-05-31,CO2 ppm
Ruum 2,514.0,11:10 2023-05-31,CO2 ppm
Ruum 2,36.4,11:10 2023-05-31,RH %
Ruum 2,22.8,11:10 2023-05-31,t° C
Ruum 2,517.0,11:13 2023-05-31,CO2 ppm
Ruum 2,517.0,11:16 2023-05-31,CO2 ppm
Ruum 2,516.0,11:19 2023-05-31,CO2 ppm
Ruum 2,513.0,11:22 2023-05-31,CO2 ppm
Ruum 2,516.0,11:25 2023-05-31,CO2 ppm
Ruum 2,22.9,11:25 2023-05-31,t° C
Ruum 2,36.2,11:25 2023-05-31,RH %
Ruum 2,515.0,11:28 2023-05-31,CO2 ppm
Ruum 2,517.0,11:31 2023-05-31,CO2 ppm
Ruum 2,517.0,11:34 2023-05-31,CO2 ppm
Ruum 2,517.0,11:37 2023-05-31,CO2 ppm
Ruum 2,521.0,11:40 2023-05-31,CO2 ppm
Ruum 2,36.2,11:40 2023-05-31,RH %
Ruum 2,23.0,11:40 2023-05-31,t° C
Ruum 2,525.0,11:43 2023-05-31,CO2 ppm
Ruum 2,521.0,11:46 2023-05-31,CO2 ppm
Ruum 2,521.0,11:49 2023-05-31,CO2 ppm
Ruum 2,520.0,11:52 2023-05-31,CO2 ppm
Ruum 2,519.0,11:55 2023-05-31,CO2 ppm
Ruum 2,23.1,11:55 2023-05-31,t° C
Ruum 2,36.3,11:55 2023-05-31,RH %
Ruum 2,513.0,11:58 2023-05-31,CO2 ppm
Ruum 2,512.0,12:01 2023-05-31,CO2 ppm
Ruum 2,520.0,12:04 2023-05-31,CO2 ppm
Ruum 2,528.0,12:07 2023-05-31,CO2 ppm
Ruum 2,535.0,12:10 2023-05-31,CO2 ppm
Ruum 2,23.2,12:10 2023-05-31,t° C
Ruum 2,36.5,12:10 2023-05-31,RH %
Ruum 2,538.0,12:13 2023-05-31,CO2 ppm
Ruum 2,537.0,12:16 2023-05-31,CO2 ppm
Ruum 2,535.0,12:19 2023-05-31,CO2 ppm
Ruum 2,529.0,12:22 2023-05-31,CO2 ppm
Ruum 2,528.0,12:25 2023-05-31,CO2 ppm
Ruum 2,23.3,12:25 2023-05-31,t° C
Ruum 2,36.4,12:25 2023-05-31,RH %
Ruum 2,525.0,12:28 2023-05-31,CO2 ppm
Ruum 2,526.0,12:31 2023-05-31,CO2 ppm
Ruum 2,524.0,12:34 2023-05-31,CO2 ppm
Ruum 2,526.0,12:37 2023-05-31,CO2 ppm
Ruum 2,525.0,12:40 2023-05-31,CO2 ppm
Ruum 2,23.4,12:40 2023-05-31,t° C
Ruum 2,36.3,12:40 2023-05-31,RH %
Ruum 2,522.0,12:43 2023-05-31,CO2 ppm
Ruum 2,518.0,12:46 2023-05-31,CO2 ppm
Ruum 2,515.0,12:49 2023-05-31,CO2 ppm
Ruum 2,522.0,12:52 2023-05-31,CO2 ppm
Ruum 2,522.0,12:55 2023-05-31,CO2 ppm
Ruum 2,36.2,12:55 2023-05-31,RH %
Ruum 2,23.4,12:55 2023-05-31,t° C
Ruum 2,524.0,12:58 2023-05-31,CO2 ppm
Ruum 2,521.0,13:01 2023-05-31,CO2 ppm
Ruum 2,519.0,13:04 2023-05-31,CO2 ppm
Ruum 2,515.0,13:07 2023-05-31,CO2 ppm
Ruum 2,508.0,13:10 2023-05-31,CO2 ppm
Ruum 2,35.8,13:10 2023-05-31,RH %
Ruum 2,23.5,13:10 2023-05-31,t° C
Ruum 2,518.0,13:13 2023-05-31,CO2 ppm
Ruum 2,515.0,13:16 2023-05-31,CO2 ppm
Ruum 2,508.0,13:19 2023-05-31,CO2 ppm
Ruum 2,511.0,13:22 2023-05-31,CO2 ppm
Ruum 2,512.0,13:25 2023-05-31,CO2 ppm
Ruum 2,23.6,13:25 2023-05-31,t° C
Ruum 2,35.7,13:25 2023-05-31,RH %
Ruum 2,515.0,13:28 2023-05-31,CO2 ppm
Ruum 2,511.0,13:31 2023-05-31,CO2 ppm
Ruum 2,509.0,13:34 2023-05-31,CO2 ppm
Ruum 2,508.0,13:37 2023-05-31,CO2 ppm
Ruum 2,510.0,13:40 2023-05-31,CO2 ppm
Ruum 2,35.4,13:40 2023-05-31,RH %
Ruum 2,23.6,13:40 2023-05-31,t° C
Ruum 2,510.0,13:43 2023-05-31,CO2 ppm
Ruum 2,506.0,13:46 2023-05-31,CO2 ppm
Ruum 2,504.0,13:49 2023-05-31,CO2 ppm
Ruum 2,505.0,13:52 2023-05-31,CO2 ppm
Ruum 2,504.0,13:55 2023-05-31,CO2 ppm
Ruum 2,23.7,13:55 2023-05-31,t° C
Ruum 2,35.3,13:55 2023-05-31,RH %
Ruum 2,502.0,13:58 2023-05-31,CO2 ppm
Ruum 2,507.0,14:01 2023-05-31,CO2 ppm
Ruum 2,504.0,14:04 2023-05-31,CO2 ppm
Ruum 2,499.0,14:07 2023-05-31,CO2 ppm
Ruum 2,495.0,14:10 2023-05-31,CO2 ppm
Ruum 2,35.2,14:10 2023-05-31,RH %
Ruum 2,23.8,14:10 2023-05-31,t° C
Ruum 2,498.0,14:13 2023-05-31,CO2 ppm
Ruum 2,497.0,14:16 2023-05-31,CO2 ppm
Ruum 2,506.0,14:19 2023-05-31,CO2 ppm
Ruum 2,552.0,14:22 2023-05-31,CO2 ppm
Ruum 2,810.0,14:22 2023-05-31,CO2 ppm
Ruum 2,750.0,14:24 2023-05-31,CO2 ppm
Ruum 2,686.0,14:25 2023-05-31,CO2 ppm
Ruum 2,23.9,14:26 2023-05-31,t° C
Ruum 2,35.8,14:26 2023-05-31,RH %
Ruum 2,744.0,14:28 2023-05-31,CO2 ppm
Ruum 2,699.0,14:31 2023-05-31,CO2 ppm
Ruum 2,698.0,14:34 2023-05-31,CO2 ppm
Ruum 2,697.0,14:37 2023-05-31,CO2 ppm
Ruum 2,698.0,14:40 2023-05-31,CO2 ppm
Ruum 2,35.7,14:41 2023-05-31,RH %
Ruum 2,24.0,14:41 2023-05-31,t° C
Ruum 2,694.0,14:43 2023-05-31,CO2 ppm
Ruum 2,683.0,14:46 2023-05-31,CO2 ppm
Ruum 2,676.0,14:49 2023-05-31,CO2 ppm
Ruum 2,660.0,14:52 2023-05-31,CO2 ppm
Ruum 2,655.0,14:55 2023-05-31,CO2 ppm
Ruum 2,35.3,14:56 2023-05-31,RH %
Ruum 2,24.0,14:56 2023-05-31,t° C
Ruum 2,647.0,14:58 2023-05-31,CO2 ppm
Ruum 2,645.0,15:01 2023-05-31,CO2 ppm
Ruum 2,631.0,15:04 2023-05-31,CO2 ppm
Ruum 2,629.0,15:07 2023-05-31,CO2 ppm
Ruum 2,628.0,15:10 2023-05-31,CO2 ppm
Ruum 2,24.1,15:11 2023-05-31,t° C
Ruum 2,35.0,15:11 2023-05-31,RH %
Ruum 2,604.0,15:13 2023-05-31,CO2 ppm
Ruum 2,599.0,15:16 2023-05-31,CO2 ppm
Ruum 2,599.0,15:19 2023-05-31,CO2 ppm
Ruum 2,596.0,15:22 2023-05-31,CO2 ppm
Ruum 2,590.0,15:25 2023-05-31,CO2 ppm
Ruum 2,24.2,15:26 2023-05-31,t° C
Ruum 2,34.9,15:26 2023-05-31,RH %
Ruum 2,586.0,15:28 2023-05-31,CO2 ppm
Ruum 2,580.0,15:31 2023-05-31,CO2 ppm
Ruum 2,578.0,15:34 2023-05-31,CO2 ppm
Ruum 2,573.0,15:37 2023-05-31,CO2 ppm
Ruum 2,572.0,15:40 2023-05-31,CO2 ppm
Ruum 2,34.9,15:41 2023-05-31,RH %
Ruum 2,24.2,15:41 2023-05-31,t° C
Ruum 2,569.0,15:43 2023-05-31,CO2 ppm
Ruum 2,564.0,15:46 2023-05-31,CO2 ppm
Ruum 2,554.0,15:49 2023-05-31,CO2 ppm
Ruum 2,548.0,15:52 2023-05-31,CO2 ppm
Ruum 2,546.0,15:55 2023-05-31,CO2 ppm
Ruum 2,24.3,15:56 2023-05-31,t° C
Ruum 2,34.8,15:56 2023-05-31,RH %
Ruum 2,546.0,15:58 2023-05-31,CO2 ppm
Ruum 2,541.0,16:01 2023-05-31,CO2 ppm
Ruum 2,539.0,16:04 2023-05-31,CO2 ppm
Ruum 2,527.0,16:07 2023-05-31,CO2 ppm
Ruum 2,522.0,16:10 2023-05-31,CO2 ppm
Ruum 2,34.7,16:11 2023-05-31,RH %
Ruum 2,24.3,16:11 2023-05-31,t° C
Ruum 2,525.0,16:13 2023-05-31,CO2 ppm
Ruum 2,523.0,16:16 2023-05-31,CO2 ppm
Ruum 2,517.0,16:19 2023-05-31,CO2 ppm
Ruum 2,512.0,16:22 2023-05-31,CO2 ppm
Ruum 2,512.0,16:25 2023-05-31,CO2 ppm
Ruum 2,24.4,16:26 2023-05-31,t° C
Ruum 2,34.6,16:26 2023-05-31,RH %
Ruum 2,513.0,16:28 2023-05-31,CO2 ppm
Ruum 2,513.0,16:31 2023-05-31,CO2 ppm
Ruum 2,512.0,16:34 2023-05-31,CO2 ppm
Ruum 2,510.0,16:37 2023-05-31,CO2 ppm
Ruum 2,509.0,16:40 2023-05-31,CO2 ppm
Ruum 2,24.4,16:41 2023-05-31,t° C
Ruum 2,34.6,16:41 2023-05-31,RH %
Ruum 2,512.0,16:43 2023-05-31,CO2 ppm
Ruum 2,509.0,16:46 2023-05-31,CO2 ppm
Ruum 2,503.0,16:49 2023-05-31,CO2 ppm
Ruum 2,505.0,16:52 2023-05-31,CO2 ppm
Ruum 2,504.0,16:55 2023-05-31,CO2 ppm
Ruum 2,24.5,16:56 2023-05-31,t° C
Ruum 2,34.4,16:56 2023-05-31,RH %
Ruum 2,498.0,16:58 2023-05-31,CO2 ppm
Ruum 2,492.0,17:01 2023-05-31,CO2 ppm
Ruum 2,489.0,17:04 2023-05-31,CO2 ppm
Ruum 2,491.0,17:07 2023-05-31,CO2 ppm
Ruum 2,493.0,17:10 2023-05-31,CO2 ppm
Ruum 2,24.5,17:11 2023-05-31,t° C
Ruum 2,34.4,17:11 2023-05-31,RH %
Ruum 2,488.0,17:13 2023-05-31,CO2 ppm
Ruum 2,479.0,17:16 2023-05-31,CO2 ppm
Ruum 2,487.0,17:19 2023-05-31,CO2 ppm
Ruum 2,490.0,17:22 2023-05-31,CO2 ppm
Ruum 2,489.0,17:25 2023-05-31,CO2 ppm
Ruum 2,34.2,17:26 2023-05-31,RH %
Ruum 2,24.5,17:26 2023-05-31,t° C
Ruum 2,485.0,17:28 2023-05-31,CO2 ppm
Ruum 2,483.0,17:31 2023-05-31,CO2 ppm
Ruum 2,478.0,17:34 2023-05-31,CO2 ppm
Ruum 2,479.0,17:37 2023-05-31,CO2 ppm
Ruum 2,480.0,17:40 2023-05-31,CO2 ppm
Ruum 2,34.1,17:41 2023-05-31,RH %
Ruum 2,24.6,17:41 2023-05-31,t° C
Ruum 2,482.0,17:43 2023-05-31,CO2 ppm
Ruum 2,480.0,17:46 2023-05-31,CO2 ppm
Ruum 2,484.0,17:49 2023-05-31,CO2 ppm
Ruum 2,482.0,17:52 2023-05-31,CO2 ppm
Ruum 2,482.0,17:55 2023-05-31,CO2 ppm
Ruum 2,24.6,17:56 2023-05-31,t° C
Ruum 2,34.0,17:56 2023-05-31,RH %
Ruum 2,480.0,17:58 2023-05-31,CO2 ppm
Ruum 2,481.0,18:01 2023-05-31,CO2 ppm
Ruum 2,477.0,18:04 2023-05-31,CO2 ppm
Ruum 2,478.0,18:07 2023-05-31,CO2 ppm
Ruum 2,479.0,18:10 2023-05-31,CO2 ppm
Ruum 2,33.9,18:11 2023-05-31,RH %
Ruum 2,24.6,18:11 2023-05-31,t° C
Ruum 2,475.0,18:13 2023-05-31,CO2 ppm
Ruum 2,476.0,18:16 2023-05-31,CO2 ppm
Ruum 2,477.0,18:19 2023-05-31,CO2 ppm
Ruum 2,476.0,18:22 2023-05-31,CO2 ppm
Ruum 2,477.0,18:25 2023-05-31,CO2 ppm
Ruum 2,24.6,18:26 2023-05-31,t° C
Ruum 2,33.8,18:26 2023-05-31,RH %
Ruum 2,477.0,18:28 2023-05-31,CO2 ppm
Ruum 2,477.0,18:31 2023-05-31,CO2 ppm
Ruum 2,476.0,18:34 2023-05-31,CO2 ppm
Ruum 2,470.0,18:37 2023-05-31,CO2 ppm
Ruum 2,467.0,18:40 2023-05-31,CO2 ppm
Ruum 2,24.6,18:41 2023-05-31,t° C
Ruum 2,33.7,18:41 2023-05-31,RH %
Ruum 2,465.0,18:43 2023-05-31,CO2 ppm
Ruum 2,464.0,18:46 2023-05-31,CO2 ppm
Ruum 2,471.0,18:49 2023-05-31,CO2 ppm
Ruum 2,479.0,18:52 2023-05-31,CO2 ppm
Ruum 2,478.0,18:55 2023-05-31,CO2 ppm
Ruum 2,33.6,18:56 2023-05-31,RH %
Ruum 2,24.6,18:56 2023-05-31,t° C
Ruum 2,475.0,18:58 2023-05-31,CO2 ppm
Ruum 2,474.0,19:01 2023-05-31,CO2 ppm
Ruum 2,471.0,19:04 2023-05-31,CO2 ppm
Ruum 2,473.0,19:07 2023-05-31,CO2 ppm
Ruum 2,471.0,19:10 2023-05-31,CO2 ppm
Ruum 2,33.4,19:11 2023-05-31,RH %
Ruum 2,24.6,19:11 2023-05-31,t° C
Ruum 2,470.0,19:13 2023-05-31,CO2 ppm
Ruum 2,472.0,19:16 2023-05-31,CO2 ppm
Ruum 2,474.0,19:19 2023-05-31,CO2 ppm
Ruum 2,472.0,19:22 2023-05-31,CO2 ppm
Ruum 2,470.0,19:25 2023-05-31,CO2 ppm
Ruum 2,24.6,19:26 2023-05-31,t° C
Ruum 2,33.2,19:26 2023-05-31,RH %
Ruum 2,470.0,19:28 2023-05-31,CO2 ppm
Ruum 2,470.0,19:31 2023-05-31,CO2 ppm
Ruum 2,468.0,19:34 2023-05-31,CO2 ppm
Ruum 2,468.0,19:37 2023-05-31,CO2 ppm
Ruum 2,464.0,19:40 2023-05-31,CO2 ppm
Ruum 2,33.0,19:41 2023-05-31,RH %
Ruum 2,24.6,19:41 2023-05-31,t° C
Ruum 2,461.0,19:43 2023-05-31,CO2 ppm
Ruum 2,462.0,19:46 2023-05-31,CO2 ppm
Ruum 2,466.0,19:49 2023-05-31,CO2 ppm
