timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-18T13:58:06,37.22,72.67,19.71,36.89,35.49,1062.75,25.76,1902.55,2.14,2.14,0.2081,474.9164,32.0000,42.44,23.85,1004.10
2024-03-18T13:58:11,33.62,65.64,15.05,28.17,35.47,1065.87,25.78,1908.17,2.04,2.04,0.2081,474.9429,32.0000,42.47,23.85,1004.12
2024-03-18T13:58:17,26.06,50.88,10.39,19.45,35.46,1067.66,25.79,1911.31,2.06,2.06,0.2082,475.1305,32.0000,42.45,23.85,1004.09
2024-03-18T13:58:22,30.02,58.61,15.05,28.17,35.43,1070.31,25.83,1916.02,2.10,2.10,0.2081,474.9195,32.0000,42.42,23.86,1004.11
2024-03-18T13:58:28,33.62,65.64,19.71,36.89,35.46,1070.70,25.81,1916.64,2.01,2.01,0.2080,474.7836,32.0000,42.41,23.86,1004.07
2024-03-18T13:58:33,33.62,65.64,15.05,28.17,35.40,1073.15,25.85,1921.02,1.83,1.83,0.2080,474.6741,32.0000,42.38,23.87,1004.10
2024-03-18T13:58:38,33.62,65.64,15.05,28.17,35.35,1073.53,25.83,1921.76,1.88,1.88,0.2080,474.7755,32.0000,42.37,23.87,1004.12
2024-03-18T13:58:44,26.06,50.88,23.91,44.74,35.34,1073.91,25.83,1922.35,2.02,2.02,0.2081,474.8240,32.0000,42.37,23.87,1004.08
2024-03-18T13:58:49,41.18,80.40,24.37,45.61,35.34,1075.42,25.85,1925.05,2.11,2.11,0.2081,474.8279,32.0000,42.37,23.87,1004.08
2024-03-18T13:58:54,30.02,58.61,23.91,44.75,35.28,1077.10,25.88,1928.13,2.17,2.17,0.2081,474.8330,32.0000,42.37,23.87,1004.11
2024-03-18T13:59:00,30.02,58.61,15.05,28.16,35.30,1078.04,25.88,1929.75,2.22,2.22,0.2080,474.7910,32.0000,42.38,23.88,1004.11
2024-03-18T13:59:05,33.62,65.63,15.05,28.16,35.33,1078.90,25.88,1931.20,2.26,2.26,0.2080,474.7388,32.0000,42.41,23.88,1004.07
2024-03-18T13:59:10,37.22,72.66,19.71,36.88,35.31,1080.71,25.89,1934.48,2.24,2.24,0.2081,474.8912,32.0000,42.43,23.88,1004.09
2024-03-18T13:59:16,30.02,58.61,15.05,28.16,35.28,1081.35,25.92,1935.59,2.20,2.20,0.2081,474.9125,32.0000,42.43,23.88,1004.07
2024-03-18T13:59:21,33.62,65.63,10.86,20.32,35.30,1082.78,25.95,1938.09,2.08,2.08,0.2081,474.9655,32.0000,42.44,23.89,1004.08
2024-03-18T13:59:27,37.22,72.66,15.05,28.16,35.31,1083.80,25.93,1939.96,1.93,1.93,0.2081,474.9101,32.0000,42.49,23.88,1004.07
2024-03-18T13:59:32,33.62,65.63,6.20,11.60,35.31,1084.38,25.95,1940.97,1.90,1.90,0.2081,474.9863,32.0000,42.49,23.89,1004.08
2024-03-18T13:59:37,26.06,50.87,23.91,44.74,35.29,1084.93,25.93,1941.89,1.94,1.94,0.2081,474.8917,32.0000,42.46,23.90,1004.08
2024-03-18T13:59:43,37.22,72.66,15.05,28.16,35.26,1086.07,25.95,1943.86,1.78,1.78,0.2081,474.8710,32.0000,42.45,23.90,1004.05
2024-03-18T13:59:48,29.66,57.90,15.05,28.16,35.28,1086.74,25.95,1945.13,1.67,1.67,0.2081,474.8718,32.0000,42.46,23.90,1004.08
2024-03-18T13:59:53,29.66,57.90,24.37,45.60,35.29,1088.39,25.96,1948.00,1.68,1.68,0.2081,474.8655,32.0000,42.47,23.91,1004.08
2024-03-18T13:59:59,33.62,65.63,15.05,28.16,35.28,1089.38,25.96,1949.82,1.78,1.78,0.2081,474.8925,32.0000,42.48,23.91,1004.10
2024-03-18T14:00:04,37.22,72.66,-6.39,-11.96,35.30,1089.84,25.99,1950.58,1.85,1.85,0.2081,474.8262,32.0000,42.46,23.91,1004.07
2024-03-18T14:00:09,29.66,57.90,23.91,44.74,35.24,1091.15,25.99,1952.90,1.83,1.83,0.2081,474.8019,32.0000,42.46,23.92,1004.09
2024-03-18T14:00:15,33.62,65.63,19.71,36.88,35.27,1092.37,26.00,1955.09,1.84,1.84,0.2080,474.7148,32.0000,42.44,23.92,1004.10
2024-03-18T14:00:20,29.66,57.90,19.25,36.02,35.22,1093.41,26.00,1956.94,1.80,1.80,0.2080,474.6006,32.0000,42.43,23.92,1004.08
2024-03-18T14:00:25,29.66,57.90,15.05,28.16,35.23,1094.80,26.00,1959.48,1.82,1.82,0.2081,474.8261,32.0000,42.44,23.92,1004.12
2024-03-18T14:00:31,26.06,50.87,6.20,11.60,35.22,1095.42,26.02,1960.59,1.84,1.84,0.2081,474.7629,32.0000,42.43,23.93,1004.15
2024-03-18T14:00:36,45.15,88.13,15.05,28.16,35.19,1096.11,26.03,1961.66,2.07,2.07,0.2080,474.6953,32.0000,42.41,23.94,1004.09
2024-03-18T14:00:42,26.06,50.87,32.76,61.29,35.12,1096.41,26.06,1962.15,2.32,2.32,0.2080,474.6704,32.0000,42.39,23.94,1004.07
2024-03-18T14:00:47,26.06,50.87,15.05,28.16,35.10,1097.28,26.06,1963.80,2.36,2.36,0.2080,474.6277,32.0000,42.37,23.94,1004.13
2024-03-18T14:00:52,26.06,50.87,15.05,28.16,35.12,1097.98,26.07,1965.06,2.48,2.48,0.2080,474.6896,32.0000,42.38,23.94,1004.13
2024-03-18T14:00:58,44.79,87.42,15.05,28.16,35.15,1098.77,26.09,1966.31,2.41,2.41,0.2081,474.7074,32.0000,42.38,23.95,1004.07
2024-03-18T14:01:03,26.42,51.57,15.05,28.16,35.08,1099.50,26.09,1967.59,2.43,2.43,0.2080,474.6134,32.0000,42.39,23.95,1004.06
2024-03-18T14:01:08,37.22,72.65,23.91,44.73,35.07,1100.40,26.12,1969.25,2.71,2.71,0.2080,474.5626,32.0000,42.39,23.95,1004.08
2024-03-18T14:01:14,44.79,87.42,15.05,28.16,35.13,1101.02,26.12,1970.36,2.69,2.69,0.2080,474.6526,32.0000,42.39,23.95,1004.09
2024-03-18T14:01:19,26.06,50.86,28.57,53.45,35.07,1101.78,26.13,1971.68,2.54,2.54,0.2081,474.8259,32.0000,42.42,23.96,1004.10
2024-03-18T14:01:24,33.62,65.62,15.05,28.16,35.06,1102.68,26.13,1973.21,2.34,2.34,0.2081,474.7907,32.0000,42.42,23.96,1004.06
2024-03-18T14:01:30,22.46,43.84,15.05,28.16,35.07,1104.15,26.15,1975.94,2.18,2.18,0.2081,474.8163,32.0000,42.42,23.96,1004.11
2024-03-18T14:01:35,33.62,65.62,23.91,44.73,35.08,1104.76,26.16,1976.91,2.06,2.06,0.2081,474.7256,32.0000,42.41,23.97,1004.08
2024-03-18T14:01:40,29.66,57.89,28.57,53.45,35.00,1105.64,26.19,1978.45,2.10,2.10,0.2080,474.6332,32.0000,42.41,23.98,1004.10
2024-03-18T14:01:46,26.06,50.86,19.71,36.87,35.04,1107.68,26.17,1982.15,2.13,2.13,0.2081,474.6781,32.0000,42.41,23.97,1004.09
2024-03-18T14:01:51,40.82,79.67,28.57,53.45,34.97,1109.29,26.20,1984.97,2.12,2.12,0.2081,474.7015,32.0000,42.40,23.99,1004.12
2024-03-18T14:01:57,33.62,65.61,23.91,44.73,35.00,1110.71,26.20,1987.48,2.03,2.03,0.2081,474.6882,32.0000,42.39,23.98,1004.08
2024-03-18T14:02:02,33.26,64.91,28.57,53.45,35.00,1111.12,26.21,1988.19,2.01,2.01,0.2081,474.8020,32.0000,42.40,23.99,1004.10
2024-03-18T14:02:07,44.79,87.42,15.05,28.16,34.96,1112.73,26.21,1991.17,2.00,2.00,0.2081,474.8211,32.0000,42.41,23.99,1004.15
2024-03-18T14:02:13,33.62,65.61,19.71,36.87,34.98,1113.64,26.24,1992.71,1.91,1.91,0.2082,474.9365,32.0000,42.43,24.00,1004.13
2024-03-18T14:02:18,30.02,58.58,28.57,53.44,34.97,1114.89,26.23,1994.85,1.89,1.89,0.2082,474.9569,32.0000,42.43,24.01,1004.12
2024-03-18T14:02:23,26.06,50.86,23.91,44.73,34.97,1116.06,26.24,1997.04,1.63,1.63,0.2083,475.1130,32.0000,42.44,24.00,1004.13
2024-03-18T14:02:29,26.06,50.86,28.57,53.44,34.94,1117.88,26.24,2000.17,1.84,1.84,0.2082,475.0332,32.0000,42.40,24.01,1004.11
2024-03-18T14:02:34,33.62,65.61,32.76,61.28,34.92,1119.09,26.26,2002.39,2.02,2.02,0.2082,475.0016,32.0000,42.41,24.01,1004.13
2024-03-18T14:02:40,26.06,50.86,15.05,28.15,34.93,1120.13,26.27,2004.24,1.90,1.90,0.2082,474.9229,32.0000,42.40,24.01,1004.13
2024-03-18T14:02:45,22.46,43.83,10.86,20.31,34.93,1120.83,26.30,2005.41,1.65,1.65,0.2082,474.9387,32.0000,42.38,24.02,1004.12
2024-03-18T14:02:50,44.79,87.40,6.20,11.60,34.89,1121.50,26.30,2006.58,1.51,1.51,0.2082,474.9368,32.0000,42.37,24.02,1004.11
2024-03-18T14:02:56,44.79,87.40,6.20,11.60,34.84,1122.04,26.30,2007.48,1.57,1.57,0.2082,474.8876,32.0000,42.36,24.04,1004.14
2024-03-18T14:03:01,37.22,72.63,15.05,28.15,34.84,1122.56,26.30,2008.42,1.57,1.57,0.2083,475.0541,32.0000,42.36,24.03,1004.11
2024-03-18T14:03:06,22.46,43.83,15.05,28.15,34.83,1122.90,26.33,2009.10,1.72,1.72,0.2083,475.1272,32.0000,42.36,24.03,1004.14
2024-03-18T14:03:12,37.22,72.63,28.57,53.44,34.79,1123.42,26.33,2009.92,1.86,1.86,0.2082,475.0125,32.0000,42.35,24.04,1004.12
2024-03-18T14:03:17,26.06,50.85,28.57,53.44,34.81,1123.77,26.34,2010.45,1.97,1.97,0.2082,474.9959,32.0000,42.35,24.05,1004.11
2024-03-18T14:03:22,29.66,57.87,19.71,36.86,34.82,1124.81,26.36,2012.26,2.11,2.11,0.2083,475.0473,32.0000,42.36,24.06,1004.12
2024-03-18T14:03:28,33.62,65.60,15.05,28.15,34.81,1124.95,26.36,2012.45,2.10,2.10,0.2083,475.0666,32.0000,42.33,24.06,1004.09
2024-03-18T14:03:33,29.66,57.87,28.57,53.43,34.78,1125.84,26.34,2014.06,2.03,2.03,0.2083,475.0277,32.0000,42.35,24.06,1004.10
2024-03-18T14:03:39,33.62,65.59,15.05,28.15,34.80,1126.04,26.37,2014.35,1.95,1.95,0.2083,475.0831,32.0000,42.33,24.07,1004.11
2024-03-18T14:03:44,29.66,57.87,28.57,53.43,34.77,1127.27,26.39,2016.54,1.96,1.96,0.2083,475.1469,32.0000,42.34,24.08,1004.13
2024-03-18T14:03:49,26.06,50.84,19.71,36.86,34.82,1127.96,26.40,2017.72,1.97,1.97,0.2084,475.1886,32.0000,42.34,24.08,1004.11
2024-03-18T14:03:55,29.66,57.87,19.71,36.86,34.78,1128.77,26.37,2019.18,2.00,2.00,0.2083,475.1101,32.0000,42.33,24.09,1004.14
2024-03-18T14:04:00,29.66,57.87,15.05,28.15,34.72,1129.96,26.39,2021.28,2.18,2.18,0.2084,475.3189,32.0000,42.31,24.09,1004.13
2024-03-18T14:04:05,37.22,72.61,15.05,28.14,34.69,1130.60,26.40,2022.34,2.23,2.23,0.2083,475.0847,32.0000,42.27,24.10,1004.12
2024-03-18T14:04:11,26.06,50.84,19.71,36.86,34.68,1131.27,26.43,2023.56,2.11,2.11,0.2083,475.0617,32.0000,42.28,24.10,1004.13
2024-03-18T14:04:16,29.66,57.86,15.05,28.14,34.68,1131.26,26.43,2023.44,1.99,1.99,0.2083,475.0733,32.0000,42.30,24.11,1004.11
2024-03-18T14:04:21,37.22,72.61,15.05,28.14,34.67,1132.41,26.41,2025.53,1.84,1.84,0.2083,475.0948,32.0000,42.30,24.11,1004.13
2024-03-18T14:04:27,33.62,65.58,10.39,19.43,34.69,1133.63,26.46,2027.60,1.79,1.79,0.2083,475.0666,32.0000,42.26,24.12,1004.11
2024-03-18T14:04:32,30.02,58.56,6.20,11.59,34.65,1133.63,26.46,2027.56,1.85,1.85,0.2083,475.0256,32.0000,42.27,24.13,1004.12
2024-03-18T14:04:37,37.22,72.61,15.05,28.14,34.66,1133.95,26.44,2028.15,1.92,1.92,0.2084,475.1495,32.0000,42.25,24.13,1004.13
2024-03-18T14:04:43,37.22,72.60,10.86,20.31,34.66,1133.87,26.44,2027.88,2.02,2.02,0.2084,475.1791,32.0000,42.24,24.14,1004.10
2024-03-18T14:04:48,33.62,65.58,19.71,36.85,34.66,1134.40,26.46,2028.79,2.16,2.16,0.2084,475.1428,32.0000,42.22,24.14,1004.09
2024-03-18T14:04:54,37.22,72.60,23.91,44.71,34.66,1134.20,26.47,2028.49,2.29,2.29,0.2084,475.2776,32.0000,42.22,24.15,1004.15
2024-03-18T14:04:59,30.02,58.56,15.05,28.14,34.65,1134.75,26.46,2029.40,2.40,2.40,0.2085,475.2896,32.0000,42.21,24.15,1004.10
2024-03-18T14:05:04,37.22,72.60,15.05,28.14,34.64,1135.66,26.48,2030.98,2.33,2.33,0.2085,475.3710,32.0000,42.20,24.16,1004.12
2024-03-18T14:05:10,30.02,58.55,19.71,36.85,34.64,1136.97,26.47,2033.22,2.39,2.39,0.2085,475.3936,32.0000,42.21,24.17,1004.10
2024-03-18T14:05:15,33.62,65.57,15.05,28.14,34.66,1137.29,26.50,2033.80,2.55,2.55,0.2085,475.3881,32.0000,42.20,24.17,1004.10
2024-03-18T14:05:20,33.62,65.57,19.71,36.85,34.64,1138.12,26.47,2035.16,2.47,2.47,0.2085,475.2852,32.0000,42.19,24.18,1004.08
2024-03-18T14:05:26,26.06,50.83,19.71,36.85,34.62,1138.95,26.48,2036.66,2.18,2.18,0.2085,475.4113,32.0000,42.17,24.18,1004.09
2024-03-18T14:05:31,30.02,58.55,28.57,53.41,34.63,1139.93,26.50,2038.36,2.06,2.06,0.2085,475.4344,32.0000,42.17,24.19,1004.10
2024-03-18T14:05:36,33.62,65.57,15.05,28.13,34.57,1141.21,26.50,2040.67,2.06,2.06,0.2086,475.4522,32.0000,42.16,24.19,1004.10
2024-03-18T14:05:42,37.22,72.59,23.91,44.70,34.59,1141.48,26.48,2041.06,2.22,2.22,0.2085,475.4164,32.0000,42.15,24.20,1004.09
2024-03-18T14:05:47,29.66,57.84,10.39,19.42,34.60,1142.13,26.48,2042.21,2.25,2.25,0.2085,475.3831,32.0000,42.14,24.21,1004.11
2024-03-18T14:05:53,37.22,72.58,6.20,11.59,34.64,1142.84,26.47,2043.41,2.25,2.26,0.2086,475.4455,32.0000,42.13,24.21,1004.09
2024-03-18T14:05:58,33.26,64.86,15.05,28.13,34.56,1143.40,26.51,2044.35,2.08,2.09,0.2086,475.4248,32.0000,42.11,24.22,1004.09
2024-03-18T14:06:03,33.62,65.56,15.05,28.13,34.60,1144.47,26.50,2046.32,1.99,2.00,0.2086,475.4172,32.0000,42.10,24.22,1004.12
2024-03-18T14:06:09,18.49,36.06,23.91,44.69,34.59,1145.39,26.50,2047.87,2.06,2.06,0.2085,475.3625,32.0000,42.10,24.23,1004.10
2024-03-18T14:06:14,29.66,57.84,15.05,28.13,34.61,1146.66,26.50,2050.16,2.21,2.22,0.2085,475.3329,32.0000,42.07,24.23,1004.11
2024-03-18T14:06:19,26.06,50.82,15.05,28.13,34.61,1147.59,26.50,2051.75,2.29,2.30,0.2085,475.3078,32.0000,42.06,24.24,1004.11
2024-03-18T14:06:25,33.62,65.56,19.71,36.84,34.61,1148.20,26.48,2052.86,2.29,2.30,0.2085,475.2980,32.0000,42.04,24.24,1004.12
2024-03-18T14:06:30,33.62,65.56,1.54,2.88,34.61,1148.79,26.48,2053.88,2.30,2.31,0.2084,475.1447,32.0000,42.04,24.25,1004.14
2024-03-18T14:06:35,41.18,80.30,23.91,44.69,34.58,1149.97,26.47,2055.94,2.25,2.26,0.2085,475.2344,32.0000,42.02,24.25,1004.11
2024-03-18T14:06:41,37.58,73.28,19.71,36.84,34.59,1150.69,26.50,2057.21,2.16,2.17,0.2084,475.1019,32.0000,42.00,24.26,1004.14
2024-03-18T14:06:46,29.66,57.83,15.05,28.13,34.56,1150.98,26.48,2057.69,2.22,2.23,0.2084,475.0095,32.0000,41.99,24.26,1004.12
2024-03-18T14:06:51,40.82,79.59,19.25,35.98,34.53,1151.17,26.46,2057.97,2.18,2.19,0.2084,474.9127,32.0000,41.96,24.27,1004.12
2024-03-18T14:06:57,22.46,43.79,15.05,28.13,34.56,1151.83,26.47,2059.13,2.20,2.20,0.2084,474.9089,32.0000,41.94,24.27,1004.12
2024-03-18T14:07:02,44.79,87.33,10.86,20.30,34.49,1151.46,26.47,2058.54,2.37,2.37,0.2083,474.8465,32.0000,41.94,24.26,1004.12
2024-03-18T14:07:08,37.22,72.57,23.91,44.68,34.59,1151.90,26.48,2059.18,2.41,2.41,0.2083,474.7643,32.0000,41.94,24.28,1004.11
2024-03-18T14:07:13,33.62,65.55,6.20,11.59,34.53,1151.50,26.48,2058.56,2.70,2.70,0.2083,474.6975,32.0000,41.91,24.27,1004.12
2024-03-18T14:07:18,29.66,57.83,15.05,28.13,34.57,1150.60,26.43,2056.89,2.72,2.72,0.2083,474.7017,32.0000,41.90,24.27,1004.09
2024-03-18T14:07:24,22.46,43.79,6.20,11.59,34.58,1150.18,26.43,2056.14,2.56,2.57,0.2083,474.6543,32.0000,41.89,24.27,1004.10
2024-03-18T14:07:29,33.62,65.55,23.91,44.68,34.54,1150.00,26.43,2055.79,2.37,2.37,0.2082,474.5051,32.0000,41.89,24.28,1004.11
2024-03-18T14:07:34,22.46,43.79,10.86,20.30,34.56,1150.54,26.44,2056.72,2.16,2.17,0.2081,474.3546,32.0000,41.87,24.28,1004.10
2024-03-18T14:07:40,37.22,72.57,15.05,28.13,34.55,1150.61,26.43,2056.85,1.96,1.97,0.2081,474.3863,32.0000,41.86,24.28,1004.10
2024-03-18T14:07:45,33.62,65.55,15.05,28.13,34.59,1151.00,26.44,2057.56,1.77,1.77,0.2081,474.3395,32.0000,41.86,24.28,1004.11
2024-03-18T14:07:50,40.82,79.58,23.91,44.68,34.59,1150.57,26.41,2056.73,1.67,1.67,0.2082,474.4352,32.0000,41.85,24.28,1004.08
2024-03-18T14:07:56,33.26,64.84,24.37,45.54,34.60,1150.25,26.41,2056.15,1.77,1.77,0.2081,474.3750,32.0000,41.84,24.28,1004.07
2024-03-18T14:08:01,22.46,43.79,19.71,36.84,34.59,1150.43,26.40,2056.53,1.88,1.89,0.2081,474.3151,32.0000,41.84,24.28,1004.10
2024-03-18T14:08:07,33.62,65.55,23.91,44.68,34.59,1150.44,26.39,2056.49,1.85,1.86,0.2081,474.3308,32.0000,41.84,24.28,1004.08
2024-03-18T14:08:12,37.22,72.57,15.05,28.13,34.59,1150.21,26.40,2056.08,1.81,1.81,0.2081,474.2548,32.0000,41.82,24.29,1004.11
2024-03-18T14:08:17,22.46,43.79,10.39,19.42,34.60,1150.10,26.37,2055.99,1.66,1.67,0.2081,474.2015,32.0000,41.83,24.28,1004.13
2024-03-18T14:08:23,26.06,50.81,19.71,36.84,34.64,1150.32,26.37,2056.34,1.53,1.54,0.2081,474.2764,32.0000,41.83,24.28,1004.11
2024-03-18T14:08:28,30.02,58.53,23.91,44.68,34.60,1149.59,26.37,2055.03,1.52,1.52,0.2081,474.1936,32.0000,41.82,24.28,1004.11
2024-03-18T14:08:33,22.46,43.79,-2.66,-4.97,34.66,1149.98,26.36,2055.69,1.70,1.71,0.2080,474.1273,32.0000,41.82,24.28,1004.08
2024-03-18T14:08:39,37.58,73.27,15.05,28.13,34.68,1150.58,26.36,2056.78,1.77,1.78,0.2081,474.1697,32.0000,41.82,24.28,1004.09
2024-03-18T14:08:44,30.02,58.53,15.05,28.13,34.66,1150.45,26.36,2056.59,1.78,1.78,0.2081,474.1873,32.0000,41.82,24.28,1004.11
2024-03-18T14:08:49,26.06,50.81,15.05,28.13,34.70,1150.61,26.33,2056.82,1.81,1.82,0.2080,473.9876,32.0000,41.83,24.28,1004.08
2024-03-18T14:08:55,26.06,50.81,10.86,20.30,34.65,1151.25,26.36,2057.99,1.79,1.80,0.2080,473.9951,32.0000,41.82,24.28,1004.10
2024-03-18T14:09:00,33.62,65.55,15.05,28.13,34.71,1151.72,26.33,2058.87,1.61,1.62,0.2079,473.9339,32.0000,41.82,24.27,1004.09
2024-03-18T14:09:05,26.06,50.81,28.57,53.39,34.72,1151.73,26.30,2058.82,1.45,1.46,0.2080,473.9637,32.0000,41.82,24.28,1004.09
2024-03-18T14:09:11,33.62,65.55,15.05,28.13,34.68,1151.68,26.30,2058.80,1.57,1.57,0.2080,473.9704,32.0000,41.81,24.27,1004.09
2024-03-18T14:09:16,26.06,50.81,6.20,11.59,34.71,1151.79,26.30,2059.03,1.70,1.71,0.2079,473.9084,32.0000,41.82,24.27,1004.10
2024-03-18T14:09:22,30.02,58.53,28.57,53.39,34.72,1152.69,26.30,2060.62,1.87,1.88,0.2079,473.8679,32.0000,41.82,24.27,1004.09
2024-03-18T14:09:27,26.06,50.81,15.05,28.13,34.72,1152.65,26.29,2060.54,1.97,1.97,0.2078,473.6862,32.0000,41.83,24.27,1004.09
2024-03-18T14:09:32,30.02,58.53,15.05,28.13,34.76,1152.82,26.27,2060.92,1.92,1.92,0.2078,473.6952,32.0000,41.82,24.26,1004.09
2024-03-18T14:09:38,44.79,87.33,28.57,53.40,34.81,1152.50,26.27,2060.37,1.90,1.91,0.2078,473.7031,32.0000,41.84,24.26,1004.10
2024-03-18T14:09:43,37.22,72.57,15.05,28.13,34.75,1152.72,26.24,2060.75,2.04,2.04,0.2078,473.7118,32.0000,41.84,24.26,1004.10
2024-03-18T14:09:48,30.02,58.53,19.71,36.84,34.76,1153.62,26.27,2062.25,2.06,2.06,0.2077,473.3787,32.0000,41.84,24.27,1004.07
2024-03-18T14:09:54,22.09,43.07,23.91,44.69,34.80,1153.43,26.26,2061.93,2.18,2.18,0.2077,473.3070,32.0000,41.85,24.26,1004.05
2024-03-18T14:09:59,30.02,58.53,15.05,28.13,34.82,1153.24,26.23,2061.59,2.09,2.09,0.2077,473.2721,32.0000,41.84,24.26,1004.06
2024-03-18T14:10:04,29.66,57.83,15.52,29.01,34.80,1152.93,26.24,2061.11,2.05,2.06,0.2076,473.2472,32.0000,41.84,24.26,1004.09
2024-03-18T14:10:10,30.02,58.54,15.05,28.13,34.84,1153.40,26.24,2062.05,2.00,2.00,0.2077,473.3247,32.0000,41.85,24.25,1004.10
2024-03-18T14:10:15,22.46,43.79,28.57,53.40,34.84,1153.40,26.23,2062.00,1.99,2.00,0.2075,473.0484,32.0000,41.85,24.25,1004.08
2024-03-18T14:10:21,22.46,43.79,10.39,19.42,34.83,1153.15,26.20,2061.59,2.00,2.01,0.2075,472.9992,32.0000,41.85,24.24,1004.06
2024-03-18T14:10:26,33.62,65.56,28.57,53.40,34.88,1153.01,26.19,2061.36,2.02,2.04,0.2075,472.9729,32.0000,41.85,24.24,1004.08
2024-03-18T14:10:31,33.62,65.56,15.05,28.13,34.88,1152.79,26.19,2060.99,1.99,2.00,0.2075,472.9439,32.0000,41.86,24.24,1004.09
2024-03-18T14:10:37,30.02,58.54,23.91,44.69,34.87,1152.63,26.19,2060.68,2.02,2.03,0.2075,472.9606,32.0000,41.85,24.24,1004.07
2024-03-18T14:10:42,29.66,57.84,15.05,28.13,34.86,1152.38,26.17,2060.30,1.93,1.94,0.2074,472.8555,32.0000,41.85,24.23,1004.07
2024-03-18T14:10:47,29.66,57.84,19.71,36.84,34.88,1152.31,26.19,2060.27,1.86,1.87,0.2073,472.5950,32.0000,41.85,24.23,1004.12
2024-03-18T14:10:53,33.62,65.56,23.91,44.69,34.92,1152.58,26.19,2060.70,1.84,1.85,0.2073,472.6160,32.0000,41.86,24.22,1004.06
2024-03-18T14:10:58,30.02,58.54,15.05,28.13,34.91,1151.99,26.17,2059.63,1.81,1.82,0.2073,472.5381,32.0000,41.86,24.23,1004.08
2024-03-18T14:11:03,30.02,58.54,15.05,28.13,34.93,1150.83,26.15,2057.67,1.79,1.79,0.2073,472.5726,32.0000,41.86,24.21,1004.07
2024-03-18T14:11:09,30.02,58.54,15.05,28.13,34.97,1150.69,26.13,2057.41,1.94,1.94,0.2073,472.5803,32.0000,41.87,24.21,1004.07
2024-03-18T14:11:14,30.02,58.54,19.25,35.98,34.94,1150.32,26.15,2056.79,1.87,1.87,0.2072,472.3928,32.0000,41.87,24.21,1004.09
2024-03-18T14:11:20,30.02,58.54,23.91,44.69,34.96,1149.47,26.10,2055.24,1.91,1.91,0.2072,472.3461,32.0000,41.87,24.21,1004.07
2024-03-18T14:11:25,30.02,58.54,15.05,28.13,34.95,1149.02,26.12,2054.45,1.95,1.95,0.2071,472.1858,32.0000,41.87,24.21,1004.08
2024-03-18T14:11:30,30.02,58.54,23.91,44.70,34.95,1149.16,26.12,2054.77,2.05,2.05,0.2072,472.2579,32.0000,41.89,24.20,1004.09
2024-03-18T14:11:36,30.02,58.55,19.71,36.84,34.94,1148.00,26.09,2052.73,2.11,2.11,0.2072,472.2964,32.0000,41.88,24.20,1004.10
2024-03-18T14:11:41,26.06,50.82,15.05,28.13,35.03,1147.45,26.09,2051.75,2.31,2.31,0.2071,472.1289,32.0000,41.90,24.19,1004.06
2024-03-18T14:11:46,26.06,50.82,19.25,35.99,35.02,1147.53,26.07,2051.96,2.21,2.21,0.2071,472.0453,32.0000,41.90,24.19,1004.10
2024-03-18T14:11:52,30.02,58.55,10.86,20.30,35.03,1146.94,26.06,2050.93,2.19,2.19,0.2071,472.0647,32.0000,41.91,24.19,1004.11
2024-03-18T14:11:57,26.06,50.83,10.86,20.30,35.03,1147.09,26.06,2051.25,2.13,2.13,0.2070,471.9772,32.0000,41.91,24.18,1004.10
2024-03-18T14:12:02,30.02,58.55,19.71,36.85,34.99,1147.12,26.06,2051.27,2.03,2.03,0.2070,471.9176,32.0000,41.91,24.18,1004.08
2024-03-18T14:12:08,37.22,72.59,15.05,28.14,35.07,1146.91,26.07,2050.88,2.17,2.17,0.2069,471.7626,32.0000,41.92,24.18,1004.08
2024-03-18T14:12:13,37.58,73.29,23.91,44.70,35.09,1146.90,26.06,2050.85,2.23,2.23,0.2070,471.8635,32.0000,41.93,24.18,1004.07
2024-03-18T14:12:18,26.06,50.83,10.39,19.42,35.09,1146.53,26.03,2050.27,2.21,2.21,0.2069,471.7201,32.0000,41.94,24.17,1004.08
2024-03-18T14:12:24,30.02,58.55,15.05,28.14,35.13,1146.84,26.04,2050.85,2.04,2.04,0.2068,471.5529,32.0000,41.94,24.16,1004.06
2024-03-18T14:12:29,37.22,72.59,15.05,28.14,35.09,1146.19,26.00,2049.60,2.04,2.04,0.2068,471.4882,32.0000,41.94,24.17,1004.05
2024-03-18T14:12:35,30.02,58.55,28.10,52.53,35.10,1146.31,26.03,2049.86,2.12,2.12,0.2068,471.5314,32.0000,41.95,24.17,1004.07
2024-03-18T14:12:40,37.22,72.60,23.91,44.70,35.15,1146.67,26.00,2050.61,2.14,2.14,0.2067,471.3109,32.0000,41.95,24.16,1004.09
2024-03-18T14:12:45,30.02,58.55,15.05,28.14,35.17,1146.70,26.02,2050.68,2.14,2.14,0.2067,471.2344,32.0000,41.96,24.16,1004.10
2024-03-18T14:12:51,26.06,50.83,23.91,44.70,35.16,1146.51,25.97,2050.37,2.09,2.09,0.2066,471.1630,32.0000,41.96,24.15,1004.08
