timestamp(UTC),NetPM-PM25,NetPM-PM10,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetADC_NO2-NO2,NetADC_NO2-NO2_ug
2024-02-26T19:21:23,0.28,0.33,20.35,2565.09,20.48,4624.23,0.2839,652.5436,24.0000,22.47,19.21,995.33,13.17,24.82
2024-02-26T19:21:28,0.27,0.32,20.29,2566.15,20.48,4625.97,0.2835,651.6160,24.0000,22.45,19.21,995.30,17.39,32.77
2024-02-26T19:21:33,0.28,0.32,20.27,2565.98,20.48,4625.71,0.2839,652.5480,24.0000,22.40,19.21,995.31,8.47,15.96
2024-02-26T19:21:38,0.23,0.27,20.22,2565.64,20.47,4625.13,0.2834,651.3666,24.0000,22.35,19.21,995.32,3.78,7.12
2024-02-26T19:21:43,0.20,0.23,20.15,2566.06,20.48,4625.89,0.2834,651.3398,24.0000,22.29,19.21,995.32,17.39,32.77
2024-02-26T19:21:48,0.18,0.21,20.05,2566.70,20.47,4627.18,0.2835,651.7150,24.0000,22.26,19.21,995.34,8.47,15.96
2024-02-26T19:21:53,0.23,0.26,19.99,2566.52,20.46,4626.75,0.2836,651.7608,24.0000,22.22,19.21,995.32,12.70,23.94
2024-02-26T19:21:58,0.26,0.30,20.04,2567.06,20.48,4627.80,0.2837,652.1673,24.0000,22.19,19.21,995.34,17.39,32.77
2024-02-26T19:22:03,0.39,0.46,19.94,2566.05,20.47,4626.13,0.2833,651.1115,24.0000,22.17,19.20,995.34,17.39,32.78
2024-02-26T19:22:08,0.41,0.47,19.96,2566.07,20.44,4626.23,0.2832,650.9138,24.0000,22.19,19.20,995.35,8.47,15.96
2024-02-26T19:22:13,0.42,0.48,20.04,2566.20,20.46,4626.33,0.2838,652.2495,24.0000,22.21,19.20,995.32,13.17,24.82
2024-02-26T19:22:18,0.38,0.44,20.05,2566.03,20.46,4626.19,0.2835,651.6207,24.0000,22.27,19.20,995.36,22.09,41.63
2024-02-26T19:22:23,0.33,0.38,20.11,2565.03,20.43,4624.35,0.2835,651.5825,24.0000,22.36,19.19,995.32,22.09,41.63
2024-02-26T19:22:28,0.28,0.32,20.21,2565.82,20.48,4625.79,0.2838,652.3412,24.0000,22.42,19.20,995.35,22.09,41.63
2024-02-26T19:22:33,0.21,0.25,20.22,2565.31,20.46,4624.73,0.2838,652.3988,24.0000,22.48,19.21,995.36,13.17,24.82
2024-02-26T19:22:38,0.17,0.19,20.39,2564.58,20.44,4623.45,0.2842,653.3144,24.0000,22.54,19.20,995.33,17.86,33.66
2024-02-26T19:22:43,0.18,0.20,20.39,2565.93,20.46,4625.90,0.2840,652.7186,24.0000,22.59,19.20,995.34,17.86,33.66
2024-02-26T19:22:48,0.18,0.21,20.42,2566.61,20.44,4627.08,0.2835,651.6049,24.0000,22.62,19.21,995.36,8.47,15.96
2024-02-26T19:22:53,0.22,0.25,20.41,2564.52,20.41,4623.28,0.2839,652.5869,24.0000,22.59,19.21,995.35,17.39,32.78
2024-02-26T19:22:58,0.23,0.27,20.43,2564.51,20.46,4623.33,0.2836,651.8035,24.0000,22.56,19.20,995.33,17.39,32.78
2024-02-26T19:23:03,0.21,0.25,20.33,2565.29,20.44,4624.81,0.2834,651.4271,24.0000,22.52,19.20,995.35,8.47,15.96
2024-02-26T19:23:08,0.18,0.21,20.33,2564.03,20.43,4622.54,0.2841,652.9428,24.0000,22.44,19.20,995.35,22.09,41.63
2024-02-26T19:23:13,0.22,0.25,20.27,2565.35,20.43,4625.02,0.2837,652.1402,24.0000,22.38,19.18,995.30,31.01,58.45
2024-02-26T19:23:18,0.24,0.27,20.10,2565.75,20.43,4625.70,0.2836,651.8316,24.0000,22.29,19.20,995.36,17.39,32.78
2024-02-26T19:23:23,0.24,0.28,20.07,2567.47,20.41,4628.90,0.2836,651.9130,24.0000,22.24,19.19,995.35,8.47,15.96
2024-02-26T19:23:28,0.24,0.28,20.07,2567.59,20.41,4629.09,0.2835,651.5858,24.0000,22.21,19.19,995.34,17.86,33.66
2024-02-26T19:23:33,0.25,0.29,19.99,2566.49,20.41,4627.17,0.2839,652.6536,24.0000,22.17,19.19,995.36,12.70,23.94
2024-02-26T19:23:38,0.24,0.28,19.96,2566.22,20.41,4626.89,0.2839,652.5570,24.0000,22.12,19.18,995.36,13.17,24.82
2024-02-26T19:23:43,0.22,0.26,19.92,2566.79,20.40,4627.82,0.2831,650.7219,24.0000,22.09,19.18,995.35,21.62,40.75
2024-02-26T19:23:48,0.22,0.26,19.97,2566.48,20.43,4627.51,0.2830,650.5237,24.0000,22.08,19.17,995.36,8.47,15.97
2024-02-26T19:23:53,0.25,0.29,19.93,2565.46,20.41,4625.57,0.2831,650.7332,24.0000,22.14,19.17,995.34,22.09,41.64
2024-02-26T19:23:58,0.26,0.30,20.06,2564.56,20.40,4623.86,0.2836,651.9886,24.0000,22.21,19.17,995.32,22.09,41.64
2024-02-26T19:24:03,0.28,0.32,20.00,2564.01,20.38,4622.94,0.2836,651.8208,24.0000,22.28,19.17,995.34,26.79,50.50
2024-02-26T19:24:08,0.24,0.28,20.03,2563.51,20.38,4621.94,0.2835,651.7631,24.0000,22.35,19.18,995.35,22.09,41.64
2024-02-26T19:24:13,0.20,0.24,20.14,2563.38,20.40,4621.84,0.2836,651.9425,24.0000,22.43,19.17,995.35,8.47,15.97
2024-02-26T19:24:18,0.20,0.23,20.23,2563.19,20.41,4621.49,0.2843,653.4429,24.0000,22.50,19.18,995.38,22.09,41.64
2024-02-26T19:24:23,0.23,0.26,20.31,2562.37,20.37,4619.93,0.2840,652.7699,24.0000,22.57,19.17,995.33,26.79,50.50
2024-02-26T19:24:28,0.24,0.28,20.39,2562.23,20.38,4619.71,0.2838,652.4707,24.0000,22.62,19.18,995.37,31.01,58.45
2024-02-26T19:24:33,0.24,0.27,20.37,2562.76,20.40,4620.69,0.2842,653.1923,24.0000,22.65,19.17,995.34,22.09,41.64
2024-02-26T19:24:38,0.26,0.30,20.42,2562.95,20.40,4621.04,0.2839,652.6440,24.0000,22.64,19.17,995.34,8.47,15.97
2024-02-26T19:24:43,0.24,0.28,20.39,2562.80,20.38,4620.81,0.2829,650.4216,24.0000,22.59,19.17,995.35,22.09,41.64
2024-02-26T19:24:48,0.22,0.25,20.42,2562.55,20.36,4620.46,0.2833,651.2383,24.0000,22.55,19.17,995.37,22.09,41.64
2024-02-26T19:24:53,0.18,0.21,20.40,2562.77,20.36,4620.93,0.2836,651.9786,24.0000,22.47,19.16,995.36,17.39,32.78
2024-02-26T19:24:58,0.20,0.23,20.25,2562.77,20.37,4620.63,0.2838,652.3227,24.0000,22.40,19.17,995.32,22.09,41.64
2024-02-26T19:25:03,0.24,0.27,20.16,2563.79,20.37,4622.56,0.2835,651.6081,24.0000,22.35,19.17,995.34,8.47,15.97
2024-02-26T19:25:08,0.22,0.26,20.17,2562.82,20.37,4620.80,0.2835,651.6831,24.0000,22.29,19.17,995.34,12.70,23.94
2024-02-26T19:25:13,0.18,0.21,20.09,2563.26,20.37,4621.82,0.2836,651.9418,24.0000,22.23,19.16,995.36,22.09,41.64
2024-02-26T19:25:18,0.14,0.16,20.03,2562.90,20.36,4621.09,0.2841,652.9756,24.0000,22.17,19.16,995.34,22.09,41.64
2024-02-26T19:25:23,0.10,0.11,19.94,2563.34,20.34,4622.08,0.2836,651.9066,24.0000,22.13,19.15,995.35,17.39,32.78
2024-02-26T19:25:28,0.07,0.09,19.94,2563.31,20.34,4622.07,0.2838,652.3697,24.0000,22.11,19.15,995.35,22.09,41.64
2024-02-26T19:25:33,0.07,0.08,19.95,2563.79,20.33,4622.70,0.2834,651.4682,24.0000,22.13,19.16,995.34,22.09,41.64
2024-02-26T19:25:38,0.11,0.12,20.01,2563.29,20.33,4621.84,0.2829,650.3251,24.0000,22.16,19.16,995.35,17.86,33.67
2024-02-26T19:25:43,0.17,0.19,19.97,2563.45,20.36,4622.23,0.2832,651.0079,24.0000,22.23,19.15,995.34,13.17,24.83
2024-02-26T19:25:48,0.22,0.25,20.06,2562.77,20.34,4621.20,0.2841,653.1744,24.0000,22.30,19.15,995.38,22.09,41.64
2024-02-26T19:25:53,0.26,0.30,20.14,2563.01,20.31,4621.70,0.2844,653.7833,24.0000,22.39,19.14,995.36,31.01,58.46
2024-02-26T19:25:58,0.23,0.27,20.18,2562.55,20.34,4620.57,0.2842,653.4235,24.0000,22.48,19.15,995.33,22.09,41.64
2024-02-26T19:26:03,0.18,0.21,20.31,2562.50,20.34,4620.69,0.2840,652.9594,24.0000,22.54,19.14,995.34,12.70,23.94
2024-02-26T19:26:08,0.14,0.17,20.32,2562.87,20.31,4621.61,0.2835,651.7795,24.0000,22.61,19.14,995.39,26.79,50.51
2024-02-26T19:26:13,0.14,0.16,20.40,2562.53,20.31,4620.90,0.2840,653.0128,24.0000,22.64,19.13,995.34,17.39,32.78
2024-02-26T19:26:18,0.13,0.15,20.40,2561.27,20.33,4618.42,0.2840,652.8490,24.0000,22.68,19.15,995.36,8.47,15.97
2024-02-26T19:26:23,0.12,0.14,20.42,2560.55,20.31,4617.09,0.2835,651.6348,24.0000,22.65,19.14,995.32,26.79,50.50
2024-02-26T19:26:28,0.10,0.11,20.38,2560.10,20.33,4616.23,0.2832,651.0808,24.0000,22.62,19.15,995.34,48.39,91.22
2024-02-26T19:26:33,0.10,0.11,20.37,2558.83,20.30,4614.19,0.2831,650.8033,24.0000,22.60,19.14,995.37,17.39,32.78
2024-02-26T19:26:38,0.18,0.21,20.34,2557.72,20.29,4611.96,0.2834,651.4330,24.0000,22.52,19.14,995.31,17.39,32.78
2024-02-26T19:26:43,0.21,0.24,20.40,2558.07,20.31,4612.77,0.2835,651.8192,24.0000,22.47,19.14,995.35,22.09,41.64
2024-02-26T19:26:48,0.21,0.24,20.28,2557.97,20.31,4612.57,0.2838,652.5073,24.0000,22.42,19.14,995.35,22.09,41.64
2024-02-26T19:26:53,0.20,0.23,20.26,2557.87,20.29,4612.51,0.2839,652.7400,24.0000,22.35,19.13,995.34,22.09,41.64
2024-02-26T19:26:58,0.21,0.25,20.14,2558.23,20.30,4613.06,0.2833,651.3303,24.0000,22.27,19.13,995.32,12.70,23.94
2024-02-26T19:27:03,0.28,0.32,20.07,2558.98,20.30,4614.64,0.2831,650.7741,24.0000,22.22,19.13,995.37,26.32,49.62
2024-02-26T19:27:08,0.29,0.33,20.00,2560.34,20.30,4617.12,0.2831,650.9901,24.0000,22.19,19.13,995.38,22.09,41.65
2024-02-26T19:27:13,0.27,0.31,19.96,2559.97,20.30,4616.45,0.2831,650.7790,24.0000,22.14,19.13,995.38,22.09,41.65
2024-02-26T19:27:18,0.22,0.25,19.95,2559.49,20.27,4615.68,0.2832,651.0730,24.0000,22.14,19.12,995.36,17.39,32.79
2024-02-26T19:27:23,0.17,0.20,19.94,2558.78,20.29,4614.49,0.2836,652.0568,24.0000,22.13,19.12,995.38,17.39,32.79
2024-02-26T19:27:28,0.14,0.16,20.00,2559.27,20.30,4615.19,0.2828,650.1735,24.0000,22.16,19.13,995.37,22.09,41.65
2024-02-26T19:27:33,0.20,0.23,20.04,2560.37,20.29,4617.30,0.2827,649.9242,24.0000,22.21,19.12,995.37,17.39,32.79
2024-02-26T19:27:38,0.26,0.30,20.09,2560.06,20.30,4616.83,0.2838,652.5184,24.0000,22.27,19.12,995.39,17.39,32.79
2024-02-26T19:27:43,0.29,0.33,20.10,2560.41,20.27,4617.36,0.2831,650.8246,24.0000,22.36,19.12,995.37,22.09,41.65
2024-02-26T19:27:48,0.32,0.37,20.15,2559.80,20.30,4616.13,0.2828,650.2313,24.0000,22.46,19.13,995.37,13.17,24.83
2024-02-26T19:27:53,0.28,0.33,20.29,2559.17,20.27,4614.98,0.2832,651.0084,24.0000,22.51,19.13,995.37,3.78,7.13
2024-02-26T19:27:58,0.24,0.28,20.29,2557.92,20.26,4613.13,0.2838,652.4946,24.0000,22.57,19.11,995.39,26.32,49.62
2024-02-26T19:28:03,0.23,0.27,20.26,2557.90,20.26,4612.82,0.2826,649.8487,24.0000,22.63,19.13,995.40,31.01,58.46
2024-02-26T19:28:08,0.22,0.25,20.40,2557.63,20.26,4612.48,0.2837,652.2268,24.0000,22.64,19.12,995.39,31.01,58.47
2024-02-26T19:28:13,0.19,0.21,20.44,2558.25,20.24,4613.61,0.2840,652.8866,24.0000,22.64,19.12,995.40,22.09,41.65
2024-02-26T19:28:18,0.16,0.18,20.43,2557.94,20.26,4613.25,0.2838,652.6653,24.0000,22.63,19.12,995.44,26.32,49.63
2024-02-26T19:28:23,0.12,0.14,20.49,2558.03,20.24,4613.28,0.2840,653.0117,24.0000,22.60,19.12,995.41,22.09,41.65
2024-02-26T19:28:28,0.11,0.12,20.38,2558.18,20.24,4613.77,0.2838,652.5627,24.0000,22.56,19.10,995.39,-5.62,-10.60
2024-02-26T19:28:33,0.18,0.20,20.38,2558.24,20.26,4614.01,0.2832,651.2119,24.0000,22.51,19.11,995.45,17.39,32.79
2024-02-26T19:28:38,0.19,0.21,20.27,2558.33,20.26,4614.19,0.2835,651.7903,24.0000,22.43,19.11,995.46,13.17,24.83
2024-02-26T19:28:43,0.18,0.20,20.21,2558.52,20.26,4614.45,0.2833,651.3143,24.0000,22.34,19.10,995.41,17.39,32.79
2024-02-26T19:28:48,0.57,0.65,20.15,2557.81,20.23,4613.25,0.2833,651.5279,24.0000,22.29,19.10,995.42,17.39,32.79
2024-02-26T19:28:53,0.60,0.69,20.13,2557.62,20.24,4612.84,0.2831,651.0835,24.0000,22.28,19.10,995.41,8.47,15.97
2024-02-26T19:28:58,0.52,0.60,20.10,2557.13,20.24,4612.07,0.2830,650.8387,24.0000,22.24,19.10,995.43,17.39,32.79
2024-02-26T19:29:03,0.45,0.52,20.04,2557.53,20.26,4612.85,0.2836,652.2179,24.0000,22.16,19.09,995.41,30.54,57.59
2024-02-26T19:29:08,0.38,0.43,20.02,2556.64,20.26,4611.18,0.2839,652.8455,24.0000,22.14,19.09,995.40,17.39,32.79
2024-02-26T19:29:13,0.32,0.36,19.98,2556.85,20.21,4611.85,0.2831,650.9238,24.0000,22.16,19.08,995.43,12.70,23.95
2024-02-26T19:29:18,0.27,0.31,20.00,2557.55,20.21,4612.97,0.2833,651.5561,24.0000,22.18,19.08,995.40,22.09,41.65
2024-02-26T19:29:23,0.24,0.28,19.98,2558.74,20.21,4615.29,0.2836,652.1862,24.0000,22.24,19.08,995.43,26.32,49.63
2024-02-26T19:29:28,0.26,0.30,20.07,2558.99,20.23,4615.59,0.2837,652.3987,24.0000,22.30,19.09,995.43,22.09,41.65
2024-02-26T19:29:33,0.30,0.35,20.15,2559.25,20.21,4616.46,0.2839,652.9024,24.0000,22.36,19.08,995.49,22.09,41.66
2024-02-26T19:29:38,0.28,0.32,20.21,2560.05,20.24,4617.80,0.2840,653.0884,24.0000,22.45,19.08,995.46,22.09,41.66
2024-02-26T19:29:43,0.24,0.27,20.32,2561.18,20.23,4619.90,0.2838,652.7492,24.0000,22.52,19.08,995.48,22.09,41.66
2024-02-26T19:29:48,0.18,0.21,20.36,2561.77,20.23,4620.84,0.2843,653.7626,24.0000,22.56,19.08,995.45,22.09,41.66
2024-02-26T19:29:53,0.22,0.25,20.44,2562.84,20.21,4622.73,0.2843,653.7203,24.0000,22.62,19.08,995.44,22.09,41.66
2024-02-26T19:29:58,0.23,0.26,20.47,2562.28,20.21,4621.88,0.2840,653.1236,24.0000,22.65,19.07,995.44,35.71,67.34
2024-02-26T19:30:03,0.27,0.31,20.35,2562.38,20.23,4621.87,0.2839,652.8360,24.0000,22.64,19.08,995.43,13.17,24.83
2024-02-26T19:30:08,0.29,0.33,20.40,2562.30,20.23,4621.86,0.2837,652.5010,24.0000,22.60,19.08,995.46,35.24,66.45
2024-02-26T19:30:13,0.27,0.32,20.35,2563.83,20.23,4624.69,0.2834,651.7883,24.0000,22.54,19.07,995.45,17.39,32.79
2024-02-26T19:30:18,0.26,0.30,20.30,2563.85,20.20,4624.78,0.2834,651.8195,24.0000,22.51,19.07,995.46,44.63,84.16
2024-02-26T19:30:23,0.24,0.28,20.26,2563.94,20.21,4624.76,0.2830,650.8507,24.0000,22.45,19.08,995.45,3.78,7.13
2024-02-26T19:30:28,0.24,0.27,20.21,2564.19,20.21,4625.33,0.2831,651.1187,24.0000,22.39,19.08,995.48,-0.92,-1.73
2024-02-26T19:30:33,0.25,0.29,20.13,2563.73,20.23,4624.42,0.2827,650.2011,24.0000,22.33,19.08,995.46,30.07,56.70
2024-02-26T19:30:38,0.23,0.26,20.07,2563.63,20.21,4624.36,0.2832,651.4017,24.0000,22.25,19.08,995.49,22.09,41.66
2024-02-26T19:30:43,0.21,0.24,20.07,2564.28,20.21,4625.38,0.2835,651.8955,24.0000,22.22,19.07,995.42,22.09,41.66
2024-02-26T19:30:48,0.19,0.21,19.96,2564.33,20.19,4625.63,0.2834,651.6893,24.0000,22.20,19.08,995.49,22.09,41.66
2024-02-26T19:30:53,0.17,0.19,19.98,2564.51,20.23,4626.06,0.2833,651.4719,24.0000,22.21,19.07,995.48,17.39,32.79
2024-02-26T19:30:58,0.14,0.16,19.96,2564.91,20.20,4626.83,0.2832,651.3383,24.0000,22.18,19.07,995.49,17.39,32.80
2024-02-26T19:31:03,0.12,0.14,20.01,2565.54,20.23,4627.90,0.2831,651.1293,24.0000,22.18,19.07,995.47,22.09,41.66
2024-02-26T19:31:08,0.24,0.28,19.99,2564.69,20.19,4626.31,0.2836,652.2249,24.0000,22.19,19.08,995.49,22.09,41.66
2024-02-26T19:31:13,0.39,0.45,19.98,2564.24,20.21,4625.54,0.2836,652.2834,24.0000,22.25,19.07,995.47,17.39,32.79
2024-02-26T19:31:18,0.40,0.46,20.10,2563.43,20.21,4624.17,0.2839,652.8862,24.0000,22.32,19.07,995.49,26.32,49.64
2024-02-26T19:31:23,0.34,0.40,20.16,2562.95,20.20,4623.09,0.2840,653.2425,24.0000,22.39,19.07,995.44,17.39,32.79
2024-02-26T19:31:28,0.27,0.31,20.33,2562.05,20.20,4621.62,0.2839,653.0342,24.0000,22.46,19.06,995.44,17.39,32.80
2024-02-26T19:31:33,0.26,0.30,20.33,2563.18,20.19,4623.75,0.2835,651.9520,24.0000,22.55,19.07,995.49,26.79,50.52
2024-02-26T19:31:38,0.27,0.31,20.33,2563.00,20.19,4623.43,0.2832,651.4120,24.0000,22.62,19.07,995.50,22.09,41.66
2024-02-26T19:31:43,0.32,0.37,20.43,2562.79,20.19,4623.22,0.2837,652.5600,24.0000,22.67,19.06,995.50,26.79,50.52
2024-02-26T19:31:48,0.32,0.37,20.46,2562.10,20.19,4621.78,0.2840,653.2342,24.0000,22.69,19.07,995.49,22.09,41.66
2024-02-26T19:31:53,0.31,0.36,20.46,2562.86,20.20,4623.27,0.2841,653.3529,24.0000,22.68,19.06,995.48,17.39,32.80
2024-02-26T19:31:58,0.29,0.33,20.44,2563.16,20.19,4623.69,0.2835,652.0542,24.0000,22.67,19.06,995.46,17.39,32.80
2024-02-26T19:32:03,0.23,0.27,20.36,2563.64,20.20,4624.75,0.2834,651.6992,24.0000,22.56,19.06,995.50,26.32,49.64
2024-02-26T19:32:08,0.19,0.21,20.33,2563.52,20.21,4624.49,0.2832,651.3055,24.0000,22.50,19.06,995.49,26.32,49.64
2024-02-26T19:32:13,0.20,0.22,20.36,2562.89,20.17,4623.51,0.2826,650.0644,24.0000,22.48,19.06,995.52,22.09,41.66
2024-02-26T19:32:18,0.17,0.19,20.27,2562.74,20.17,4623.00,0.2834,651.7496,24.0000,22.42,19.06,995.47,22.09,41.66
2024-02-26T19:32:23,0.16,0.19,20.19,2563.14,20.20,4623.84,0.2834,651.9001,24.0000,22.37,19.06,995.50,22.09,41.66
2024-02-26T19:32:28,0.15,0.17,20.16,2562.39,20.17,4622.24,0.2829,650.6785,24.0000,22.33,19.07,995.48,12.70,23.95
2024-02-26T19:32:33,0.16,0.18,20.12,2563.00,20.19,4623.49,0.2836,652.3661,24.0000,22.28,19.07,995.51,13.17,24.84
2024-02-26T19:32:38,0.14,0.16,20.07,2563.49,20.17,4624.28,0.2833,651.4346,24.0000,22.23,19.07,995.49,12.70,23.95
2024-02-26T19:32:43,0.13,0.15,20.04,2563.11,20.17,4623.70,0.2838,652.7680,24.0000,22.19,19.07,995.51,17.39,32.80
2024-02-26T19:32:48,0.15,0.17,19.98,2563.40,20.17,4624.40,0.2833,651.4941,24.0000,22.19,19.06,995.52,26.79,50.53
2024-02-26T19:32:53,0.15,0.18,20.02,2564.09,20.19,4625.55,0.2837,652.5360,24.0000,22.18,19.07,995.53,17.39,32.80
2024-02-26T19:32:58,0.18,0.21,19.98,2563.30,20.20,4624.17,0.2839,652.9122,24.0000,22.19,19.06,995.50,31.01,58.48
2024-02-26T19:33:03,0.19,0.22,19.99,2563.51,20.17,4624.44,0.2836,652.2744,24.0000,22.25,19.06,995.49,26.79,50.52
2024-02-26T19:33:08,0.18,0.21,20.08,2563.74,20.19,4624.95,0.2836,652.2965,24.0000,22.32,19.06,995.50,13.17,24.84
2024-02-26T19:33:13,0.20,0.23,20.12,2564.50,20.19,4626.44,0.2832,651.4107,24.0000,22.40,19.05,995.49,13.17,24.84
2024-02-26T19:33:18,0.19,0.21,20.19,2563.58,20.16,4624.46,0.2836,652.1549,24.0000,22.50,19.07,995.50,22.09,41.66
2024-02-26T19:33:23,0.19,0.21,20.25,2565.11,20.17,4627.25,0.2829,650.7019,24.0000,22.57,19.07,995.50,44.63,84.17
2024-02-26T19:33:28,0.17,0.19,20.29,2565.02,20.17,4627.11,0.2831,651.2106,24.0000,22.62,19.07,995.51,22.09,41.66
2024-02-26T19:33:33,0.15,0.18,20.39,2565.23,20.17,4627.42,0.2833,651.5859,24.0000,22.64,19.07,995.49,22.09,41.66
2024-02-26T19:33:38,0.12,0.14,20.46,2566.17,20.20,4629.23,0.2829,650.7179,24.0000,22.65,19.06,995.48,12.70,23.95
2024-02-26T19:33:43,0.13,0.14,20.38,2568.10,20.19,4632.85,0.2830,651.0020,24.0000,22.63,19.06,995.51,22.09,41.66
2024-02-26T19:33:48,0.16,0.19,20.41,2567.55,20.19,4631.85,0.2832,651.3992,24.0000,22.59,19.07,995.54,22.09,41.66
2024-02-26T19:33:53,0.18,0.20,20.39,2566.34,20.17,4629.56,0.2834,651.7825,24.0000,22.58,19.07,995.52,22.09,41.66
2024-02-26T19:33:58,0.15,0.17,20.36,2566.70,20.19,4630.36,0.2829,650.6724,24.0000,22.53,19.06,995.52,31.01,58.48
2024-02-26T19:34:03,0.14,0.16,20.33,2566.99,20.17,4630.74,0.2834,651.7443,24.0000,22.50,19.07,995.52,17.39,32.80
2024-02-26T19:34:08,0.15,0.18,20.19,2567.59,20.19,4631.92,0.2830,650.8694,24.0000,22.44,19.06,995.51,21.62,40.77
2024-02-26T19:34:13,0.14,0.16,20.13,2567.43,20.17,4631.55,0.2831,651.0753,24.0000,22.33,19.06,995.49,17.39,32.80
2024-02-26T19:34:18,0.13,0.15,20.15,2567.73,20.19,4632.12,0.2830,650.9632,24.0000,22.26,19.06,995.50,12.70,23.95
2024-02-26T19:34:23,0.15,0.17,20.04,2567.58,20.17,4631.96,0.2830,650.9959,24.0000,22.20,19.06,995.52,26.79,50.53
2024-02-26T19:34:28,0.14,0.16,19.99,2567.38,20.17,4631.51,0.2830,650.8756,24.0000,22.12,19.06,995.50,35.71,67.35
2024-02-26T19:34:33,0.11,0.13,19.93,2567.99,20.17,4632.71,0.2832,651.4656,24.0000,22.09,19.06,995.52,22.09,41.66
2024-02-26T19:34:38,0.08,0.10,19.91,2569.21,20.19,4634.88,0.2834,651.7321,24.0000,22.09,19.06,995.52,22.09,41.66
2024-02-26T19:34:43,0.09,0.11,19.93,2569.25,20.15,4634.78,0.2830,650.9733,24.0000,22.12,19.06,995.48,22.09,41.66
2024-02-26T19:34:48,0.10,0.11,19.96,2569.45,20.16,4635.37,0.2836,652.1841,24.0000,22.15,19.05,995.49,13.17,24.84
2024-02-26T19:34:53,0.08,0.09,19.96,2568.94,20.17,4634.42,0.2829,650.7128,24.0000,22.22,19.06,995.52,22.09,41.66
2024-02-26T19:34:58,0.10,0.11,20.04,2568.87,20.16,4634.33,0.2837,652.4687,24.0000,22.25,19.05,995.50,22.09,41.66
2024-02-26T19:35:03,0.10,0.11,20.10,2569.24,20.16,4634.94,0.2836,652.3073,24.0000,22.34,19.06,995.52,17.39,32.80
2024-02-26T19:35:08,0.12,0.14,20.19,2568.53,20.16,4633.96,0.2832,651.2981,24.0000,22.40,19.05,995.55,26.32,49.64
2024-02-26T19:35:13,0.17,0.20,20.24,2567.39,20.16,4631.93,0.2830,650.8526,24.0000,22.49,19.04,995.52,22.09,41.66
2024-02-26T19:35:18,0.17,0.20,20.29,2568.70,20.19,4634.00,0.2836,652.3291,24.0000,22.55,19.05,995.49,26.32,49.64
2024-02-26T19:35:23,0.18,0.21,20.33,2567.77,20.15,4632.32,0.2844,654.0749,24.0000,22.57,19.05,995.49,8.47,15.97
2024-02-26T19:35:28,0.15,0.18,20.39,2566.93,20.16,4630.86,0.2848,655.0085,24.0000,22.59,19.04,995.47,26.79,50.53
2024-02-26T19:35:33,0.18,0.20,20.41,2564.63,20.16,4626.66,0.2843,653.9787,24.0000,22.61,19.05,995.49,26.79,50.53
2024-02-26T19:35:38,0.23,0.27,20.39,2564.07,20.16,4625.82,0.2839,653.1099,24.0000,22.60,19.04,995.50,22.09,41.66
2024-02-26T19:35:43,0.23,0.26,20.43,2563.35,20.17,4624.60,0.2834,651.9266,24.0000,22.59,19.04,995.51,26.79,50.53
2024-02-26T19:35:48,0.22,0.26,20.41,2562.14,20.16,4622.31,0.2833,651.5604,24.0000,22.58,19.05,995.52,22.09,41.66
2024-02-26T19:35:53,0.22,0.25,20.30,2560.88,20.19,4619.95,0.2826,650.1032,24.0000,22.53,19.05,995.50,22.09,41.66
2024-02-26T19:35:58,0.20,0.23,20.24,2562.25,20.16,4622.38,0.2832,651.4206,24.0000,22.48,19.05,995.50,17.39,32.80
2024-02-26T19:36:03,0.16,0.18,20.27,2562.22,20.16,4622.43,0.2834,651.7853,24.0000,22.38,19.05,995.52,27.26,51.41
2024-02-26T19:36:08,0.14,0.16,20.11,2561.92,20.16,4621.85,0.2828,650.5432,24.0000,22.33,19.05,995.51,22.09,41.66
2024-02-26T19:36:13,0.13,0.15,20.13,2561.37,20.19,4621.13,0.2826,650.0814,24.0000,22.28,19.04,995.53,22.09,41.67
2024-02-26T19:36:18,0.12,0.14,20.12,2562.12,20.17,4622.08,0.2834,651.8597,24.0000,22.22,19.05,995.48,22.09,41.66
2024-02-26T19:36:23,0.11,0.13,20.02,2561.55,20.17,4621.14,0.2831,651.0375,24.0000,22.23,19.05,995.50,31.01,58.49
2024-02-26T19:36:28,0.11,0.12,19.98,2562.04,20.19,4622.13,0.2836,652.3933,24.0000,22.18,19.04,995.49,12.70,23.95
2024-02-26T19:36:33,0.12,0.13,19.94,2561.55,20.16,4621.24,0.2836,652.3163,24.0000,22.18,19.04,995.48,22.09,41.66
2024-02-26T19:36:38,0.12,0.13,19.99,2562.27,20.17,4622.63,0.2834,651.8691,24.0000,22.19,19.04,995.51,22.09,41.66
2024-02-26T19:36:43,0.13,0.15,20.02,2562.95,20.17,4623.65,0.2838,652.7274,24.0000,22.24,19.05,995.49,22.09,41.66
2024-02-26T19:36:48,0.20,0.23,20.01,2562.38,20.16,4622.81,0.2843,653.8934,24.0000,22.29,19.04,995.50,22.09,41.66
