timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-26T16:04:34,58.19,113.97,26.23,49.24,40.30,2985.04,21.27,5360.24,0.57,0.58,0.2236,511.9798,25.0000,45.73,19.99,994.09
2024-02-26T16:04:39,48.04,94.08,20.99,39.40,40.35,2984.80,21.31,5359.49,0.50,0.50,0.2234,511.5161,25.0000,45.73,20.02,994.13
2024-02-26T16:04:44,58.19,113.95,35.30,66.26,40.35,2983.87,21.31,5357.65,0.42,0.43,0.2235,511.6531,25.0000,45.72,20.02,994.10
2024-02-26T16:04:49,48.04,94.07,44.36,83.26,40.37,2983.42,21.33,5356.51,0.38,0.38,0.2239,512.4834,25.0000,45.75,20.04,994.10
2024-02-26T16:04:54,61.46,120.34,40.07,75.21,40.36,2983.98,21.38,5357.21,0.35,0.36,0.2239,512.5369,25.0000,45.75,20.06,994.11
2024-02-26T16:04:59,48.04,94.06,35.77,67.13,40.39,2984.15,21.37,5357.26,0.29,0.29,0.2239,512.4528,25.0000,45.76,20.07,994.10
2024-02-26T16:05:04,44.44,87.00,35.30,66.25,40.41,2984.20,21.38,5356.83,0.22,0.22,0.2237,511.9393,25.0000,45.76,20.09,994.07
2024-02-26T16:05:09,54.59,106.87,31.00,58.17,40.40,2985.76,21.41,5359.28,0.21,0.22,0.2238,512.1860,25.0000,45.76,20.11,994.08
2024-02-26T16:05:14,44.44,86.99,44.36,83.23,40.38,2985.22,21.44,5357.83,0.19,0.19,0.2241,512.7625,25.0000,45.75,20.14,994.09
2024-02-26T16:05:19,54.59,106.85,44.36,83.23,40.41,2985.14,21.46,5357.25,0.21,0.21,0.2239,512.3398,25.0000,45.74,20.16,994.08
2024-02-26T16:05:24,54.59,106.85,53.90,101.13,40.38,2986.44,21.47,5359.54,0.23,0.23,0.2240,512.6326,25.0000,45.75,20.17,994.10
2024-02-26T16:05:29,54.91,107.47,40.07,75.17,40.36,2987.04,21.48,5360.26,0.23,0.24,0.2240,512.4159,25.0000,45.74,20.18,994.07
2024-02-26T16:05:34,58.19,113.87,30.53,57.27,40.39,2988.08,21.54,5361.45,0.26,0.26,0.2245,513.6507,26.0000,45.74,20.21,994.05
2024-02-26T16:05:39,51.31,100.41,30.53,57.27,40.39,2988.31,21.53,5361.76,0.26,0.26,0.2243,513.1512,25.0000,45.74,20.22,994.06
2024-02-26T16:05:44,51.31,100.40,40.07,75.16,40.41,2988.93,21.55,5362.54,0.23,0.23,0.2245,513.5155,25.0000,45.74,20.24,994.07
2024-02-26T16:05:49,58.19,113.86,35.77,67.09,40.38,2990.15,21.57,5364.35,0.18,0.18,0.2242,512.7807,26.0000,45.73,20.26,994.06
2024-02-26T16:05:54,54.59,106.81,53.90,101.08,40.44,2988.81,21.58,5361.56,0.17,0.17,0.2242,512.7169,26.0000,45.74,20.28,994.06
2024-02-26T16:05:59,54.59,106.80,44.83,84.07,40.35,2989.69,21.61,5362.89,0.23,0.23,0.2243,513.0686,25.0000,45.75,20.30,994.08
2024-02-26T16:06:04,58.19,113.84,40.07,75.14,40.38,2989.77,21.64,5362.60,0.33,0.33,0.2243,512.9699,26.0000,45.74,20.32,994.07
2024-02-26T16:06:09,51.31,100.38,31.00,58.13,40.34,2989.39,21.64,5361.92,0.35,0.35,0.2243,512.8345,25.0000,45.76,20.33,994.10
2024-02-26T16:06:14,51.31,100.37,16.22,30.41,40.35,2991.45,21.68,5365.07,0.33,0.33,0.2243,512.8062,26.0000,45.74,20.35,994.07
2024-02-26T16:06:19,51.31,100.36,21.46,40.24,40.37,2993.07,21.71,5367.84,0.27,0.28,0.2247,513.7200,26.0000,45.76,20.36,994.08
2024-02-26T16:06:24,51.31,100.35,31.00,58.12,40.41,2993.03,21.71,5367.23,0.23,0.23,0.2243,512.8945,26.0000,45.75,20.39,994.08
2024-02-26T16:06:29,58.19,113.80,53.90,101.04,40.42,2991.51,21.71,5364.29,0.25,0.25,0.2245,513.3439,26.0000,45.76,20.40,994.08
2024-02-26T16:06:34,51.31,100.34,26.23,49.17,40.39,2991.81,21.77,5364.55,0.27,0.28,0.2247,513.7144,26.0000,45.76,20.42,994.09
2024-02-26T16:06:39,44.44,86.90,44.83,84.03,40.41,2991.76,21.77,5364.23,0.35,0.35,0.2248,513.9083,26.0000,45.77,20.44,994.12
2024-02-26T16:06:44,48.04,93.94,35.30,66.17,40.44,2990.74,21.80,5362.08,0.34,0.35,0.2247,513.5403,26.0000,45.76,20.45,994.09
2024-02-26T16:06:49,51.31,100.33,31.00,58.10,40.41,2989.34,21.80,5359.17,0.35,0.36,0.2248,513.8976,26.0000,45.77,20.47,994.09
2024-02-26T16:06:54,41.16,80.47,40.07,75.09,40.41,2988.43,21.80,5357.09,0.32,0.32,0.2246,513.2829,26.0000,45.77,20.49,994.07
2024-02-26T16:06:59,51.31,100.31,53.90,101.01,40.43,2989.39,21.87,5358.65,0.28,0.28,0.2246,513.3202,26.0000,45.80,20.50,994.07
2024-02-26T16:07:04,47.71,93.27,35.30,66.15,40.45,2988.01,21.85,5355.87,0.25,0.25,0.2249,513.8634,26.0000,45.79,20.53,994.12
2024-02-26T16:07:09,44.44,86.87,35.30,66.15,40.43,2988.29,21.88,5356.05,0.38,0.38,0.2246,513.2591,26.0000,45.78,20.54,994.09
2024-02-26T16:07:14,51.31,100.30,17.17,32.17,40.46,2988.14,21.91,5355.41,0.45,0.45,0.2247,513.3986,26.0000,45.78,20.56,994.09
2024-02-26T16:07:19,44.44,86.86,31.00,58.08,40.39,2988.41,21.93,5355.42,0.43,0.44,0.2250,513.9663,26.0000,45.77,20.58,994.07
2024-02-26T16:07:24,58.19,113.73,26.23,49.14,40.44,2988.63,21.95,5355.78,0.41,0.41,0.2250,514.1089,26.0000,45.77,20.60,994.13
2024-02-26T16:07:29,51.31,100.28,26.23,49.14,40.46,2989.08,21.98,5356.22,0.37,0.37,0.2250,514.1344,26.0000,45.76,20.62,994.13
2024-02-26T16:07:34,48.04,93.88,40.07,75.06,40.39,2988.32,21.99,5354.34,0.34,0.34,0.2249,513.6897,26.0000,45.77,20.63,994.07
2024-02-26T16:07:39,61.46,120.09,44.83,83.97,40.40,2989.06,22.01,5355.15,0.39,0.40,0.2254,514.8414,26.0000,45.78,20.66,994.08
2024-02-26T16:07:44,47.71,93.22,30.53,57.18,40.41,2990.36,22.03,5357.43,0.43,0.43,0.2255,515.1351,26.0000,45.78,20.67,994.10
2024-02-26T16:07:49,54.91,107.29,26.23,49.13,40.39,2989.69,22.03,5355.89,0.43,0.43,0.2255,514.9701,26.0000,45.78,20.69,994.11
2024-02-26T16:07:54,51.31,100.25,26.23,49.12,40.41,2991.19,22.05,5358.37,0.38,0.39,0.2256,515.1615,26.0000,45.78,20.70,994.10
2024-02-26T16:07:59,61.46,120.07,26.23,49.12,40.41,2992.23,22.09,5359.66,0.70,0.71,0.2255,514.9534,26.0000,45.78,20.73,994.10
2024-02-26T16:08:04,51.31,100.23,35.30,66.10,40.35,2991.91,22.11,5358.82,0.71,0.72,0.2255,514.9138,26.0000,45.78,20.75,994.11
2024-02-26T16:08:09,44.44,86.81,35.77,66.98,40.42,2991.97,22.13,5358.64,0.74,0.75,0.2255,514.9186,26.0000,45.79,20.77,994.13
2024-02-26T16:08:14,48.04,93.84,35.30,66.10,40.36,2992.18,22.13,5359.08,0.73,0.74,0.2255,514.9705,26.0000,45.78,20.77,994.14
2024-02-26T16:08:19,54.59,106.63,40.07,75.02,40.42,2993.17,22.15,5360.51,0.71,0.72,0.2256,515.0657,26.0000,45.78,20.79,994.14
2024-02-26T16:08:24,51.31,100.21,31.00,58.03,40.41,2993.04,22.19,5359.57,0.67,0.68,0.2257,515.3613,26.0000,45.81,20.82,994.11
2024-02-26T16:08:29,51.31,100.21,44.36,83.04,40.44,2992.77,22.20,5359.03,0.69,0.70,0.2258,515.5564,26.0000,45.80,20.84,994.17
2024-02-26T16:08:34,51.31,100.20,35.30,66.07,40.40,2992.55,22.19,5357.93,0.69,0.70,0.2257,515.2149,26.0000,45.82,20.85,994.07
2024-02-26T16:08:39,50.98,99.55,40.07,75.00,40.43,2992.94,22.24,5358.48,0.69,0.70,0.2258,515.4380,26.0000,45.80,20.87,994.11
2024-02-26T16:08:44,51.31,100.18,26.71,49.99,40.42,2992.59,22.28,5357.39,0.62,0.62,0.2258,515.2772,26.0000,45.83,20.89,994.10
2024-02-26T16:08:49,44.44,86.77,40.07,74.99,40.51,2992.95,22.29,5357.80,0.66,0.67,0.2256,514.8165,26.0000,45.84,20.91,994.12
2024-02-26T16:08:54,54.59,106.58,26.23,49.09,40.43,2992.66,22.28,5356.90,0.66,0.66,0.2259,515.6197,26.0000,45.84,20.93,994.12
2024-02-26T16:08:59,50.98,99.53,26.23,49.08,40.48,2992.91,22.32,5357.24,0.59,0.60,0.2261,515.9177,26.0000,45.86,20.93,994.10
2024-02-26T16:09:04,47.71,93.13,40.07,74.97,40.47,2993.93,22.36,5358.22,0.48,0.49,0.2260,515.7312,26.0000,45.87,20.97,994.07
2024-02-26T16:09:09,58.19,113.58,31.00,58.00,40.46,2994.17,22.38,5358.35,0.41,0.42,0.2262,516.0167,26.0000,45.86,20.99,994.09
2024-02-26T16:09:14,57.86,112.93,44.83,83.87,40.47,2993.83,22.39,5357.50,0.41,0.41,0.2261,515.8722,26.0000,45.86,21.00,994.08
2024-02-26T16:09:19,61.46,119.95,35.77,66.92,40.45,2992.95,22.40,5355.72,0.39,0.40,0.2260,515.6316,26.0000,45.86,21.02,994.10
2024-02-26T16:09:24,47.71,93.11,35.30,66.03,40.48,2992.90,22.39,5355.20,0.40,0.41,0.2261,515.7671,26.0000,45.85,21.05,994.13
2024-02-26T16:09:29,51.31,100.12,31.00,57.98,40.47,2993.34,22.43,5355.50,0.46,0.47,0.2259,515.3115,26.0000,45.85,21.06,994.07
2024-02-26T16:09:34,54.59,106.52,35.30,66.02,40.48,2993.46,22.47,5355.44,0.45,0.46,0.2263,516.2217,26.0000,45.86,21.08,994.09
2024-02-26T16:09:39,44.44,86.71,49.60,92.77,40.50,2994.36,22.50,5356.87,0.44,0.44,0.2263,516.1242,26.0000,45.86,21.10,994.12
2024-02-26T16:09:44,54.59,106.51,31.00,57.98,40.45,2994.35,22.47,5356.86,0.45,0.45,0.2265,516.6144,26.0000,45.86,21.11,994.16
2024-02-26T16:09:49,47.71,93.08,35.30,66.02,40.50,2994.43,22.50,5356.56,0.46,0.46,0.2264,516.2630,26.0000,45.86,21.13,994.14
2024-02-26T16:09:54,61.46,119.90,8.11,15.17,40.52,2994.89,22.54,5356.91,0.45,0.45,0.2263,516.0969,26.0000,45.87,21.14,994.09
2024-02-26T16:09:59,58.19,113.51,49.60,92.74,40.45,2994.30,22.56,5355.28,0.42,0.42,0.2264,516.2623,26.0000,45.88,21.17,994.08
2024-02-26T16:10:04,50.98,99.44,35.77,66.88,40.52,2994.63,22.57,5355.61,0.37,0.38,0.2263,516.0481,26.0000,45.89,21.19,994.10
2024-02-26T16:10:09,44.44,86.68,53.90,100.77,40.47,2994.35,22.60,5354.67,0.32,0.32,0.2267,516.7557,26.0000,45.89,21.21,994.09
2024-02-26T16:10:14,58.19,113.49,35.77,66.87,40.52,2993.94,22.60,5353.89,0.37,0.37,0.2267,516.7869,26.0000,45.89,21.22,994.11
2024-02-26T16:10:19,57.86,112.84,40.07,74.91,40.48,2994.61,22.63,5354.88,0.42,0.43,0.2268,517.1563,27.0000,45.90,21.23,994.11
2024-02-26T16:10:24,47.71,93.04,40.07,74.90,40.49,2993.71,22.66,5352.77,0.44,0.44,0.2266,516.4882,26.0000,45.90,21.26,994.12
2024-02-26T16:10:29,44.44,86.66,31.00,57.95,40.49,2993.12,22.67,5351.65,0.39,0.40,0.2266,516.6325,26.0000,45.90,21.27,994.14
2024-02-26T16:10:34,51.31,100.05,35.77,66.86,40.49,2993.20,22.67,5351.27,0.37,0.38,0.2266,516.4502,27.0000,45.89,21.28,994.08
2024-02-26T16:10:39,51.31,100.04,26.23,49.02,40.53,2994.14,22.70,5352.58,0.32,0.32,0.2265,516.3313,27.0000,45.90,21.31,994.11
2024-02-26T16:10:44,51.31,100.04,44.83,83.78,40.52,2994.91,22.71,5353.69,0.31,0.31,0.2266,516.4980,27.0000,45.91,21.33,994.13
2024-02-26T16:10:49,47.71,93.01,35.77,66.84,40.54,2995.05,22.72,5353.62,0.29,0.30,0.2268,516.8043,26.0000,45.93,21.34,994.10
2024-02-26T16:10:54,44.44,86.63,44.83,83.77,40.54,2996.05,22.75,5355.17,0.25,0.26,0.2268,516.8150,27.0000,45.94,21.36,994.12
2024-02-26T16:10:59,47.71,93.00,35.30,65.96,40.58,2997.49,22.77,5357.25,0.24,0.24,0.2266,516.4199,27.0000,45.96,21.38,994.10
2024-02-26T16:11:04,51.31,100.02,35.77,66.83,40.57,2998.15,22.78,5358.35,0.22,0.23,0.2268,516.7728,27.0000,45.97,21.40,994.15
2024-02-26T16:11:09,51.31,100.01,26.23,49.01,40.62,2998.74,22.79,5359.05,0.18,0.18,0.2270,517.1576,27.0000,45.97,21.41,994.12
2024-02-26T16:11:14,47.71,92.99,31.00,57.91,40.61,2997.88,22.81,5357.24,0.23,0.23,0.2272,517.7453,27.0000,45.98,21.43,994.14
2024-02-26T16:11:19,58.19,113.40,35.77,66.82,40.60,2998.45,22.84,5357.75,0.29,0.29,0.2274,518.0690,27.0000,46.01,21.45,994.11
2024-02-26T16:11:24,48.04,93.62,26.23,49.00,40.60,2998.41,22.84,5357.46,0.27,0.28,0.2272,517.6675,27.0000,45.99,21.46,994.10
2024-02-26T16:11:29,51.31,99.98,31.00,57.90,40.59,2999.76,22.90,5359.40,0.22,0.23,0.2272,517.6158,27.0000,45.99,21.48,994.08
2024-02-26T16:11:34,44.44,86.59,26.23,48.99,40.61,2999.67,22.90,5359.10,0.23,0.24,0.2276,518.3355,27.0000,46.00,21.50,994.13
2024-02-26T16:11:39,48.04,93.60,44.83,83.72,40.64,3000.64,22.93,5360.39,0.45,0.46,0.2274,517.9776,27.0000,46.02,21.52,994.11
2024-02-26T16:11:44,54.59,106.36,21.94,40.97,40.64,3001.75,22.95,5362.18,0.48,0.48,0.2275,518.0299,27.0000,46.04,21.53,994.11
2024-02-26T16:11:49,54.59,106.35,35.30,65.92,40.66,3002.58,22.95,5363.50,0.46,0.47,0.2272,517.3861,27.0000,46.05,21.55,994.15
2024-02-26T16:11:54,54.59,106.35,21.94,40.97,40.65,3002.97,22.97,5363.81,0.51,0.52,0.2274,517.7713,27.0000,46.08,21.57,994.14
2024-02-26T16:11:59,51.31,99.95,26.23,48.98,40.71,3003.24,22.98,5364.05,0.49,0.50,0.2275,518.1256,27.0000,46.09,21.59,994.16
2024-02-26T16:12:04,44.44,86.56,40.07,74.82,40.68,3002.70,22.99,5362.66,0.44,0.44,0.2279,518.8371,27.0000,46.12,21.61,994.15
2024-02-26T16:12:09,47.71,92.93,44.83,83.70,40.70,3002.86,23.04,5362.72,0.38,0.39,0.2277,518.5258,27.0000,46.13,21.62,994.14
2024-02-26T16:12:14,50.98,99.29,31.00,57.87,40.66,3002.61,23.05,5361.97,0.31,0.32,0.2278,518.5932,27.0000,46.12,21.64,994.16
2024-02-26T16:12:19,44.44,86.55,44.36,82.81,40.65,3002.97,23.06,5362.21,0.30,0.30,0.2279,518.7500,27.0000,46.13,21.66,994.15
2024-02-26T16:12:24,40.84,79.53,35.30,65.90,40.72,3002.93,23.08,5361.98,0.32,0.33,0.2277,518.3704,27.0000,46.14,21.67,994.15
2024-02-26T16:12:29,44.44,86.54,21.46,40.06,40.74,3003.57,23.08,5362.86,0.37,0.37,0.2277,518.3820,27.0000,46.13,21.68,994.14
2024-02-26T16:12:34,54.59,106.29,26.23,48.96,40.78,3003.76,23.14,5362.54,0.33,0.34,0.2280,519.0536,27.0000,46.16,21.71,994.12
2024-02-26T16:12:39,54.59,106.29,35.77,66.76,40.75,3002.90,23.14,5361.05,0.35,0.36,0.2279,518.7823,27.0000,46.16,21.72,994.16
2024-02-26T16:12:44,47.71,92.89,49.13,91.69,40.77,3003.44,23.15,5361.54,0.32,0.32,0.2279,518.6995,27.0000,46.16,21.74,994.14
2024-02-26T16:12:49,51.31,99.89,31.48,58.75,40.76,3002.79,23.19,5360.07,0.33,0.33,0.2279,518.5605,27.0000,46.18,21.76,994.15
2024-02-26T16:12:54,51.31,99.89,17.17,32.04,40.74,3002.34,23.18,5359.11,0.35,0.36,0.2279,518.5548,27.0000,46.19,21.77,994.15
2024-02-26T16:12:59,47.71,92.88,35.77,66.75,40.76,3004.12,23.21,5361.96,0.34,0.34,0.2282,519.2076,27.0000,46.21,21.79,994.16
2024-02-26T16:13:04,50.98,99.24,31.00,57.84,40.82,3003.36,23.22,5360.43,0.35,0.36,0.2280,518.9306,27.0000,46.21,21.80,994.16
2024-02-26T16:13:09,51.31,99.87,31.00,57.84,40.75,3004.77,23.25,5362.58,0.38,0.38,0.2284,519.5802,27.0000,46.22,21.82,994.16
2024-02-26T16:13:14,51.31,99.87,35.77,66.73,40.80,3003.82,23.25,5360.40,0.40,0.41,0.2284,519.7279,27.0000,46.22,21.84,994.14
2024-02-26T16:13:19,50.98,99.22,44.83,83.63,40.83,3004.33,23.27,5361.01,0.45,0.45,0.2285,519.8697,27.0000,46.26,21.86,994.15
2024-02-26T16:13:24,54.59,106.24,35.77,66.73,40.86,3003.53,23.32,5359.36,0.41,0.42,0.2286,520.1321,27.0000,46.26,21.88,994.17
2024-02-26T16:13:29,48.04,93.48,35.77,66.72,40.89,3004.54,23.30,5360.74,0.38,0.39,0.2284,519.4588,27.0000,46.24,21.90,994.16
2024-02-26T16:13:34,51.31,99.84,35.77,66.72,40.86,3004.02,23.32,5359.63,0.36,0.36,0.2286,519.9145,27.0000,46.26,21.91,994.17
2024-02-26T16:13:39,44.44,86.47,40.07,74.74,40.84,3003.47,23.35,5358.36,0.46,0.46,0.2284,519.4201,27.0000,46.25,21.93,994.18
2024-02-26T16:13:44,54.59,106.21,26.23,48.92,40.83,3004.26,23.38,5359.42,0.52,0.53,0.2282,518.9228,27.0000,46.23,21.95,994.18
2024-02-26T16:13:49,58.19,113.21,40.07,74.72,40.85,3005.16,23.38,5360.53,0.55,0.56,0.2280,518.6315,27.0000,46.23,21.97,994.16
2024-02-26T16:13:54,54.59,106.21,31.00,57.81,40.83,3006.09,23.38,5362.28,0.53,0.53,0.2281,518.7321,27.0000,46.24,21.98,994.21
2024-02-26T16:13:59,54.59,106.20,35.77,66.70,40.81,3007.54,23.46,5364.37,0.44,0.44,0.2283,519.1412,27.0000,46.26,22.00,994.18
2024-02-26T16:14:04,51.31,99.81,26.23,48.91,40.85,3006.88,23.43,5362.67,0.34,0.34,0.2287,520.0853,27.0000,46.25,22.02,994.15
2024-02-26T16:14:09,64.73,125.91,35.30,65.82,40.82,3006.98,23.45,5362.93,0.30,0.30,0.2287,520.0873,27.0000,46.26,22.03,994.20
2024-02-26T16:14:14,51.31,99.80,31.00,57.80,40.92,3008.58,23.46,5365.36,0.34,0.35,0.2288,520.3117,27.0000,46.26,22.05,994.19
2024-02-26T16:14:19,54.59,106.17,40.07,74.70,40.87,3009.58,23.49,5366.64,0.38,0.39,0.2288,520.1962,27.0000,46.25,22.07,994.17
2024-02-26T16:14:24,54.59,106.17,31.00,57.79,40.87,3008.96,23.49,5365.50,0.45,0.46,0.2289,520.3392,27.0000,46.26,22.08,994.19
2024-02-26T16:14:29,51.31,99.78,26.23,48.90,40.86,3009.75,23.52,5366.64,0.52,0.53,0.2291,520.7410,27.0000,46.23,22.09,994.18
2024-02-26T16:14:34,48.04,93.42,31.00,57.78,40.86,3010.62,23.53,5367.86,0.55,0.56,0.2291,520.7570,27.0000,46.23,22.11,994.18
2024-02-26T16:14:39,51.31,99.77,35.77,66.67,40.89,3010.67,23.56,5367.62,0.56,0.57,0.2291,520.6794,27.0000,46.22,22.13,994.19
2024-02-26T16:14:44,51.31,99.77,31.00,57.78,40.94,3011.08,23.57,5368.02,0.56,0.56,0.2293,521.2738,27.0000,46.24,22.14,994.16
2024-02-26T16:14:49,51.31,99.76,35.77,66.66,40.85,3011.03,23.59,5367.64,0.56,0.57,0.2292,520.8631,27.0000,46.25,22.16,994.18
2024-02-26T16:14:54,44.44,86.40,26.23,48.88,40.85,3011.64,23.60,5368.56,0.55,0.56,0.2294,521.3317,27.0000,46.25,22.17,994.18
2024-02-26T16:14:59,58.19,113.13,44.83,83.54,40.89,3012.30,23.62,5369.56,0.56,0.56,0.2294,521.4307,27.0000,46.26,22.19,994.21
2024-02-26T16:15:04,47.71,92.75,26.23,48.88,40.88,3012.39,23.63,5369.32,0.59,0.59,0.2292,520.8971,27.0000,46.28,22.21,994.21
2024-02-26T16:15:09,51.31,99.74,26.71,49.77,40.86,3013.16,23.67,5370.43,0.51,0.52,0.2293,520.9565,28.0000,46.30,22.23,994.22
2024-02-26T16:15:14,54.59,106.12,31.00,57.76,40.89,3012.91,23.69,5369.84,0.48,0.49,0.2296,521.6150,27.0000,46.29,22.24,994.23
2024-02-26T16:15:19,44.44,86.38,35.30,65.77,40.89,3013.22,23.70,5369.92,0.50,0.51,0.2301,522.7434,27.0000,46.29,22.26,994.21
2024-02-26T16:15:24,51.31,99.72,26.71,49.76,40.87,3014.54,23.73,5371.95,0.45,0.45,0.2298,522.1434,27.0000,46.29,22.28,994.22
2024-02-26T16:15:29,44.44,86.37,21.94,40.87,40.87,3015.95,23.74,5374.12,0.41,0.42,0.2298,522.1723,27.0000,46.29,22.30,994.22
2024-02-26T16:15:34,44.44,86.36,40.07,74.64,40.90,3016.74,23.77,5375.32,0.46,0.47,0.2298,522.0194,28.0000,46.29,22.32,994.25
2024-02-26T16:15:39,37.56,72.99,44.83,83.50,40.88,3016.19,23.76,5373.84,0.43,0.44,0.2296,521.4706,27.0000,46.30,22.34,994.23
2024-02-26T16:15:44,34.29,66.63,35.77,66.63,40.91,3017.64,23.79,5376.51,0.45,0.46,0.2296,521.6475,28.0000,46.31,22.35,994.28
2024-02-26T16:15:49,41.16,79.98,26.23,48.85,40.93,3018.70,23.80,5377.94,0.42,0.42,0.2297,521.7578,28.0000,46.30,22.36,994.23
2024-02-26T16:15:54,54.59,106.07,26.23,48.85,40.94,3017.91,23.80,5376.25,0.38,0.39,0.2298,521.9347,28.0000,46.31,22.38,994.24
2024-02-26T16:15:59,51.31,99.69,44.83,83.49,40.93,3019.75,23.85,5379.20,0.36,0.37,0.2301,522.4950,28.0000,46.32,22.40,994.25
2024-02-26T16:16:04,44.44,86.34,26.71,49.74,40.92,3019.50,23.85,5378.54,0.29,0.30,0.2300,522.4035,28.0000,46.31,22.41,994.24
2024-02-26T16:16:09,61.46,119.39,35.30,65.73,40.96,3019.86,23.85,5378.64,0.28,0.29,0.2301,522.5493,28.0000,46.32,22.43,994.21
2024-02-26T16:16:14,50.98,99.02,44.83,83.47,40.95,3020.35,23.88,5379.09,0.27,0.28,0.2302,522.7320,28.0000,46.31,22.45,994.20
2024-02-26T16:16:19,61.46,119.38,31.00,57.72,40.98,3020.19,23.90,5378.60,0.28,0.28,0.2305,523.3424,28.0000,46.34,22.47,994.23
2024-02-26T16:16:24,47.71,92.66,31.00,57.71,40.96,3019.21,23.90,5376.51,0.36,0.36,0.2306,523.4549,28.0000,46.35,22.48,994.20
2024-02-26T16:16:29,57.86,112.38,21.94,40.85,40.95,3018.25,23.91,5374.73,0.41,0.42,0.2300,522.1986,28.0000,46.35,22.50,994.25
2024-02-26T16:16:34,50.98,99.01,44.83,83.45,40.98,3018.27,23.94,5374.44,0.43,0.44,0.2302,522.5753,28.0000,46.36,22.51,994.22
2024-02-26T16:16:39,54.59,106.01,26.23,48.83,41.01,3017.76,23.97,5373.18,0.41,0.42,0.2304,523.0078,28.0000,46.37,22.54,994.26
2024-02-26T16:16:44,51.31,99.64,31.00,57.70,41.03,3017.33,24.00,5372.17,0.40,0.40,0.2306,523.5614,28.0000,46.37,22.55,994.25
2024-02-26T16:16:49,50.98,98.99,44.83,83.44,40.99,3017.01,24.00,5371.35,0.42,0.43,0.2310,524.4375,28.0000,46.39,22.56,994.23
2024-02-26T16:16:54,54.59,105.99,31.00,57.69,41.00,3016.54,24.03,5370.07,0.39,0.40,0.2307,523.4958,28.0000,46.40,22.59,994.25
2024-02-26T16:16:59,54.59,105.99,21.46,39.94,41.00,3016.11,24.03,5369.30,0.39,0.39,0.2307,523.6176,28.0000,46.41,22.60,994.29
2024-02-26T16:17:04,51.31,99.62,40.07,74.57,41.04,3015.27,24.05,5367.52,0.44,0.45,0.2304,522.9091,28.0000,46.41,22.61,994.27
2024-02-26T16:17:09,47.71,92.62,31.00,57.69,41.00,3014.83,24.05,5366.37,0.40,0.40,0.2309,524.0788,28.0000,46.42,22.63,994.27
2024-02-26T16:17:14,47.71,92.62,44.83,83.42,41.06,3013.83,24.08,5364.25,0.34,0.35,0.2310,524.1660,28.0000,46.43,22.65,994.27
2024-02-26T16:17:19,54.59,105.97,31.00,57.68,41.07,3014.39,24.11,5364.93,0.32,0.32,0.2310,524.1101,28.0000,46.44,22.67,994.28
2024-02-26T16:17:24,47.71,92.61,31.00,57.68,41.07,3014.76,24.12,5365.46,0.27,0.27,0.2312,524.5286,28.0000,46.43,22.68,994.29
2024-02-26T16:17:29,54.59,105.96,26.71,49.69,41.10,3015.37,24.14,5366.12,0.23,0.24,0.2312,524.5241,28.0000,46.45,22.70,994.28
2024-02-26T16:17:34,57.86,112.30,31.00,57.67,41.11,3015.94,24.17,5366.86,0.25,0.25,0.2311,524.3387,28.0000,46.48,22.71,994.26
2024-02-26T16:17:39,51.31,99.58,40.07,74.54,41.13,3016.95,24.18,5368.47,0.27,0.27,0.2313,524.6931,28.0000,46.47,22.73,994.29
2024-02-26T16:17:44,48.04,93.23,35.30,65.66,41.10,3017.56,24.21,5369.13,0.32,0.33,0.2315,525.1992,28.0000,46.47,22.75,994.28
2024-02-26T16:17:49,47.71,92.58,44.83,83.39,41.12,3018.31,24.22,5370.28,0.35,0.35,0.2313,524.7018,28.0000,46.47,22.76,994.28
2024-02-26T16:17:54,54.59,105.93,26.23,48.79,41.13,3017.71,24.22,5369.09,0.62,0.63,0.2311,524.2380,28.0000,46.50,22.77,994.29
2024-02-26T16:17:59,50.98,98.92,35.77,66.53,41.11,3018.72,24.27,5370.70,0.63,0.64,0.2312,524.3356,28.0000,46.52,22.79,994.33
2024-02-26T16:18:04,54.59,105.92,26.23,48.78,41.19,3017.73,24.24,5368.64,0.62,0.63,0.2315,525.0377,28.0000,46.53,22.80,994.31
2024-02-26T16:18:09,50.98,98.91,31.00,57.65,41.15,3018.33,24.28,5369.27,0.59,0.60,0.2315,524.9641,28.0000,46.56,22.82,994.29
2024-02-26T16:18:14,54.59,105.91,40.54,75.39,41.21,3017.93,24.29,5368.34,0.53,0.53,0.2314,524.7049,28.0000,46.54,22.85,994.35
2024-02-26T16:18:19,51.31,99.54,44.83,83.36,41.19,3017.62,24.29,5367.22,0.57,0.58,0.2312,524.3739,28.0000,46.55,22.87,994.31
2024-02-26T16:18:24,44.44,86.21,31.00,57.64,41.22,3018.23,24.32,5368.29,0.52,0.52,0.2316,525.0909,28.0000,46.56,22.88,994.35
2024-02-26T16:18:29,47.71,92.55,26.71,49.66,41.18,3017.93,24.32,5367.62,0.44,0.45,0.2313,524.5602,28.0000,46.57,22.89,994.35
