timestamp(UTC),NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetPM-PM25,NetPM-PM10
2024-03-12T15:48:18,36.18,1756.20,28.25,3106.06,0.2468,556.4868,34.0000,42.89,26.53,1000.95,0.02,0.02
2024-03-12T15:48:23,36.20,1756.52,28.25,3106.59,0.2469,556.6145,34.0000,42.90,26.53,1000.94,0.02,0.02
2024-03-12T15:48:29,36.21,1756.08,28.22,3105.94,0.2469,556.7474,34.0000,42.89,26.52,1000.95,0.01,0.01
2024-03-12T15:48:34,36.18,1756.38,28.25,3106.33,0.2470,556.8583,34.0000,42.89,26.53,1000.94,0.01,0.01
2024-03-12T15:48:39,36.15,1755.60,28.24,3104.94,0.2470,556.8786,34.0000,42.88,26.53,1000.94,0.00,0.00
2024-03-12T15:48:45,36.18,1754.36,28.25,3102.76,0.2470,556.9279,34.0000,42.89,26.53,1000.94,0.00,0.00
2024-03-12T15:48:50,36.23,1754.25,28.25,3102.59,0.2470,557.0660,34.0000,42.89,26.53,1000.95,0.00,0.00
2024-03-12T15:48:56,36.21,1754.95,28.25,3103.90,0.2471,557.1543,34.0000,42.89,26.53,1000.97,0.00,0.00
2024-03-12T15:49:01,36.20,1754.49,28.25,3102.95,0.2472,557.2817,34.0000,42.88,26.53,1000.93,0.00,0.00
2024-03-12T15:49:06,36.22,1753.61,28.25,3101.37,0.2471,557.2420,34.0000,42.88,26.54,1000.95,0.00,0.00
2024-03-12T15:49:12,36.13,1753.66,28.25,3101.48,0.2472,557.3703,34.0000,42.89,26.54,1000.96,0.00,0.00
2024-03-12T15:49:17,36.14,1753.43,28.25,3101.13,0.2471,557.2600,34.0000,42.89,26.54,1000.98,0.00,0.00
2024-03-12T15:49:22,36.17,1753.93,28.28,3101.89,0.2472,557.4581,34.0000,42.89,26.54,1000.94,0.00,0.00
2024-03-12T15:49:28,36.16,1753.69,28.27,3101.45,0.2472,557.4557,34.0000,42.88,26.54,1000.93,0.00,0.00
2024-03-12T15:49:33,36.16,1753.71,28.28,3101.56,0.2473,557.5123,34.0000,42.88,26.54,1000.96,0.00,0.00
2024-03-12T15:49:38,36.18,1753.51,28.24,3101.32,0.2473,557.5768,34.0000,42.88,26.54,1000.99,0.00,0.00
2024-03-12T15:49:44,36.22,1753.80,28.28,3101.76,0.2473,557.5335,34.0000,42.89,26.54,1000.97,0.00,0.00
2024-03-12T15:49:49,36.15,1753.71,28.28,3101.49,0.2473,557.6351,34.0000,42.89,26.55,1000.97,0.00,0.00
2024-03-12T15:49:55,36.20,1753.52,28.28,3101.16,0.2474,557.8127,34.0000,42.88,26.55,1000.97,0.00,0.00
2024-03-12T15:50:00,36.16,1753.12,28.27,3100.54,0.2473,557.6151,34.0000,42.88,26.54,1000.96,0.00,0.00
2024-03-12T15:50:05,36.18,1752.90,28.25,3100.12,0.2474,557.7884,34.0000,42.89,26.54,1000.95,0.00,0.00
2024-03-12T15:50:11,36.17,1753.26,28.28,3100.74,0.2474,557.8126,34.0000,42.88,26.55,1000.98,0.21,0.21
2024-03-12T15:50:16,36.16,1752.96,28.27,3100.05,0.2474,557.8482,34.0000,42.88,26.56,1000.96,0.02,0.02
2024-03-12T15:50:21,36.20,1752.46,28.27,3099.27,0.2474,557.8982,34.0000,42.88,26.55,1000.96,0.21,0.21
2024-03-12T15:50:27,36.12,1753.00,28.27,3100.28,0.2475,558.1640,34.0000,42.88,26.55,1000.98,0.04,0.04
2024-03-12T15:50:32,36.17,1753.61,28.29,3101.50,0.2476,558.2342,34.0000,42.88,26.55,1001.03,0.00,0.00
2024-03-12T15:50:37,36.20,1753.97,28.27,3102.03,0.2476,558.2597,34.0000,42.88,26.54,1000.96,0.00,0.00
2024-03-12T15:50:43,36.15,1754.11,28.31,3102.22,0.2476,558.3077,34.0000,42.88,26.55,1000.97,0.00,0.00
2024-03-12T15:50:48,36.13,1754.47,28.28,3102.89,0.2477,558.5116,34.0000,42.88,26.55,1000.98,0.00,0.00
2024-03-12T15:50:53,36.19,1753.91,28.28,3101.89,0.2476,558.2529,34.0000,42.88,26.55,1000.98,0.00,0.00
2024-03-12T15:50:59,36.15,1753.73,28.31,3101.51,0.2476,558.2588,34.0000,42.89,26.56,1000.99,0.00,0.00
2024-03-12T15:51:04,36.19,1754.74,28.31,3103.30,0.2476,558.2798,34.0000,42.88,26.56,1000.99,0.00,0.00
2024-03-12T15:51:10,36.19,1754.01,28.28,3102.10,0.2477,558.5102,34.0000,42.88,26.55,1000.99,0.00,0.00
2024-03-12T15:51:15,36.17,1753.94,28.29,3101.93,0.2477,558.5259,34.0000,42.88,26.55,1000.98,0.00,0.00
2024-03-12T15:51:20,36.16,1753.73,28.27,3101.57,0.2478,558.6956,34.0000,42.88,26.56,1001.02,0.00,0.00
2024-03-12T15:51:26,36.20,1753.56,28.28,3101.25,0.2477,558.6202,34.0000,42.88,26.56,1001.01,0.00,0.00
2024-03-12T15:51:31,36.17,1752.91,28.28,3100.08,0.2478,558.8237,34.0000,42.88,26.56,1001.00,0.00,0.00
2024-03-12T15:51:36,36.17,1753.30,28.27,3100.61,0.2478,558.7991,34.0000,42.88,26.57,1000.98,0.00,0.00
2024-03-12T15:51:42,36.19,1753.18,28.28,3100.43,0.2478,558.7859,34.0000,42.87,26.57,1000.99,0.00,0.00
2024-03-12T15:51:47,36.15,1752.80,28.28,3099.90,0.2479,559.0061,34.0000,42.88,26.56,1001.01,0.00,0.00
2024-03-12T15:51:52,36.19,1753.09,28.29,3100.40,0.2479,559.0647,34.0000,42.87,26.56,1001.00,0.00,0.00
2024-03-12T15:51:58,36.17,1753.01,28.28,3100.25,0.2480,559.1367,34.0000,42.87,26.57,1001.03,0.00,0.00
2024-03-12T15:52:03,36.16,1752.23,28.28,3098.80,0.2480,559.1675,34.0000,42.87,26.57,1001.01,0.00,0.00
2024-03-12T15:52:09,36.13,1752.12,28.28,3098.57,0.2480,559.1876,34.0000,42.87,26.57,1001.00,0.00,0.00
2024-03-12T15:52:14,36.16,1752.72,28.29,3099.64,0.2481,559.3509,34.0000,42.87,26.57,1001.00,0.00,0.00
2024-03-12T15:52:19,36.17,1753.31,28.31,3100.70,0.2480,559.2262,34.0000,42.87,26.57,1001.01,0.00,0.00
2024-03-12T15:52:25,36.17,1753.73,28.31,3101.33,0.2481,559.3392,34.0000,42.87,26.58,1001.00,0.00,0.00
2024-03-12T15:52:30,36.19,1753.54,28.29,3101.02,0.2481,559.4354,34.0000,42.87,26.58,1001.01,0.00,0.00
2024-03-12T15:52:35,36.19,1753.15,28.32,3100.37,0.2482,559.5855,34.0000,42.87,26.57,1000.99,0.00,0.00
2024-03-12T15:52:41,36.19,1753.46,28.31,3100.98,0.2482,559.6721,34.0000,42.87,26.58,1001.05,0.00,0.00
2024-03-12T15:52:46,36.19,1753.51,28.29,3101.01,0.2482,559.6439,34.0000,42.87,26.58,1001.03,0.00,0.00
2024-03-12T15:52:51,36.16,1753.21,28.29,3100.43,0.2482,559.7024,34.0000,42.86,26.58,1001.01,0.00,0.00
2024-03-12T15:52:57,36.20,1753.08,28.31,3100.18,0.2483,559.7977,34.0000,42.86,26.58,1001.00,0.00,0.00
2024-03-12T15:53:02,36.13,1752.18,28.31,3098.55,0.2483,559.7794,34.0000,42.86,26.58,1000.99,0.00,0.00
2024-03-12T15:53:07,36.15,1752.05,28.31,3098.37,0.2483,559.8592,34.0000,42.86,26.58,1001.01,0.00,0.00
2024-03-12T15:53:13,36.19,1751.49,28.31,3097.36,0.2484,559.9506,34.0000,42.86,26.59,1001.03,0.00,0.00
2024-03-12T15:53:18,36.16,1750.99,28.29,3096.41,0.2484,559.9419,34.0000,42.86,26.59,1001.01,0.00,0.00
2024-03-12T15:53:24,36.17,1750.34,28.29,3095.25,0.2484,559.9620,34.0000,42.85,26.59,1001.01,0.00,0.00
2024-03-12T15:53:29,36.19,1749.84,28.31,3094.38,0.2484,559.9671,34.0000,42.87,26.59,1001.01,0.00,0.00
2024-03-12T15:53:34,36.17,1749.69,28.31,3094.09,0.2483,559.9034,34.0000,42.86,26.59,1001.01,0.00,0.00
2024-03-12T15:53:40,36.16,1749.40,28.29,3093.63,0.2484,560.0932,34.0000,42.86,26.59,1001.02,0.00,0.00
2024-03-12T15:53:45,36.17,1749.26,28.31,3093.35,0.2484,560.0813,34.0000,42.86,26.59,1001.01,0.00,0.00
2024-03-12T15:53:50,36.15,1749.82,28.31,3094.28,0.2485,560.2131,34.0000,42.84,26.60,1001.03,0.00,0.00
2024-03-12T15:53:56,36.13,1750.62,28.31,3095.66,0.2486,560.4074,34.0000,42.85,26.60,1001.02,0.00,0.00
2024-03-12T15:54:01,36.14,1750.00,28.32,3094.60,0.2486,560.5237,34.0000,42.85,26.60,1001.02,0.00,0.00
2024-03-12T15:54:06,36.17,1749.56,28.29,3093.95,0.2486,560.5761,34.0000,42.85,26.59,1001.03,0.00,0.00
2024-03-12T15:54:12,36.16,1749.51,28.34,3093.84,0.2487,560.6529,34.0000,42.86,26.59,1001.02,0.00,0.00
2024-03-12T15:54:17,36.15,1749.85,28.35,3094.36,0.2486,560.4597,34.0000,42.86,26.60,1001.03,0.00,0.00
2024-03-12T15:54:23,36.20,1749.63,28.35,3093.88,0.2487,560.6127,34.0000,42.85,26.60,1001.01,0.00,0.00
2024-03-12T15:54:28,36.11,1748.98,28.31,3092.78,0.2487,560.7209,34.0000,42.85,26.60,1001.02,0.00,0.00
2024-03-12T15:54:33,36.13,1749.31,28.35,3093.43,0.2488,560.8484,34.0000,42.86,26.60,1001.04,0.00,0.00
2024-03-12T15:54:39,36.14,1749.95,28.35,3094.50,0.2487,560.7543,34.0000,42.84,26.60,1001.03,0.00,0.00
2024-03-12T15:54:44,36.16,1749.80,28.32,3094.20,0.2488,560.9216,34.0000,42.85,26.61,1001.05,0.00,0.00
2024-03-12T15:54:49,36.08,1748.98,28.32,3092.83,0.2488,560.8358,34.0000,42.85,26.61,1001.07,0.00,0.00
2024-03-12T15:54:55,36.16,1748.91,28.34,3092.54,0.2488,560.8211,34.0000,42.84,26.62,1001.05,0.63,0.63
2024-03-12T15:55:00,36.14,1748.63,28.34,3092.25,0.2488,560.8589,34.0000,42.84,26.61,1001.08,0.07,0.07
2024-03-12T15:55:05,36.16,1748.00,28.34,3090.91,0.2488,560.9427,34.0000,42.85,26.62,1001.04,0.02,0.02
2024-03-12T15:55:11,36.16,1747.97,28.34,3091.05,0.2488,560.9735,34.0000,42.84,26.61,1001.07,0.02,0.02
2024-03-12T15:55:16,36.12,1748.66,28.34,3092.19,0.2489,561.0389,34.0000,42.84,26.61,1001.05,0.01,0.01
2024-03-12T15:55:22,36.13,1749.04,28.35,3092.84,0.2489,561.1295,34.0000,42.85,26.62,1001.07,0.01,0.01
2024-03-12T15:55:27,36.18,1748.42,28.35,3091.67,0.2489,561.2157,34.0000,42.84,26.62,1001.05,0.00,0.00
2024-03-12T15:55:32,36.16,1748.37,28.35,3091.62,0.2489,561.2099,34.0000,42.85,26.62,1001.06,0.00,0.00
2024-03-12T15:55:38,36.18,1748.21,28.35,3091.34,0.2490,561.2882,34.0000,42.84,26.62,1001.06,0.00,0.00
2024-03-12T15:55:43,36.15,1747.88,28.34,3090.79,0.2490,561.4035,34.0000,42.84,26.62,1001.07,0.07,0.07
2024-03-12T15:55:48,36.12,1748.22,28.34,3091.32,0.2490,561.4228,34.0000,42.84,26.62,1001.05,0.01,0.01
2024-03-12T15:55:54,36.14,1748.24,28.37,3091.40,0.2491,561.4926,34.0000,42.84,26.62,1001.06,0.00,0.00
2024-03-12T15:55:59,36.11,1746.86,28.35,3088.90,0.2491,561.5533,34.0000,42.84,26.62,1001.05,0.00,0.00
2024-03-12T15:56:04,36.13,1746.33,28.35,3088.07,0.2491,561.6940,34.0000,42.84,26.62,1001.08,0.00,0.00
2024-03-12T15:56:10,36.11,1746.38,28.35,3088.13,0.2491,561.6584,34.0000,42.84,26.62,1001.07,0.00,0.00
2024-03-12T15:56:15,36.14,1746.36,28.35,3087.97,0.2492,561.8711,34.0000,42.84,26.63,1001.06,0.00,0.00
2024-03-12T15:56:20,36.15,1746.13,28.35,3087.69,0.2493,562.0102,34.0000,42.84,26.63,1001.11,0.00,0.00
2024-03-12T15:56:26,36.15,1746.49,28.37,3088.19,0.2493,561.9780,34.0000,42.84,26.63,1001.06,0.00,0.00
2024-03-12T15:56:31,36.18,1745.32,28.34,3086.20,0.2493,562.0930,34.0000,42.84,26.63,1001.08,0.00,0.00
2024-03-12T15:56:37,36.15,1744.67,28.35,3085.00,0.2493,562.0816,34.0000,42.83,26.63,1001.07,0.00,0.00
2024-03-12T15:56:42,36.13,1743.85,28.35,3083.57,0.2493,562.0497,34.0000,42.83,26.63,1001.08,0.00,0.00
2024-03-12T15:56:47,36.14,1744.03,28.35,3083.66,0.2493,562.0724,34.0000,42.83,26.64,1001.03,0.00,0.00
2024-03-12T15:56:53,36.15,1743.77,28.37,3083.33,0.2494,562.1607,34.0000,42.82,26.64,1001.08,0.00,0.00
2024-03-12T15:56:58,36.14,1743.74,28.35,3083.26,0.2494,562.2275,34.0000,42.83,26.64,1001.07,0.16,0.16
2024-03-12T15:57:03,36.14,1743.57,28.37,3082.94,0.2495,562.3741,34.0000,42.83,26.64,1001.07,0.01,0.01
2024-03-12T15:57:09,36.15,1743.62,28.37,3082.91,0.2495,562.4304,34.0000,42.83,26.65,1001.06,0.00,0.00
2024-03-12T15:57:14,36.13,1743.65,28.35,3083.05,0.2495,562.4043,34.0000,42.82,26.64,1001.06,0.00,0.00
2024-03-12T15:57:19,36.11,1744.19,28.37,3084.07,0.2495,562.5430,34.0000,42.82,26.64,1001.08,0.00,0.00
2024-03-12T15:57:25,36.10,1744.10,28.35,3083.82,0.2495,562.5446,34.0000,42.83,26.65,1001.08,0.00,0.00
2024-03-12T15:57:30,36.13,1743.63,28.37,3082.89,0.2495,562.5141,34.0000,42.83,26.65,1001.05,0.00,0.00
2024-03-12T15:57:36,36.11,1743.55,28.35,3082.90,0.2496,562.6444,34.0000,42.82,26.65,1001.09,0.00,0.00
2024-03-12T15:57:41,36.18,1743.11,28.38,3082.04,0.2496,562.7549,34.0000,42.82,26.65,1001.07,0.00,0.00
2024-03-12T15:57:46,36.14,1743.23,28.37,3082.23,0.2496,562.6672,34.0000,42.82,26.65,1001.07,0.00,0.00
2024-03-12T15:57:52,36.15,1743.43,28.38,3082.56,0.2497,562.9051,34.0000,42.82,26.65,1001.06,0.00,0.00
2024-03-12T15:57:57,36.13,1743.55,28.39,3082.72,0.2498,563.1315,34.0000,42.82,26.66,1001.07,0.00,0.00
2024-03-12T15:58:02,36.13,1743.26,28.38,3082.27,0.2498,563.1382,34.0000,42.82,26.65,1001.06,0.00,0.00
2024-03-12T15:58:08,36.14,1743.25,28.37,3082.32,0.2497,562.9586,34.0000,42.82,26.65,1001.08,0.00,0.00
2024-03-12T15:58:13,36.10,1743.00,28.37,3081.73,0.2498,563.1244,34.0000,42.82,26.66,1001.07,0.00,0.00
2024-03-12T15:58:18,36.16,1743.38,28.39,3082.51,0.2498,563.1345,34.0000,42.81,26.66,1001.10,0.00,0.00
2024-03-12T15:58:24,36.10,1744.12,28.37,3083.79,0.2499,563.2536,34.0000,42.82,26.66,1001.09,0.00,0.00
2024-03-12T15:58:29,36.13,1744.17,28.38,3083.92,0.2499,563.2401,34.0000,42.82,26.66,1001.11,0.00,0.00
2024-03-12T15:58:35,36.17,1745.09,28.39,3085.48,0.2498,563.1173,34.0000,42.82,26.66,1001.09,0.00,0.00
2024-03-12T15:58:40,36.15,1745.11,28.38,3085.47,0.2499,563.3283,34.0000,42.81,26.66,1001.07,0.00,0.00
2024-03-12T15:58:45,36.11,1744.91,28.39,3085.06,0.2499,563.4179,34.0000,42.82,26.67,1001.08,0.00,0.00
2024-03-12T15:58:51,36.14,1745.37,28.39,3085.86,0.2500,563.5290,34.0000,42.81,26.67,1001.08,0.00,0.00
2024-03-12T15:58:56,36.14,1745.55,28.39,3086.21,0.2500,563.5632,34.0000,42.80,26.67,1001.09,0.00,0.00
2024-03-12T15:59:01,36.16,1745.11,28.38,3085.48,0.2500,563.5561,34.0000,42.81,26.67,1001.11,0.00,0.00
2024-03-12T15:59:07,36.11,1745.31,28.39,3085.76,0.2501,563.7585,34.0000,42.80,26.67,1001.08,0.00,0.00
2024-03-12T15:59:12,36.13,1744.64,28.41,3084.61,0.2501,563.6811,34.0000,42.81,26.67,1001.10,0.00,0.00
2024-03-12T15:59:17,36.14,1744.35,28.39,3084.04,0.2500,563.6263,34.0000,42.80,26.67,1001.07,0.00,0.00
2024-03-12T15:59:23,36.14,1744.60,28.39,3084.50,0.2501,563.7906,34.0000,42.80,26.67,1001.08,0.00,0.00
2024-03-12T15:59:28,36.10,1744.28,28.39,3083.91,0.2501,563.8314,34.0000,42.80,26.68,1001.11,0.00,0.00
2024-03-12T15:59:33,36.09,1744.59,28.41,3084.51,0.2502,563.9223,34.0000,42.79,26.67,1001.09,0.00,0.00
2024-03-12T15:59:39,36.11,1744.47,28.39,3084.16,0.2502,563.9250,34.0000,42.80,26.68,1001.08,0.00,0.00
2024-03-12T15:59:44,36.09,1745.07,28.41,3085.31,0.2503,564.1141,34.0000,42.79,26.68,1001.11,0.00,0.00
2024-03-12T15:59:50,36.11,1745.84,28.41,3086.53,0.2502,564.0629,34.0000,42.79,26.68,1001.06,0.15,0.15
2024-03-12T15:59:55,36.08,1746.22,28.41,3087.27,0.2502,564.0554,34.0000,42.79,26.68,1001.08,0.06,0.06
2024-03-12T16:00:00,36.20,1746.74,28.39,3088.09,0.2503,564.1743,34.0000,42.79,26.68,1001.05,0.04,0.04
2024-03-12T16:00:06,36.10,1746.70,28.39,3088.16,0.2503,564.1966,34.0000,42.79,26.68,1001.10,0.02,0.02
2024-03-12T16:00:11,36.09,1747.23,28.39,3088.93,0.2503,564.2624,34.0000,42.80,26.69,1001.08,0.02,0.02
2024-03-12T16:00:16,36.13,1747.22,28.41,3089.04,0.2504,564.3525,34.0000,42.80,26.68,1001.08,0.01,0.01
2024-03-12T16:00:22,36.13,1747.12,28.41,3088.67,0.2504,564.2844,34.0000,42.79,26.69,1001.05,0.01,0.01
2024-03-12T16:00:27,36.08,1746.33,28.39,3087.39,0.2504,564.4772,34.0000,42.79,26.69,1001.09,0.00,0.00
2024-03-12T16:00:32,36.13,1746.72,28.42,3088.07,0.2505,564.5851,34.0000,42.78,26.69,1001.09,0.00,0.00
2024-03-12T16:00:38,36.12,1745.65,28.42,3086.27,0.2505,564.7089,34.0000,42.78,26.68,1001.09,0.00,0.00
2024-03-12T16:00:43,36.06,1745.58,28.41,3086.10,0.2505,564.5468,34.0000,42.78,26.68,1001.07,0.00,0.00
2024-03-12T16:00:49,36.08,1745.75,28.42,3086.36,0.2505,564.6019,34.0000,42.78,26.69,1001.09,0.07,0.07
2024-03-12T16:00:54,36.05,1745.92,28.39,3086.63,0.2506,564.8079,34.0000,42.78,26.69,1001.08,0.00,0.00
2024-03-12T16:00:59,36.08,1745.63,28.42,3086.18,0.2506,564.9206,34.0000,42.79,26.69,1001.10,0.00,0.00
2024-03-12T16:01:05,36.09,1745.87,28.41,3086.59,0.2507,564.9767,34.0000,42.79,26.69,1001.09,0.00,0.00
2024-03-12T16:01:10,36.09,1746.41,28.44,3087.55,0.2506,564.8722,34.0000,42.78,26.69,1001.10,0.00,0.00
2024-03-12T16:01:15,36.11,1746.79,28.44,3088.22,0.2506,564.8905,34.0000,42.78,26.69,1001.10,0.00,0.00
2024-03-12T16:01:21,36.09,1747.27,28.44,3088.98,0.2507,565.0623,34.0000,42.78,26.70,1001.10,0.00,0.00
2024-03-12T16:01:26,36.17,1747.46,28.41,3089.29,0.2508,565.2242,34.0000,42.78,26.70,1001.10,0.00,0.00
2024-03-12T16:01:31,36.08,1747.16,28.41,3088.66,0.2508,565.2385,34.0000,42.78,26.70,1001.06,0.00,0.00
2024-03-12T16:01:37,36.12,1747.56,28.42,3089.51,0.2507,565.1671,34.0000,42.78,26.70,1001.11,0.00,0.00
2024-03-12T16:01:42,36.09,1747.33,28.44,3089.02,0.2508,565.2228,34.0000,42.78,26.70,1001.08,0.00,0.00
2024-03-12T16:01:47,36.08,1746.82,28.44,3088.12,0.2508,565.3507,34.0000,42.77,26.70,1001.08,0.00,0.00
2024-03-12T16:01:53,36.12,1746.64,28.44,3087.75,0.2508,565.3269,34.0000,42.78,26.70,1001.06,0.00,0.00
2024-03-12T16:01:58,36.08,1747.00,28.44,3088.44,0.2508,565.3432,34.0000,42.78,26.71,1001.12,0.00,0.00
2024-03-12T16:02:04,36.11,1746.33,28.44,3087.35,0.2509,565.4677,34.0000,42.77,26.70,1001.11,0.00,0.00
2024-03-12T16:02:09,36.12,1746.97,28.42,3088.43,0.2509,565.4704,34.0000,42.77,26.70,1001.10,0.00,0.00
2024-03-12T16:02:14,36.07,1746.84,28.44,3088.25,0.2509,565.5167,34.0000,42.77,26.70,1001.11,0.00,0.00
2024-03-12T16:02:20,36.07,1746.67,28.45,3087.83,0.2509,565.5550,34.0000,42.77,26.71,1001.11,0.00,0.00
2024-03-12T16:02:25,36.08,1746.39,28.44,3087.30,0.2510,565.7801,34.0000,42.77,26.71,1001.10,0.00,0.00
2024-03-12T16:02:30,36.07,1746.60,28.42,3087.77,0.2511,565.8690,34.0000,42.76,26.70,1001.09,0.00,0.00
2024-03-12T16:02:36,36.08,1746.34,28.42,3087.36,0.2511,565.9149,34.0000,42.77,26.70,1001.11,0.00,0.00
2024-03-12T16:02:41,36.15,1745.18,28.45,3085.18,0.2511,565.8393,34.0000,42.76,26.71,1001.10,0.00,0.00
2024-03-12T16:02:46,36.09,1745.14,28.44,3085.03,0.2511,565.8663,34.0000,42.77,26.72,1001.11,0.00,0.00
2024-03-12T16:02:52,36.12,1745.03,28.45,3084.90,0.2512,566.0909,34.0000,42.76,26.71,1001.10,0.00,0.00
2024-03-12T16:02:57,36.05,1744.69,28.42,3084.23,0.2511,565.9756,34.0000,42.76,26.71,1001.07,0.00,0.00
2024-03-12T16:03:03,36.08,1744.62,28.44,3084.07,0.2512,566.0724,34.0000,42.77,26.72,1001.10,0.00,0.00
2024-03-12T16:03:08,36.06,1744.74,28.47,3084.32,0.2512,566.1226,34.0000,42.76,26.71,1001.07,0.00,0.00
2024-03-12T16:03:13,36.09,1744.05,28.45,3083.09,0.2512,566.1998,34.0000,42.76,26.72,1001.11,0.00,0.00
2024-03-12T16:03:19,36.09,1744.02,28.48,3083.03,0.2513,566.3872,34.0000,42.76,26.72,1001.11,0.00,0.00
2024-03-12T16:03:24,36.08,1743.82,28.45,3082.57,0.2513,566.3961,34.0000,42.76,26.72,1001.07,0.00,0.00
2024-03-12T16:03:29,36.07,1744.16,28.45,3083.26,0.2513,566.3515,34.0000,42.76,26.72,1001.10,0.00,0.00
2024-03-12T16:03:35,36.07,1743.78,28.44,3082.56,0.2513,566.4196,34.0000,42.76,26.72,1001.09,0.00,0.00
2024-03-12T16:03:40,36.09,1743.71,28.47,3082.41,0.2514,566.5515,34.0000,42.76,26.72,1001.08,0.00,0.00
2024-03-12T16:03:45,36.09,1742.84,28.47,3080.90,0.2514,566.6656,34.0000,42.76,26.72,1001.09,0.00,0.00
2024-03-12T16:03:51,36.07,1742.94,28.45,3081.03,0.2515,566.8308,34.0000,42.75,26.72,1001.08,0.00,0.00
2024-03-12T16:03:56,36.09,1742.72,28.44,3080.67,0.2515,566.7212,34.0000,42.76,26.73,1001.12,0.00,0.00
2024-03-12T16:04:01,36.06,1742.67,28.45,3080.52,0.2514,566.5868,34.0000,42.75,26.73,1001.10,0.00,0.00
2024-03-12T16:04:07,36.07,1742.80,28.47,3080.77,0.2515,566.8025,34.0000,42.76,26.72,1001.07,0.00,0.00
2024-03-12T16:04:12,36.06,1743.01,28.48,3081.04,0.2515,566.7454,34.0000,42.75,26.73,1001.07,0.00,0.00
2024-03-12T16:04:18,36.09,1743.09,28.47,3081.26,0.2515,566.8596,34.0000,42.75,26.73,1001.10,0.00,0.00
2024-03-12T16:04:23,36.06,1742.60,28.47,3080.35,0.2516,567.0123,34.0000,42.74,26.73,1001.08,0.84,0.84
2024-03-12T16:04:28,36.10,1742.33,28.49,3079.81,0.2516,566.9280,34.0000,42.75,26.73,1001.06,0.74,0.74
2024-03-12T16:04:34,36.04,1741.85,28.47,3079.01,0.2516,567.1139,34.0000,42.74,26.73,1001.08,0.55,0.55
2024-03-12T16:04:39,36.07,1741.98,28.48,3079.16,0.2517,567.2546,34.0000,42.74,26.74,1001.09,0.40,0.40
2024-03-12T16:04:44,36.04,1742.16,28.47,3079.54,0.2516,567.0597,34.0000,42.74,26.74,1001.11,0.28,0.28
2024-03-12T16:04:50,36.06,1742.25,28.48,3079.64,0.2517,567.1995,34.0000,42.74,26.74,1001.09,0.18,0.18
2024-03-12T16:04:55,36.09,1742.23,28.47,3079.66,0.2517,567.3524,34.0000,42.74,26.74,1001.10,0.12,0.12
2024-03-12T16:05:00,36.09,1741.88,28.48,3079.08,0.2518,567.4609,34.0000,42.74,26.74,1001.12,0.10,0.10
2024-03-12T16:05:06,36.07,1740.90,28.48,3077.28,0.2518,567.3837,34.0000,42.74,26.74,1001.09,0.08,0.08
2024-03-12T16:05:11,36.09,1741.21,28.48,3077.84,0.2519,567.5872,34.0000,42.74,26.74,1001.10,0.06,0.06
2024-03-12T16:05:17,36.04,1741.61,28.47,3078.50,0.2518,567.5262,34.0000,42.74,26.74,1001.09,0.04,0.04
2024-03-12T16:05:22,36.07,1741.83,28.47,3078.93,0.2519,567.5794,34.0000,42.73,26.74,1001.10,0.03,0.03
2024-03-12T16:05:27,36.01,1741.90,28.48,3079.14,0.2519,567.6985,34.0000,42.73,26.74,1001.13,0.02,0.02
2024-03-12T16:05:33,36.10,1741.60,28.47,3078.44,0.2519,567.7489,34.0000,42.74,26.75,1001.11,0.01,0.01
2024-03-12T16:05:38,36.05,1741.26,28.48,3077.94,0.2520,567.8394,34.0000,42.74,26.75,1001.14,0.01,0.01
2024-03-12T16:05:43,36.07,1741.38,28.48,3077.95,0.2519,567.7656,34.0000,42.73,26.75,1001.07,0.01,0.01
2024-03-12T16:05:49,36.06,1741.69,28.51,3078.57,0.2520,567.8507,34.0000,42.73,26.75,1001.10,0.00,0.00
2024-03-12T16:05:54,36.07,1741.50,28.48,3078.30,0.2520,567.8173,34.0000,42.73,26.75,1001.11,0.00,0.00
2024-03-12T16:05:59,36.06,1741.68,28.51,3078.71,0.2520,567.9181,34.0000,42.73,26.75,1001.14,0.00,0.00
2024-03-12T16:06:05,35.99,1740.87,28.47,3077.18,0.2520,567.9496,34.0000,42.73,26.75,1001.12,0.00,0.00
2024-03-12T16:06:10,36.02,1740.77,28.51,3077.01,0.2521,568.1023,34.0000,42.73,26.75,1001.11,0.00,0.00
2024-03-12T16:06:16,36.05,1740.45,28.49,3076.52,0.2521,568.1953,34.0000,42.73,26.75,1001.14,0.00,0.00
2024-03-12T16:06:21,36.05,1740.20,28.51,3075.86,0.2521,568.1864,34.0000,42.73,26.76,1001.10,0.00,0.00
2024-03-12T16:06:26,36.04,1739.48,28.48,3074.76,0.2521,568.2124,34.0000,42.73,26.75,1001.13,0.07,0.07
2024-03-12T16:06:32,36.04,1739.36,28.52,3074.43,0.2521,568.2091,34.0000,42.73,26.76,1001.12,0.00,0.00
2024-03-12T16:06:37,36.07,1738.87,28.48,3073.70,0.2522,568.3998,34.0000,42.73,26.75,1001.13,0.00,0.00
