timestamp(UTC),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetBME280-HPA(hPa),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB_ug,NetPid_P1-PPB(ppm),NetPid_P1-TEMP(°C),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_NO2-NO2(ppb),NetADC_NO2-NO2_ug,NetCO2-HUM(%),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetCO2-CO2(ppm)
2024-07-01T12:20:00,136.92,123.76,995.67,41.34,30.15,4.72,4.72,547.9191,0.2472,36.0000,78.34,41.32,32.63,59.29,37.98,31.32,1390.32,799.82
2024-07-01T12:30:00,131.01,118.46,995.51,41.45,30.22,4.89,4.89,550.7600,0.2486,36.0000,80.76,42.61,33.22,60.35,38.11,31.38,1360.24,782.81
2024-07-01T12:40:00,124.82,112.91,995.37,41.58,30.28,4.75,4.75,553.6495,0.2500,36.0000,79.71,42.08,33.72,61.23,38.22,31.45,1346.61,775.25
2024-07-01T12:50:00,120.50,108.99,995.65,41.69,30.33,4.79,4.79,559.5408,0.2526,36.0088,80.40,42.44,33.82,61.42,38.34,31.49,1325.07,762.77
2024-07-01T13:00:00,117.28,105.99,996.53,41.87,30.36,4.90,4.90,562.5740,0.2538,36.0265,80.43,42.42,33.34,60.60,38.51,31.51,1318.89,758.61
2024-07-01T13:10:00,98.97,89.46,996.36,42.16,30.36,4.75,4.75,554.6240,0.2503,36.0614,84.59,44.62,33.94,61.67,38.77,31.52,1268.82,729.94
2024-07-01T13:20:00,62.83,56.80,996.30,42.58,30.37,4.17,4.17,535.0981,0.2415,36.1638,88.58,46.73,35.18,63.92,39.14,31.54,1169.27,672.72
2024-07-01T13:30:00,38.48,34.79,996.25,42.87,30.37,3.98,3.98,527.4778,0.2380,36.0862,87.51,46.16,36.28,65.92,39.42,31.53,1097.32,631.36
2024-07-01T13:40:00,17.15,15.50,996.13,43.18,30.36,3.67,3.67,519.2333,0.2343,36.0342,87.91,46.38,36.64,66.56,39.69,31.52,1047.00,602.47
2024-07-01T13:50:00,7.35,6.65,996.26,43.45,30.36,3.43,3.43,515.5606,0.2327,36.0339,86.64,45.70,35.94,65.31,39.95,31.50,1006.37,579.00
2024-07-01T14:00:00,3.01,2.72,996.41,43.59,30.37,3.30,3.30,515.5531,0.2326,36.0932,85.32,45.00,35.89,65.22,40.07,31.52,978.25,562.75
2024-07-01T14:10:00,0.39,0.35,996.96,43.75,30.38,3.32,3.32,515.3608,0.2324,36.0588,83.16,43.84,34.42,62.59,40.24,31.52,965.41,555.08
2024-07-01T14:20:00,1.58,1.43,996.80,43.87,30.38,3.28,3.28,516.9568,0.2332,36.1250,82.45,43.48,34.86,63.37,40.34,31.53,943.00,542.29
2024-07-01T14:30:00,2.71,2.45,996.49,43.91,30.40,3.14,3.14,520.2105,0.2347,36.2083,80.59,42.51,33.38,60.67,40.38,31.55,926.64,533.08
2024-07-01T14:40:00,7.08,6.40,996.34,43.95,30.43,3.05,3.05,525.5083,0.2372,36.3500,80.32,42.38,33.44,60.75,40.41,31.58,912.56,525.11
2024-07-01T14:50:00,9.79,8.85,996.21,43.97,30.46,2.99,2.99,532.4211,0.2404,36.4583,80.54,42.50,33.96,61.68,40.45,31.61,898.88,517.36
2024-07-01T15:00:00,11.88,10.75,996.00,43.99,30.48,2.91,2.91,540.7714,0.2442,36.4833,79.65,42.04,32.86,59.68,40.47,31.63,890.09,512.44
2024-07-01T15:10:00,17.25,15.61,995.85,44.03,30.50,2.91,2.91,549.6875,0.2483,36.4833,80.85,42.69,33.35,60.55,40.52,31.64,887.88,511.27
2024-07-01T15:20:00,18.98,17.17,995.88,44.10,30.49,2.82,2.82,558.3557,0.2522,36.4667,78.42,41.40,32.75,59.47,40.59,31.63,882.02,507.87
2024-07-01T15:30:00,24.07,21.78,995.78,44.15,30.49,2.84,2.84,564.6312,0.2550,36.4167,79.99,42.23,33.51,60.84,40.65,31.63,875.33,504.08
2024-07-01T15:40:00,29.83,26.99,995.64,44.21,30.51,2.87,2.87,568.2950,0.2567,36.5667,79.86,42.17,33.74,61.25,40.70,31.65,867.47,499.64
2024-07-01T15:50:00,30.92,27.98,995.91,44.30,30.51,2.77,2.77,571.8955,0.2583,36.6250,76.49,40.39,33.83,61.43,40.78,31.66,853.07,491.23
2024-07-01T16:00:00,35.19,31.84,995.90,44.37,30.52,2.68,2.68,575.8748,0.2601,36.5417,78.32,41.35,32.87,59.68,40.87,31.66,839.26,483.29
2024-07-01T16:10:00,38.37,34.72,995.86,44.43,30.53,2.72,2.72,580.9865,0.2624,36.6583,79.62,42.04,33.23,60.31,40.92,31.66,832.41,479.38
2024-07-01T16:20:00,42.20,38.18,996.10,44.47,30.54,2.67,2.67,585.0219,0.2642,36.8365,78.01,41.18,34.08,61.89,40.95,31.69,816.33,470.03
2024-07-01T16:30:00,46.65,42.21,996.10,44.53,30.55,2.54,2.54,588.6596,0.2659,36.8571,77.42,40.87,32.97,59.86,41.01,31.68,818.57,471.33
2024-07-01T16:40:00,46.86,42.40,996.11,44.63,30.54,2.53,2.53,588.8346,0.2659,36.7358,77.88,41.12,32.55,59.10,41.11,31.67,814.99,469.25
2024-07-01T16:50:00,49.03,44.35,996.15,44.73,30.53,2.43,2.43,588.7036,0.2658,36.6321,78.17,41.27,33.31,60.50,41.20,31.66,811.40,467.14
2024-07-01T17:00:00,48.07,43.48,996.20,44.83,30.52,2.52,2.52,586.7210,0.2649,36.5794,79.97,42.21,33.48,60.80,41.31,31.64,809.11,465.78
2024-07-01T17:10:00,48.99,44.31,996.19,44.92,30.50,2.51,2.51,584.6649,0.2640,36.4722,79.60,42.01,33.79,61.37,41.40,31.63,810.12,466.34
2024-07-01T17:20:00,51.20,46.31,996.14,44.98,30.49,2.54,2.54,583.2090,0.2633,36.4722,76.49,40.37,32.94,59.83,41.46,31.62,797.09,458.85
2024-07-01T17:30:00,53.08,48.01,996.09,45.04,30.48,2.39,2.39,581.5145,0.2626,36.3853,79.37,41.89,32.97,59.88,41.51,31.61,798.98,459.94
2024-07-01T17:40:00,55.69,50.36,996.23,45.11,30.47,2.32,2.32,580.3832,0.2620,36.4128,76.32,40.28,32.50,59.03,41.57,31.60,796.31,458.33
2024-07-01T17:50:00,60.26,54.48,996.57,45.19,30.46,2.32,2.32,579.5196,0.2615,36.3727,77.77,41.03,33.95,61.69,41.64,31.59,790.47,454.80
2024-07-01T18:00:00,63.85,57.68,997.27,45.25,30.45,2.28,2.28,579.0438,0.2611,36.2727,78.62,41.45,33.80,61.46,41.70,31.59,785.27,451.48
2024-07-01T18:10:00,64.91,58.64,997.07,45.31,30.45,2.13,2.13,580.8606,0.2620,36.3604,77.09,40.65,32.63,59.33,41.75,31.59,784.32,451.01
2024-07-01T18:20:00,66.41,60.03,996.61,45.40,30.44,2.07,2.07,588.1869,0.2654,36.3571,77.87,41.07,33.09,60.13,41.81,31.58,770.65,443.34
2024-07-01T18:30:00,69.05,62.41,996.57,45.49,30.42,2.14,2.14,597.1185,0.2694,36.3717,78.02,41.15,33.07,60.09,41.87,31.58,763.53,439.24
2024-07-01T18:40:00,75.63,68.37,996.45,45.55,30.42,2.05,2.05,603.1809,0.2722,36.3363,78.37,41.34,32.48,59.01,41.93,31.57,758.83,436.58
2024-07-01T18:50:00,80.49,72.77,996.26,45.64,30.41,2.11,2.11,608.6655,0.2747,36.3246,77.67,40.98,33.78,61.38,42.00,31.56,757.61,435.95
2024-07-01T19:00:00,85.61,77.41,996.18,45.71,30.40,2.00,2.00,612.9324,0.2767,36.3565,77.09,40.67,32.43,58.92,42.07,31.56,752.56,433.07
2024-07-01T19:10:00,91.45,82.68,996.28,45.77,30.39,2.02,2.02,618.0909,0.2789,36.2696,75.78,39.98,32.64,59.30,42.14,31.55,754.26,433.99
2024-07-01T19:20:00,97.50,88.15,996.27,45.84,30.39,1.85,1.85,620.1239,0.2799,36.2586,76.49,40.35,32.51,59.07,42.18,31.55,747.07,429.85
2024-07-01T19:30:00,101.78,91.92,997.21,45.92,30.39,1.92,1.92,624.7811,0.2817,36.2564,76.61,40.38,33.31,60.59,42.26,31.55,747.95,429.95
2024-07-01T19:40:00,105.10,94.91,997.38,45.98,30.39,1.90,1.90,625.6292,0.2820,36.2564,77.25,40.71,31.48,57.27,42.33,31.54,743.38,427.26
2024-07-01T19:50:00,103.90,93.81,997.43,46.12,30.36,1.79,1.79,626.0038,0.2822,36.0342,77.35,40.75,33.42,60.81,42.46,31.51,729.60,419.27
2024-07-01T20:00:00,102.35,92.45,997.04,46.20,30.34,1.83,1.83,630.1485,0.2841,36.0085,77.81,41.01,32.53,59.16,42.52,31.50,727.05,417.94
2024-07-01T20:10:00,105.11,94.93,997.10,46.27,30.32,1.84,1.84,632.1105,0.2850,36.0000,78.10,41.16,33.33,60.63,42.57,31.49,718.84,413.18
2024-07-01T20:20:00,109.03,98.48,996.88,46.32,30.31,1.67,1.67,639.9437,0.2886,36.0000,76.82,40.49,32.58,59.25,42.62,31.48,715.31,411.23
2024-07-01T20:30:00,111.21,100.45,996.89,46.39,30.30,1.70,1.70,640.2767,0.2887,36.0000,77.93,41.08,32.57,59.22,42.68,31.47,714.87,410.95
2024-07-01T20:40:00,113.58,102.60,996.72,46.43,30.29,1.58,1.58,641.3443,0.2892,36.0000,77.99,41.11,32.05,58.27,42.71,31.45,704.77,405.20
2024-07-01T20:50:00,117.98,106.56,996.88,46.48,30.28,1.51,1.51,645.9919,0.2913,36.0000,78.39,41.32,33.45,60.83,42.75,31.45,693.88,398.86
2024-07-01T21:00:00,123.36,111.38,997.19,46.52,30.28,1.49,1.49,653.1852,0.2944,36.0000,77.85,41.02,32.62,59.34,42.79,31.45,690.86,397.01
2024-07-01T21:10:00,130.56,117.90,997.06,46.55,30.28,1.46,1.46,658.7414,0.2970,36.0000,78.27,41.24,32.60,59.30,42.82,31.45,688.63,395.77
2024-07-01T21:20:00,134.19,121.24,996.52,46.57,30.27,1.56,1.56,661.2447,0.2982,36.0000,76.13,40.14,32.07,58.31,42.84,31.44,688.47,395.88
2024-07-01T21:30:00,139.29,125.81,996.79,46.62,30.27,1.47,1.47,660.5440,0.2978,36.0000,77.48,40.84,32.10,58.38,42.89,31.43,689.91,396.60
2024-07-01T21:40:00,143.91,130.01,996.59,46.65,30.26,1.44,1.44,660.2700,0.2978,36.0000,77.62,40.92,33.08,60.15,42.92,31.43,684.42,393.52
2024-07-01T21:50:00,147.63,133.37,996.58,46.69,30.25,1.39,1.39,663.1615,0.2991,36.0000,76.67,40.42,31.73,57.70,42.95,31.42,689.48,396.42
2024-07-01T22:00:00,149.34,134.89,996.74,46.73,30.25,1.44,1.44,664.4477,0.2996,36.0000,77.15,40.66,31.76,57.77,43.00,31.42,685.74,394.20
2024-07-01T22:10:00,146.57,132.35,996.98,46.77,30.25,1.37,1.37,662.2620,0.2985,36.0000,76.97,40.56,32.58,59.27,43.03,31.41,673.83,387.26
2024-07-01T22:20:00,143.95,129.91,997.52,46.80,30.24,1.31,1.31,661.6340,0.2981,36.0000,78.47,41.33,32.73,59.57,43.05,31.41,668.65,384.06
2024-07-01T22:30:00,142.96,129.02,997.50,46.82,30.24,1.25,1.25,658.0154,0.2965,36.0000,76.40,40.24,32.37,58.92,43.08,31.40,670.61,385.20
2024-07-01T22:40:00,142.55,128.68,997.30,46.84,30.23,1.35,1.35,658.0072,0.2965,36.0000,75.48,39.76,32.15,58.51,43.11,31.39,675.70,388.19
2024-07-01T22:50:00,140.59,126.92,997.19,46.87,30.23,1.18,1.18,657.5404,0.2963,36.0000,79.13,41.69,32.95,59.96,43.12,31.39,677.49,389.25
2024-07-01T23:00:00,141.56,127.80,997.13,46.90,30.22,1.16,1.16,656.1468,0.2957,36.0000,76.85,40.48,32.71,59.52,43.15,31.38,671.81,386.00
2024-07-01T23:10:00,143.76,129.79,997.06,46.93,30.22,1.17,1.17,653.8951,0.2947,36.0000,76.95,40.54,31.93,58.09,43.17,31.38,661.63,380.18
2024-07-01T23:20:00,142.34,128.54,996.81,46.95,30.22,1.14,1.14,656.1300,0.2958,36.0000,76.65,40.39,31.54,57.37,43.21,31.38,660.77,379.78
2024-07-01T23:30:00,143.66,129.70,997.03,46.98,30.21,1.09,1.09,655.4626,0.2954,36.0000,75.84,39.96,32.81,59.69,43.24,31.38,658.96,378.65
2024-07-01T23:40:00,143.76,129.80,997.03,47.00,30.21,1.15,1.15,656.7798,0.2960,36.0000,77.37,40.76,32.43,58.99,43.25,31.38,656.04,376.97
2024-07-01T23:50:00,143.78,129.82,996.96,47.03,30.21,1.13,1.13,659.2805,0.2972,36.0000,75.53,39.80,31.78,57.82,43.28,31.37,648.85,372.86
2024-07-02T00:00:00,147.23,132.93,996.99,47.07,30.21,1.14,1.14,660.7607,0.2978,36.0000,75.60,39.83,32.06,58.33,43.30,31.37,655.43,376.63
2024-07-02T00:10:00,158.49,143.16,996.62,47.04,30.22,1.05,1.05,657.9343,0.2967,36.0000,68.86,36.30,29.59,53.80,43.32,31.37,651.70,374.64
2024-07-02T00:20:00,152.70,137.93,996.61,47.02,30.24,1.11,1.11,659.4083,0.2973,36.0000,76.90,40.53,31.74,57.72,43.34,31.37,643.27,369.82
2024-07-02T00:30:00,152.44,137.69,996.61,47.08,30.23,1.16,1.16,659.9571,0.2976,36.0000,77.46,40.83,31.80,57.83,43.37,31.37,645.68,371.20
2024-07-02T00:40:00,152.88,138.09,996.61,47.12,30.22,1.11,1.11,661.2179,0.2981,36.0000,74.20,39.11,32.01,58.22,43.38,31.37,647.84,372.42
2024-07-02T00:50:00,152.59,137.85,996.41,47.16,30.21,1.22,1.22,661.6548,0.2984,36.0000,75.53,39.82,31.79,57.80,43.41,31.37,643.41,369.94
2024-07-02T01:00:00,151.17,136.61,996.07,47.20,30.20,1.18,1.18,664.0559,0.2996,36.0000,76.05,40.10,30.93,56.22,43.43,31.36,647.51,372.41
2024-07-02T01:10:00,151.93,137.27,996.27,47.23,30.20,1.21,1.21,661.0452,0.2981,36.0000,74.69,39.38,32.20,58.55,43.47,31.36,647.13,372.12
