timestamp(UTC),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetBME280-HPA(hPa),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB_ug,NetPid_P1-PPB(ppm),NetPid_P1-TEMP(°C),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_NO2-NO2(ppb),NetADC_NO2-NO2_ug,NetCO2-HUM(%),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetCO2-CO2(ppm)
2024-07-01T04:15:00,253.54,229.11,997.82,50.09,30.72,3.64,3.64,614.6090,0.2772,37.0000,74.80,39.44,31.06,56.46,46.10,31.88,545.23,313.57
2024-07-01T04:20:00,252.87,228.50,997.90,50.05,30.74,3.68,3.68,615.4616,0.2776,37.0000,73.16,38.58,30.89,56.15,46.06,31.90,545.03,313.46
2024-07-01T04:25:00,254.06,229.59,997.91,50.00,30.77,3.85,3.85,615.9885,0.2779,37.0000,74.78,39.44,31.59,57.43,46.03,31.92,546.70,314.44
2024-07-01T04:30:00,253.72,229.30,997.90,49.95,30.79,3.70,3.70,616.3798,0.2781,37.0000,72.76,38.38,31.24,56.78,46.00,31.94,551.45,317.20
2024-07-01T04:35:00,254.74,230.25,997.85,49.91,30.80,3.74,3.74,616.5692,0.2782,37.0000,73.09,38.55,31.11,56.55,45.97,31.96,555.11,319.34
2024-07-01T04:40:00,252.95,228.64,997.90,49.87,30.83,3.45,3.45,616.2928,0.2781,37.0000,73.90,38.98,31.45,57.16,45.94,31.98,562.06,323.34
2024-07-01T04:45:00,249.78,225.78,997.95,49.83,30.84,3.84,3.84,615.9431,0.2779,37.0000,74.70,39.40,32.55,59.16,45.92,32.00,558.55,321.32
2024-07-01T04:50:00,250.38,226.33,997.92,49.79,30.86,3.57,3.57,615.6359,0.2778,37.0000,74.81,39.46,31.18,56.66,45.88,32.02,554.05,318.76
2024-07-01T04:55:00,252.53,228.30,997.87,49.77,30.88,3.51,3.51,615.5130,0.2778,37.0000,71.94,37.95,32.89,59.76,45.86,32.03,561.99,323.36
2024-07-01T05:00:00,248.12,224.33,997.84,49.75,30.89,3.62,3.62,615.6738,0.2779,37.0000,74.46,39.29,31.85,57.86,45.83,32.05,559.46,321.93
2024-07-01T05:05:00,246.91,223.24,997.85,49.73,30.90,3.29,3.29,615.9041,0.2780,37.0000,73.82,38.95,32.26,58.60,45.81,32.07,554.65,319.17
2024-07-01T05:10:00,249.10,225.22,997.90,49.72,30.91,3.53,3.53,616.1720,0.2781,37.0000,74.60,39.36,31.81,57.79,45.81,32.07,546.83,314.66
2024-07-01T05:15:00,252.74,228.50,997.93,49.73,30.91,3.41,3.41,616.4879,0.2782,37.0000,73.20,38.62,32.11,58.34,45.80,32.09,540.92,311.25
2024-07-01T05:20:00,248.58,224.73,997.99,49.72,30.91,3.64,3.64,616.5739,0.2783,37.0000,74.63,39.37,32.33,58.74,45.79,32.09,549.08,315.94
2024-07-01T05:25:00,244.70,221.22,998.02,49.73,30.92,3.53,3.53,616.8032,0.2784,37.0000,74.06,39.07,32.79,59.57,45.79,32.09,547.05,314.76
2024-07-01T05:30:00,246.11,222.51,998.01,49.70,30.93,3.43,3.43,616.9964,0.2785,37.0000,75.30,39.72,32.44,58.94,45.79,32.10,547.63,315.11
2024-07-01T05:35:00,245.34,221.79,998.12,49.69,30.94,3.61,3.61,617.2378,0.2785,37.0000,74.87,39.50,32.69,59.39,45.77,32.11,548.49,315.58
2024-07-01T05:40:00,246.94,223.25,998.11,49.67,30.95,3.57,3.57,617.3599,0.2786,37.0000,73.48,38.76,31.92,58.00,45.76,32.11,552.46,317.88
2024-07-01T05:45:00,246.10,222.49,998.08,49.68,30.94,3.43,3.43,617.4460,0.2787,37.0000,75.01,39.57,31.85,57.87,45.77,32.12,552.34,317.81
2024-07-01T05:50:00,245.51,221.95,998.11,49.68,30.95,3.63,3.63,617.5095,0.2787,37.0000,75.23,39.69,31.53,57.29,45.75,32.12,552.82,318.08
2024-07-01T05:55:00,244.98,221.46,998.14,49.70,30.95,3.43,3.43,617.6423,0.2787,37.0000,74.96,39.55,32.69,59.41,45.76,32.13,548.79,315.75
2024-07-01T06:00:00,241.32,218.16,998.13,49.69,30.95,3.57,3.57,617.7919,0.2788,37.0000,73.82,38.94,33.03,60.01,45.78,32.12,546.57,314.49
2024-07-01T06:05:00,242.94,219.63,998.13,49.70,30.95,3.50,3.50,618.0521,0.2789,37.0000,74.90,39.52,32.62,59.27,45.76,32.13,545.15,313.67
2024-07-01T06:10:00,244.13,220.72,998.04,49.72,30.95,3.70,3.70,617.6516,0.2788,37.0000,76.77,40.50,31.58,57.37,45.74,32.15,548.25,315.48
2024-07-01T06:15:00,240.32,217.30,998.01,49.66,30.97,3.42,3.42,617.2253,0.2786,37.0000,75.96,40.08,32.87,59.71,45.76,32.14,548.10,315.42
2024-07-01T06:20:00,241.68,218.53,998.03,49.67,30.97,3.39,3.39,617.4764,0.2787,37.0000,76.04,40.12,32.41,58.88,45.75,32.14,548.41,315.59
2024-07-01T06:25:00,240.52,217.48,998.02,49.66,30.97,3.56,3.56,617.4511,0.2787,37.0000,77.49,40.89,33.19,60.29,45.75,32.14,546.59,314.55
2024-07-01T06:30:00,235.84,213.24,998.07,49.66,30.97,3.73,3.73,617.5247,0.2787,37.0000,77.26,40.76,32.76,59.52,45.75,32.14,550.16,316.59
2024-07-01T06:35:00,205.46,185.74,998.08,48.30,30.92,3.91,3.91,616.9242,0.2784,37.0000,62.59,33.02,26.28,47.75,44.56,32.10,572.65,329.48
2024-07-01T06:40:00,115.67,104.48,998.07,45.10,30.67,4.72,4.72,610.7050,0.2754,37.0000,49.23,25.95,20.18,36.70,41.63,31.84,579.76,333.29
2024-07-01T06:45:00,26.31,23.73,998.05,42.90,30.25,4.96,4.96,606.3929,0.2731,36.0877,47.46,24.98,16.83,30.64,39.64,31.39,640.26,367.57
2024-07-01T06:50:00,-14.61,-13.16,998.00,41.17,29.91,4.93,4.93,598.7702,0.2693,36.0000,47.56,25.01,18.46,33.65,38.05,31.05,682.93,391.64
2024-07-01T06:55:00,-40.54,-36.49,998.02,39.22,29.60,4.88,4.88,588.5209,0.2644,35.9483,51.23,26.91,19.33,35.27,36.34,30.70,746.71,427.77
2024-07-01T07:00:00,-46.90,-42.18,998.05,38.02,29.39,5.20,5.20,581.9148,0.2613,35.2391,54.62,28.67,20.94,38.24,35.35,30.47,773.91,443.04
2024-07-01T07:05:00,-44.21,-39.73,998.09,37.01,29.14,4.86,4.86,573.5201,0.2573,35.0000,61.11,32.05,21.79,39.83,34.41,30.21,847.78,484.91
2024-07-01T07:10:00,-44.76,-40.20,998.09,36.36,28.98,5.04,5.04,566.9497,0.2542,35.0000,63.30,33.18,25.63,46.88,33.77,30.05,854.62,488.55
2024-07-01T07:15:00,-64.52,-57.93,998.11,37.42,28.90,4.99,4.99,555.4826,0.2490,35.0000,77.07,40.38,31.57,57.76,34.68,29.97,866.34,495.12
2024-07-01T07:20:00,-60.03,-53.89,998.17,38.65,28.85,5.09,5.09,552.4736,0.2476,35.0000,89.62,46.95,37.29,68.24,35.65,29.96,884.35,505.29
2024-07-01T07:25:00,-43.85,-39.37,998.13,39.79,28.85,5.15,5.15,564.1864,0.2529,35.0000,90.45,47.39,38.97,71.30,36.57,30.01,1032.53,590.00
2024-07-01T07:30:00,-26.61,-23.90,998.06,39.67,28.87,5.08,5.08,563.1446,0.2524,35.0000,90.06,47.19,36.43,66.64,36.44,30.05,1167.51,667.22
2024-07-01T07:35:00,-10.14,-9.10,998.07,40.14,28.92,5.10,5.10,564.7895,0.2532,35.0000,91.56,47.98,38.65,70.69,36.81,30.10,1244.45,711.28
2024-07-01T07:40:00,9.51,8.54,997.96,40.56,28.96,5.09,5.09,563.3941,0.2526,35.0000,91.44,47.93,38.07,69.62,37.17,30.15,1294.60,740.12
2024-07-01T07:45:00,18.71,16.81,997.92,40.84,28.99,5.26,5.26,564.2014,0.2530,35.0000,91.99,48.22,37.98,69.44,37.39,30.19,1328.01,759.33
2024-07-01T07:50:00,30.17,27.10,997.97,40.96,29.03,5.34,5.34,565.8282,0.2538,35.0000,90.10,47.24,36.90,67.47,37.51,30.22,1365.02,780.55
2024-07-01T07:55:00,37.55,33.75,997.90,41.28,29.06,5.39,5.39,566.0215,0.2539,35.0000,88.58,46.45,38.12,69.67,37.80,30.26,1350.05,772.15
2024-07-01T08:00:00,52.14,46.86,997.90,41.71,29.09,4.90,4.90,570.0371,0.2557,35.0000,92.19,48.35,39.06,71.39,38.14,30.30,1424.42,814.76
2024-07-01T08:05:00,63.45,57.03,997.87,41.66,29.12,5.04,5.04,576.0890,0.2585,35.0000,89.94,47.17,36.34,66.41,38.11,30.32,1505.33,861.13
2024-07-01T08:10:00,63.55,57.12,997.88,41.58,29.12,4.92,4.92,574.2347,0.2577,35.0000,87.61,45.95,35.44,64.77,38.05,30.32,1519.48,869.22
2024-07-01T08:15:00,67.49,60.66,997.86,41.49,29.12,5.03,5.03,574.6421,0.2578,35.0000,86.16,45.19,36.14,66.05,37.97,30.33,1571.07,898.75
2024-07-01T08:20:00,71.85,64.59,997.80,41.52,29.14,4.99,4.99,577.3392,0.2591,35.0000,83.36,43.73,35.54,64.95,37.99,30.34,1567.57,896.85
2024-07-01T08:25:00,73.80,66.34,997.80,41.46,29.13,4.82,4.82,579.2558,0.2599,35.0000,85.48,44.84,36.77,67.19,37.95,30.34,1622.07,928.04
2024-07-01T08:30:00,73.83,66.38,997.70,41.34,29.14,4.69,4.69,579.4856,0.2601,35.0000,85.92,45.08,35.83,65.47,37.82,30.35,1637.61,937.05
2024-07-01T08:35:00,74.64,67.11,997.68,41.28,29.17,4.75,4.75,578.5925,0.2597,35.0000,85.89,45.07,35.20,64.31,37.78,30.38,1651.69,945.20
2024-07-01T08:40:00,78.78,70.84,997.62,41.20,29.16,4.71,4.71,579.3027,0.2600,35.0000,85.84,45.04,34.50,63.02,37.70,30.38,1682.88,963.07
2024-07-01T08:45:00,81.78,73.54,997.63,41.22,29.15,4.34,4.34,580.9763,0.2608,35.0000,86.34,45.30,36.61,66.88,37.70,30.38,1687.98,965.96
2024-07-01T08:50:00,82.24,73.95,997.59,41.27,29.17,4.40,4.40,578.0240,0.2595,35.0000,83.99,44.07,34.58,63.17,37.77,30.38,1750.35,1001.74
2024-07-01T08:55:00,85.65,77.02,997.59,41.23,29.17,4.35,4.35,573.6553,0.2575,35.0000,83.64,43.89,34.64,63.28,37.75,30.38,1829.49,1047.06
2024-07-01T09:00:00,81.99,73.72,997.58,41.23,29.16,4.36,4.36,571.9720,0.2567,35.0000,83.69,43.91,32.90,60.10,37.71,30.38,1832.00,1048.44
2024-07-01T09:05:00,79.04,71.06,997.63,41.22,29.12,4.36,4.36,572.9909,0.2572,35.0000,81.34,42.68,33.72,61.61,37.69,30.35,1835.96,1050.55
2024-07-01T09:10:00,77.04,69.26,997.61,41.17,29.10,4.23,4.23,574.0457,0.2576,35.0000,83.94,44.03,33.48,61.17,37.65,30.32,1822.28,1042.65
2024-07-01T09:15:00,75.94,68.28,997.56,41.15,29.11,4.20,4.20,574.4672,0.2578,35.0000,83.43,43.77,33.71,61.59,37.66,30.31,1805.00,1032.85
2024-07-01T09:20:00,77.07,69.29,997.56,41.04,29.10,4.14,4.14,574.6575,0.2579,35.0000,83.17,43.63,35.16,64.25,37.52,30.33,1813.50,1037.68
2024-07-01T09:25:00,79.04,71.06,997.63,41.03,29.13,4.07,4.07,575.5107,0.2583,35.0000,81.34,42.67,34.66,63.33,37.54,30.34,1826.48,1045.14
2024-07-01T09:30:00,69.40,62.38,997.65,40.51,29.08,4.02,4.02,572.7960,0.2570,35.0000,80.29,42.12,32.48,59.35,37.11,30.28,1747.81,999.93
2024-07-01T09:35:00,57.01,51.23,997.69,40.21,29.02,4.23,4.23,568.5915,0.2551,35.0000,80.51,42.22,32.79,59.93,36.87,30.21,1653.60,945.81
2024-07-01T09:40:00,48.77,43.82,997.71,40.03,28.95,4.17,4.17,564.4077,0.2531,35.0000,84.39,44.24,33.82,61.84,36.72,30.13,1546.33,884.24
2024-07-01T09:45:00,42.50,38.18,997.64,40.02,28.89,3.83,3.83,562.8428,0.2524,35.0000,81.93,42.95,34.11,62.38,36.69,30.06,1480.26,846.34
2024-07-01T09:50:00,36.23,32.55,997.64,39.97,28.84,3.65,3.64,561.5962,0.2518,35.0000,84.00,44.03,34.81,63.66,36.66,30.01,1424.61,814.40
2024-07-01T09:55:00,31.99,28.73,997.70,39.93,28.81,3.81,3.81,560.7194,0.2514,35.0000,82.58,43.27,34.49,63.08,36.62,29.97,1368.95,782.46
2024-07-01T10:00:00,29.31,26.33,997.65,39.88,28.78,3.76,3.76,560.1744,0.2511,35.0000,85.35,44.73,34.42,62.96,36.58,29.94,1332.20,761.42
2024-07-01T10:05:00,34.34,30.83,997.56,39.85,28.74,3.82,3.82,559.8243,0.2510,35.0000,81.94,42.94,34.91,63.86,36.54,29.91,1296.75,741.13
2024-07-01T10:10:00,31.86,28.61,997.45,39.97,28.73,3.93,3.93,560.0427,0.2511,35.0000,84.10,44.07,36.31,66.42,36.65,29.89,1269.46,725.58
2024-07-01T10:15:00,32.09,28.82,997.31,39.69,28.71,3.74,3.74,558.5130,0.2504,35.0000,81.65,42.79,34.93,63.89,36.40,29.87,1239.21,708.33
2024-07-01T10:20:00,33.61,30.19,997.21,40.38,28.69,3.70,3.70,558.3310,0.2503,35.0000,89.54,46.93,36.06,65.95,37.00,29.85,1216.03,695.11
2024-07-01T10:25:00,52.70,47.34,997.07,41.36,28.70,3.60,3.60,556.4448,0.2495,35.0000,90.55,47.47,37.66,68.87,37.85,29.86,1352.73,773.39
2024-07-01T10:30:00,72.86,65.46,996.95,41.84,28.72,3.79,3.79,558.2556,0.2504,35.0000,90.12,47.25,38.56,70.50,38.23,29.91,1468.49,839.73
2024-07-01T10:35:00,87.69,78.81,996.93,41.95,28.78,3.67,3.67,563.7313,0.2529,35.0000,88.53,46.43,37.41,68.37,38.29,30.00,1550.25,886.69
2024-07-01T10:40:00,99.17,89.14,996.91,41.81,28.84,3.69,3.69,566.9714,0.2544,35.0000,86.70,45.48,36.43,66.57,38.19,30.04,1615.35,924.13
2024-07-01T10:45:00,108.70,97.73,996.80,41.64,28.88,3.74,3.74,568.8899,0.2553,35.0000,83.54,43.83,34.41,62.86,38.03,30.10,1645.06,941.32
2024-07-01T10:50:00,106.55,95.82,996.73,41.29,28.91,4.12,4.12,567.5754,0.2548,35.0000,82.00,43.03,33.21,60.66,37.72,30.12,1644.15,940.96
2024-07-01T10:55:00,109.51,98.50,996.47,41.99,28.92,4.84,4.84,550.5241,0.2472,35.0000,84.73,44.48,33.59,61.34,38.33,30.13,1639.13,938.37
2024-07-01T11:00:00,106.45,95.77,996.43,41.34,28.94,5.27,5.27,538.5454,0.2419,35.0000,80.64,42.33,31.96,58.36,37.80,30.14,1589.25,909.93
2024-07-01T11:05:00,100.30,90.24,996.41,40.53,28.96,6.22,6.22,537.1761,0.2413,35.0000,78.78,41.36,32.01,58.44,37.13,30.15,1598.63,915.38
2024-07-01T11:10:00,98.48,88.60,996.36,40.46,28.95,6.26,6.26,534.8477,0.2402,35.0000,77.97,40.93,32.40,59.15,37.04,30.15,1591.61,911.36
2024-07-01T11:15:00,84.62,76.13,996.29,40.34,28.92,5.91,5.91,537.3957,0.2413,35.0000,80.81,42.42,31.57,57.64,36.93,30.11,1499.25,858.44
2024-07-01T11:20:00,87.53,78.74,996.25,40.95,28.89,5.96,5.96,538.6823,0.2419,35.0000,83.54,43.85,34.84,63.61,37.44,30.09,1533.24,877.85
2024-07-01T11:25:00,81.76,73.56,996.22,41.03,28.91,5.96,5.96,537.0079,0.2412,35.0000,87.44,45.90,35.50,64.82,37.56,30.08,1527.76,874.81
2024-07-01T11:30:00,112.36,101.14,996.12,42.42,29.03,5.44,5.44,534.3380,0.2401,35.0000,93.01,48.86,40.33,73.60,38.85,30.18,1518.94,870.18
2024-07-01T11:35:00,127.48,114.89,995.91,41.92,29.33,5.17,5.17,534.9300,0.2407,35.0500,88.63,46.61,36.33,66.21,38.36,30.53,1531.43,878.41
2024-07-01T11:40:00,145.04,130.80,995.93,41.59,29.53,5.22,5.22,536.9003,0.2417,35.7500,84.82,44.63,36.04,65.64,38.07,30.75,1496.89,859.15
2024-07-01T11:45:00,155.18,140.07,995.62,41.38,29.71,5.20,5.20,538.2838,0.2425,36.0000,81.96,43.17,34.20,62.23,37.89,30.93,1487.52,854.53
2024-07-01T11:50:00,160.05,144.50,995.72,41.29,29.82,5.16,5.16,539.3258,0.2431,36.0000,79.14,41.70,35.06,63.78,37.84,31.04,1471.07,845.31
2024-07-01T11:55:00,157.91,142.59,995.87,41.24,29.92,4.86,4.86,541.0727,0.2439,36.0000,80.93,42.64,32.88,59.81,37.81,31.13,1458.63,838.31
2024-07-01T12:00:00,155.92,140.85,995.76,41.22,29.99,5.17,5.17,542.4607,0.2446,36.0000,78.69,41.48,33.32,60.60,37.82,31.19,1443.03,829.62
2024-07-01T12:05:00,150.79,136.24,995.75,41.23,30.05,4.89,4.89,543.9839,0.2454,36.0000,76.28,40.22,33.01,60.02,37.84,31.25,1425.60,819.77
2024-07-01T12:10:00,147.41,133.23,995.63,41.26,30.09,4.87,4.87,545.0165,0.2459,36.0000,77.84,41.05,33.18,60.30,37.89,31.28,1418.06,815.67
2024-07-01T12:15:00,142.08,128.41,995.66,41.31,30.13,4.50,4.50,546.8563,0.2467,36.0000,78.29,41.29,32.68,59.39,37.94,31.31,1404.28,807.80
2024-07-01T12:20:00,133.61,120.78,995.64,41.36,30.17,4.82,4.82,548.7643,0.2476,36.0000,78.09,41.19,32.90,59.78,38.01,31.33,1378.25,792.96
2024-07-01T12:25:00,131.66,119.04,995.55,41.42,30.20,4.74,4.74,550.0996,0.2483,36.0000,79.87,42.14,33.85,61.50,38.07,31.36,1367.44,786.88
2024-07-01T12:30:00,129.85,117.42,995.49,41.49,30.23,5.03,5.03,551.2676,0.2489,36.0000,82.17,43.36,33.20,60.31,38.14,31.40,1353.21,778.82
