Room,Value,Time,Type
3FAD,23.7,14:27 2023-12-16,t° C
3FAD,42.6,14:27 2023-12-16,RH %
3FAD,945.0,14:42 2023-12-16,CO2 ppm
3FAD,23.7,14:42 2023-12-16,t° C
3FAD,42.7,14:42 2023-12-16,RH %
3FAD,935.0,14:57 2023-12-16,CO2 ppm
3FAD,23.7,14:57 2023-12-16,t° C
3FAD,42.7,14:57 2023-12-16,RH %
3FAD,933.0,15:12 2023-12-16,CO2 ppm
3FAD,23.7,15:12 2023-12-16,t° C
3FAD,42.8,15:12 2023-12-16,RH %
3FAD,927.0,15:27 2023-12-16,CO2 ppm
3FAD,23.7,15:27 2023-12-16,t° C
3FAD,42.8,15:27 2023-12-16,RH %
3FAD,922.0,15:42 2023-12-16,CO2 ppm
3FAD,23.7,15:42 2023-12-16,t° C
3FAD,42.8,15:42 2023-12-16,RH %
3FAD,918.0,15:57 2023-12-16,CO2 ppm
3FAD,23.6,15:57 2023-12-16,t° C
3FAD,42.9,15:57 2023-12-16,RH %
3FAD,911.0,16:12 2023-12-16,CO2 ppm
3FAD,23.5,16:12 2023-12-16,t° C
3FAD,42.9,16:12 2023-12-16,RH %
3FAD,907.0,16:27 2023-12-16,CO2 ppm
3FAD,23.4,16:27 2023-12-16,t° C
3FAD,43.1,16:27 2023-12-16,RH %
3FAD,903.0,16:42 2023-12-16,CO2 ppm
3FAD,23.4,16:42 2023-12-16,t° C
3FAD,43.2,16:42 2023-12-16,RH %
3FAD,897.0,16:57 2023-12-16,CO2 ppm
3FAD,23.3,16:57 2023-12-16,t° C
3FAD,43.3,16:57 2023-12-16,RH %
3FAD,894.0,17:12 2023-12-16,CO2 ppm
3FAD,23.2,17:12 2023-12-16,t° C
3FAD,43.4,17:12 2023-12-16,RH %
3FAD,891.0,17:27 2023-12-16,CO2 ppm
3FAD,23.2,17:27 2023-12-16,t° C
3FAD,43.4,17:27 2023-12-16,RH %
3FAD,884.0,17:42 2023-12-16,CO2 ppm
3FAD,23.2,17:42 2023-12-16,t° C
3FAD,43.4,17:42 2023-12-16,RH %
3FAD,880.0,17:57 2023-12-16,CO2 ppm
3FAD,23.1,17:57 2023-12-16,t° C
3FAD,43.4,17:57 2023-12-16,RH %
3FAD,875.0,18:12 2023-12-16,CO2 ppm
3FAD,23.1,18:12 2023-12-16,t° C
3FAD,43.4,18:12 2023-12-16,RH %
3FAD,870.0,18:27 2023-12-16,CO2 ppm
3FAD,23.1,18:27 2023-12-16,t° C
3FAD,43.4,18:27 2023-12-16,RH %
3FAD,865.0,18:42 2023-12-16,CO2 ppm
3FAD,23.0,18:42 2023-12-16,t° C
3FAD,43.4,18:42 2023-12-16,RH %
3FAD,864.0,18:57 2023-12-16,CO2 ppm
3FAD,23.0,18:57 2023-12-16,t° C
3FAD,43.5,18:57 2023-12-16,RH %
3FAD,860.0,19:12 2023-12-16,CO2 ppm
3FAD,23.0,19:12 2023-12-16,t° C
3FAD,43.4,19:12 2023-12-16,RH %
3FAD,851.0,19:27 2023-12-16,CO2 ppm
3FAD,23.0,19:27 2023-12-16,t° C
3FAD,43.4,19:27 2023-12-16,RH %
3FAD,848.0,19:42 2023-12-16,CO2 ppm
3FAD,23.0,19:42 2023-12-16,t° C
3FAD,43.4,19:42 2023-12-16,RH %
3FAD,846.0,19:57 2023-12-16,CO2 ppm
3FAD,23.0,19:57 2023-12-16,t° C
3FAD,43.4,19:57 2023-12-16,RH %
3FAD,843.0,20:12 2023-12-16,CO2 ppm
3FAD,22.9,20:12 2023-12-16,t° C
3FAD,43.4,20:12 2023-12-16,RH %
3FAD,836.0,20:27 2023-12-16,CO2 ppm
3FAD,22.9,20:27 2023-12-16,t° C
3FAD,43.4,20:27 2023-12-16,RH %
3FAD,835.0,20:42 2023-12-16,CO2 ppm
3FAD,22.9,20:42 2023-12-16,t° C
3FAD,43.4,20:42 2023-12-16,RH %
3FAD,828.0,20:57 2023-12-16,CO2 ppm
3FAD,22.9,20:57 2023-12-16,t° C
3FAD,43.4,20:57 2023-12-16,RH %
3FAD,821.0,21:12 2023-12-16,CO2 ppm
3FAD,22.9,21:12 2023-12-16,t° C
3FAD,43.4,21:12 2023-12-16,RH %
3FAD,817.0,21:27 2023-12-16,CO2 ppm
3FAD,22.9,21:27 2023-12-16,t° C
3FAD,43.5,21:27 2023-12-16,RH %
3FAD,815.0,21:42 2023-12-16,CO2 ppm
3FAD,22.8,21:42 2023-12-16,t° C
3FAD,43.4,21:42 2023-12-16,RH %
3FAD,810.0,21:57 2023-12-16,CO2 ppm
3FAD,22.9,21:57 2023-12-16,t° C
3FAD,43.4,21:57 2023-12-16,RH %
3FAD,805.0,22:12 2023-12-16,CO2 ppm
3FAD,22.8,22:12 2023-12-16,t° C
3FAD,43.4,22:12 2023-12-16,RH %
3FAD,799.0,22:27 2023-12-16,CO2 ppm
3FAD,22.8,22:27 2023-12-16,t° C
3FAD,43.4,22:27 2023-12-16,RH %
3FAD,799.0,22:42 2023-12-16,CO2 ppm
3FAD,22.8,22:42 2023-12-16,t° C
3FAD,43.4,22:42 2023-12-16,RH %
3FAD,793.0,22:57 2023-12-16,CO2 ppm
3FAD,22.8,22:57 2023-12-16,t° C
3FAD,43.4,22:57 2023-12-16,RH %
3FAD,786.0,23:12 2023-12-16,CO2 ppm
3FAD,22.8,23:12 2023-12-16,t° C
3FAD,43.4,23:12 2023-12-16,RH %
3FAD,782.0,23:27 2023-12-16,CO2 ppm
3FAD,22.8,23:27 2023-12-16,t° C
3FAD,43.4,23:27 2023-12-16,RH %
3FAD,780.0,23:42 2023-12-16,CO2 ppm
3FAD,22.8,23:42 2023-12-16,t° C
3FAD,43.4,23:42 2023-12-16,RH %
3FAD,775.0,23:57 2023-12-16,CO2 ppm
3FAD,22.7,23:57 2023-12-16,t° C
3FAD,43.4,23:57 2023-12-16,RH %
3FAD,771.0,00:12 2023-12-17,CO2 ppm
3FAD,22.8,00:12 2023-12-17,t° C
3FAD,43.4,00:12 2023-12-17,RH %
3FAD,768.0,00:27 2023-12-17,CO2 ppm
3FAD,22.7,00:27 2023-12-17,t° C
3FAD,43.4,00:27 2023-12-17,RH %
3FAD,763.0,00:42 2023-12-17,CO2 ppm
3FAD,22.7,00:42 2023-12-17,t° C
3FAD,43.4,00:42 2023-12-17,RH %
3FAD,756.0,00:57 2023-12-17,CO2 ppm
3FAD,22.7,00:57 2023-12-17,t° C
3FAD,43.4,00:57 2023-12-17,RH %
3FAD,758.0,01:12 2023-12-17,CO2 ppm
3FAD,22.7,01:12 2023-12-17,t° C
3FAD,43.4,01:12 2023-12-17,RH %
3FAD,750.0,01:27 2023-12-17,CO2 ppm
3FAD,22.7,01:27 2023-12-17,t° C
3FAD,43.4,01:27 2023-12-17,RH %
3FAD,748.0,01:42 2023-12-17,CO2 ppm
3FAD,22.7,01:42 2023-12-17,t° C
3FAD,43.4,01:42 2023-12-17,RH %
3FAD,748.0,01:57 2023-12-17,CO2 ppm
3FAD,22.7,01:57 2023-12-17,t° C
3FAD,43.4,01:57 2023-12-17,RH %
3FAD,744.0,02:12 2023-12-17,CO2 ppm
3FAD,22.7,02:12 2023-12-17,t° C
3FAD,43.3,02:12 2023-12-17,RH %
3FAD,738.0,02:27 2023-12-17,CO2 ppm
3FAD,22.7,02:27 2023-12-17,t° C
3FAD,43.3,02:27 2023-12-17,RH %
3FAD,739.0,02:42 2023-12-17,CO2 ppm
3FAD,22.7,02:42 2023-12-17,t° C
3FAD,43.3,02:42 2023-12-17,RH %
3FAD,731.0,02:57 2023-12-17,CO2 ppm
3FAD,22.7,02:57 2023-12-17,t° C
3FAD,43.2,02:57 2023-12-17,RH %
3FAD,726.0,03:12 2023-12-17,CO2 ppm
3FAD,22.7,03:12 2023-12-17,t° C
3FAD,43.3,03:12 2023-12-17,RH %
3FAD,724.0,03:27 2023-12-17,CO2 ppm
3FAD,22.7,03:27 2023-12-17,t° C
3FAD,43.2,03:27 2023-12-17,RH %
3FAD,719.0,03:42 2023-12-17,CO2 ppm
3FAD,22.7,03:42 2023-12-17,t° C
3FAD,43.2,03:42 2023-12-17,RH %
3FAD,713.0,03:52 2023-12-17,CO2 ppm
3FAD,715.0,03:57 2023-12-17,CO2 ppm
3FAD,22.7,03:57 2023-12-17,t° C
3FAD,43.1,03:57 2023-12-17,RH %
3FAD,709.0,04:12 2023-12-17,CO2 ppm
3FAD,22.7,04:12 2023-12-17,t° C
3FAD,43.1,04:12 2023-12-17,RH %
3FAD,706.0,04:27 2023-12-17,CO2 ppm
3FAD,22.7,04:27 2023-12-17,t° C
3FAD,43.0,04:27 2023-12-17,RH %
3FAD,702.0,04:42 2023-12-17,CO2 ppm
3FAD,22.7,04:42 2023-12-17,t° C
3FAD,43.0,04:42 2023-12-17,RH %
3FAD,698.0,04:57 2023-12-17,CO2 ppm
3FAD,22.7,04:57 2023-12-17,t° C
3FAD,43.0,04:57 2023-12-17,RH %
3FAD,696.0,05:12 2023-12-17,CO2 ppm
3FAD,22.7,05:12 2023-12-17,t° C
3FAD,43.0,05:12 2023-12-17,RH %
3FAD,693.0,05:27 2023-12-17,CO2 ppm
3FAD,22.7,05:27 2023-12-17,t° C
3FAD,43.0,05:27 2023-12-17,RH %
3FAD,687.0,05:42 2023-12-17,CO2 ppm
3FAD,22.7,05:42 2023-12-17,t° C
3FAD,43.0,05:42 2023-12-17,RH %
3FAD,684.0,05:57 2023-12-17,CO2 ppm
3FAD,22.7,05:57 2023-12-17,t° C
3FAD,42.9,05:57 2023-12-17,RH %
3FAD,681.0,06:12 2023-12-17,CO2 ppm
3FAD,22.7,06:12 2023-12-17,t° C
3FAD,43.0,06:12 2023-12-17,RH %
3FAD,678.0,06:27 2023-12-17,CO2 ppm
3FAD,22.7,06:27 2023-12-17,t° C
3FAD,43.0,06:27 2023-12-17,RH %
3FAD,676.0,06:42 2023-12-17,CO2 ppm
3FAD,22.7,06:42 2023-12-17,t° C
3FAD,43.0,06:42 2023-12-17,RH %
3FAD,673.0,06:57 2023-12-17,CO2 ppm
3FAD,22.7,06:57 2023-12-17,t° C
3FAD,43.0,06:57 2023-12-17,RH %
3FAD,672.0,07:12 2023-12-17,CO2 ppm
3FAD,22.7,07:12 2023-12-17,t° C
3FAD,43.0,07:12 2023-12-17,RH %
3FAD,668.0,07:27 2023-12-17,CO2 ppm
3FAD,22.7,07:27 2023-12-17,t° C
3FAD,42.9,07:27 2023-12-17,RH %
3FAD,667.0,07:42 2023-12-17,CO2 ppm
3FAD,22.7,07:42 2023-12-17,t° C
3FAD,43.0,07:42 2023-12-17,RH %
3FAD,663.0,07:57 2023-12-17,CO2 ppm
3FAD,22.7,07:57 2023-12-17,t° C
3FAD,43.0,07:57 2023-12-17,RH %
3FAD,663.0,08:12 2023-12-17,CO2 ppm
3FAD,22.7,08:12 2023-12-17,t° C
3FAD,43.0,08:12 2023-12-17,RH %
3FAD,658.0,08:27 2023-12-17,CO2 ppm
3FAD,22.7,08:27 2023-12-17,t° C
3FAD,43.0,08:27 2023-12-17,RH %
3FAD,655.0,08:42 2023-12-17,CO2 ppm
3FAD,22.7,08:42 2023-12-17,t° C
3FAD,43.0,08:42 2023-12-17,RH %
3FAD,655.0,08:57 2023-12-17,CO2 ppm
3FAD,22.7,08:57 2023-12-17,t° C
3FAD,42.9,08:57 2023-12-17,RH %
3FAD,650.0,09:12 2023-12-17,CO2 ppm
3FAD,22.7,09:12 2023-12-17,t° C
3FAD,42.9,09:12 2023-12-17,RH %
3FAD,649.0,09:27 2023-12-17,CO2 ppm
3FAD,22.7,09:27 2023-12-17,t° C
3FAD,42.9,09:27 2023-12-17,RH %
3FAD,643.0,09:42 2023-12-17,CO2 ppm
3FAD,22.7,09:42 2023-12-17,t° C
3FAD,42.9,09:42 2023-12-17,RH %
3FAD,641.0,09:57 2023-12-17,CO2 ppm
3FAD,22.6,09:57 2023-12-17,t° C
3FAD,42.9,09:57 2023-12-17,RH %
3FAD,636.0,10:12 2023-12-17,CO2 ppm
3FAD,22.7,10:12 2023-12-17,t° C
3FAD,42.9,10:12 2023-12-17,RH %
3FAD,639.0,10:27 2023-12-17,CO2 ppm
3FAD,22.6,10:27 2023-12-17,t° C
3FAD,43.0,10:27 2023-12-17,RH %
3FAD,636.0,10:42 2023-12-17,CO2 ppm
3FAD,22.6,10:42 2023-12-17,t° C
3FAD,42.9,10:42 2023-12-17,RH %
3FAD,632.0,10:57 2023-12-17,CO2 ppm
3FAD,22.7,10:57 2023-12-17,t° C
3FAD,42.9,10:57 2023-12-17,RH %
3FAD,618.0,11:12 2023-12-17,CO2 ppm
3FAD,22.6,11:12 2023-12-17,t° C
3FAD,42.9,11:12 2023-12-17,RH %
3FAD,615.0,11:27 2023-12-17,CO2 ppm
3FAD,22.6,11:27 2023-12-17,t° C
3FAD,43.0,11:27 2023-12-17,RH %
3FAD,612.0,11:42 2023-12-17,CO2 ppm
3FAD,22.7,11:42 2023-12-17,t° C
3FAD,43.0,11:42 2023-12-17,RH %
3FAD,609.0,11:57 2023-12-17,CO2 ppm
3FAD,22.7,11:57 2023-12-17,t° C
3FAD,43.0,11:57 2023-12-17,RH %
3FAD,607.0,12:12 2023-12-17,CO2 ppm
3FAD,22.8,12:12 2023-12-17,t° C
3FAD,43.0,12:12 2023-12-17,RH %
3FAD,606.0,12:27 2023-12-17,CO2 ppm
3FAD,23.0,12:27 2023-12-17,t° C
3FAD,42.9,12:27 2023-12-17,RH %
3FAD,602.0,12:42 2023-12-17,CO2 ppm
3FAD,23.3,12:42 2023-12-17,t° C
3FAD,42.8,12:42 2023-12-17,RH %
3FAD,598.0,12:57 2023-12-17,CO2 ppm
3FAD,23.6,12:57 2023-12-17,t° C
3FAD,42.6,12:57 2023-12-17,RH %
3FAD,600.0,13:12 2023-12-17,CO2 ppm
3FAD,23.9,13:12 2023-12-17,t° C
3FAD,42.4,13:12 2023-12-17,RH %
3FAD,598.0,13:27 2023-12-17,CO2 ppm
3FAD,24.2,13:27 2023-12-17,t° C
3FAD,42.3,13:27 2023-12-17,RH %
3FAD,24.4,13:42 2023-12-17,t° C
3FAD,595.0,13:42 2023-12-17,CO2 ppm
3FAD,42.0,13:42 2023-12-17,RH %
3FAD,596.0,13:57 2023-12-17,CO2 ppm
3FAD,24.7,13:57 2023-12-17,t° C
3FAD,41.7,13:57 2023-12-17,RH %
3FAD,598.0,14:12 2023-12-17,CO2 ppm
3FAD,25.0,14:12 2023-12-17,t° C
3FAD,41.5,14:12 2023-12-17,RH %
3FAD,604.0,14:27 2023-12-17,CO2 ppm
3FAD,25.3,14:27 2023-12-17,t° C
3FAD,41.2,14:27 2023-12-17,RH %
3FAD,599.0,14:42 2023-12-17,CO2 ppm
3FAD,25.5,14:42 2023-12-17,t° C
3FAD,40.9,14:42 2023-12-17,RH %
3FAD,597.0,14:57 2023-12-17,CO2 ppm
3FAD,25.7,14:57 2023-12-17,t° C
3FAD,40.7,14:57 2023-12-17,RH %
3FAD,598.0,15:12 2023-12-17,CO2 ppm
3FAD,25.7,15:12 2023-12-17,t° C
3FAD,40.7,15:12 2023-12-17,RH %
3FAD,594.0,15:27 2023-12-17,CO2 ppm
3FAD,25.6,15:27 2023-12-17,t° C
3FAD,40.8,15:27 2023-12-17,RH %
3FAD,595.0,15:42 2023-12-17,CO2 ppm
3FAD,25.5,15:42 2023-12-17,t° C
3FAD,41.0,15:42 2023-12-17,RH %
3FAD,594.0,15:57 2023-12-17,CO2 ppm
3FAD,25.3,15:57 2023-12-17,t° C
3FAD,41.2,15:57 2023-12-17,RH %
3FAD,587.0,16:12 2023-12-17,CO2 ppm
3FAD,25.1,16:12 2023-12-17,t° C
3FAD,41.6,16:12 2023-12-17,RH %
3FAD,581.0,16:27 2023-12-17,CO2 ppm
3FAD,24.9,16:27 2023-12-17,t° C
3FAD,41.8,16:27 2023-12-17,RH %
3FAD,577.0,16:42 2023-12-17,CO2 ppm
3FAD,24.7,16:42 2023-12-17,t° C
3FAD,42.0,16:42 2023-12-17,RH %
3FAD,577.0,16:57 2023-12-17,CO2 ppm
3FAD,24.6,16:57 2023-12-17,t° C
3FAD,42.2,16:57 2023-12-17,RH %
3FAD,569.0,17:12 2023-12-17,CO2 ppm
3FAD,24.4,17:12 2023-12-17,t° C
3FAD,42.3,17:12 2023-12-17,RH %
3FAD,568.0,17:27 2023-12-17,CO2 ppm
3FAD,24.3,17:27 2023-12-17,t° C
3FAD,42.5,17:27 2023-12-17,RH %
3FAD,564.0,17:42 2023-12-17,CO2 ppm
3FAD,24.2,17:42 2023-12-17,t° C
3FAD,42.7,17:42 2023-12-17,RH %
3FAD,560.0,17:57 2023-12-17,CO2 ppm
3FAD,24.0,17:57 2023-12-17,t° C
3FAD,42.9,17:57 2023-12-17,RH %
3FAD,559.0,18:12 2023-12-17,CO2 ppm
3FAD,23.9,18:12 2023-12-17,t° C
3FAD,43.0,18:12 2023-12-17,RH %
3FAD,557.0,18:27 2023-12-17,CO2 ppm
3FAD,23.8,18:27 2023-12-17,t° C
3FAD,43.2,18:27 2023-12-17,RH %
3FAD,554.0,18:42 2023-12-17,CO2 ppm
3FAD,23.7,18:42 2023-12-17,t° C
3FAD,43.3,18:42 2023-12-17,RH %
3FAD,558.0,18:57 2023-12-17,CO2 ppm
3FAD,23.6,18:57 2023-12-17,t° C
3FAD,43.4,18:57 2023-12-17,RH %
3FAD,555.0,19:12 2023-12-17,CO2 ppm
3FAD,23.6,19:12 2023-12-17,t° C
3FAD,43.5,19:12 2023-12-17,RH %
3FAD,552.0,19:27 2023-12-17,CO2 ppm
3FAD,23.6,19:27 2023-12-17,t° C
3FAD,43.5,19:27 2023-12-17,RH %
3FAD,551.0,19:42 2023-12-17,CO2 ppm
3FAD,23.5,19:42 2023-12-17,t° C
3FAD,43.5,19:42 2023-12-17,RH %
3FAD,550.0,19:57 2023-12-17,CO2 ppm
3FAD,23.5,19:57 2023-12-17,t° C
3FAD,43.5,19:57 2023-12-17,RH %
3FAD,547.0,20:12 2023-12-17,CO2 ppm
3FAD,23.6,20:12 2023-12-17,t° C
3FAD,43.4,20:12 2023-12-17,RH %
3FAD,546.0,20:27 2023-12-17,CO2 ppm
3FAD,23.6,20:27 2023-12-17,t° C
3FAD,43.3,20:27 2023-12-17,RH %
3FAD,539.0,20:42 2023-12-17,CO2 ppm
3FAD,23.6,20:42 2023-12-17,t° C
3FAD,43.3,20:42 2023-12-17,RH %
3FAD,536.0,20:57 2023-12-17,CO2 ppm
3FAD,23.5,20:57 2023-12-17,t° C
3FAD,43.3,20:57 2023-12-17,RH %
3FAD,536.0,21:12 2023-12-17,CO2 ppm
3FAD,23.5,21:12 2023-12-17,t° C
3FAD,43.3,21:12 2023-12-17,RH %
3FAD,534.0,21:27 2023-12-17,CO2 ppm
3FAD,23.5,21:27 2023-12-17,t° C
3FAD,43.3,21:27 2023-12-17,RH %
3FAD,530.0,21:42 2023-12-17,CO2 ppm
3FAD,23.5,21:42 2023-12-17,t° C
3FAD,43.3,21:42 2023-12-17,RH %
3FAD,523.0,21:52 2023-12-17,CO2 ppm
3FAD,527.0,21:57 2023-12-17,CO2 ppm
3FAD,23.5,21:57 2023-12-17,t° C
3FAD,43.3,21:57 2023-12-17,RH %
3FAD,528.0,22:12 2023-12-17,CO2 ppm
3FAD,23.5,22:12 2023-12-17,t° C
3FAD,43.3,22:12 2023-12-17,RH %
3FAD,527.0,22:27 2023-12-17,CO2 ppm
3FAD,23.5,22:27 2023-12-17,t° C
3FAD,43.3,22:27 2023-12-17,RH %
3FAD,525.0,22:42 2023-12-17,CO2 ppm
3FAD,23.5,22:42 2023-12-17,t° C
3FAD,43.2,22:42 2023-12-17,RH %
3FAD,524.0,22:57 2023-12-17,CO2 ppm
3FAD,23.5,22:57 2023-12-17,t° C
3FAD,43.2,22:57 2023-12-17,RH %
3FAD,520.0,23:12 2023-12-17,CO2 ppm
3FAD,23.5,23:12 2023-12-17,t° C
3FAD,43.2,23:12 2023-12-17,RH %
3FAD,517.0,23:26 2023-12-17,CO2 ppm
3FAD,23.5,23:26 2023-12-17,t° C
3FAD,43.2,23:26 2023-12-17,RH %
3FAD,514.0,23:41 2023-12-17,CO2 ppm
3FAD,23.5,23:41 2023-12-17,t° C
3FAD,43.2,23:41 2023-12-17,RH %
3FAD,515.0,23:56 2023-12-17,CO2 ppm
3FAD,23.5,23:56 2023-12-17,t° C
3FAD,43.2,23:56 2023-12-17,RH %
3FAD,512.0,00:11 2023-12-18,CO2 ppm
3FAD,23.5,00:11 2023-12-18,t° C
3FAD,43.2,00:11 2023-12-18,RH %
3FAD,511.0,00:26 2023-12-18,CO2 ppm
3FAD,23.4,00:26 2023-12-18,t° C
3FAD,43.2,00:26 2023-12-18,RH %
3FAD,505.0,00:41 2023-12-18,CO2 ppm
3FAD,23.4,00:41 2023-12-18,t° C
3FAD,43.1,00:41 2023-12-18,RH %
3FAD,505.0,00:56 2023-12-18,CO2 ppm
3FAD,23.4,00:56 2023-12-18,t° C
3FAD,43.1,00:56 2023-12-18,RH %
3FAD,506.0,01:11 2023-12-18,CO2 ppm
3FAD,23.4,01:11 2023-12-18,t° C
3FAD,43.2,01:11 2023-12-18,RH %
3FAD,504.0,01:26 2023-12-18,CO2 ppm
3FAD,23.4,01:26 2023-12-18,t° C
3FAD,43.2,01:26 2023-12-18,RH %
3FAD,496.0,01:41 2023-12-18,CO2 ppm
3FAD,23.4,01:41 2023-12-18,t° C
3FAD,43.2,01:41 2023-12-18,RH %
3FAD,493.0,01:56 2023-12-18,CO2 ppm
3FAD,23.4,01:56 2023-12-18,t° C
3FAD,43.2,01:56 2023-12-18,RH %
3FAD,488.0,02:11 2023-12-18,CO2 ppm
3FAD,23.3,02:11 2023-12-18,t° C
3FAD,43.2,02:11 2023-12-18,RH %
3FAD,487.0,02:26 2023-12-18,CO2 ppm
3FAD,23.4,02:26 2023-12-18,t° C
3FAD,43.2,02:26 2023-12-18,RH %
3FAD,486.0,02:41 2023-12-18,CO2 ppm
3FAD,23.3,02:41 2023-12-18,t° C
3FAD,43.2,02:41 2023-12-18,RH %
3FAD,483.0,02:56 2023-12-18,CO2 ppm
3FAD,23.3,02:56 2023-12-18,t° C
3FAD,43.1,02:56 2023-12-18,RH %
3FAD,484.0,03:11 2023-12-18,CO2 ppm
3FAD,23.3,03:11 2023-12-18,t° C
3FAD,43.2,03:11 2023-12-18,RH %
3FAD,482.0,03:26 2023-12-18,CO2 ppm
3FAD,23.3,03:26 2023-12-18,t° C
3FAD,43.2,03:26 2023-12-18,RH %
3FAD,477.0,03:41 2023-12-18,CO2 ppm
3FAD,23.3,03:41 2023-12-18,t° C
3FAD,43.2,03:41 2023-12-18,RH %
3FAD,472.0,03:56 2023-12-18,CO2 ppm
3FAD,23.3,03:56 2023-12-18,t° C
3FAD,43.2,03:56 2023-12-18,RH %
3FAD,472.0,04:11 2023-12-18,CO2 ppm
3FAD,23.3,04:11 2023-12-18,t° C
3FAD,43.1,04:11 2023-12-18,RH %
3FAD,43.2,05:26 2023-12-18,RH %
3FAD,463.0,05:26 2023-12-18,CO2 ppm
3FAD,23.3,05:26 2023-12-18,t° C
3FAD,43.1,05:41 2023-12-18,RH %
3FAD,23.3,05:41 2023-12-18,t° C
3FAD,463.0,05:41 2023-12-18,CO2 ppm
3FAD,463.0,05:56 2023-12-18,CO2 ppm
3FAD,43.1,05:56 2023-12-18,RH %
3FAD,23.3,05:56 2023-12-18,t° C
3FAD,43.1,06:11 2023-12-18,RH %
3FAD,458.0,06:11 2023-12-18,CO2 ppm
3FAD,23.3,06:11 2023-12-18,t° C
3FAD,23.3,06:26 2023-12-18,t° C
3FAD,43.1,06:26 2023-12-18,RH %
3FAD,460.0,06:26 2023-12-18,CO2 ppm
3FAD,23.3,06:41 2023-12-18,t° C
3FAD,455.0,06:41 2023-12-18,CO2 ppm
3FAD,43.1,06:41 2023-12-18,RH %
3FAD,457.0,06:56 2023-12-18,CO2 ppm
3FAD,23.3,06:56 2023-12-18,t° C
3FAD,43.0,06:56 2023-12-18,RH %
3FAD,454.0,07:11 2023-12-18,CO2 ppm
3FAD,23.3,07:11 2023-12-18,t° C
3FAD,43.1,07:11 2023-12-18,RH %
3FAD,43.0,07:26 2023-12-18,RH %
3FAD,454.0,07:26 2023-12-18,CO2 ppm
3FAD,23.3,07:26 2023-12-18,t° C
3FAD,454.0,07:41 2023-12-18,CO2 ppm
3FAD,23.3,07:41 2023-12-18,t° C
3FAD,43.0,07:41 2023-12-18,RH %
3FAD,43.0,07:56 2023-12-18,RH %
3FAD,23.3,07:56 2023-12-18,t° C
3FAD,454.0,07:56 2023-12-18,CO2 ppm
3FAD,23.2,08:11 2023-12-18,t° C
3FAD,453.0,08:11 2023-12-18,CO2 ppm
3FAD,43.1,08:11 2023-12-18,RH %
3FAD,446.0,08:26 2023-12-18,CO2 ppm
3FAD,23.1,08:26 2023-12-18,t° C
3FAD,43.1,08:26 2023-12-18,RH %
3FAD,444.0,08:41 2023-12-18,CO2 ppm
3FAD,23.1,08:41 2023-12-18,t° C
3FAD,43.1,08:41 2023-12-18,RH %
3FAD,23.2,08:56 2023-12-18,t° C
3FAD,441.0,08:56 2023-12-18,CO2 ppm
3FAD,43.1,08:56 2023-12-18,RH %
3FAD,43.1,09:11 2023-12-18,RH %
3FAD,23.1,09:11 2023-12-18,t° C
3FAD,442.0,09:11 2023-12-18,CO2 ppm
3FAD,452.0,09:26 2023-12-18,CO2 ppm
3FAD,43.1,09:26 2023-12-18,RH %
3FAD,23.1,09:26 2023-12-18,t° C
3FAD,458.0,09:41 2023-12-18,CO2 ppm
3FAD,23.1,09:41 2023-12-18,t° C
3FAD,43.1,09:41 2023-12-18,RH %
3FAD,23.1,09:56 2023-12-18,t° C
3FAD,42.8,09:56 2023-12-18,RH %
3FAD,455.0,09:56 2023-12-18,CO2 ppm
3FAD,40.1,10:11 2023-12-18,RH %
3FAD,22.7,10:11 2023-12-18,t° C
3FAD,435.0,10:11 2023-12-18,CO2 ppm
3FAD,444.0,10:26 2023-12-18,CO2 ppm
3FAD,40.8,10:26 2023-12-18,RH %
3FAD,22.9,10:26 2023-12-18,t° C
3FAD,23.1,10:41 2023-12-18,t° C
3FAD,41.1,10:41 2023-12-18,RH %
3FAD,450.0,10:41 2023-12-18,CO2 ppm
3FAD,23.3,10:56 2023-12-18,t° C
3FAD,41.3,10:56 2023-12-18,RH %
3FAD,447.0,10:56 2023-12-18,CO2 ppm
3FAD,477.0,11:11 2023-12-18,CO2 ppm
3FAD,23.1,11:11 2023-12-18,t° C
3FAD,39.7,11:11 2023-12-18,RH %
3FAD,40.9,11:26 2023-12-18,RH %
3FAD,540.0,11:26 2023-12-18,CO2 ppm
3FAD,23.3,11:26 2023-12-18,t° C
3FAD,623.0,11:41 2023-12-18,CO2 ppm
3FAD,23.7,11:41 2023-12-18,t° C
3FAD,41.4,11:41 2023-12-18,RH %
3FAD,705.0,11:56 2023-12-18,CO2 ppm
3FAD,24.0,11:56 2023-12-18,t° C
3FAD,41.6,11:56 2023-12-18,RH %
3FAD,767.0,12:11 2023-12-18,CO2 ppm
3FAD,24.4,12:11 2023-12-18,t° C
3FAD,41.3,12:11 2023-12-18,RH %
3FAD,784.0,12:26 2023-12-18,CO2 ppm
3FAD,24.6,12:26 2023-12-18,t° C
3FAD,41.5,12:26 2023-12-18,RH %
3FAD,41.5,12:41 2023-12-18,RH %
3FAD,831.0,12:41 2023-12-18,CO2 ppm
3FAD,24.9,12:41 2023-12-18,t° C
3FAD,875.0,12:56 2023-12-18,CO2 ppm
3FAD,41.9,12:56 2023-12-18,RH %
3FAD,25.1,12:56 2023-12-18,t° C
3FAD,41.6,13:11 2023-12-18,RH %
3FAD,926.0,13:11 2023-12-18,CO2 ppm
