Room,Value,Time,Type
3F06,1479.0,16:05 2023-12-06,CO2 ppm
3F06,22.6,16:05 2023-12-06,t° C
3F06,41.3,16:05 2023-12-06,RH %
3F06,1374.0,16:20 2023-12-06,CO2 ppm
3F06,22.1,16:20 2023-12-06,t° C
3F06,36.4,16:20 2023-12-06,RH %
3F06,888.0,16:35 2023-12-06,CO2 ppm
3F06,22.0,16:35 2023-12-06,t° C
3F06,37.7,16:35 2023-12-06,RH %
3F06,932.0,16:50 2023-12-06,CO2 ppm
3F06,22.1,16:50 2023-12-06,t° C
3F06,38.7,16:50 2023-12-06,RH %
3F06,1003.0,17:05 2023-12-06,CO2 ppm
3F06,22.2,17:05 2023-12-06,t° C
3F06,39.1,17:05 2023-12-06,RH %
3F06,1061.0,17:20 2023-12-06,CO2 ppm
3F06,22.3,17:20 2023-12-06,t° C
3F06,39.4,17:20 2023-12-06,RH %
3F06,1120.0,17:35 2023-12-06,CO2 ppm
3F06,22.4,17:35 2023-12-06,t° C
3F06,39.6,17:35 2023-12-06,RH %
3F06,1178.0,17:50 2023-12-06,CO2 ppm
3F06,22.4,17:50 2023-12-06,t° C
3F06,39.8,17:50 2023-12-06,RH %
3F06,1223.0,18:05 2023-12-06,CO2 ppm
3F06,22.4,18:05 2023-12-06,t° C
3F06,39.9,18:05 2023-12-06,RH %
3F06,1260.0,18:20 2023-12-06,CO2 ppm
3F06,22.4,18:20 2023-12-06,t° C
3F06,40.0,18:20 2023-12-06,RH %
3F06,1317.0,18:35 2023-12-06,CO2 ppm
3F06,22.4,18:35 2023-12-06,t° C
3F06,40.3,18:35 2023-12-06,RH %
3F06,1386.0,18:50 2023-12-06,CO2 ppm
3F06,22.4,18:50 2023-12-06,t° C
3F06,40.5,18:50 2023-12-06,RH %
3F06,1375.0,19:05 2023-12-06,CO2 ppm
3F06,22.3,19:05 2023-12-06,t° C
3F06,39.2,19:05 2023-12-06,RH %
3F06,1195.0,19:20 2023-12-06,CO2 ppm
3F06,22.1,19:20 2023-12-06,t° C
3F06,44.9,19:20 2023-12-06,RH %
3F06,1215.0,19:35 2023-12-06,CO2 ppm
3F06,22.2,19:35 2023-12-06,t° C
3F06,44.2,19:35 2023-12-06,RH %
3F06,1217.0,19:50 2023-12-06,CO2 ppm
3F06,22.1,19:50 2023-12-06,t° C
3F06,43.7,19:50 2023-12-06,RH %
3F06,22.1,20:05 2023-12-06,t° C
3F06,1214.0,20:05 2023-12-06,CO2 ppm
3F06,43.4,20:05 2023-12-06,RH %
3F06,22.1,20:20 2023-12-06,t° C
3F06,1207.0,20:20 2023-12-06,CO2 ppm
3F06,43.0,20:20 2023-12-06,RH %
3F06,1207.0,20:20 2023-12-06,CO2 ppm
3F06,22.1,20:20 2023-12-06,t° C
3F06,43.0,20:20 2023-12-06,RH %
3F06,1208.0,20:35 2023-12-06,CO2 ppm
3F06,22.1,20:35 2023-12-06,t° C
3F06,42.8,20:35 2023-12-06,RH %
3F06,1209.0,20:50 2023-12-06,CO2 ppm
3F06,22.1,20:50 2023-12-06,t° C
3F06,42.7,20:50 2023-12-06,RH %
3F06,1205.0,21:05 2023-12-06,CO2 ppm
3F06,22.1,21:05 2023-12-06,t° C
3F06,42.5,21:05 2023-12-06,RH %
3F06,1204.0,21:20 2023-12-06,CO2 ppm
3F06,22.1,21:20 2023-12-06,t° C
3F06,42.5,21:20 2023-12-06,RH %
3F06,1203.0,21:35 2023-12-06,CO2 ppm
3F06,22.1,21:35 2023-12-06,t° C
3F06,42.4,21:35 2023-12-06,RH %
3F06,1200.0,21:50 2023-12-06,CO2 ppm
3F06,22.1,21:50 2023-12-06,t° C
3F06,42.2,21:50 2023-12-06,RH %
3F06,22.1,22:05 2023-12-06,t° C
3F06,1196.0,22:05 2023-12-06,CO2 ppm
3F06,42.1,22:05 2023-12-06,RH %
3F06,42.1,22:20 2023-12-06,RH %
3F06,22.0,22:20 2023-12-06,t° C
3F06,1198.0,22:20 2023-12-06,CO2 ppm
3F06,1192.0,22:35 2023-12-06,CO2 ppm
3F06,22.0,22:35 2023-12-06,t° C
3F06,42.0,22:35 2023-12-06,RH %
3F06,1192.0,22:35 2023-12-06,CO2 ppm
3F06,22.0,22:35 2023-12-06,t° C
3F06,42.0,22:35 2023-12-06,RH %
3F06,42.0,22:50 2023-12-06,RH %
3F06,22.0,22:50 2023-12-06,t° C
3F06,1192.0,22:50 2023-12-06,CO2 ppm
3F06,1188.0,23:05 2023-12-06,CO2 ppm
3F06,22.1,23:05 2023-12-06,t° C
3F06,41.9,23:05 2023-12-06,RH %
3F06,1186.0,23:20 2023-12-06,CO2 ppm
3F06,22.0,23:20 2023-12-06,t° C
3F06,41.8,23:20 2023-12-06,RH %
3F06,41.8,23:35 2023-12-06,RH %
3F06,1184.0,23:35 2023-12-06,CO2 ppm
3F06,22.0,23:35 2023-12-06,t° C
3F06,1184.0,23:35 2023-12-06,CO2 ppm
3F06,22.0,23:35 2023-12-06,t° C
3F06,41.8,23:35 2023-12-06,RH %
3F06,1178.0,23:50 2023-12-06,CO2 ppm
3F06,22.0,23:50 2023-12-06,t° C
3F06,41.8,23:50 2023-12-06,RH %
3F06,41.8,00:05 2023-12-07,RH %
3F06,22.0,00:05 2023-12-07,t° C
3F06,1176.0,00:05 2023-12-07,CO2 ppm
3F06,1173.0,00:20 2023-12-07,CO2 ppm
3F06,22.0,00:20 2023-12-07,t° C
3F06,41.7,00:20 2023-12-07,RH %
3F06,1168.0,00:35 2023-12-07,CO2 ppm
3F06,22.0,00:35 2023-12-07,t° C
3F06,41.6,00:35 2023-12-07,RH %
3F06,22.0,00:50 2023-12-07,t° C
3F06,1166.0,00:50 2023-12-07,CO2 ppm
3F06,41.7,00:50 2023-12-07,RH %
3F06,1159.0,01:05 2023-12-07,CO2 ppm
3F06,22.0,01:05 2023-12-07,t° C
3F06,41.7,01:05 2023-12-07,RH %
3F06,1159.0,01:20 2023-12-07,CO2 ppm
3F06,22.0,01:20 2023-12-07,t° C
3F06,41.7,01:20 2023-12-07,RH %
3F06,1148.0,01:35 2023-12-07,CO2 ppm
3F06,22.0,01:35 2023-12-07,t° C
3F06,41.6,01:35 2023-12-07,RH %
3F06,21.9,01:50 2023-12-07,t° C
3F06,1145.0,01:50 2023-12-07,CO2 ppm
3F06,41.6,01:50 2023-12-07,RH %
3F06,1139.0,02:05 2023-12-07,CO2 ppm
3F06,21.9,02:05 2023-12-07,t° C
3F06,41.6,02:05 2023-12-07,RH %
3F06,1133.0,02:20 2023-12-07,CO2 ppm
3F06,21.9,02:20 2023-12-07,t° C
3F06,41.6,02:20 2023-12-07,RH %
3F06,1129.0,02:35 2023-12-07,CO2 ppm
3F06,21.9,02:35 2023-12-07,t° C
3F06,41.6,02:35 2023-12-07,RH %
3F06,1120.0,02:50 2023-12-07,CO2 ppm
3F06,21.9,02:50 2023-12-07,t° C
3F06,41.5,02:50 2023-12-07,RH %
3F06,1119.0,03:05 2023-12-07,CO2 ppm
3F06,21.9,03:05 2023-12-07,t° C
3F06,41.6,03:05 2023-12-07,RH %
3F06,1114.0,03:20 2023-12-07,CO2 ppm
3F06,21.9,03:20 2023-12-07,t° C
3F06,41.6,03:20 2023-12-07,RH %
3F06,1109.0,03:35 2023-12-07,CO2 ppm
3F06,21.9,03:35 2023-12-07,t° C
3F06,41.5,03:35 2023-12-07,RH %
3F06,1099.0,03:50 2023-12-07,CO2 ppm
3F06,21.9,03:50 2023-12-07,t° C
3F06,41.5,03:50 2023-12-07,RH %
3F06,1098.0,04:05 2023-12-07,CO2 ppm
3F06,21.9,04:05 2023-12-07,t° C
3F06,41.5,04:05 2023-12-07,RH %
3F06,1093.0,04:20 2023-12-07,CO2 ppm
3F06,21.9,04:20 2023-12-07,t° C
3F06,41.5,04:20 2023-12-07,RH %
3F06,1087.0,04:35 2023-12-07,CO2 ppm
3F06,21.9,04:35 2023-12-07,t° C
3F06,41.4,04:35 2023-12-07,RH %
3F06,1080.0,04:50 2023-12-07,CO2 ppm
3F06,21.9,04:50 2023-12-07,t° C
3F06,41.4,04:50 2023-12-07,RH %
3F06,1077.0,05:05 2023-12-07,CO2 ppm
3F06,21.9,05:05 2023-12-07,t° C
3F06,41.4,05:05 2023-12-07,RH %
3F06,1070.0,05:20 2023-12-07,CO2 ppm
3F06,21.9,05:20 2023-12-07,t° C
3F06,41.3,05:20 2023-12-07,RH %
3F06,1064.0,05:35 2023-12-07,CO2 ppm
3F06,21.9,05:35 2023-12-07,t° C
3F06,41.4,05:35 2023-12-07,RH %
3F06,1061.0,05:50 2023-12-07,CO2 ppm
3F06,21.9,05:50 2023-12-07,t° C
3F06,41.4,05:50 2023-12-07,RH %
3F06,1052.0,06:05 2023-12-07,CO2 ppm
3F06,21.9,06:05 2023-12-07,t° C
3F06,41.4,06:05 2023-12-07,RH %
3F06,1049.0,06:20 2023-12-07,CO2 ppm
3F06,21.9,06:20 2023-12-07,t° C
3F06,41.3,06:20 2023-12-07,RH %
3F06,1042.0,06:35 2023-12-07,CO2 ppm
3F06,21.9,06:35 2023-12-07,t° C
3F06,41.5,06:35 2023-12-07,RH %
3F06,1035.0,06:50 2023-12-07,CO2 ppm
3F06,21.8,06:50 2023-12-07,t° C
3F06,41.5,06:50 2023-12-07,RH %
3F06,1033.0,07:05 2023-12-07,CO2 ppm
3F06,21.9,07:05 2023-12-07,t° C
3F06,41.5,07:05 2023-12-07,RH %
3F06,1024.0,07:20 2023-12-07,CO2 ppm
3F06,21.9,07:20 2023-12-07,t° C
3F06,41.4,07:20 2023-12-07,RH %
3F06,41.4,07:35 2023-12-07,RH %
3F06,1016.0,07:35 2023-12-07,CO2 ppm
3F06,21.9,07:35 2023-12-07,t° C
3F06,1011.0,07:50 2023-12-07,CO2 ppm
3F06,41.4,07:50 2023-12-07,RH %
3F06,21.9,07:50 2023-12-07,t° C
3F06,1008.0,08:05 2023-12-07,CO2 ppm
3F06,21.9,08:05 2023-12-07,t° C
3F06,41.3,08:05 2023-12-07,RH %
3F06,1003.0,08:20 2023-12-07,CO2 ppm
3F06,21.8,08:20 2023-12-07,t° C
3F06,41.4,08:20 2023-12-07,RH %
3F06,998.0,08:35 2023-12-07,CO2 ppm
3F06,21.8,08:35 2023-12-07,t° C
3F06,41.4,08:35 2023-12-07,RH %
3F06,991.0,08:45 2023-12-07,CO2 ppm
3F06,993.0,08:50 2023-12-07,CO2 ppm
3F06,21.8,08:50 2023-12-07,t° C
3F06,41.4,08:50 2023-12-07,RH %
3F06,982.0,09:05 2023-12-07,CO2 ppm
3F06,21.9,09:05 2023-12-07,t° C
3F06,41.3,09:05 2023-12-07,RH %
3F06,975.0,09:20 2023-12-07,CO2 ppm
3F06,21.9,09:20 2023-12-07,t° C
3F06,41.3,09:20 2023-12-07,RH %
3F06,998.0,09:35 2023-12-07,CO2 ppm
3F06,22.0,09:35 2023-12-07,t° C
3F06,41.6,09:35 2023-12-07,RH %
3F06,1039.0,09:50 2023-12-07,CO2 ppm
3F06,22.0,09:50 2023-12-07,t° C
3F06,41.4,09:50 2023-12-07,RH %
3F06,770.0,09:55 2023-12-07,CO2 ppm
3F06,872.0,10:05 2023-12-07,CO2 ppm
3F06,22.0,10:05 2023-12-07,t° C
3F06,40.6,10:05 2023-12-07,RH %
3F06,869.0,10:20 2023-12-07,CO2 ppm
3F06,22.0,10:20 2023-12-07,t° C
3F06,40.7,10:20 2023-12-07,RH %
3F06,868.0,10:35 2023-12-07,CO2 ppm
3F06,22.0,10:35 2023-12-07,t° C
3F06,40.9,10:35 2023-12-07,RH %
3F06,880.0,10:50 2023-12-07,CO2 ppm
3F06,22.1,10:50 2023-12-07,t° C
3F06,41.3,10:50 2023-12-07,RH %
3F06,924.0,11:05 2023-12-07,CO2 ppm
3F06,22.2,11:05 2023-12-07,t° C
3F06,41.6,11:05 2023-12-07,RH %
3F06,972.0,11:20 2023-12-07,CO2 ppm
3F06,22.3,11:20 2023-12-07,t° C
3F06,42.1,11:20 2023-12-07,RH %
3F06,42.4,11:35 2023-12-07,RH %
3F06,1047.0,11:35 2023-12-07,CO2 ppm
3F06,22.4,11:35 2023-12-07,t° C
3F06,1141.0,11:50 2023-12-07,CO2 ppm
3F06,22.4,11:50 2023-12-07,t° C
3F06,42.7,11:50 2023-12-07,RH %
3F06,1229.0,12:05 2023-12-07,CO2 ppm
3F06,22.5,12:05 2023-12-07,t° C
3F06,43.2,12:05 2023-12-07,RH %
3F06,1319.0,12:20 2023-12-07,CO2 ppm
3F06,22.6,12:20 2023-12-07,t° C
3F06,43.2,12:20 2023-12-07,RH %
3F06,1424.0,12:35 2023-12-07,CO2 ppm
3F06,22.7,12:35 2023-12-07,t° C
3F06,43.7,12:35 2023-12-07,RH %
3F06,1574.0,12:50 2023-12-07,CO2 ppm
3F06,22.7,12:50 2023-12-07,t° C
3F06,43.9,12:50 2023-12-07,RH %
3F06,1471.0,13:05 2023-12-07,CO2 ppm
3F06,22.7,13:05 2023-12-07,t° C
3F06,43.0,13:05 2023-12-07,RH %
3F06,1512.0,13:20 2023-12-07,CO2 ppm
3F06,22.8,13:20 2023-12-07,t° C
3F06,43.0,13:20 2023-12-07,RH %
3F06,1492.0,13:35 2023-12-07,CO2 ppm
3F06,22.8,13:35 2023-12-07,t° C
3F06,42.7,13:35 2023-12-07,RH %
3F06,1587.0,13:50 2023-12-07,CO2 ppm
3F06,22.9,13:50 2023-12-07,t° C
3F06,43.4,13:50 2023-12-07,RH %
3F06,22.9,14:05 2023-12-07,t° C
3F06,1762.0,14:05 2023-12-07,CO2 ppm
3F06,43.2,14:05 2023-12-07,RH %
3F06,22.9,14:20 2023-12-07,t° C
3F06,1761.0,14:20 2023-12-07,CO2 ppm
3F06,44.2,14:20 2023-12-07,RH %
3F06,867.0,14:31 2023-12-07,CO2 ppm
3F06,38.1,14:36 2023-12-07,RH %
3F06,1183.0,14:36 2023-12-07,CO2 ppm
3F06,22.3,14:36 2023-12-07,t° C
3F06,22.5,14:51 2023-12-07,t° C
3F06,977.0,14:51 2023-12-07,CO2 ppm
3F06,39.8,14:51 2023-12-07,RH %
3F06,1139.0,15:06 2023-12-07,CO2 ppm
3F06,22.7,15:06 2023-12-07,t° C
3F06,41.1,15:06 2023-12-07,RH %
3F06,1337.0,15:21 2023-12-07,CO2 ppm
3F06,22.8,15:21 2023-12-07,t° C
3F06,42.1,15:21 2023-12-07,RH %
3F06,1538.0,15:36 2023-12-07,CO2 ppm
3F06,22.9,15:36 2023-12-07,t° C
3F06,42.8,15:36 2023-12-07,RH %
3F06,22.9,15:51 2023-12-07,t° C
3F06,1719.0,15:51 2023-12-07,CO2 ppm
3F06,36.4,15:51 2023-12-07,RH %
3F06,605.0,15:56 2023-12-07,CO2 ppm
3F06,805.0,16:06 2023-12-07,CO2 ppm
3F06,22.0,16:06 2023-12-07,t° C
3F06,35.8,16:06 2023-12-07,RH %
3F06,22.3,16:21 2023-12-07,t° C
3F06,780.0,16:21 2023-12-07,CO2 ppm
3F06,37.9,16:21 2023-12-07,RH %
3F06,966.0,16:36 2023-12-07,CO2 ppm
3F06,22.6,16:36 2023-12-07,t° C
3F06,39.0,16:36 2023-12-07,RH %
3F06,22.7,16:51 2023-12-07,t° C
3F06,1106.0,16:51 2023-12-07,CO2 ppm
3F06,39.8,16:51 2023-12-07,RH %
3F06,1264.0,17:06 2023-12-07,CO2 ppm
3F06,22.8,17:06 2023-12-07,t° C
3F06,37.9,17:06 2023-12-07,RH %
3F06,597.0,17:11 2023-12-07,CO2 ppm
3F06,22.0,17:21 2023-12-07,t° C
3F06,810.0,17:21 2023-12-07,CO2 ppm
3F06,35.7,17:21 2023-12-07,RH %
3F06,884.0,17:36 2023-12-07,CO2 ppm
3F06,22.3,17:36 2023-12-07,t° C
3F06,37.9,17:36 2023-12-07,RH %
3F06,1115.0,17:51 2023-12-07,CO2 ppm
3F06,22.6,17:51 2023-12-07,t° C
3F06,39.0,17:51 2023-12-07,RH %
3F06,1263.0,18:06 2023-12-07,CO2 ppm
3F06,22.9,18:06 2023-12-07,t° C
3F06,39.6,18:06 2023-12-07,RH %
3F06,1416.0,18:21 2023-12-07,CO2 ppm
3F06,23.0,18:21 2023-12-07,t° C
3F06,40.2,18:21 2023-12-07,RH %
3F06,1541.0,18:36 2023-12-07,CO2 ppm
3F06,23.0,18:36 2023-12-07,t° C
3F06,40.4,18:36 2023-12-07,RH %
3F06,1596.0,18:51 2023-12-07,CO2 ppm
3F06,22.9,18:51 2023-12-07,t° C
3F06,39.5,18:51 2023-12-07,RH %
3F06,1314.0,19:06 2023-12-07,CO2 ppm
3F06,22.5,19:06 2023-12-07,t° C
3F06,39.0,19:06 2023-12-07,RH %
3F06,1259.0,19:21 2023-12-07,CO2 ppm
3F06,22.3,19:21 2023-12-07,t° C
3F06,39.3,19:21 2023-12-07,RH %
3F06,1264.0,19:36 2023-12-07,CO2 ppm
3F06,22.2,19:36 2023-12-07,t° C
3F06,39.9,19:36 2023-12-07,RH %
3F06,40.0,19:51 2023-12-07,RH %
3F06,1287.0,19:51 2023-12-07,CO2 ppm
3F06,22.3,19:51 2023-12-07,t° C
3F06,1293.0,20:06 2023-12-07,CO2 ppm
3F06,22.4,20:06 2023-12-07,t° C
3F06,40.0,20:06 2023-12-07,RH %
3F06,1290.0,20:21 2023-12-07,CO2 ppm
3F06,22.4,20:21 2023-12-07,t° C
3F06,40.0,20:21 2023-12-07,RH %
3F06,1289.0,20:36 2023-12-07,CO2 ppm
3F06,22.4,20:36 2023-12-07,t° C
3F06,40.1,20:36 2023-12-07,RH %
3F06,1286.0,20:51 2023-12-07,CO2 ppm
3F06,22.4,20:51 2023-12-07,t° C
3F06,40.1,20:51 2023-12-07,RH %
3F06,1280.0,21:06 2023-12-07,CO2 ppm
3F06,22.4,21:06 2023-12-07,t° C
3F06,40.1,21:06 2023-12-07,RH %
3F06,1274.0,21:21 2023-12-07,CO2 ppm
3F06,22.4,21:21 2023-12-07,t° C
3F06,40.2,21:21 2023-12-07,RH %
3F06,1270.0,21:36 2023-12-07,CO2 ppm
3F06,22.4,21:36 2023-12-07,t° C
3F06,40.2,21:36 2023-12-07,RH %
3F06,1267.0,21:51 2023-12-07,CO2 ppm
3F06,22.4,21:51 2023-12-07,t° C
3F06,40.2,21:51 2023-12-07,RH %
3F06,1261.0,22:06 2023-12-07,CO2 ppm
3F06,22.4,22:06 2023-12-07,t° C
3F06,40.2,22:06 2023-12-07,RH %
3F06,1256.0,22:21 2023-12-07,CO2 ppm
3F06,22.4,22:21 2023-12-07,t° C
3F06,40.2,22:21 2023-12-07,RH %
3F06,1254.0,22:36 2023-12-07,CO2 ppm
3F06,22.4,22:36 2023-12-07,t° C
3F06,40.2,22:36 2023-12-07,RH %
3F06,1248.0,22:51 2023-12-07,CO2 ppm
3F06,22.3,22:51 2023-12-07,t° C
3F06,40.3,22:51 2023-12-07,RH %
3F06,1239.0,23:06 2023-12-07,CO2 ppm
3F06,22.3,23:06 2023-12-07,t° C
3F06,40.3,23:06 2023-12-07,RH %
3F06,1238.0,23:21 2023-12-07,CO2 ppm
3F06,22.3,23:21 2023-12-07,t° C
3F06,40.3,23:21 2023-12-07,RH %
3F06,1230.0,23:36 2023-12-07,CO2 ppm
3F06,22.3,23:36 2023-12-07,t° C
3F06,40.3,23:36 2023-12-07,RH %
3F06,1225.0,23:51 2023-12-07,CO2 ppm
3F06,22.3,23:51 2023-12-07,t° C
3F06,40.3,23:51 2023-12-07,RH %
3F06,40.3,00:06 2023-12-08,RH %
3F06,1216.0,00:06 2023-12-08,CO2 ppm
3F06,22.2,00:06 2023-12-08,t° C
3F06,22.2,00:21 2023-12-08,t° C
3F06,40.3,00:21 2023-12-08,RH %
3F06,1209.0,00:21 2023-12-08,CO2 ppm
3F06,1201.0,00:36 2023-12-08,CO2 ppm
3F06,22.2,00:36 2023-12-08,t° C
3F06,40.4,00:36 2023-12-08,RH %
3F06,1194.0,00:51 2023-12-08,CO2 ppm
3F06,22.3,00:51 2023-12-08,t° C
3F06,40.4,00:51 2023-12-08,RH %
3F06,1189.0,01:06 2023-12-08,CO2 ppm
3F06,22.2,01:06 2023-12-08,t° C
3F06,40.4,01:06 2023-12-08,RH %
3F06,1182.0,01:21 2023-12-08,CO2 ppm
3F06,22.2,01:21 2023-12-08,t° C
3F06,40.4,01:21 2023-12-08,RH %
3F06,1177.0,01:36 2023-12-08,CO2 ppm
3F06,22.2,01:36 2023-12-08,t° C
3F06,40.4,01:36 2023-12-08,RH %
3F06,1169.0,01:51 2023-12-08,CO2 ppm
3F06,22.2,01:51 2023-12-08,t° C
3F06,40.3,01:51 2023-12-08,RH %
3F06,1165.0,02:06 2023-12-08,CO2 ppm
3F06,22.2,02:06 2023-12-08,t° C
3F06,40.4,02:06 2023-12-08,RH %
3F06,1157.0,02:21 2023-12-08,CO2 ppm
3F06,22.2,02:21 2023-12-08,t° C
3F06,40.4,02:21 2023-12-08,RH %
3F06,1144.0,02:36 2023-12-08,CO2 ppm
3F06,22.2,02:36 2023-12-08,t° C
3F06,40.4,02:36 2023-12-08,RH %
3F06,1139.0,02:51 2023-12-08,CO2 ppm
3F06,22.2,02:51 2023-12-08,t° C
3F06,40.4,02:51 2023-12-08,RH %
3F06,1136.0,03:06 2023-12-08,CO2 ppm
3F06,22.1,03:06 2023-12-08,t° C
3F06,40.4,03:06 2023-12-08,RH %
3F06,1129.0,03:21 2023-12-08,CO2 ppm
3F06,22.1,03:21 2023-12-08,t° C
3F06,40.5,03:21 2023-12-08,RH %
3F06,1126.0,03:36 2023-12-08,CO2 ppm
3F06,22.1,03:36 2023-12-08,t° C
3F06,40.4,03:36 2023-12-08,RH %
3F06,1120.0,03:51 2023-12-08,CO2 ppm
3F06,22.1,03:51 2023-12-08,t° C
3F06,40.4,03:51 2023-12-08,RH %
3F06,1115.0,04:06 2023-12-08,CO2 ppm
3F06,22.1,04:06 2023-12-08,t° C
3F06,40.4,04:06 2023-12-08,RH %
3F06,1106.0,04:21 2023-12-08,CO2 ppm
3F06,22.1,04:21 2023-12-08,t° C
3F06,40.4,04:21 2023-12-08,RH %
3F06,1099.0,04:36 2023-12-08,CO2 ppm
3F06,22.1,04:36 2023-12-08,t° C
3F06,40.4,04:36 2023-12-08,RH %
3F06,1095.0,04:51 2023-12-08,CO2 ppm
3F06,22.1,04:51 2023-12-08,t° C
3F06,40.5,04:51 2023-12-08,RH %
3F06,1092.0,05:06 2023-12-08,CO2 ppm
3F06,22.1,05:06 2023-12-08,t° C
3F06,40.4,05:06 2023-12-08,RH %
3F06,1083.0,05:21 2023-12-08,CO2 ppm
3F06,22.1,05:21 2023-12-08,t° C
3F06,40.4,05:21 2023-12-08,RH %
3F06,1075.0,05:36 2023-12-08,CO2 ppm
3F06,22.1,05:36 2023-12-08,t° C
3F06,40.5,05:36 2023-12-08,RH %
3F06,1069.0,05:51 2023-12-08,CO2 ppm
3F06,22.1,05:51 2023-12-08,t° C
3F06,40.6,05:51 2023-12-08,RH %
3F06,1065.0,06:06 2023-12-08,CO2 ppm
3F06,22.1,06:06 2023-12-08,t° C
3F06,40.5,06:06 2023-12-08,RH %
3F06,1062.0,06:21 2023-12-08,CO2 ppm
3F06,22.0,06:21 2023-12-08,t° C
3F06,40.5,06:21 2023-12-08,RH %
3F06,1052.0,06:36 2023-12-08,CO2 ppm
3F06,22.0,06:36 2023-12-08,t° C
3F06,40.6,06:36 2023-12-08,RH %
3F06,1049.0,06:51 2023-12-08,CO2 ppm
3F06,22.0,06:51 2023-12-08,t° C
3F06,40.6,06:51 2023-12-08,RH %
3F06,1042.0,07:06 2023-12-08,CO2 ppm
3F06,22.0,07:06 2023-12-08,t° C
3F06,40.6,07:06 2023-12-08,RH %
3F06,1034.0,07:21 2023-12-08,CO2 ppm
3F06,22.0,07:21 2023-12-08,t° C
3F06,40.6,07:21 2023-12-08,RH %
3F06,1027.0,07:36 2023-12-08,CO2 ppm
3F06,22.0,07:36 2023-12-08,t° C
3F06,40.7,07:36 2023-12-08,RH %
3F06,1024.0,07:51 2023-12-08,CO2 ppm
3F06,22.0,07:51 2023-12-08,t° C
3F06,40.6,07:51 2023-12-08,RH %
3F06,1016.0,08:06 2023-12-08,CO2 ppm
3F06,22.0,08:06 2023-12-08,t° C
3F06,40.7,08:06 2023-12-08,RH %
3F06,1012.0,08:21 2023-12-08,CO2 ppm
3F06,22.0,08:21 2023-12-08,t° C
3F06,40.7,08:21 2023-12-08,RH %
3F06,1005.0,08:36 2023-12-08,CO2 ppm
3F06,22.0,08:36 2023-12-08,t° C
3F06,40.7,08:36 2023-12-08,RH %
3F06,998.0,08:51 2023-12-08,CO2 ppm
3F06,40.7,08:51 2023-12-08,RH %
3F06,21.9,08:51 2023-12-08,t° C
3F06,987.0,09:06 2023-12-08,CO2 ppm
3F06,21.9,09:06 2023-12-08,t° C
3F06,40.7,09:06 2023-12-08,RH %
3F06,982.0,09:21 2023-12-08,CO2 ppm
3F06,21.9,09:21 2023-12-08,t° C
3F06,40.7,09:21 2023-12-08,RH %
3F06,990.0,09:36 2023-12-08,CO2 ppm
3F06,22.0,09:36 2023-12-08,t° C
3F06,41.0,09:36 2023-12-08,RH %
3F06,1024.0,09:51 2023-12-08,CO2 ppm
3F06,22.0,09:51 2023-12-08,t° C
3F06,41.7,09:51 2023-12-08,RH %
3F06,1098.0,10:06 2023-12-08,CO2 ppm
3F06,22.1,10:06 2023-12-08,t° C
3F06,42.1,10:06 2023-12-08,RH %
3F06,1156.0,10:21 2023-12-08,CO2 ppm
3F06,22.2,10:21 2023-12-08,t° C
3F06,42.2,10:21 2023-12-08,RH %
3F06,42.3,10:36 2023-12-08,RH %
3F06,1189.0,10:36 2023-12-08,CO2 ppm
3F06,22.3,10:36 2023-12-08,t° C
3F06,1232.0,10:51 2023-12-08,CO2 ppm
3F06,22.4,10:51 2023-12-08,t° C
3F06,42.4,10:51 2023-12-08,RH %
3F06,22.4,11:06 2023-12-08,t° C
3F06,1270.0,11:06 2023-12-08,CO2 ppm
3F06,42.3,11:06 2023-12-08,RH %
3F06,1304.0,11:11 2023-12-08,CO2 ppm
3F06,1298.0,11:21 2023-12-08,CO2 ppm
3F06,22.5,11:21 2023-12-08,t° C
3F06,37.1,11:21 2023-12-08,RH %
3F06,502.0,11:26 2023-12-08,CO2 ppm
3F06,663.0,11:36 2023-12-08,CO2 ppm
3F06,20.5,11:36 2023-12-08,t° C
3F06,31.7,11:36 2023-12-08,RH %
3F06,518.0,11:51 2023-12-08,CO2 ppm
3F06,20.8,11:51 2023-12-08,t° C
3F06,35.0,11:51 2023-12-08,RH %
3F06,599.0,12:06 2023-12-08,CO2 ppm
3F06,21.2,12:06 2023-12-08,t° C
3F06,36.5,12:06 2023-12-08,RH %
3F06,650.0,12:21 2023-12-08,CO2 ppm
3F06,21.5,12:21 2023-12-08,t° C
3F06,37.4,12:21 2023-12-08,RH %
3F06,21.8,12:36 2023-12-08,t° C
3F06,701.0,12:36 2023-12-08,CO2 ppm
3F06,37.8,12:36 2023-12-08,RH %
3F06,741.0,12:51 2023-12-08,CO2 ppm
3F06,21.9,12:51 2023-12-08,t° C
3F06,38.1,12:51 2023-12-08,RH %
3F06,782.0,13:06 2023-12-08,CO2 ppm
3F06,22.1,13:06 2023-12-08,t° C
3F06,38.4,13:06 2023-12-08,RH %
3F06,827.0,13:21 2023-12-08,CO2 ppm
3F06,22.2,13:21 2023-12-08,t° C
3F06,38.4,13:21 2023-12-08,RH %
3F06,832.0,13:36 2023-12-08,CO2 ppm
3F06,22.3,13:36 2023-12-08,t° C
3F06,38.4,13:36 2023-12-08,RH %
3F06,832.0,13:51 2023-12-08,CO2 ppm
3F06,22.3,13:51 2023-12-08,t° C
