timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-15T01:43:45,42.40,603.02,26.88,1076.10,0.1823,414.7295,31.0000,278.61,245.31,0.62,0.62,100.51,51.64,47.76,25.62,1006.87,64.96,34.82
2024-02-15T01:43:50,42.45,602.46,26.90,1075.06,0.1823,414.7197,31.0000,289.78,255.16,0.59,0.59,67.38,34.62,47.83,25.63,1006.87,64.96,34.82
2024-02-15T01:43:55,42.67,602.66,26.89,1075.47,0.1822,414.6453,31.0000,337.33,297.01,0.58,0.58,80.75,41.49,47.98,25.61,1006.86,56.96,30.53
2024-02-15T01:44:00,42.78,602.55,26.89,1075.20,0.1826,415.3673,31.0000,286.99,252.70,0.54,0.54,68.00,34.94,47.45,25.63,1006.85,46.26,24.80
2024-02-15T01:44:05,42.82,602.70,26.88,1075.47,0.1826,415.3985,31.0000,286.99,252.70,0.53,0.53,74.38,38.22,47.47,25.63,1006.87,56.06,30.05
2024-02-15T01:44:10,42.46,602.77,26.88,1075.58,0.1824,415.0588,31.0000,292.57,257.62,0.51,0.51,54.63,28.07,47.70,25.63,1006.84,30.26,16.22
2024-02-15T01:44:15,42.33,602.73,26.89,1075.49,0.1823,414.7200,31.0000,281.38,247.77,0.47,0.47,73.74,37.89,47.94,25.64,1006.86,48.05,25.76
2024-02-15T01:44:20,42.61,603.20,26.86,1076.33,0.1822,414.5177,31.0000,309.34,272.39,0.49,0.49,80.75,41.49,47.95,25.63,1006.84,64.96,34.82
2024-02-15T01:44:25,42.82,603.12,26.89,1076.23,0.1824,414.9251,31.0000,284.20,250.24,0.51,0.51,60.99,31.34,47.81,25.63,1006.87,56.06,30.05
2024-02-15T01:44:30,42.75,602.53,26.88,1075.18,0.1824,414.9715,31.0000,284.20,250.24,0.54,0.54,60.99,31.34,47.56,25.63,1006.88,98.76,52.94
2024-02-15T01:44:35,42.75,602.96,26.89,1075.91,0.1825,415.1363,31.0000,306.55,269.93,0.58,0.58,80.75,41.49,47.63,25.63,1006.84,72.96,39.11
2024-02-15T01:44:40,42.53,602.85,26.88,1075.75,0.1822,414.5068,31.0000,300.97,265.01,0.58,0.58,80.75,41.49,47.90,25.63,1006.87,81.86,43.88
2024-02-15T01:44:45,42.67,603.21,26.88,1076.39,0.1821,414.3499,31.0000,292.58,257.62,0.57,0.57,74.38,38.22,47.78,25.63,1006.87,64.96,34.82
2024-02-15T01:44:50,42.79,603.08,26.89,1076.16,0.1822,414.4311,31.0000,278.60,245.31,0.57,0.57,61.64,31.67,47.74,25.63,1006.87,47.16,25.28
2024-02-15T01:44:55,42.65,603.29,26.89,1076.50,0.1824,415.0378,31.0000,281.39,247.77,0.59,0.59,54.63,28.07,47.44,25.63,1006.84,64.06,34.34
2024-02-15T01:45:00,42.62,603.07,26.88,1076.14,0.1823,414.7322,31.0000,298.17,262.54,0.63,0.63,67.38,34.62,47.82,25.63,1006.87,48.06,25.76
2024-02-15T01:45:05,42.56,603.08,26.89,1076.19,0.1822,414.6315,31.0000,331.72,292.08,0.54,0.54,93.50,48.04,48.09,25.62,1006.85,65.85,35.30
2024-02-15T01:45:10,42.90,603.65,26.89,1077.22,0.1822,414.6124,31.0000,295.38,260.08,0.49,0.49,67.38,34.62,48.12,25.63,1006.90,64.06,34.34
2024-02-15T01:45:15,43.00,603.97,26.86,1077.77,0.1822,414.6150,31.0000,298.17,262.54,0.52,0.52,54.63,28.07,47.99,25.63,1006.88,55.16,29.57
2024-02-15T01:45:20,42.95,604.12,26.88,1078.02,0.1822,414.4647,31.0000,286.99,252.70,0.59,0.59,80.75,41.49,48.02,25.63,1006.87,99.66,53.42
2024-02-15T01:45:25,43.03,604.08,26.88,1077.95,0.1824,414.8887,31.0000,286.99,252.70,0.71,0.71,80.75,41.49,47.96,25.63,1006.87,72.96,39.11
2024-02-15T01:45:30,43.03,604.65,26.86,1078.95,0.1824,414.9032,31.0000,331.71,292.08,0.70,0.70,61.64,31.67,47.72,25.63,1006.86,38.26,20.51
2024-02-15T01:45:35,43.03,604.53,26.88,1078.75,0.1824,414.9130,31.0000,286.99,252.70,0.70,0.70,54.63,28.07,47.92,25.63,1006.87,81.86,43.88
2024-02-15T01:45:40,42.78,604.78,26.89,1079.15,0.1823,414.6940,31.0000,298.16,262.54,0.68,0.68,74.38,38.22,48.07,25.63,1006.83,39.16,20.99
2024-02-15T01:45:45,42.88,605.26,26.90,1080.03,0.1824,414.9425,31.0000,312.14,274.85,0.71,0.71,74.38,38.22,47.90,25.63,1006.85,47.16,25.28
2024-02-15T01:45:50,42.99,605.08,26.86,1079.69,0.1825,415.2828,31.0000,292.57,257.62,0.73,0.73,54.63,28.07,47.54,25.63,1006.84,3.56,1.91
2024-02-15T01:45:55,42.65,604.82,26.88,1079.24,0.1824,414.9453,31.0000,273.01,240.39,0.77,0.77,68.00,34.94,47.64,25.62,1006.81,64.06,34.34
2024-02-15T01:46:00,42.50,604.84,26.86,1079.29,0.1824,414.8878,31.0000,289.78,255.16,0.81,0.81,60.99,31.34,47.66,25.63,1006.85,64.96,34.82
2024-02-15T01:46:05,42.49,605.18,26.88,1079.92,0.1825,415.1508,31.0000,295.38,260.08,0.76,0.76,87.76,45.09,47.69,25.62,1006.85,48.06,25.76
2024-02-15T01:46:10,42.53,605.64,26.89,1080.73,0.1825,415.2537,31.0000,300.97,265.01,0.62,0.62,34.25,17.60,47.33,25.62,1006.83,39.16,20.99
2024-02-15T01:46:15,42.49,605.01,26.88,1079.66,0.1826,415.3622,31.0000,303.78,267.47,0.58,0.58,61.64,31.67,47.36,25.61,1006.85,39.16,20.99
2024-02-15T01:46:20,42.32,605.29,26.89,1080.15,0.1825,415.3204,31.0000,300.98,265.01,0.60,0.60,80.75,41.49,47.50,25.62,1006.87,64.96,34.82
2024-02-15T01:46:25,42.37,605.48,26.86,1080.45,0.1824,415.0168,31.0000,314.95,277.31,0.63,0.63,67.38,34.62,47.51,25.62,1006.85,48.06,25.76
2024-02-15T01:46:30,42.49,605.82,26.88,1081.08,0.1825,415.1603,31.0000,309.36,272.39,0.57,0.57,87.14,44.77,47.74,25.62,1006.87,56.96,30.53
2024-02-15T01:46:35,42.54,605.94,26.86,1081.29,0.1826,415.5007,31.0000,284.21,250.24,0.50,0.50,61.00,31.34,47.65,25.61,1006.83,56.06,30.05
2024-02-15T01:46:40,42.71,606.23,26.88,1081.82,0.1826,415.3507,31.0000,284.21,250.24,0.47,0.47,74.39,38.22,47.96,25.61,1006.85,73.86,39.59
2024-02-15T01:46:45,42.63,605.99,26.86,1081.36,0.1825,415.2744,31.0000,286.99,252.70,0.48,0.48,87.13,44.77,47.88,25.62,1006.84,64.96,34.82
2024-02-15T01:46:50,42.85,605.83,26.88,1081.09,0.1827,415.5895,31.0000,306.56,269.93,0.55,0.55,68.00,34.94,47.72,25.62,1006.85,56.06,30.05
2024-02-15T01:46:55,42.70,606.33,26.88,1081.99,0.1825,415.1755,31.0000,303.77,267.47,0.60,0.60,74.39,38.22,47.63,25.61,1006.83,47.16,25.28
2024-02-15T01:47:00,42.68,606.06,26.85,1081.46,0.1826,415.3547,31.0000,267.42,235.47,0.59,0.59,73.74,37.89,47.75,25.62,1006.81,64.96,34.82
2024-02-15T01:47:05,42.63,606.39,26.86,1082.11,0.1824,415.0240,31.0000,292.59,257.62,0.58,0.58,74.39,38.22,47.80,25.61,1006.85,39.16,20.99
2024-02-15T01:47:10,42.68,606.34,26.86,1082.00,0.1825,415.2276,31.0000,295.38,260.08,0.54,0.54,87.13,44.77,47.77,25.61,1006.82,99.66,53.42
2024-02-15T01:47:15,42.77,606.18,26.86,1081.69,0.1828,415.7681,31.0000,300.97,265.01,0.47,0.47,61.64,31.67,47.54,25.61,1006.80,29.36,15.74
2024-02-15T01:47:20,42.72,606.61,26.86,1082.48,0.1825,415.1832,31.0000,298.17,262.54,0.39,0.39,74.39,38.22,47.56,25.61,1006.81,56.06,30.05
2024-02-15T01:47:25,42.49,606.31,26.86,1081.93,0.1825,415.2507,31.0000,298.17,262.54,0.39,0.39,68.00,34.94,47.53,25.61,1006.81,38.26,20.51
2024-02-15T01:47:30,42.31,606.63,26.86,1082.50,0.1825,415.2963,31.0000,317.75,279.78,0.48,0.48,74.38,38.22,47.58,25.62,1006.83,56.06,30.05
2024-02-15T01:47:35,42.36,606.86,26.88,1082.97,0.1823,414.8461,31.0000,309.37,272.39,0.50,0.50,80.75,41.49,47.74,25.61,1006.86,90.76,48.65
2024-02-15T01:47:40,42.58,607.13,26.85,1083.39,0.1824,415.0426,31.0000,278.60,245.31,0.46,0.46,100.50,51.64,47.78,25.62,1006.84,73.86,39.59
2024-02-15T01:47:45,42.62,607.17,26.86,1083.47,0.1824,414.9195,31.0000,314.95,277.31,0.52,0.52,80.75,41.49,47.88,25.61,1006.82,90.76,48.65
2024-02-15T01:47:50,42.62,607.53,26.86,1084.13,0.1825,415.1309,31.0000,306.57,269.93,0.73,0.73,80.11,41.16,47.73,25.61,1006.82,73.86,39.59
2024-02-15T01:47:55,42.79,607.41,26.88,1083.92,0.1826,415.3434,31.0000,270.23,237.93,0.81,0.81,61.00,31.34,47.65,25.61,1006.84,73.86,39.59
2024-02-15T01:48:00,42.71,606.97,26.86,1083.16,0.1829,416.0808,31.0000,295.39,260.08,0.89,0.89,61.64,31.67,47.15,25.61,1006.85,38.26,20.51
2024-02-15T01:48:05,42.41,607.06,26.88,1083.28,0.1828,415.8041,31.0000,287.00,252.70,0.87,0.87,80.75,41.49,47.45,25.61,1006.82,72.96,39.11
2024-02-15T01:48:10,42.21,606.16,26.86,1081.66,0.1827,415.5901,31.0000,312.15,274.85,0.84,0.84,60.99,31.34,47.67,25.61,1006.80,22.26,11.93
2024-02-15T01:48:15,42.42,605.82,26.86,1081.03,0.1828,415.8061,31.0000,340.11,299.47,0.75,0.75,74.38,38.22,47.61,25.61,1006.79,64.96,34.82
2024-02-15T01:48:20,42.44,605.17,26.85,1079.90,0.1827,415.5943,31.0000,292.58,257.62,0.60,0.60,67.38,34.62,47.70,25.61,1006.81,72.96,39.11
2024-02-15T01:48:25,42.50,605.26,26.88,1079.99,0.1825,415.2219,31.0000,289.77,255.16,0.49,0.49,80.74,41.49,47.94,25.62,1006.78,73.85,39.59
2024-02-15T01:48:30,42.74,604.50,26.88,1078.70,0.1825,415.3002,31.0000,300.97,265.01,0.49,0.49,80.75,41.49,47.75,25.61,1006.80,64.96,34.82
2024-02-15T01:48:35,42.85,604.68,26.89,1079.03,0.1827,415.6267,31.0000,292.58,257.62,0.59,0.59,55.27,28.40,47.52,25.61,1006.82,29.36,15.74
2024-02-15T01:48:40,42.62,605.13,26.86,1079.82,0.1826,415.4934,31.0000,298.17,262.54,0.65,0.65,60.99,31.34,47.61,25.61,1006.81,47.16,25.28
2024-02-15T01:48:45,42.49,606.13,26.89,1081.60,0.1824,415.0728,31.0000,300.97,265.01,0.62,0.62,93.50,48.04,48.01,25.61,1006.80,99.66,53.42
2024-02-15T01:48:50,42.63,605.60,26.85,1080.68,0.1824,415.0562,31.0000,300.98,265.01,0.55,0.55,80.75,41.49,47.91,25.61,1006.81,56.96,30.53
2024-02-15T01:48:55,42.81,605.68,26.88,1080.78,0.1825,415.2078,31.0000,295.37,260.08,0.47,0.47,87.75,45.09,47.81,25.61,1006.78,56.06,30.05
2024-02-15T01:49:00,42.78,605.22,26.88,1079.98,0.1828,415.9102,31.0000,284.20,250.24,0.53,0.53,68.00,34.94,47.26,25.61,1006.80,47.16,25.28
2024-02-15T01:49:05,42.54,605.78,26.89,1080.98,0.1829,416.1024,31.0000,295.37,260.08,0.55,0.55,48.89,25.12,47.22,25.61,1006.81,38.26,20.51
2024-02-15T01:49:10,42.23,605.88,26.85,1081.15,0.1827,415.6424,31.0000,320.54,282.24,0.53,0.53,80.75,41.49,47.74,25.61,1006.79,65.85,35.30
2024-02-15T01:49:15,42.39,606.04,26.86,1081.41,0.1827,415.6955,31.0000,314.93,277.31,0.52,0.52,74.38,38.22,47.57,25.61,1006.76,73.85,39.59
2024-02-15T01:49:20,42.55,605.28,26.86,1080.06,0.1829,416.1928,31.0000,309.35,272.39,0.60,0.60,54.63,28.07,47.41,25.61,1006.78,21.36,11.45
2024-02-15T01:49:25,42.41,605.67,26.86,1080.73,0.1827,415.6470,31.0000,314.93,277.31,0.62,0.62,93.49,48.04,47.66,25.61,1006.76,82.75,44.36
2024-02-15T01:49:30,42.62,604.86,26.86,1079.32,0.1826,415.5255,31.0000,334.52,294.55,0.63,0.63,87.13,44.77,47.88,25.61,1006.79,90.76,48.65
2024-02-15T01:49:35,42.86,604.85,26.88,1079.34,0.1827,415.7326,31.0000,292.58,257.62,0.63,0.63,80.75,41.49,47.82,25.61,1006.81,56.06,30.05
2024-02-15T01:49:40,42.87,604.50,26.85,1078.71,0.1829,416.0929,31.0000,278.60,245.31,0.64,0.64,55.27,28.40,47.45,25.60,1006.78,30.26,16.22
2024-02-15T01:49:45,42.64,604.78,26.85,1079.19,0.1828,415.8816,31.0000,292.58,257.62,0.66,0.66,80.75,41.49,47.76,25.61,1006.79,73.86,39.59
2024-02-15T01:49:50,42.55,605.32,26.86,1080.15,0.1826,415.3833,31.0000,286.99,252.70,0.70,0.70,87.13,44.77,48.00,25.61,1006.79,73.86,39.59
2024-02-15T01:49:55,42.72,605.19,26.85,1079.94,0.1827,415.5553,31.0000,281.39,247.77,0.67,0.67,54.63,28.07,47.92,25.61,1006.81,56.06,30.05
2024-02-15T01:50:00,42.87,605.37,26.88,1080.26,0.1826,415.4395,31.0000,298.17,262.54,0.61,0.61,80.75,41.49,48.06,25.60,1006.77,89.86,48.17
2024-02-15T01:50:05,42.83,605.41,26.85,1080.33,0.1826,415.3594,31.0000,334.52,294.55,0.64,0.64,66.74,34.29,48.00,25.60,1006.78,73.86,39.59
2024-02-15T01:50:10,42.95,605.15,26.86,1079.87,0.1827,415.5924,31.0000,309.36,272.39,0.68,0.68,67.38,34.62,47.78,25.60,1006.78,64.96,34.82
2024-02-15T01:50:15,42.91,604.82,26.88,1079.28,0.1827,415.5626,31.0000,328.93,289.62,0.71,0.71,61.64,31.67,47.40,25.60,1006.79,38.26,20.51
2024-02-15T01:50:20,42.58,605.18,26.86,1079.94,0.1827,415.5686,31.0000,275.81,242.85,0.70,0.70,80.75,41.49,47.93,25.60,1006.80,90.76,48.65
2024-02-15T01:50:25,42.51,605.40,26.88,1080.31,0.1827,415.6544,31.0000,286.99,252.70,0.75,0.75,67.38,34.62,47.82,25.60,1006.78,56.06,30.05
2024-02-15T01:50:30,42.85,604.99,26.86,1079.58,0.1829,416.1223,31.0000,323.34,284.70,0.71,0.71,48.27,24.80,47.55,25.60,1006.78,21.36,11.45
2024-02-15T01:50:35,42.68,604.74,26.86,1079.18,0.1829,416.1945,31.0000,331.73,292.08,0.83,0.83,61.64,31.67,47.52,25.59,1006.79,47.16,25.28
2024-02-15T01:50:40,42.44,604.57,26.85,1078.84,0.1830,416.2692,31.0000,273.02,240.39,0.82,0.82,61.00,31.34,47.41,25.60,1006.78,39.16,20.99
2024-02-15T01:50:45,42.47,604.43,26.88,1078.56,0.1830,416.4023,31.0000,306.56,269.93,0.81,0.81,60.99,31.34,47.60,25.60,1006.76,64.96,34.82
2024-02-15T01:50:50,42.46,604.24,26.85,1078.27,0.1829,416.0951,31.0000,298.18,262.54,0.85,0.85,80.75,41.49,47.75,25.59,1006.77,73.86,39.59
2024-02-15T01:50:55,42.56,604.28,26.86,1078.27,0.1829,416.1560,31.0000,300.97,265.01,0.75,0.75,61.64,31.67,47.66,25.60,1006.75,47.16,25.28
2024-02-15T01:51:00,42.67,603.78,26.86,1077.40,0.1828,415.9590,31.0000,312.15,274.85,0.76,0.76,67.38,34.62,47.78,25.60,1006.77,64.96,34.82
2024-02-15T01:51:05,42.71,603.50,26.85,1076.89,0.1831,416.5703,31.0000,323.33,284.70,0.79,0.79,87.13,44.77,47.79,25.60,1006.74,99.65,53.42
2024-02-15T01:51:10,42.90,603.54,26.85,1076.99,0.1830,416.4125,31.0000,306.57,269.93,0.70,0.70,100.50,51.64,47.99,25.60,1006.79,81.86,43.88
2024-02-15T01:51:15,43.05,604.03,26.85,1077.86,0.1828,415.8599,31.0000,287.00,252.70,0.61,0.61,80.75,41.49,48.01,25.60,1006.78,48.06,25.76
2024-02-15T01:51:20,43.20,604.27,26.86,1078.27,0.1830,416.2233,31.0000,306.56,269.93,0.59,0.59,81.39,41.82,47.77,25.60,1006.76,81.86,43.88
2024-02-15T01:51:25,43.10,604.26,26.86,1078.26,0.1828,415.7789,31.0000,298.16,262.54,0.57,0.57,54.63,28.07,47.84,25.60,1006.76,47.16,25.28
2024-02-15T01:51:30,42.84,603.75,26.85,1077.36,0.1830,416.4255,31.0000,323.34,284.70,0.62,0.62,68.00,34.94,47.54,25.60,1006.77,56.06,30.05
2024-02-15T01:51:35,42.77,603.63,26.86,1077.14,0.1830,416.4249,31.0000,309.35,272.39,0.66,0.66,75.03,38.55,47.25,25.60,1006.76,29.36,15.74
2024-02-15T01:51:40,42.49,604.17,26.86,1078.12,0.1829,416.0035,31.0000,303.77,267.47,0.67,0.67,68.00,34.94,47.54,25.60,1006.78,64.96,34.82
2024-02-15T01:51:45,42.39,603.62,26.83,1077.13,0.1829,416.1298,31.0000,306.56,269.93,0.70,0.70,67.38,34.62,47.61,25.60,1006.77,56.06,30.05
2024-02-15T01:51:50,42.55,603.52,26.86,1076.96,0.1829,416.0900,31.0000,278.61,245.31,0.70,0.70,74.39,38.22,47.59,25.60,1006.79,47.16,25.28
2024-02-15T01:51:55,42.52,602.89,26.83,1075.84,0.1828,415.7746,31.0000,328.93,289.62,0.79,0.79,80.75,41.49,47.89,25.60,1006.79,64.96,34.82
2024-02-15T01:52:00,42.59,603.16,26.86,1076.30,0.1828,415.7804,31.0000,286.99,252.70,0.76,0.76,93.50,48.04,47.84,25.60,1006.76,73.86,39.59
2024-02-15T01:52:05,42.83,604.14,26.85,1078.04,0.1829,416.2062,31.0000,334.52,294.55,0.73,0.73,74.38,38.22,47.75,25.60,1006.76,81.86,43.88
2024-02-15T01:52:10,42.87,604.38,26.86,1078.48,0.1829,416.2168,31.0000,306.56,269.93,0.73,0.73,80.75,41.49,47.66,25.60,1006.77,73.86,39.59
2024-02-15T01:52:15,42.77,604.36,26.88,1078.43,0.1828,415.9377,31.0000,314.94,277.31,0.69,0.69,73.74,37.89,47.77,25.60,1006.76,48.06,25.76
2024-02-15T01:52:20,42.78,604.11,26.88,1078.00,0.1829,416.0511,31.0000,295.37,260.08,0.63,0.63,60.99,31.34,47.62,25.60,1006.77,47.16,25.28
2024-02-15T01:52:25,42.82,603.49,26.88,1076.89,0.1830,416.2440,31.0000,314.94,277.31,0.61,0.61,60.99,31.34,47.50,25.60,1006.77,47.16,25.28
2024-02-15T01:52:30,42.70,602.95,26.86,1075.97,0.1829,416.2216,31.0000,292.59,257.62,0.62,0.62,74.39,38.22,47.61,25.60,1006.81,64.96,34.82
2024-02-15T01:52:35,42.68,602.28,26.83,1074.76,0.1830,416.3564,31.0000,303.77,267.47,0.62,0.62,74.39,38.22,47.49,25.60,1006.78,64.06,34.34
2024-02-15T01:52:40,42.76,601.88,26.83,1074.04,0.1830,416.3903,31.0000,314.95,277.31,0.63,0.63,61.00,31.34,47.52,25.60,1006.78,56.06,30.05
2024-02-15T01:52:45,42.58,601.39,26.85,1073.10,0.1829,416.0834,31.0000,292.57,257.62,0.62,0.62,100.50,51.64,47.72,25.61,1006.76,90.75,48.65
2024-02-15T01:52:50,42.72,602.46,26.86,1075.06,0.1829,416.2009,31.0000,303.77,267.47,0.58,0.58,87.13,44.77,47.63,25.60,1006.78,48.06,25.76
2024-02-15T01:52:55,42.95,602.10,26.85,1074.41,0.1829,416.1827,31.0000,298.17,262.54,0.68,0.68,80.75,41.49,47.81,25.61,1006.80,64.96,34.82
2024-02-15T01:53:00,42.88,601.73,26.86,1073.73,0.1830,416.3986,31.0000,298.16,262.54,0.75,0.75,60.99,31.34,47.65,25.61,1006.78,47.16,25.28
2024-02-15T01:53:05,42.90,600.92,26.86,1072.25,0.1830,416.3822,31.0000,292.56,257.62,0.80,0.80,54.63,28.07,47.56,25.62,1006.79,47.16,25.28
2024-02-15T01:53:10,42.71,600.67,26.82,1071.79,0.1831,416.5711,31.0000,303.75,267.47,0.81,0.81,60.99,31.34,47.47,25.62,1006.77,72.96,39.11
2024-02-15T01:53:15,42.67,600.51,26.85,1071.51,0.1830,416.2131,31.0000,309.33,272.39,0.72,0.72,80.74,41.49,47.79,25.62,1006.77,56.06,30.05
2024-02-15T01:53:20,42.74,600.42,26.86,1071.37,0.1830,416.3429,31.0000,334.51,294.55,0.66,0.66,60.99,31.34,47.74,25.62,1006.80,47.16,25.28
2024-02-15T01:53:25,42.99,599.28,26.86,1069.33,0.1832,416.6818,31.0000,320.52,282.24,0.61,0.61,74.38,38.22,47.48,25.62,1006.78,47.16,25.28
2024-02-15T01:53:30,42.85,598.99,26.86,1068.79,0.1832,416.6850,31.0000,292.56,257.62,0.64,0.64,101.14,51.97,47.66,25.62,1006.77,47.16,25.28
2024-02-15T01:53:35,42.72,598.83,26.85,1068.53,0.1831,416.4567,31.0000,323.32,284.70,0.78,0.78,80.10,41.16,48.00,25.62,1006.80,81.86,43.88
2024-02-15T01:53:40,42.96,598.57,26.85,1068.04,0.1829,416.0182,31.0000,284.18,250.24,0.85,0.85,80.74,41.49,48.14,25.62,1006.78,48.05,25.76
2024-02-15T01:53:45,42.92,598.57,26.85,1068.08,0.1827,415.6582,31.0000,295.36,260.08,0.78,0.78,74.38,38.22,47.91,25.62,1006.80,47.16,25.28
2024-02-15T01:53:50,43.11,597.74,26.86,1066.58,0.1831,416.6319,31.0000,303.75,267.47,0.74,0.74,68.00,34.94,47.67,25.62,1006.79,47.16,25.28
2024-02-15T01:53:55,42.88,597.53,26.85,1066.19,0.1831,416.5836,31.0000,306.54,269.93,0.70,0.70,74.38,38.22,47.73,25.62,1006.76,73.85,39.59
2024-02-15T01:54:00,42.75,598.40,26.85,1067.72,0.1831,416.6206,31.0000,298.14,262.54,0.67,0.67,61.63,31.67,47.39,25.62,1006.76,64.06,34.34
2024-02-15T01:54:05,42.70,598.23,26.86,1067.43,0.1832,416.7062,31.0000,300.95,265.01,0.69,0.69,60.99,31.34,47.50,25.62,1006.77,56.06,30.05
2024-02-15T01:54:10,42.49,597.86,26.86,1066.73,0.1832,416.6884,31.0000,334.49,294.55,0.63,0.63,67.37,34.62,47.64,25.62,1006.73,64.95,34.82
2024-02-15T01:54:15,42.62,597.57,26.88,1066.24,0.1831,416.4687,31.0000,314.91,277.31,0.64,0.64,60.99,31.34,47.77,25.62,1006.75,73.85,39.59
2024-02-15T01:54:20,42.80,597.55,26.86,1066.19,0.1831,416.5918,31.0000,292.55,257.62,0.61,0.61,80.74,41.49,47.90,25.62,1006.74,73.85,39.59
2024-02-15T01:54:25,42.90,598.15,26.86,1067.28,0.1829,416.1615,31.0000,312.12,274.85,0.58,0.58,80.74,41.49,48.05,25.62,1006.76,56.95,30.53
2024-02-15T01:54:30,42.98,598.63,26.86,1068.15,0.1829,416.0248,31.0000,303.75,267.47,0.54,0.54,80.74,41.49,48.09,25.62,1006.77,64.95,34.82
2024-02-15T01:54:35,43.05,598.43,26.85,1067.84,0.1827,415.6997,31.0000,300.97,265.01,0.50,0.50,87.13,44.77,48.16,25.61,1006.78,107.66,57.71
2024-02-15T01:54:40,43.16,598.49,26.86,1067.93,0.1829,416.1528,31.0000,306.55,269.93,0.47,0.47,87.75,45.09,48.21,25.62,1006.81,72.96,39.11
2024-02-15T01:54:45,43.16,598.49,26.88,1067.89,0.1827,415.6892,31.0000,295.35,260.08,0.43,0.43,80.74,41.49,48.36,25.62,1006.76,56.06,30.05
2024-02-15T01:54:50,43.21,598.71,26.86,1068.32,0.1829,416.0160,31.0000,314.93,277.31,0.40,0.40,80.75,41.49,48.04,25.62,1006.80,56.06,30.05
2024-02-15T01:54:55,43.31,598.60,26.89,1068.09,0.1829,416.1907,31.0000,298.15,262.54,0.40,0.40,54.63,28.07,47.96,25.62,1006.77,72.96,39.11
2024-02-15T01:55:00,43.07,597.97,26.86,1066.99,0.1830,416.2077,31.0000,300.96,265.01,0.43,0.43,60.99,31.34,47.86,25.62,1006.78,81.86,43.88
2024-02-15T01:55:05,42.92,598.32,26.88,1067.63,0.1830,416.2174,31.0000,320.53,282.24,0.48,0.48,68.00,34.94,47.65,25.61,1006.76,64.96,34.82
2024-02-15T01:55:10,42.80,599.10,26.86,1069.01,0.1831,416.5542,31.0000,303.75,267.47,0.48,0.48,61.63,31.67,47.37,25.62,1006.78,38.26,20.51
2024-02-15T01:55:15,42.56,599.15,26.85,1069.10,0.1831,416.5463,31.0000,317.73,279.78,0.45,0.45,74.38,38.22,47.56,25.62,1006.78,47.16,25.28
2024-02-15T01:55:20,42.52,599.34,26.85,1069.44,0.1831,416.5808,31.0000,298.15,262.54,0.41,0.41,60.99,31.34,47.61,25.62,1006.78,73.85,39.59
2024-02-15T01:55:25,42.62,599.39,26.88,1069.51,0.1833,416.9993,31.0000,281.37,247.77,0.44,0.44,80.74,41.49,47.86,25.62,1006.77,73.85,39.59
2024-02-15T01:55:30,42.75,599.20,26.86,1069.18,0.1831,416.4416,31.0000,292.56,257.62,0.46,0.46,80.74,41.49,48.13,25.62,1006.78,64.95,34.82
2024-02-15T01:55:35,42.91,599.04,26.86,1068.88,0.1831,416.5332,31.0000,312.13,274.85,0.47,0.47,67.37,34.62,48.00,25.62,1006.76,72.96,39.11
2024-02-15T01:55:40,43.04,598.70,26.86,1068.28,0.1829,416.1249,31.0000,326.11,287.16,0.47,0.47,67.37,34.62,48.19,25.62,1006.77,64.95,34.82
2024-02-15T01:55:45,43.05,598.75,26.88,1068.36,0.1830,416.3466,31.0000,298.14,262.54,0.48,0.48,87.13,44.77,48.12,25.62,1006.76,73.85,39.59
2024-02-15T01:55:50,43.17,599.05,26.85,1068.89,0.1832,416.6452,31.0000,314.91,277.31,0.56,0.56,48.26,24.80,47.90,25.62,1006.75,72.95,39.11
2024-02-15T01:55:55,43.06,599.67,26.89,1069.99,0.1833,416.8725,31.0000,309.33,272.39,0.66,0.66,54.63,28.07,47.77,25.63,1006.78,47.16,25.28
2024-02-15T01:56:00,42.75,599.93,26.86,1070.47,0.1832,416.7248,31.0000,298.14,262.54,0.66,0.66,74.38,38.22,47.80,25.62,1006.76,56.06,30.05
2024-02-15T01:56:05,42.79,600.14,26.88,1070.85,0.1832,416.8320,31.0000,298.15,262.54,0.66,0.66,87.75,45.09,47.88,25.62,1006.77,55.16,29.57
2024-02-15T01:56:10,42.79,600.69,26.89,1071.83,0.1833,416.9456,31.0000,334.50,294.55,0.61,0.61,67.37,34.62,47.74,25.62,1006.77,47.16,25.28
2024-02-15T01:56:15,42.80,600.39,26.85,1071.31,0.1834,417.1714,31.0000,298.15,262.54,0.59,0.59,80.74,41.49,47.92,25.62,1006.79,64.95,34.82
2024-02-15T01:56:20,42.80,600.66,26.86,1071.80,0.1834,417.1407,31.0000,326.11,287.16,0.53,0.53,67.38,34.62,47.95,25.62,1006.79,73.85,39.59
