timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-13T14:24:24,27.57,15.26,21.91,1490.44,36.75,2575.42,7836.57,7125.75,0.55,0.48,0.4609,1015.4859,40.0000,23.38,35.35,1006.73,60.93,32.33
2024-02-13T14:24:29,27.57,15.26,21.94,1489.94,36.78,2574.45,7838.95,7128.21,0.46,0.40,0.4618,1017.3627,40.0000,23.38,35.36,1006.73,54.14,28.73
2024-02-13T14:24:34,36.18,20.03,21.99,1490.74,36.78,2575.78,7873.98,7160.21,0.41,0.36,0.4618,1017.3205,40.0000,23.41,35.36,1006.70,48.58,25.78
2024-02-13T14:24:39,36.18,20.03,21.91,1490.90,36.78,2575.97,7895.41,7179.90,0.40,0.34,0.4621,1017.9139,40.0000,23.42,35.36,1006.68,73.25,38.87
2024-02-13T14:24:44,3.45,1.91,21.88,1491.59,36.79,2577.14,7881.78,7167.59,0.41,0.36,0.4620,1017.6234,40.0000,23.41,35.37,1006.70,60.30,32.00
2024-02-13T14:24:49,27.56,15.26,21.92,1491.57,36.78,2577.03,7859.90,7147.90,0.37,0.32,0.4628,1019.4280,40.0000,23.40,35.38,1006.70,47.96,25.45
2024-02-13T14:24:54,36.18,20.03,21.96,1491.62,36.81,2577.16,7878.93,7165.13,0.35,0.31,0.4630,1019.8832,40.0000,23.39,35.38,1006.71,67.08,35.60
2024-02-13T14:24:59,43.94,24.33,21.96,1491.07,36.82,2576.10,7878.64,7165.13,0.38,0.33,0.4633,1020.5480,40.0000,23.40,35.39,1006.71,73.24,38.87
2024-02-13T14:25:04,43.94,24.33,21.88,1490.34,36.81,2574.70,7864.68,7152.82,0.34,0.30,0.4628,1019.2862,40.0000,23.38,35.39,1006.65,41.79,22.18
2024-02-13T14:25:09,18.95,10.49,21.90,1490.41,36.83,2574.91,7897.44,7182.36,0.37,0.32,0.4635,1020.8847,40.0000,23.35,35.40,1006.72,41.79,22.18
2024-02-13T14:25:14,-22.40,-12.40,21.88,1489.88,36.82,2573.97,7900.03,7184.83,0.41,0.35,0.4638,1021.6737,40.0000,23.35,35.40,1006.71,54.74,29.05
2024-02-13T14:25:19,18.95,10.49,21.80,1489.85,36.85,2573.87,7889.11,7174.98,0.42,0.36,0.4640,1022.1116,40.0000,23.35,35.40,1006.69,41.79,22.18
2024-02-13T14:25:24,27.56,15.26,21.83,1489.40,36.85,2573.13,7875.64,7162.67,0.43,0.37,0.4639,1021.8079,41.0000,23.32,35.40,1006.70,35.61,18.90
2024-02-13T14:25:29,27.56,15.26,21.78,1489.36,36.85,2572.93,7926.70,7209.44,0.45,0.39,0.4642,1022.4420,40.0000,23.35,35.41,1006.69,60.92,32.33
2024-02-13T14:25:34,-5.17,-2.86,21.83,1488.79,36.86,2571.92,7880.58,7167.59,0.47,0.41,0.4647,1023.5625,40.0000,23.33,35.41,1006.67,60.29,32.00
2024-02-13T14:25:39,18.95,10.49,21.82,1488.51,36.85,2571.42,7872.41,7160.21,0.41,0.35,0.4650,1024.0441,41.0000,23.33,35.42,1006.70,67.07,35.60
2024-02-13T14:25:44,18.95,10.49,21.74,1487.97,36.88,2570.48,7915.72,7199.60,0.45,0.39,0.4652,1024.6301,40.0000,23.31,35.42,1006.70,54.73,29.05
2024-02-13T14:25:49,18.94,10.49,21.84,1487.44,36.88,2569.51,7872.27,7160.21,0.41,0.35,0.4650,1024.0809,40.0000,23.33,35.43,1006.71,60.91,32.33
2024-02-13T14:25:54,43.94,24.33,21.82,1487.84,36.86,2570.15,7904.56,7189.75,0.36,0.31,0.4657,1025.5889,41.0000,23.32,35.43,1006.69,47.95,25.45
2024-02-13T14:25:59,27.56,15.26,21.80,1487.97,36.89,2570.34,7855.76,7145.44,0.36,0.31,0.4655,1025.1514,41.0000,23.30,35.43,1006.68,54.73,29.05
2024-02-13T14:26:04,35.32,19.56,21.79,1487.51,36.88,2569.50,7915.13,7199.60,0.41,0.35,0.4658,1025.8233,40.0000,23.27,35.44,1006.69,54.73,29.05
2024-02-13T14:26:09,-6.03,-3.34,21.73,1487.99,36.89,2570.33,7909.72,7194.67,0.44,0.38,0.4667,1027.8192,41.0000,23.27,35.44,1006.69,60.91,32.33
2024-02-13T14:26:14,18.94,10.49,21.76,1488.18,36.90,2570.62,7923.15,7206.98,0.50,0.43,0.4665,1027.3855,41.0000,23.28,35.44,1006.68,41.79,22.18
2024-02-13T14:26:19,1.73,0.96,21.78,1487.91,36.90,2570.24,7920.67,7204.52,0.49,0.43,0.4667,1027.7930,41.0000,23.27,35.44,1006.71,54.73,29.05
2024-02-13T14:26:24,52.55,29.10,21.71,1488.20,36.92,2570.69,7907.03,7192.21,0.42,0.37,0.4664,1027.1356,41.0000,23.27,35.44,1006.69,41.79,22.18
2024-02-13T14:26:29,10.33,5.72,21.73,1488.19,36.90,2570.60,7890.58,7177.44,0.33,0.28,0.4671,1028.6411,41.0000,23.27,35.45,1006.70,67.07,35.60
2024-02-13T14:26:34,18.94,10.49,21.78,1488.62,36.92,2571.31,7898.59,7184.83,0.28,0.25,0.4671,1028.5794,41.0000,23.29,35.45,1006.68,48.57,25.78
2024-02-13T14:26:39,27.56,15.26,21.74,1489.25,36.92,2572.40,7895.86,7182.36,0.25,0.22,0.4671,1028.6003,40.0000,23.30,35.45,1006.68,54.73,29.05
2024-02-13T14:26:44,-13.78,-7.63,21.74,1489.53,36.92,2572.84,7895.75,7182.36,0.26,0.23,0.4668,1027.9949,40.0000,23.30,35.45,1006.67,67.07,35.60
2024-02-13T14:26:49,18.94,10.49,21.73,1489.36,36.92,2572.52,7895.67,7182.36,0.23,0.20,0.4677,1029.8449,41.0000,23.26,35.46,1006.69,41.78,22.18
2024-02-13T14:26:54,18.94,10.49,21.78,1489.12,36.93,2572.07,7909.07,7194.67,0.18,0.16,0.4678,1030.1883,41.0000,23.29,35.46,1006.67,54.73,29.05
2024-02-13T14:26:59,27.56,15.26,21.76,1489.37,36.96,2572.47,7884.66,7172.52,0.17,0.15,0.4685,1031.6092,41.0000,23.27,35.46,1006.67,60.90,32.33
2024-02-13T14:27:04,43.93,24.33,21.79,1489.70,36.96,2573.11,7868.57,7157.75,1.33,1.16,0.4688,1032.4402,40.0000,23.27,35.46,1006.69,54.73,29.05
2024-02-13T14:27:09,1.73,0.96,21.71,1490.29,36.95,2573.98,7887.10,7174.98,1.02,0.89,0.4685,1031.5479,41.0000,23.25,35.47,1006.67,54.72,29.05
2024-02-13T14:27:14,2.58,1.43,21.74,1490.45,36.95,2574.37,7873.91,7162.67,0.84,0.73,0.4684,1031.3773,41.0000,23.27,35.47,1006.71,60.90,32.33
2024-02-13T14:27:19,18.09,10.02,21.73,1490.77,36.95,2574.84,7879.04,7167.59,0.71,0.62,0.4691,1032.9756,41.0000,23.28,35.47,1006.67,67.68,35.93
2024-02-13T14:27:24,43.94,24.33,21.76,1490.93,36.93,2575.57,7910.21,7194.67,0.66,0.57,0.4688,1032.5753,41.0000,23.24,35.47,1006.85,29.45,15.63
2024-02-13T14:27:29,18.94,10.49,21.74,1490.70,36.96,2574.81,7895.59,7182.36,0.59,0.51,0.4697,1034.3134,41.0000,23.28,35.47,1006.71,73.23,38.87
2024-02-13T14:27:34,26.71,14.79,21.78,1490.89,36.95,2575.16,7871.28,7160.21,0.59,0.52,0.4688,1032.4485,40.0000,23.30,35.47,1006.72,54.73,29.05
2024-02-13T14:27:39,18.09,10.02,21.76,1490.39,36.96,2574.29,7903.76,7189.75,0.56,0.49,0.4696,1034.1063,41.0000,23.28,35.47,1006.72,48.57,25.78
2024-02-13T14:27:44,43.93,24.33,21.73,1489.69,36.99,2572.98,7954.83,7236.52,0.55,0.48,0.4697,1034.3486,41.0000,23.28,35.48,1006.71,49.19,26.11
2024-02-13T14:27:49,11.20,6.20,21.71,1489.83,36.96,2573.18,7919.55,7204.52,0.50,0.44,0.4703,1035.6974,41.0000,23.28,35.48,1006.70,67.06,35.60
2024-02-13T14:27:54,43.07,23.85,21.73,1489.61,36.96,2572.83,7895.26,7182.36,0.43,0.37,0.4703,1035.6576,41.0000,23.28,35.48,1006.70,54.12,28.73
2024-02-13T14:27:59,35.32,19.56,21.75,1489.82,36.98,2573.15,7919.48,7204.52,0.45,0.40,0.4705,1035.9755,41.0000,23.26,35.49,1006.72,60.90,32.33
2024-02-13T14:28:04,27.55,15.26,21.75,1489.62,37.00,2572.80,7908.68,7194.67,0.39,0.34,0.4708,1036.6863,40.0000,23.27,35.49,1006.72,54.72,29.05
2024-02-13T14:28:09,10.33,5.72,21.70,1489.82,36.96,2573.13,7881.58,7170.06,0.33,0.29,0.4704,1035.7307,41.0000,23.29,35.49,1006.72,61.50,32.65
2024-02-13T14:28:14,26.71,14.79,21.70,1489.79,36.98,2573.06,7900.44,7187.29,0.26,0.23,0.4695,1033.8408,41.0000,23.29,35.48,1006.67,67.68,35.93
2024-02-13T14:28:19,26.70,14.79,21.72,1489.87,36.99,2573.15,7913.81,7199.60,0.21,0.18,0.4706,1036.2374,41.0000,23.26,35.49,1006.69,67.68,35.93
2024-02-13T14:28:24,-6.88,-3.81,21.71,1490.36,36.98,2574.13,7846.59,7138.05,0.18,0.15,0.4712,1037.6342,41.0000,23.25,35.49,1006.74,60.90,32.33
2024-02-13T14:28:29,51.68,28.62,21.73,1490.60,36.98,2574.59,7903.53,7189.75,0.61,0.53,0.4707,1036.5878,41.0000,23.22,35.49,1006.76,36.23,19.23
2024-02-13T14:28:34,43.93,24.33,21.65,1490.27,36.98,2573.79,7929.94,7214.37,0.67,0.59,0.4709,1036.9793,41.0000,23.24,35.49,1006.67,54.72,29.05
2024-02-13T14:28:39,35.32,19.56,21.78,1490.57,36.99,2574.36,7900.29,7187.29,0.62,0.54,0.4709,1036.8999,41.0000,23.25,35.50,1006.72,60.90,32.33
2024-02-13T14:28:44,35.32,19.56,21.73,1490.22,36.99,2573.71,7913.71,7199.60,0.55,0.48,0.4714,1037.8861,41.0000,23.24,35.50,1006.71,55.34,29.38
2024-02-13T14:28:49,43.06,23.85,21.62,1490.31,36.99,2573.80,7937.85,7221.75,0.45,0.40,0.4720,1039.1643,41.0000,23.21,35.50,1006.68,54.72,29.05
2024-02-13T14:28:54,26.70,14.79,21.70,1490.47,37.02,2574.09,7897.30,7184.83,0.37,0.33,0.4720,1039.2018,41.0000,23.19,35.50,1006.68,54.72,29.05
2024-02-13T14:28:59,43.93,24.33,21.65,1489.91,36.96,2573.09,7875.53,7165.13,0.39,0.34,0.4716,1038.4411,41.0000,23.22,35.51,1006.70,67.68,35.93
2024-02-13T14:29:04,18.09,10.02,21.68,1490.59,36.99,2574.30,7894.61,7182.36,0.41,0.35,0.4731,1041.6317,41.0000,23.19,35.51,1006.72,73.22,38.87
2024-02-13T14:29:09,26.70,14.79,21.62,1490.52,37.00,2574.21,7921.72,7206.98,0.72,0.63,0.4731,1041.7279,41.0000,23.19,35.50,1006.69,42.40,22.51
2024-02-13T14:29:14,60.29,33.39,21.65,1491.06,37.00,2575.14,7897.39,7184.83,0.69,0.60,0.4734,1042.3285,41.0000,23.20,35.51,1006.73,42.40,22.51
2024-02-13T14:29:19,26.70,14.79,21.64,1491.74,37.00,2576.25,7910.71,7197.14,0.56,0.49,0.4729,1041.3254,41.0000,23.19,35.51,1006.70,54.72,29.05
2024-02-13T14:29:24,34.45,19.08,21.67,1492.20,36.99,2577.01,7916.04,7202.06,0.42,0.37,0.4728,1041.0605,41.0000,23.21,35.51,1006.69,67.68,35.93
2024-02-13T14:29:29,35.31,19.56,21.70,1492.52,37.00,2577.56,7894.35,7182.36,0.34,0.30,0.4738,1043.2784,41.0000,23.20,35.52,1006.72,41.78,22.18
2024-02-13T14:29:34,35.31,19.56,21.67,1492.94,37.02,2578.25,7907.78,7194.67,0.40,0.35,0.4740,1043.7042,41.0000,23.21,35.52,1006.71,61.50,32.65
2024-02-13T14:29:39,51.67,28.62,21.67,1492.35,37.02,2577.39,7935.35,7219.29,0.39,0.34,0.4740,1043.6260,41.0000,23.23,35.51,1006.74,67.68,35.93
2024-02-13T14:29:44,43.06,23.85,21.72,1492.00,37.02,2576.71,7905.33,7192.21,0.34,0.29,0.4740,1043.6766,41.0000,23.23,35.52,1006.74,55.34,29.38
2024-02-13T14:29:49,43.06,23.85,21.67,1490.54,37.03,2574.16,7926.91,7211.91,0.41,0.36,0.4736,1042.7030,41.0000,23.27,35.52,1006.73,61.50,32.65
2024-02-13T14:29:54,35.31,19.56,21.72,1490.27,37.03,2573.57,7959.02,7241.45,0.39,0.34,0.4730,1041.4041,41.0000,23.29,35.53,1006.72,54.72,29.05
2024-02-13T14:29:59,34.45,19.08,21.69,1489.73,37.02,2572.61,7942.66,7226.68,0.46,0.40,0.4735,1042.4187,41.0000,23.28,35.52,1006.67,73.21,38.87
2024-02-13T14:30:04,26.70,14.79,21.70,1489.03,37.03,2571.37,7964.22,7246.37,0.53,0.46,0.4736,1042.7354,41.0000,23.26,35.53,1006.69,48.55,25.78
2024-02-13T14:30:09,43.06,23.85,21.70,1488.97,37.03,2571.26,7931.74,7216.83,0.50,0.43,0.4741,1043.8839,41.0000,23.27,35.53,1006.69,61.49,32.65
2024-02-13T14:30:14,26.70,14.79,21.70,1488.80,37.03,2570.97,7945.28,7229.14,0.43,0.37,0.4740,1043.6865,41.0000,23.27,35.53,1006.69,67.67,35.93
2024-02-13T14:30:19,26.70,14.79,21.67,1488.68,37.02,2570.80,7923.72,7209.44,0.35,0.31,0.4741,1043.7552,41.0000,23.25,35.53,1006.70,61.49,32.65
2024-02-13T14:30:24,26.70,14.79,21.67,1488.32,37.03,2570.09,7915.32,7202.06,0.38,0.33,0.4744,1044.4924,41.0000,23.24,35.54,1006.70,67.67,35.93
2024-02-13T14:30:29,18.09,10.02,21.70,1489.06,37.03,2571.48,7926.54,7211.91,0.37,0.32,0.4744,1044.4293,41.0000,23.27,35.53,1006.71,61.50,32.65
2024-02-13T14:30:34,35.31,19.56,21.67,1488.00,37.02,2569.67,7923.85,7209.44,0.36,0.31,0.4744,1044.5198,41.0000,23.27,35.54,1006.75,67.67,35.93
2024-02-13T14:30:39,26.70,14.79,21.70,1488.70,37.00,2570.88,7913.05,7199.60,0.37,0.32,0.4742,1044.1034,41.0000,23.27,35.54,1006.75,67.67,35.93
2024-02-13T14:30:44,35.31,19.56,21.70,1488.62,37.03,2570.57,7890.90,7179.90,0.31,0.27,0.4745,1044.6287,41.0000,23.25,35.54,1006.69,61.49,32.65
2024-02-13T14:30:49,18.09,10.02,21.69,1488.61,37.05,2570.52,7901.60,7189.75,0.32,0.28,0.4748,1045.3410,41.0000,23.24,35.55,1006.71,73.83,39.20
2024-02-13T14:30:54,35.31,19.56,21.70,1488.32,37.05,2570.05,7901.70,7189.75,0.46,0.40,0.4750,1045.6783,41.0000,23.22,35.55,1006.72,55.33,29.38
2024-02-13T14:30:59,18.09,10.02,21.67,1487.94,37.03,2569.29,7887.85,7177.44,0.51,0.44,0.4748,1045.3747,41.0000,23.24,35.55,1006.68,80.60,42.80
2024-02-13T14:31:04,18.09,10.02,21.67,1487.14,37.00,2567.94,7906.89,7194.67,0.49,0.42,0.4744,1044.5023,41.0000,23.20,35.55,1006.69,61.49,32.65
2024-02-13T14:31:09,35.31,19.56,21.65,1486.99,37.02,2567.64,7906.74,7194.67,0.42,0.36,0.4750,1045.6375,41.0000,23.17,35.56,1006.70,48.55,25.78
2024-02-13T14:31:14,35.31,19.56,21.61,1486.25,37.03,2566.34,7914.83,7202.06,0.40,0.34,0.4755,1046.8245,41.0000,23.18,35.56,1006.70,61.49,32.65
2024-02-13T14:31:19,51.66,28.62,21.61,1487.11,37.02,2567.72,7882.02,7172.52,0.39,0.34,0.4751,1045.9063,41.0000,23.18,35.56,1006.66,67.66,35.93
2024-02-13T14:31:24,18.09,10.02,21.66,1487.16,37.05,2567.95,7914.95,7202.06,0.33,0.29,0.4762,1048.4219,41.0000,23.14,35.56,1006.72,67.67,35.93
2024-02-13T14:31:29,18.09,10.02,21.57,1486.55,37.03,2566.80,7865.93,7157.75,0.27,0.24,0.4771,1050.2698,41.0000,23.14,35.57,1006.71,73.82,39.20
2024-02-13T14:31:34,75.76,41.97,21.64,1485.80,37.06,2565.50,7892.96,7182.36,0.41,0.35,0.4770,1050.1509,41.0000,23.15,35.57,1006.70,61.49,32.65
2024-02-13T14:31:39,51.66,28.62,21.61,1484.94,37.05,2564.02,7914.62,7202.06,0.48,0.41,0.4774,1050.8679,41.0000,23.15,35.57,1006.71,61.49,32.65
2024-02-13T14:31:44,26.70,14.79,21.62,1485.06,37.05,2564.19,7919.90,7206.98,0.56,0.49,0.4778,1051.7227,41.0000,23.17,35.57,1006.69,60.88,32.33
2024-02-13T14:31:49,18.09,10.02,21.67,1484.33,37.05,2562.97,7841.59,7135.59,0.57,0.49,0.4775,1051.1121,41.0000,23.18,35.57,1006.71,61.49,32.65
2024-02-13T14:31:54,51.66,28.62,21.67,1484.51,37.05,2563.16,7938.60,7224.21,0.52,0.45,0.4770,1050.0641,41.0000,23.18,35.58,1006.69,67.66,35.93
2024-02-13T14:31:59,60.27,33.39,21.62,1484.78,37.06,2563.60,7960.21,7243.91,0.46,0.39,0.4767,1049.3887,41.0000,23.18,35.58,1006.69,73.82,39.20
2024-02-13T14:32:04,34.44,19.08,21.66,1484.48,37.06,2563.14,7852.13,7145.44,0.39,0.34,0.4779,1051.9327,41.0000,23.19,35.58,1006.70,79.98,42.47
2024-02-13T14:32:09,51.66,28.62,21.72,1484.33,37.08,2562.80,7857.35,7150.36,0.37,0.32,0.4771,1050.3289,41.0000,23.20,35.59,1006.71,55.33,29.38
2024-02-13T14:32:14,25.83,14.31,21.69,1483.85,37.06,2561.91,7886.86,7177.44,0.42,0.37,0.4774,1050.9507,41.0000,23.19,35.60,1006.71,86.75,46.07
2024-02-13T14:32:19,10.32,5.72,21.69,1484.46,37.08,2563.04,7884.39,7174.98,0.45,0.39,0.4773,1050.6912,41.0000,23.17,35.59,1006.71,61.48,32.65
2024-02-13T14:32:24,9.48,5.25,21.67,1485.23,37.06,2564.24,7854.25,7147.90,0.51,0.44,0.4774,1050.7456,41.0000,23.15,35.60,1006.69,73.81,39.20
2024-02-13T14:32:29,18.09,10.02,21.62,1486.30,37.06,2566.11,7889.49,7179.90,0.58,0.50,0.4779,1051.8707,41.0000,23.19,35.60,1006.70,42.99,22.83
2024-02-13T14:32:34,26.69,14.79,21.67,1486.54,37.05,2566.46,7862.26,7155.29,0.58,0.50,0.4773,1050.6075,41.0000,23.19,35.61,1006.71,54.70,29.05
2024-02-13T14:32:39,25.83,14.31,21.69,1486.47,37.06,2566.33,7902.78,7192.21,0.48,0.42,0.4775,1051.1312,41.0000,23.18,35.61,1006.71,67.66,35.93
2024-02-13T14:32:44,26.69,14.79,21.69,1486.41,37.06,2566.16,7883.68,7174.98,0.43,0.37,0.4772,1050.3926,41.0000,23.16,35.62,1006.72,74.43,39.53
2024-02-13T14:32:49,34.44,19.08,21.64,1486.24,37.08,2565.96,7862.31,7155.29,0.36,0.31,0.4781,1052.4622,41.0000,23.16,35.62,1006.75,79.97,42.47
2024-02-13T14:32:54,43.05,23.85,21.59,1487.50,37.06,2568.02,7861.93,7155.29,0.30,0.26,0.4781,1052.3387,41.0000,23.15,35.62,1006.70,55.32,29.38
2024-02-13T14:32:59,43.05,23.85,21.66,1487.13,37.05,2567.42,7870.19,7162.67,0.27,0.23,0.4779,1051.7965,41.0000,23.16,35.62,1006.72,67.65,35.93
2024-02-13T14:33:04,34.44,19.08,21.62,1487.83,37.05,2568.61,7837.67,7133.13,0.25,0.21,0.4774,1050.7740,41.0000,23.20,35.62,1006.71,80.59,42.80
2024-02-13T14:33:09,34.44,19.08,21.64,1487.63,37.05,2568.26,7853.90,7147.90,0.27,0.24,0.4776,1051.2832,41.0000,23.15,35.63,1006.75,54.70,29.05
2024-02-13T14:33:14,42.18,23.37,21.64,1488.66,37.09,2569.92,7842.69,7138.05,0.23,0.20,0.4788,1053.8068,41.0000,23.13,35.63,1006.70,55.32,29.38
2024-02-13T14:33:19,9.47,5.25,21.64,1488.89,37.08,2570.28,7880.46,7172.52,0.22,0.19,0.4791,1054.4130,41.0000,23.13,35.64,1006.72,55.32,29.38
2024-02-13T14:33:24,51.65,28.62,21.58,1489.20,37.06,2570.82,7864.24,7157.75,0.35,0.30,0.4782,1052.3824,41.0000,23.08,35.64,1006.72,36.21,19.23
2024-02-13T14:33:29,34.43,19.08,21.55,1488.93,37.08,2570.23,7877.39,7170.06,0.46,0.40,0.4782,1052.3886,41.0000,23.08,35.65,1006.70,55.31,29.38
2024-02-13T14:33:34,34.43,19.08,21.59,1488.95,37.09,2570.29,7842.30,7138.05,0.55,0.48,0.4782,1052.4598,41.0000,23.08,35.64,1006.68,49.16,26.11
2024-02-13T14:33:39,34.43,19.08,21.63,1489.40,37.10,2571.07,7880.18,7172.52,0.54,0.46,0.4789,1054.0294,41.0000,23.10,35.65,1006.71,49.16,26.11
2024-02-13T14:33:44,34.43,19.08,21.55,1489.82,37.08,2571.73,7877.28,7170.06,0.78,0.68,0.4791,1054.2952,41.0000,23.12,35.65,1006.69,61.47,32.65
2024-02-13T14:33:49,34.43,19.08,21.58,1489.83,37.06,2571.79,7844.97,7140.52,0.76,0.66,0.4786,1053.2796,41.0000,23.10,35.65,1006.71,61.47,32.65
2024-02-13T14:33:54,35.30,19.56,21.54,1489.16,37.06,2570.64,7839.53,7135.59,0.85,0.74,0.4787,1053.6437,41.0000,23.10,35.65,1006.70,67.65,35.93
2024-02-13T14:33:59,18.08,10.02,21.59,1489.16,37.06,2570.57,7869.08,7162.67,0.93,0.81,0.4799,1056.1223,41.0000,23.08,35.66,1006.71,79.96,42.47
2024-02-13T14:34:04,34.43,19.08,21.61,1489.62,37.09,2571.39,7817.82,7115.90,0.84,0.72,0.4796,1055.5821,41.0000,23.10,35.66,1006.73,67.65,35.93
2024-02-13T14:34:09,43.04,23.85,21.61,1489.17,37.05,2570.66,7842.25,7138.05,0.73,0.63,0.4793,1054.7742,41.0000,23.12,35.66,1006.74,49.16,26.11
2024-02-13T14:34:14,34.43,19.08,21.59,1489.16,37.06,2570.54,7823.01,7120.82,0.66,0.58,0.4798,1055.8799,41.0000,23.10,35.66,1006.70,79.96,42.47
2024-02-13T14:34:19,34.43,19.08,21.66,1489.29,37.10,2570.70,7833.66,7130.67,0.55,0.48,0.4794,1055.1257,41.0000,23.09,35.67,1006.71,61.47,32.65
2024-02-13T14:34:24,25.82,14.31,21.61,1489.75,37.08,2571.36,7803.52,7103.59,0.49,0.43,0.4797,1055.7047,41.0000,23.10,35.68,1006.69,68.24,36.25
2024-02-13T14:34:29,51.64,28.62,21.58,1489.51,37.09,2570.99,7844.18,7140.52,0.50,0.44,0.4806,1057.6976,41.0000,23.08,35.68,1006.70,61.47,32.65
2024-02-13T14:34:34,34.43,19.08,21.58,1489.10,37.08,2570.18,7838.43,7135.59,0.46,0.40,0.4803,1056.8679,41.0000,23.10,35.69,1006.69,79.95,42.47
2024-02-13T14:34:39,51.64,28.62,21.58,1489.65,37.10,2571.15,7800.67,7101.13,0.43,0.37,0.4802,1056.6233,41.0000,23.09,35.68,1006.67,61.46,32.65
2024-02-13T14:34:44,50.78,28.14,21.62,1489.26,37.08,2570.46,7838.50,7135.59,0.39,0.34,0.4810,1058.3606,41.0000,23.10,35.69,1006.70,61.46,32.65
2024-02-13T14:34:49,43.04,23.85,21.66,1489.88,37.09,2571.50,7792.38,7093.74,0.39,0.34,0.4810,1058.4820,41.0000,23.10,35.69,1006.68,54.69,29.05
2024-02-13T14:34:54,34.43,19.08,21.64,1489.49,37.06,2570.66,7813.53,7113.44,0.37,0.32,0.4808,1057.9381,41.0000,23.10,35.70,1006.65,61.46,32.65
2024-02-13T14:34:59,59.38,32.91,21.62,1490.00,37.09,2571.60,7808.34,7108.51,0.44,0.39,0.4807,1057.7802,41.0000,23.09,35.71,1006.71,67.63,35.93
2024-02-13T14:35:04,34.43,19.08,21.61,1490.09,37.09,2571.79,7776.00,7078.97,0.49,0.43,0.4812,1058.8814,41.0000,23.11,35.71,1006.73,79.95,42.47
2024-02-13T14:35:09,9.47,5.25,21.63,1489.44,37.12,2570.66,7784.05,7086.36,0.56,0.48,0.4811,1058.6236,41.0000,23.07,35.71,1006.72,61.46,32.65
2024-02-13T14:35:14,25.82,14.31,21.69,1490.07,37.13,2571.60,7791.70,7093.74,0.53,0.46,0.4810,1058.3067,41.0000,23.08,35.72,1006.69,55.30,29.38
2024-02-13T14:35:19,43.03,23.85,21.64,1490.24,37.15,2571.99,7808.28,7108.51,0.53,0.46,0.4806,1057.5467,41.0000,23.07,35.72,1006.74,55.30,29.38
2024-02-13T14:35:24,51.64,28.62,21.68,1490.24,37.10,2571.93,7813.50,7113.44,0.58,0.51,0.4810,1058.4231,41.0000,23.06,35.72,1006.71,86.72,46.07
2024-02-13T14:35:29,43.03,23.85,21.61,1489.74,37.10,2570.97,7791.52,7093.74,0.63,0.54,0.4813,1058.9335,41.0000,23.04,35.72,1006.67,67.63,35.93
2024-02-13T14:35:34,25.82,14.31,21.61,1489.57,37.09,2570.65,7829.32,7128.21,0.67,0.58,0.4807,1057.7146,41.0000,23.08,35.73,1006.69,67.63,35.93
2024-02-13T14:35:39,34.42,19.08,21.57,1488.77,37.13,2569.24,7794.09,7096.21,0.64,0.55,0.4811,1058.4300,41.0000,23.05,35.74,1006.72,48.52,25.78
2024-02-13T14:35:44,42.16,23.37,21.59,1488.56,37.10,2568.82,7791.19,7093.74,0.65,0.56,0.4812,1058.7730,41.0000,23.02,35.74,1006.69,74.40,39.53
2024-02-13T14:35:49,59.37,32.91,21.55,1489.44,37.12,2570.37,7796.71,7098.67,0.55,0.48,0.4814,1059.2784,41.0000,23.01,35.74,1006.71,55.30,29.38
2024-02-13T14:35:54,43.03,23.85,21.58,1490.39,37.13,2571.94,7780.27,7083.90,0.42,0.37,0.4823,1061.0908,41.0000,22.98,35.75,1006.71,74.40,39.53
2024-02-13T14:35:59,51.63,28.62,21.57,1489.55,37.13,2570.36,7788.01,7091.28,0.41,0.35,0.4823,1060.9727,41.0000,23.00,35.75,1006.66,61.45,32.65
2024-02-13T14:36:04,25.82,14.31,21.53,1490.57,37.13,2572.23,7801.83,7103.59,0.41,0.35,0.4826,1061.7146,41.0000,22.97,35.75,1006.70,67.62,35.93
2024-02-13T14:36:09,67.11,37.20,21.52,1490.55,37.13,2572.16,7790.91,7093.74,0.42,0.37,0.4823,1061.0963,41.0000,22.96,35.76,1006.72,62.07,32.98
2024-02-13T14:36:14,43.03,23.85,21.53,1489.33,37.13,2569.97,7793.36,7096.21,0.44,0.38,0.4817,1059.8532,41.0000,22.96,35.76,1006.69,61.45,32.65
2024-02-13T14:36:19,25.82,14.31,21.52,1489.50,37.16,2570.31,7796.20,7098.67,0.47,0.41,0.4819,1060.2488,41.0000,22.94,35.76,1006.71,73.78,39.20
2024-02-13T14:36:24,34.42,19.08,21.52,1489.01,37.13,2569.40,7817.64,7118.36,0.44,0.38,0.4825,1061.5377,41.0000,22.94,35.77,1006.71,55.29,29.38
