timestamp(UTC),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-15T09:55:44,1.00,0.76,29.64,745.50,28.47,1330.31,849.17,747.70,95.89,51.40,15.2,34602.6,33.0,2.3616,5372.8502,35.0000,38.88,25.54,1006.58,157.96,81.16
2024-02-15T09:55:50,1.08,0.82,30.78,745.49,28.39,1330.67,844.16,743.08,110.70,59.32,15.3,34728.9,33.0,2.3616,5374.3651,35.0000,40.12,25.46,1006.59,158.00,81.16
2024-02-15T09:55:55,1.12,0.85,31.11,745.43,28.38,1330.89,833.86,733.83,94.20,50.47,15.3,34933.5,33.0,2.3616,5375.6535,35.0000,40.19,25.40,1006.63,108.25,55.59
2024-02-15T09:56:00,1.12,0.85,30.96,746.19,28.31,1332.58,818.30,719.95,77.71,41.62,15.4,35103.3,33.0,2.3616,5377.0448,35.0000,40.19,25.32,1006.62,87.24,44.79
2024-02-15T09:56:06,1.02,0.77,31.23,745.90,28.21,1332.41,808.00,710.70,95.13,50.94,15.5,35354.3,33.0,2.3616,5378.4773,35.0000,40.49,25.21,1006.52,94.98,48.75
2024-02-15T09:56:11,1.14,0.86,31.40,744.72,28.21,1330.69,829.26,729.20,111.69,59.79,15.6,35520.4,33.0,2.3616,5379.9390,35.0000,41.15,25.14,1006.55,95.00,48.75
2024-02-15T09:56:16,1.29,0.97,31.96,743.95,28.11,1329.55,818.90,719.95,119.56,63.99,15.7,35689.5,33.0,2.3616,5380.9928,35.0000,41.60,25.10,1006.62,86.60,44.43
2024-02-15T09:56:22,1.46,1.11,32.32,743.73,28.08,1329.47,837.50,736.14,137.00,73.31,15.7,35787.5,33.0,2.3616,5382.1892,35.0000,42.25,25.02,1006.57,123.14,63.16
2024-02-15T09:56:27,1.66,1.26,32.79,743.25,28.00,1328.85,845.54,743.08,137.03,73.31,15.8,35956.0,33.0,2.3616,5383.1562,35.0000,42.80,24.99,1006.65,101.38,51.99
2024-02-15T09:56:32,1.62,1.22,33.09,742.84,27.98,1328.41,798.36,701.45,119.63,63.99,15.9,36181.2,33.0,2.3616,5384.3868,35.0000,43.23,24.92,1006.64,109.13,55.95
2024-02-15T09:56:38,1.50,1.13,33.45,741.75,27.93,1326.76,777.47,682.95,111.81,59.79,16.0,36401.0,33.0,2.3616,5385.5591,35.0000,43.71,24.86,1006.66,130.94,67.12
2024-02-15T09:56:43,1.57,1.19,33.81,741.29,27.90,1326.17,793.42,696.83,128.40,68.65,16.1,36612.6,33.0,2.3616,5386.5500,35.0000,44.26,24.80,1006.64,116.19,59.55
2024-02-15T09:56:48,1.64,1.25,34.39,741.24,27.83,1326.34,783.03,687.58,145.86,77.97,16.1,36785.9,33.0,2.3616,5387.5702,35.0000,44.99,24.74,1006.63,108.49,55.59
2024-02-15T09:56:54,1.70,1.28,34.90,741.40,27.77,1326.87,780.55,685.27,137.17,73.31,16.2,37025.3,33.0,2.3616,5388.6144,35.0000,45.71,24.68,1006.62,122.56,62.79
2024-02-15T09:56:59,1.73,1.31,35.39,741.46,27.71,1327.23,785.96,689.89,128.47,68.65,16.3,37220.0,32.0,2.3616,5389.5994,35.0000,46.07,24.63,1006.64,115.56,59.19
2024-02-15T09:57:05,1.66,1.26,35.61,741.64,27.71,1327.78,804.55,706.08,94.46,50.47,16.4,37494.8,32.0,2.3616,5390.5419,34.0000,46.40,24.58,1006.64,123.33,63.16
2024-02-15T09:57:10,1.98,1.50,35.38,741.70,27.60,1328.21,786.29,689.89,102.33,54.66,16.5,37730.6,32.0,2.3616,5391.8638,34.0000,45.88,24.51,1006.65,73.40,37.58
2024-02-15T09:57:15,2.07,1.57,35.06,740.88,27.57,1326.95,799.59,701.45,111.07,59.32,16.7,38069.9,32.0,2.3616,5392.6710,34.0000,45.57,24.46,1006.64,74.11,37.94
2024-02-15T09:57:21,1.98,1.50,34.94,740.67,27.50,1326.88,786.59,689.89,145.15,77.50,16.7,38228.9,32.0,2.3616,5393.9315,34.0000,46.00,24.40,1006.67,73.43,37.58
2024-02-15T09:57:26,2.18,1.65,35.30,740.14,27.48,1326.16,789.36,692.20,119.87,63.99,16.8,38463.2,32.0,2.3616,5394.8246,34.0000,46.45,24.35,1006.66,109.34,55.95
2024-02-15T09:57:31,2.23,1.70,35.62,739.84,27.42,1325.89,781.62,685.27,111.14,59.32,17.0,38771.4,32.0,2.3616,5395.9413,34.0000,46.58,24.29,1006.67,117.10,59.91
2024-02-15T09:57:37,2.31,1.76,35.54,739.80,27.38,1326.09,773.86,678.33,102.43,54.66,17.1,38997.1,32.0,2.3616,5397.0487,34.0000,46.29,24.23,1006.67,96.01,49.11
2024-02-15T09:57:42,2.33,1.78,35.31,739.19,27.32,1325.26,789.84,692.20,111.18,59.32,17.1,39152.4,32.0,2.3616,5398.1057,34.0000,46.23,24.17,1006.67,81.23,41.54
2024-02-15T09:57:47,2.38,1.81,35.48,739.30,27.28,1325.60,776.73,680.64,137.42,73.31,17.2,39363.3,32.0,2.3616,5398.6710,34.0000,46.59,24.13,1006.64,96.04,49.11
2024-02-15T09:57:53,2.51,1.92,36.00,739.32,27.19,1325.78,782.10,685.27,153.15,81.69,17.3,39580.6,32.0,2.3616,5399.2997,34.0000,47.36,24.09,1006.62,116.47,59.55
2024-02-15T09:57:58,2.54,1.94,36.71,738.44,27.13,1324.42,747.90,655.20,103.37,55.13,17.3,39642.1,32.0,2.3616,5400.1737,34.0000,47.91,24.05,1006.65,123.55,63.16
2024-02-15T09:58:03,2.40,1.83,36.96,738.08,27.09,1324.00,750.68,657.52,111.25,59.32,17.4,39869.2,32.0,2.3616,5401.1204,34.0000,48.09,24.00,1006.65,94.67,48.39
2024-02-15T09:58:09,2.18,1.67,36.85,736.64,27.05,1321.76,742.95,650.58,128.78,68.65,17.5,39996.9,32.0,2.3616,5402.4967,34.0000,48.07,23.95,1006.74,117.24,59.91
2024-02-15T09:58:14,2.15,1.64,36.85,736.16,27.02,1321.08,753.61,659.83,137.54,73.31,17.6,40231.5,32.0,2.3616,5403.1978,34.0000,48.55,23.89,1006.67,110.21,56.31
2024-02-15T09:58:20,1.89,1.44,37.46,736.30,26.94,1321.55,751.10,657.52,128.82,68.65,17.6,40374.3,32.0,2.3616,5404.1218,34.0000,49.00,23.85,1006.70,116.57,59.55
2024-02-15T09:58:25,1.70,1.30,37.79,735.62,26.89,1320.49,737.97,645.95,103.46,55.13,17.7,40516.6,32.0,2.3616,5404.7739,34.0000,49.33,23.81,1006.69,123.66,63.16
2024-02-15T09:58:30,1.54,1.18,37.74,735.02,26.87,1319.60,735.44,643.64,94.73,50.47,17.8,40821.8,32.0,2.3616,5405.5190,34.0000,49.22,23.77,1006.69,102.51,52.35
2024-02-15T09:58:36,1.35,1.03,37.60,734.88,26.81,1319.53,719.69,629.77,127.99,68.18,17.9,41051.8,32.0,2.3616,5406.3100,34.0000,49.05,23.73,1006.70,95.47,48.75
2024-02-15T09:58:41,1.43,1.09,37.70,735.18,26.77,1320.22,706.55,618.20,145.50,77.50,18.1,41344.9,32.0,2.3616,5406.9427,34.0000,49.43,23.69,1006.69,102.53,52.35
2024-02-15T09:58:46,1.47,1.12,37.95,734.74,26.75,1319.64,725.17,634.39,111.38,59.32,18.2,41658.0,31.0,2.3616,5407.8036,34.0000,49.81,23.64,1006.68,116.65,59.55
2024-02-15T09:58:52,1.56,1.19,38.18,735.18,26.71,1320.59,706.75,618.20,119.28,63.52,18.3,41887.8,31.0,2.3616,5408.4343,34.0000,49.73,23.61,1006.69,102.56,52.35
2024-02-15T09:58:57,1.45,1.11,38.08,734.60,26.62,1319.69,698.90,611.27,136.80,72.84,18.4,42159.9,32.0,2.3616,5409.0467,33.0000,49.67,23.57,1006.67,73.63,37.58
2024-02-15T09:59:02,1.49,1.14,38.08,735.01,26.60,1320.69,680.53,595.08,154.34,82.16,18.6,42557.2,32.0,2.3616,5410.1264,33.0000,49.99,23.52,1006.70,87.78,44.79
2024-02-15T09:59:08,1.52,1.17,38.50,734.92,26.55,1320.64,693.80,606.64,129.83,69.11,18.7,42790.8,32.0,2.3616,5410.5588,33.0000,50.78,23.49,1006.68,130.84,66.76
2024-02-15T09:59:13,4.29,3.30,39.39,734.51,26.51,1320.05,670.08,585.83,137.74,73.31,18.7,42929.4,32.0,2.3616,5411.1429,33.0000,51.46,23.46,1006.69,130.86,66.76
2024-02-15T09:59:19,3.59,2.76,39.89,734.58,26.43,1320.32,672.79,588.14,129.00,68.65,18.9,43208.5,31.0,2.3616,5411.7484,33.0000,51.94,23.42,1006.66,144.99,73.96
2024-02-15T09:59:24,2.80,2.16,39.95,733.71,26.41,1318.94,664.94,581.20,129.01,68.65,19.0,43480.2,31.0,2.3616,5412.4763,33.0000,51.95,23.39,1006.70,124.54,63.52
2024-02-15T09:59:29,2.33,1.80,39.97,734.46,26.39,1320.52,673.00,588.14,146.56,77.97,19.1,43742.5,31.0,2.3616,5413.4052,33.0000,52.07,23.35,1006.73,130.91,66.76
2024-02-15T09:59:35,1.96,1.52,40.34,734.24,26.31,1320.20,686.28,599.70,163.20,86.82,19.2,44021.1,31.0,2.3616,5413.7995,33.0000,52.59,23.32,1006.71,123.86,63.16
2024-02-15T09:59:40,2.01,1.56,41.00,733.20,26.26,1318.52,696.96,608.95,137.82,73.31,19.2,44120.9,31.0,2.3616,5414.5144,33.0000,53.17,23.29,1006.74,159.89,81.52
2024-02-15T09:59:45,2.14,1.66,41.25,733.15,26.24,1318.56,665.26,581.20,153.59,81.69,19.4,44415.1,31.0,2.3616,5415.0605,33.0000,53.35,23.26,1006.74,130.95,66.76
2024-02-15T09:59:51,1.99,1.54,41.14,732.54,26.23,1317.69,660.09,576.58,129.10,68.65,19.5,44661.5,31.0,2.3616,5415.9897,33.0000,53.20,23.22,1006.77,131.68,67.12
2024-02-15T09:59:56,1.83,1.42,41.12,732.42,26.16,1317.51,646.87,565.02,137.87,73.31,19.5,44819.4,31.0,2.3616,5416.1461,33.0000,53.20,23.20,1006.73,116.83,59.55
2024-02-15T10:00:01,1.88,1.46,41.15,732.26,26.12,1317.34,665.45,581.20,137.88,73.31,19.6,45012.0,31.0,2.3616,5416.6092,33.0000,53.33,23.17,1006.72,116.84,59.55
2024-02-15T10:00:07,2.27,1.76,41.32,732.14,26.09,1317.32,707.92,618.20,102.82,54.66,19.7,45279.1,31.0,2.3616,5417.4383,33.0000,53.43,23.14,1006.77,86.48,44.07
2024-02-15T10:00:12,2.70,2.09,40.84,731.62,26.06,1316.46,625.88,546.52,111.59,59.32,19.8,45436.9,31.0,2.3616,5417.7864,33.0000,52.70,23.11,1006.73,103.44,52.71
2024-02-15T10:00:17,3.01,2.33,40.30,731.42,26.03,1316.19,641.81,560.39,93.20,49.54,19.9,45750.7,31.0,2.3616,5418.1685,33.0000,52.00,23.09,1006.74,81.53,41.54
2024-02-15T10:00:23,3.02,2.34,39.34,731.46,26.00,1316.39,636.58,555.77,77.42,41.15,20.0,45963.0,31.0,2.3616,5418.6448,33.0000,50.87,23.06,1006.72,46.21,23.54
2024-02-15T10:00:28,2.73,2.11,38.71,731.38,25.96,1316.36,636.63,555.77,101.98,54.20,20.2,46279.4,31.0,2.3616,5419.0820,33.0000,50.19,23.04,1006.74,32.06,16.33
2024-02-15T10:00:34,2.26,1.74,38.19,731.59,25.92,1316.89,623.46,544.20,102.86,54.66,20.3,46582.3,31.0,2.3616,5419.7917,33.0000,49.95,23.00,1006.73,38.42,19.57
2024-02-15T10:00:39,1.97,1.52,38.12,731.71,25.90,1317.21,612.90,534.95,94.10,50.00,20.4,46831.2,31.0,2.3616,5420.1665,33.0000,49.83,22.98,1006.73,67.42,34.34
2024-02-15T10:00:44,1.98,1.52,37.87,732.02,25.86,1317.90,623.56,544.20,94.11,50.00,20.6,47186.9,31.0,2.3616,5420.7111,33.0000,49.51,22.95,1006.73,45.52,23.18
2024-02-15T10:00:50,1.94,1.49,37.68,732.22,25.83,1318.43,591.84,516.45,109.91,58.39,20.7,47486.4,31.0,2.3616,5421.3840,33.0000,49.02,22.92,1006.76,75.21,38.30
2024-02-15T10:00:55,1.93,1.49,37.28,732.13,25.79,1318.33,581.27,507.20,111.67,59.32,20.8,47786.0,31.0,2.3616,5421.6540,33.0000,48.85,22.90,1006.74,68.15,34.70
2024-02-15T10:01:00,2.09,1.61,37.36,732.24,25.78,1318.67,613.13,534.95,103.79,55.13,21.0,48102.1,31.0,2.3616,5422.2167,33.0000,49.28,22.87,1006.74,96.46,49.11
2024-02-15T10:01:06,2.20,1.69,37.99,732.92,25.75,1320.04,541.65,472.52,129.26,68.65,21.0,48224.4,31.0,2.3616,5422.8979,33.0000,50.11,22.84,1006.76,109.91,55.95
2024-02-15T10:01:11,2.11,1.62,38.56,733.45,25.72,1321.05,568.17,495.64,146.82,77.97,21.0,48313.1,31.0,2.3616,5423.0809,33.0000,50.94,22.82,1006.73,138.93,70.72
2024-02-15T10:01:16,1.89,1.46,39.55,733.21,25.68,1320.75,557.62,486.39,164.38,87.29,21.1,48472.6,31.0,2.3616,5423.6146,33.0000,51.90,22.80,1006.76,145.30,73.96
2024-02-15T10:01:22,1.76,1.35,40.16,732.86,25.65,1320.23,555.02,484.08,181.95,96.61,21.2,48587.7,30.0,2.3616,5424.1175,32.0000,52.87,22.76,1006.72,152.39,77.56
2024-02-15T10:01:27,1.67,1.28,41.21,732.59,25.62,1319.78,576.25,502.58,181.07,96.14,21.1,48438.4,31.0,2.3616,5424.2430,32.0000,54.03,22.76,1006.74,188.49,95.93
2024-02-15T10:01:33,1.58,1.20,42.39,732.12,25.58,1319.03,573.64,500.27,181.08,96.14,21.1,48485.8,30.0,2.3616,5424.5937,33.0000,54.74,22.74,1006.74,174.35,88.73
2024-02-15T10:01:38,1.48,1.13,42.90,732.40,25.55,1319.63,539.20,470.20,146.87,77.97,21.1,48363.3,31.0,2.3616,5425.0454,32.0000,55.53,22.71,1006.72,188.52,95.93
2024-02-15T10:01:43,1.55,1.18,43.65,732.67,25.52,1320.22,549.84,479.45,111.75,59.32,21.0,48330.7,31.0,2.3616,5425.3970,32.0000,55.94,22.70,1006.75,152.43,77.56
2024-02-15T10:01:49,1.60,1.23,43.57,731.92,25.49,1318.96,541.94,472.52,111.76,59.32,21.1,48421.8,30.0,2.3616,5425.8327,32.0000,55.35,22.67,1006.73,124.84,63.52
2024-02-15T10:01:54,1.62,1.24,42.78,731.88,25.49,1319.04,576.48,502.58,120.57,63.99,21.2,48644.4,30.0,2.3616,5426.4654,32.0000,54.93,22.65,1006.78,103.61,52.71
2024-02-15T10:01:59,1.72,1.32,42.61,732.13,25.45,1319.50,568.52,495.64,154.80,82.16,21.2,48726.2,30.0,2.3616,5426.4894,32.0000,54.83,22.64,1006.75,95.83,48.75
2024-02-15T10:02:05,1.96,1.51,42.68,731.78,25.46,1319.00,542.06,472.52,129.36,68.65,21.2,48829.3,30.0,2.3616,5426.9932,32.0000,55.26,22.61,1006.74,139.03,70.72
2024-02-15T10:02:10,2.08,1.60,42.83,731.96,25.41,1319.40,560.65,488.70,120.59,63.99,21.3,49022.8,30.0,2.3616,5427.3184,32.0000,55.20,22.59,1006.73,131.96,67.12
2024-02-15T10:02:15,2.54,1.96,42.64,731.44,25.38,1318.60,558.05,486.39,103.02,54.66,21.5,49396.7,30.0,2.3616,5427.8536,32.0000,54.73,22.56,1006.73,124.89,63.52
2024-02-15T10:02:21,2.83,2.18,42.17,731.35,25.35,1318.52,544.83,474.83,103.02,54.66,21.6,49596.8,30.0,2.3616,5428.2824,32.0000,54.01,22.54,1006.74,89.49,45.51
2024-02-15T10:02:26,2.84,2.20,41.57,731.22,25.30,1318.33,547.50,477.14,120.61,63.99,21.7,49980.7,30.0,2.3616,5428.4133,32.0000,53.66,22.53,1006.73,103.65,52.71
2024-02-15T10:02:31,2.83,2.19,41.37,730.53,25.30,1317.17,528.96,460.95,113.59,60.26,21.9,50277.2,30.0,2.3616,5428.7666,32.0000,53.66,22.51,1006.73,88.79,45.15
2024-02-15T10:02:37,2.91,2.25,42.04,730.53,25.24,1317.26,526.34,458.64,155.77,82.63,22.0,50529.3,30.0,2.3616,5429.1567,32.0000,54.48,22.49,1006.73,124.21,63.16
2024-02-15T10:02:42,2.78,2.16,42.48,730.52,25.25,1317.32,526.37,458.64,154.89,82.16,22.1,50818.6,30.0,2.3616,5429.4726,32.0000,55.40,22.48,1006.76,160.33,81.52
2024-02-15T10:02:48,2.48,1.92,43.08,730.72,25.22,1317.73,539.66,470.20,138.21,73.31,22.3,51248.5,30.0,2.3616,5429.6553,32.0000,55.55,22.47,1006.76,131.30,66.76
2024-02-15T10:02:53,2.64,2.05,43.17,730.90,25.24,1318.18,537.06,467.89,120.65,63.99,22.5,51634.1,30.0,2.3616,5430.1809,32.0000,55.33,22.45,1006.79,132.03,67.12
2024-02-15T10:02:58,2.82,2.20,42.96,730.92,25.18,1318.23,515.83,449.39,155.80,82.63,22.6,51982.7,30.0,2.3616,5430.2238,32.0000,55.47,22.43,1006.73,117.14,59.55
2024-02-15T10:03:04,2.73,2.12,43.42,731.01,25.17,1318.49,521.18,454.02,147.89,78.43,22.7,52139.7,30.0,2.3616,5430.6357,32.0000,56.24,22.42,1006.77,160.36,81.52
2024-02-15T10:03:09,2.73,2.12,44.22,729.75,25.14,1316.22,515.87,449.39,147.02,77.97,22.8,52356.6,30.0,2.3616,5430.6405,32.0000,56.87,22.41,1006.74,144.78,73.60
2024-02-15T10:03:14,2.84,2.20,44.42,729.17,25.14,1315.33,515.93,449.39,120.67,63.99,22.8,52373.7,30.0,2.3616,5431.2482,32.0000,56.90,22.39,1006.78,146.22,74.32
2024-02-15T10:03:20,2.62,2.04,44.10,728.16,25.10,1313.58,526.58,458.64,129.47,68.65,22.7,52296.7,30.0,2.3616,5431.5599,32.0000,56.37,22.37,1006.77,124.98,63.52
2024-02-15T10:03:25,2.44,1.89,43.88,727.78,25.09,1312.93,539.87,470.20,121.55,64.45,22.7,52323.1,30.0,2.3616,5431.7632,32.0000,56.18,22.36,1006.77,103.00,52.35
2024-02-15T10:03:30,2.32,1.80,43.78,728.09,25.04,1313.54,508.02,442.45,96.94,51.40,22.7,52205.8,30.0,2.3616,5431.9299,32.0000,56.26,22.35,1006.77,117.17,59.55
2024-02-15T10:03:36,2.11,1.64,44.00,728.06,25.01,1313.55,531.96,463.27,155.85,82.63,22.6,52012.7,30.0,2.3616,5432.2125,32.0000,56.67,22.34,1006.79,146.24,74.32
2024-02-15T10:03:41,2.14,1.66,44.39,728.95,25.03,1315.18,545.24,474.83,112.78,59.79,22.6,51958.6,30.0,2.3616,5432.3058,32.0000,56.88,22.33,1006.77,146.25,74.32
2024-02-15T10:03:46,2.09,1.63,44.35,728.98,25.03,1315.27,539.94,470.20,96.09,50.94,22.6,52064.1,30.0,2.3616,5432.4714,32.0000,56.48,22.31,1006.74,117.18,59.55
2024-02-15T10:03:52,2.23,1.73,43.81,729.41,24.98,1316.17,518.74,451.70,111.90,59.32,22.7,52206.0,30.0,2.3616,5432.9790,32.0000,55.90,22.28,1006.73,110.82,56.31
2024-02-15T10:03:57,2.50,1.94,43.38,729.63,24.95,1316.62,508.14,442.45,112.79,59.79,22.8,52369.5,30.0,2.3616,5433.1501,32.0000,55.57,22.29,1006.79,110.82,56.31
2024-02-15T10:04:03,2.59,2.01,43.23,729.71,24.93,1316.71,529.37,460.95,130.37,69.11,22.9,52592.6,30.0,2.3616,5432.9769,32.0000,55.72,22.28,1006.73,88.86,45.15
2024-02-15T10:04:08,2.89,2.24,43.69,729.63,24.93,1316.68,502.86,437.83,130.38,69.11,22.9,52757.6,30.0,2.3616,5433.4383,32.0000,56.31,22.27,1006.78,131.40,66.76
2024-02-15T10:04:13,2.79,2.17,43.93,729.66,24.91,1316.78,486.93,423.95,120.73,63.99,23.0,53026.8,30.0,2.3616,5433.6131,32.0000,56.43,22.26,1006.78,139.19,70.72
2024-02-15T10:04:19,2.63,2.04,43.89,730.35,24.90,1318.11,486.96,423.95,104.90,55.60,23.2,53267.4,30.0,2.3616,5433.9521,32.0000,56.19,22.24,1006.77,132.12,67.12
2024-02-15T10:04:24,2.39,1.86,43.75,730.65,24.89,1318.71,497.61,433.20,130.40,69.11,23.3,53617.0,30.0,2.3616,5434.2176,32.0000,56.00,22.23,1006.79,125.04,63.52
2024-02-15T10:04:29,2.36,1.83,43.72,731.31,24.86,1319.92,494.97,430.89,156.78,83.09,23.5,54121.9,30.0,2.3616,5434.3142,31.0000,56.31,22.22,1006.77,117.22,59.55
2024-02-15T10:04:35,2.51,1.94,44.15,731.32,24.84,1320.01,494.99,430.89,164.72,87.29,23.7,54513.2,30.0,2.3616,5434.6095,32.0000,57.10,22.21,1006.79,131.42,66.76
2024-02-15T10:04:40,2.48,1.91,44.90,730.95,24.83,1319.41,497.67,433.20,122.51,64.92,23.9,54969.2,30.0,2.3616,5434.8530,31.0000,57.64,22.19,1006.77,152.69,77.56
2024-02-15T10:04:45,2.64,2.04,45.06,731.20,24.80,1319.91,505.66,440.14,130.42,69.11,24.0,55284.8,30.0,2.3616,5435.0674,31.0000,57.63,22.18,1006.77,146.32,74.32
2024-02-15T10:04:51,2.60,2.00,45.10,730.87,24.79,1319.34,508.33,442.45,104.93,55.60,24.1,55483.8,30.0,2.3616,5435.1776,32.0000,57.54,22.16,1006.73,131.44,66.76
2024-02-15T10:04:56,2.40,1.85,45.10,730.87,24.77,1319.34,489.74,426.27,121.63,64.45,23.7,54622.2,30.0,2.3616,5435.1630,32.0000,57.40,22.16,1006.72,124.35,63.16
2024-02-15T10:05:01,2.39,1.85,45.32,730.95,24.73,1319.54,492.41,428.58,182.33,96.61,23.3,53532.6,30.0,2.3616,5435.4249,32.0000,57.64,22.16,1006.77,131.44,66.76
2024-02-15T10:05:07,2.22,1.72,45.89,731.22,24.73,1320.04,487.10,423.95,148.02,78.43,21.8,50138.2,30.0,2.3616,5435.4471,31.0000,58.59,22.15,1006.74,159.80,81.16
2024-02-15T10:05:12,1.99,1.54,46.58,730.87,24.70,1319.39,476.46,414.70,139.22,73.77,20.6,47490.0,30.0,2.3616,5435.3974,31.0000,58.93,22.15,1006.73,137.82,70.00
2024-02-15T10:05:18,2.04,1.58,46.72,730.99,24.72,1319.62,484.44,421.64,147.15,77.97,19.5,44807.6,30.0,2.3616,5435.4422,31.0000,59.13,22.15,1006.74,138.53,70.36
2024-02-15T10:05:23,2.20,1.70,46.52,731.64,24.66,1320.84,465.86,405.45,112.85,59.79,19.2,44273.4,30.0,2.3616,5435.6609,31.0000,58.73,22.14,1006.75,139.25,70.72
2024-02-15T10:05:28,2.11,1.63,46.14,732.13,24.64,1321.75,492.44,428.58,87.35,46.28,18.7,43123.8,29.0,2.3616,5435.7289,32.0000,58.20,22.14,1006.76,103.08,52.35
2024-02-15T10:05:34,1.99,1.54,45.59,733.17,24.60,1323.65,487.13,423.95,121.64,64.45,18.6,42829.1,29.0,2.3616,5435.8499,31.0000,57.77,22.14,1006.78,103.08,52.35
2024-02-15T10:05:39,2.29,1.77,45.45,734.22,24.59,1325.58,473.86,412.39,155.96,82.63,18.5,42693.9,30.0,2.3616,5435.9633,31.0000,57.95,22.13,1006.77,95.28,48.39
2024-02-15T10:05:44,2.46,1.90,45.97,736.91,24.63,1330.42,471.20,410.08,140.12,74.24,18.5,42593.8,29.0,2.3616,5435.8856,31.0000,58.63,22.13,1006.75,116.55,59.19
2024-02-15T10:05:50,2.39,1.84,46.47,737.83,24.59,1332.08,473.86,412.39,113.74,60.26,18.5,42530.4,30.0,2.3616,5435.9304,31.0000,58.94,22.13,1006.76,160.52,81.52
2024-02-15T10:05:55,2.17,1.67,46.50,739.99,24.60,1336.01,452.60,393.89,112.85,59.79,18.5,42576.3,30.0,2.3616,5435.9903,31.0000,58.75,22.13,1006.77,131.46,66.76
2024-02-15T10:06:00,2.29,1.77,46.21,741.44,24.56,1338.67,449.96,391.58,87.36,46.28,18.5,42623.6,29.0,2.3616,5436.1756,31.0000,58.15,22.12,1006.77,88.20,44.79
2024-02-15T10:06:06,2.28,1.76,45.66,743.05,24.53,1341.57,460.59,400.83,104.06,55.13,18.6,42760.8,29.0,2.3616,5436.1746,31.0000,57.59,22.11,1006.74,103.09,52.35
2024-02-15T10:06:11,2.15,1.66,45.24,744.61,24.52,1344.43,484.52,421.64,104.06,55.13,18.7,42969.0,30.0,2.3616,5436.3572,31.0000,57.03,22.10,1006.74,81.80,41.54
2024-02-15T10:06:17,2.14,1.66,44.69,746.45,24.49,1347.84,431.40,375.39,121.66,64.45,18.8,43255.1,29.0,2.3616,5436.6932,31.0000,56.53,22.09,1006.77,81.81,41.54
2024-02-15T10:06:22,2.26,1.75,44.36,747.59,24.52,1350.02,423.47,368.45,138.40,73.31,18.9,43493.1,29.0,2.3616,5437.2026,31.0000,56.46,22.07,1006.79,88.93,45.15
2024-02-15T10:06:27,2.25,1.74,44.40,749.82,24.51,1353.97,458.00,398.52,155.99,82.63,18.9,43584.0,29.0,2.3616,5436.8548,31.0000,56.57,22.07,1006.73,110.19,55.95
2024-02-15T10:06:33,2.46,1.90,45.01,751.32,24.49,1356.67,442.04,384.64,164.78,87.29,18.9,43625.5,29.0,2.3616,5436.8214,31.0000,57.40,22.07,1006.72,131.48,66.76
2024-02-15T10:06:38,2.55,1.97,45.42,752.84,24.49,1359.43,447.37,389.27,139.26,73.77,19.0,43680.8,29.0,2.3616,5436.9332,31.0000,58.18,22.06,1006.71,144.95,73.60
2024-02-15T10:06:43,2.40,1.85,46.12,754.61,24.46,1362.80,428.82,373.08,130.48,69.11,19.0,43733.8,29.0,2.3616,5437.6468,31.0000,58.45,22.05,1006.81,145.68,73.96
2024-02-15T10:06:49,2.33,1.81,46.09,755.25,24.44,1364.02,442.13,384.64,104.98,55.60,19.0,43750.7,29.0,2.3616,5437.9047,31.0000,58.20,22.03,1006.79,139.30,70.72
2024-02-15T10:06:54,2.62,2.03,45.86,756.47,24.43,1366.20,420.86,366.14,122.58,64.92,18.9,43545.7,29.0,2.3616,5437.7963,31.0000,58.14,22.02,1006.73,131.50,66.76
2024-02-15T10:06:59,2.68,2.08,45.90,756.40,24.44,1366.18,415.57,361.52,148.09,78.43,18.8,43216.2,29.0,2.3616,5438.1707,31.0000,58.80,22.01,1006.77,146.40,74.32
2024-02-15T10:07:05,2.76,2.14,46.61,757.13,24.42,1367.51,415.58,361.52,131.38,69.58,18.7,43003.2,29.0,2.3616,5438.1961,31.0000,59.24,22.01,1006.77,167.70,85.13
2024-02-15T10:07:10,2.73,2.12,46.92,758.16,24.44,1369.36,415.58,361.52,148.10,78.43,18.5,42617.1,29.0,2.3616,5438.2056,31.0000,59.58,21.99,1006.71,159.88,81.16
2024-02-15T10:07:15,2.45,1.90,47.08,758.89,24.40,1370.81,431.56,375.39,96.20,50.94,18.4,42421.2,29.0,2.3616,5438.7364,31.0000,59.45,21.97,1006.74,123.70,62.79
2024-02-15T10:07:21,2.16,1.67,46.72,759.08,24.40,1371.28,447.56,389.27,96.21,50.94,18.4,42265.9,29.0,2.3616,5439.2120,31.0000,58.75,21.96,1006.79,95.34,48.39
