timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-13T03:54:28,46.56,24.84,48.60,1308.28,24.86,2345.86,0.70,0.67,6081.21,5328.77,0.5,1160.1,30.0,0.3691,843.7332,31.0000,59.46,22.95,1002.67,58.00,29.66
2024-02-13T03:54:34,54.42,29.03,48.59,1308.39,24.86,2345.92,0.75,0.72,6051.81,5303.33,0.5,1163.0,30.0,0.3691,843.6490,31.0000,59.47,22.95,1002.61,65.04,33.26
2024-02-13T03:54:39,79.76,42.55,48.65,1307.54,24.84,2344.52,0.73,0.70,6078.53,5326.45,0.5,1160.5,30.0,0.3691,843.8761,31.0000,59.45,22.95,1002.66,79.83,40.82
2024-02-13T03:54:44,63.15,33.69,48.61,1306.86,24.84,2343.22,0.70,0.67,6062.50,5312.58,0.5,1161.0,30.0,0.3692,843.9246,31.0000,59.42,22.95,1002.63,65.04,33.26
2024-02-13T03:54:50,63.15,33.69,48.61,1306.76,24.86,2343.11,0.69,0.66,6089.05,5335.70,0.5,1158.8,30.0,0.3693,844.1230,31.0000,59.41,22.95,1002.66,79.83,40.82
2024-02-13T03:54:55,63.15,33.69,48.60,1307.22,24.87,2343.94,0.71,0.68,6094.35,5340.33,0.5,1160.8,30.0,0.3692,843.9613,31.0000,59.44,22.95,1002.66,65.04,33.26
2024-02-13T03:55:00,46.56,24.84,48.58,1307.23,24.84,2343.86,0.68,0.65,6094.10,5340.33,0.5,1159.8,30.0,0.3692,844.0697,31.0000,59.45,22.96,1002.65,65.04,33.26
2024-02-13T03:55:06,46.56,24.84,48.62,1308.03,24.86,2345.42,0.71,0.68,6099.67,5344.95,0.5,1159.2,30.0,0.3693,844.1864,31.0000,59.46,22.95,1002.67,65.04,33.26
2024-02-13T03:55:11,46.56,24.84,48.61,1307.82,24.84,2345.03,0.69,0.66,6094.41,5340.33,0.5,1157.2,30.0,0.3694,844.5203,31.0000,59.42,22.96,1002.70,43.20,22.09
2024-02-13T03:55:16,54.42,29.03,48.54,1307.29,24.89,2343.99,0.73,0.70,6086.21,5333.39,0.5,1159.2,30.0,0.3693,844.3187,31.0000,59.46,22.96,1002.66,42.49,21.73
2024-02-13T03:55:22,54.42,29.03,48.65,1307.10,24.86,2343.67,0.79,0.76,6099.49,5344.95,0.5,1161.7,30.0,0.3693,844.2991,31.0000,59.47,22.95,1002.64,65.04,33.26
2024-02-13T03:55:27,37.83,20.18,48.62,1307.25,24.86,2343.88,0.88,0.85,6067.64,5317.20,0.5,1161.7,30.0,0.3693,844.2549,31.0000,59.49,22.96,1002.64,72.08,36.86
2024-02-13T03:55:33,54.42,29.03,48.61,1307.34,24.86,2344.07,1.04,1.00,6080.94,5328.77,0.5,1159.1,30.0,0.3692,844.0649,31.0000,59.55,22.96,1002.66,58.00,29.66
2024-02-13T03:55:38,79.76,42.55,48.65,1307.43,24.87,2344.28,1.02,0.98,6086.33,5333.39,0.5,1158.4,30.0,0.3693,844.2123,31.0000,59.56,22.96,1002.68,65.04,33.26
2024-02-13T03:55:43,63.15,33.69,48.70,1308.07,24.86,2345.38,1.16,1.12,6102.05,5347.27,0.5,1161.1,30.0,0.3693,844.1953,31.0000,59.57,22.96,1002.66,72.08,36.86
2024-02-13T03:55:49,54.42,29.03,48.70,1308.40,24.89,2345.95,1.18,1.13,6072.98,5321.83,0.5,1161.6,30.0,0.3694,844.5245,31.0000,59.58,22.96,1002.65,65.04,33.26
2024-02-13T03:55:54,63.15,33.69,48.73,1309.34,24.87,2347.55,1.10,1.06,6093.84,5340.33,0.5,1159.8,30.0,0.3694,844.4597,31.0000,59.58,22.97,1002.64,72.08,36.86
2024-02-13T03:55:59,63.15,33.69,48.66,1309.30,24.89,2347.51,1.18,1.13,6101.85,5347.27,0.5,1159.7,30.0,0.3694,844.3026,31.0000,59.58,22.97,1002.66,58.00,29.66
2024-02-13T03:56:05,54.42,29.03,48.68,1308.99,24.87,2346.98,1.20,1.16,6093.99,5340.33,0.5,1159.4,30.0,0.3693,844.2221,31.0000,59.59,22.97,1002.67,79.82,40.82
2024-02-13T03:56:10,46.56,24.84,48.70,1309.07,24.89,2347.17,1.04,1.01,6088.85,5335.70,0.5,1160.1,30.0,0.3694,844.4614,31.0000,59.60,22.97,1002.69,57.30,29.30
2024-02-13T03:56:16,63.15,33.69,48.74,1309.44,24.90,2347.86,0.93,0.90,6094.22,5340.33,0.5,1160.1,30.0,0.3695,844.5639,31.0000,59.61,22.97,1002.70,72.08,36.86
2024-02-13T03:56:21,46.56,24.84,48.73,1309.62,24.87,2348.13,0.78,0.76,6041.27,5294.08,0.5,1160.8,30.0,0.3696,844.9289,31.0000,59.56,22.97,1002.68,79.82,40.82
2024-02-13T03:56:27,37.83,20.18,48.66,1309.82,24.87,2348.53,0.80,0.77,6094.17,5340.33,0.5,1160.5,30.0,0.3695,844.7859,31.0000,59.56,22.97,1002.70,58.00,29.66
2024-02-13T03:56:32,63.15,33.69,48.74,1309.20,24.84,2347.44,0.74,0.72,6094.19,5340.33,0.5,1159.5,30.0,0.3696,844.8186,31.0000,59.59,22.97,1002.70,65.04,33.26
2024-02-13T03:56:37,54.42,29.03,48.67,1308.84,24.89,2346.72,0.62,0.60,6078.18,5326.45,0.5,1161.1,30.0,0.3696,844.8561,31.0000,59.61,22.98,1002.71,50.26,25.70
2024-02-13T03:56:43,55.30,29.50,48.67,1308.68,24.87,2346.49,0.58,0.56,6104.74,5349.58,0.5,1161.1,30.0,0.3697,845.0231,31.0000,59.54,22.97,1002.70,43.20,22.09
2024-02-13T03:56:48,54.42,29.03,48.72,1308.71,24.89,2346.52,0.68,0.66,6067.74,5317.20,0.5,1160.9,30.0,0.3696,844.9434,31.0000,59.53,22.98,1002.72,65.04,33.26
2024-02-13T03:56:53,54.42,29.03,48.71,1308.89,24.87,2346.80,0.73,0.71,6088.74,5335.70,0.5,1158.7,30.0,0.3696,844.9345,31.0000,59.56,22.98,1002.71,58.00,29.66
2024-02-13T03:56:59,46.56,24.84,48.70,1308.40,24.90,2345.93,0.67,0.65,6094.00,5340.33,0.5,1160.0,30.0,0.3696,844.7971,31.0000,59.61,22.98,1002.70,72.08,36.86
2024-02-13T03:57:04,71.89,38.35,48.71,1308.14,24.89,2345.52,0.66,0.64,6070.41,5319.52,0.5,1160.3,30.0,0.3696,844.9061,31.0000,59.61,22.98,1002.73,58.00,29.66
2024-02-13T03:57:09,71.02,37.89,48.73,1308.77,24.87,2346.57,0.69,0.67,6064.95,5314.89,0.5,1156.6,30.0,0.3697,845.1555,31.0000,59.59,22.98,1002.70,50.26,25.70
2024-02-13T03:57:15,54.41,29.03,48.69,1308.67,24.90,2346.40,0.68,0.66,6088.69,5335.70,0.5,1160.7,30.0,0.3698,845.3988,31.0000,59.60,22.99,1002.73,65.04,33.26
2024-02-13T03:57:20,46.56,24.84,48.66,1309.05,24.87,2347.01,0.63,0.61,6104.35,5349.58,0.5,1157.5,30.0,0.3698,845.3678,31.0000,59.55,22.99,1002.70,65.04,33.26
2024-02-13T03:57:25,71.02,37.89,48.66,1309.45,24.90,2347.67,0.67,0.65,6091.03,5338.02,0.5,1159.7,30.0,0.3697,845.0724,31.0000,59.57,22.99,1002.68,58.00,29.66
2024-02-13T03:57:31,63.15,33.69,48.77,1309.25,24.90,2347.31,0.76,0.73,6061.97,5312.58,0.5,1159.7,30.0,0.3698,845.1947,31.0000,59.61,22.99,1002.68,72.08,36.86
2024-02-13T03:57:36,63.15,33.69,48.70,1309.16,24.89,2347.18,0.73,0.70,6117.49,5361.14,0.5,1156.6,30.0,0.3698,845.2776,31.0000,59.62,22.99,1002.69,72.08,36.86
2024-02-13T03:57:42,71.02,37.89,48.75,1309.09,24.90,2347.12,0.66,0.64,6085.97,5333.39,0.5,1157.9,30.0,0.3698,845.2612,31.0000,59.64,22.99,1002.72,50.26,25.70
2024-02-13T03:57:47,79.75,42.55,48.75,1309.34,24.89,2347.45,0.71,0.69,6096.23,5342.64,0.5,1155.5,30.0,0.3697,845.0258,31.0000,59.68,23.00,1002.70,65.04,33.26
2024-02-13T03:57:52,79.75,42.55,48.81,1309.37,24.90,2347.51,0.67,0.64,6096.26,5342.64,0.5,1158.1,30.0,0.3697,845.0875,31.0000,59.66,23.00,1002.71,65.04,33.26
2024-02-13T03:57:58,37.82,20.18,48.71,1309.66,24.91,2348.08,0.64,0.62,6106.93,5351.89,0.5,1158.4,30.0,0.3699,845.4847,31.0000,59.61,23.00,1002.73,65.04,33.26
2024-02-13T03:58:03,79.75,42.55,48.71,1310.28,24.90,2349.08,0.74,0.71,6096.12,5342.64,0.5,1157.5,30.0,0.3700,845.6054,31.0000,59.56,23.01,1002.72,79.82,40.82
2024-02-13T03:58:08,54.41,29.03,48.70,1310.47,24.90,2349.43,0.73,0.70,6106.67,5351.89,0.5,1158.7,30.0,0.3700,845.6343,31.0000,59.56,23.00,1002.68,79.82,40.82
2024-02-13T03:58:14,55.29,29.50,48.67,1309.86,24.93,2348.41,0.76,0.73,6096.32,5342.64,0.5,1159.8,30.0,0.3699,845.6062,31.0000,59.54,23.00,1002.72,65.04,33.26
2024-02-13T03:58:19,54.41,29.03,48.70,1310.18,24.91,2348.85,0.83,0.80,6109.15,5354.20,0.5,1159.9,30.0,0.3699,845.5808,31.0000,59.57,23.01,1002.69,65.03,33.26
2024-02-13T03:58:24,55.29,29.50,48.75,1310.16,24.90,2348.86,0.75,0.72,6085.52,5333.39,0.5,1159.3,30.0,0.3699,845.4775,31.0000,59.60,23.01,1002.71,79.82,40.82
2024-02-13T03:58:30,63.14,33.69,48.76,1309.96,24.91,2348.48,0.71,0.68,6088.10,5335.70,0.5,1160.8,30.0,0.3699,845.3806,31.0000,59.63,23.02,1002.74,79.82,40.82
2024-02-13T03:58:35,71.02,37.89,48.75,1309.31,24.90,2347.40,0.74,0.71,6117.38,5361.14,0.5,1162.5,30.0,0.3699,845.5894,31.0000,59.62,23.01,1002.74,72.08,36.86
2024-02-13T03:58:41,63.15,33.69,48.76,1309.70,24.91,2348.07,0.80,0.76,6038.15,5291.77,0.5,1160.8,30.0,0.3700,845.7525,31.0000,59.63,23.01,1002.73,58.00,29.66
2024-02-13T03:58:46,63.14,33.69,48.81,1309.37,24.91,2347.45,0.83,0.80,6088.20,5335.70,0.5,1159.1,30.0,0.3700,845.7613,31.0000,59.68,23.02,1002.75,65.04,33.26
2024-02-13T03:58:51,71.02,37.89,48.80,1309.77,24.91,2348.19,0.86,0.82,6093.51,5340.33,0.5,1159.6,30.0,0.3700,845.6296,31.0000,59.68,23.01,1002.72,65.04,33.26
2024-02-13T03:58:57,46.56,24.84,48.78,1310.49,24.94,2349.43,0.89,0.85,6098.68,5344.95,0.5,1159.6,30.0,0.3699,845.5815,31.0000,59.69,23.02,1002.74,65.03,33.26
2024-02-13T03:59:02,54.41,29.03,48.82,1309.66,24.93,2347.92,1.00,0.96,6074.84,5324.14,0.5,1163.8,30.0,0.3700,845.6255,31.0000,59.69,23.03,1002.76,86.87,44.43
2024-02-13T03:59:07,46.56,24.84,48.84,1309.10,24.90,2346.97,1.04,0.99,6085.56,5333.39,0.5,1159.8,30.0,0.3701,845.8428,31.0000,59.69,23.02,1002.75,65.04,33.26
2024-02-13T03:59:13,80.61,43.01,48.84,1308.77,24.94,2346.34,0.96,0.93,6096.00,5342.64,0.5,1159.1,30.0,0.3701,846.0032,31.0000,59.70,23.02,1002.73,72.07,36.86
2024-02-13T03:59:18,54.41,29.03,48.87,1308.05,24.91,2345.04,0.94,0.90,6098.59,5344.95,0.5,1159.1,30.0,0.3701,845.9139,31.0000,59.75,23.03,1002.76,65.03,33.26
2024-02-13T03:59:23,63.14,33.69,48.89,1307.72,24.91,2344.36,0.87,0.84,6077.29,5326.45,0.5,1160.8,30.0,0.3701,846.0060,31.0000,59.75,23.04,1002.76,65.03,33.26
2024-02-13T03:59:29,29.95,15.98,48.87,1307.35,24.91,2343.77,0.70,0.68,6114.41,5358.83,0.5,1161.5,30.0,0.3702,846.0828,31.0000,59.73,23.03,1002.76,79.82,40.82
2024-02-13T03:59:34,37.82,20.18,48.89,1306.90,24.93,2342.85,0.55,0.53,6074.52,5324.14,0.5,1161.3,30.0,0.3702,846.1685,31.0000,59.72,23.04,1002.74,50.25,25.70
2024-02-13T03:59:39,63.14,33.69,48.85,1306.55,24.93,2342.20,0.46,0.44,6095.57,5342.64,0.5,1157.2,30.0,0.3702,846.1256,31.0000,59.73,23.04,1002.73,65.03,33.26
2024-02-13T03:59:45,71.02,37.89,48.83,1306.65,24.93,2342.52,0.52,0.50,6074.86,5324.14,0.5,1158.1,30.0,0.3703,846.2930,31.0000,59.70,23.03,1002.76,50.25,25.70
2024-02-13T03:59:50,37.82,20.18,48.82,1306.58,24.93,2342.43,0.70,0.68,6135.63,5377.33,0.5,1160.6,30.0,0.3703,846.4979,31.0000,59.68,23.03,1002.77,65.03,33.26
2024-02-13T03:59:56,54.41,29.03,48.79,1305.74,24.95,2340.92,0.81,0.78,6111.84,5356.52,0.5,1158.7,30.0,0.3704,846.5904,31.0000,59.70,23.03,1002.77,72.07,36.86
2024-02-13T04:00:01,63.14,33.69,48.81,1305.40,24.93,2340.19,0.84,0.81,6124.74,5368.08,0.5,1162.7,30.0,0.3704,846.5941,31.0000,59.69,23.04,1002.75,57.99,29.66
2024-02-13T04:00:06,54.41,29.03,48.83,1305.37,24.90,2340.19,0.76,0.73,6196.14,5430.52,0.5,1158.8,30.0,0.3703,846.4137,31.0000,59.72,23.04,1002.78,41.78,21.37
2024-02-13T04:00:12,63.14,33.69,48.90,1305.14,24.95,2339.64,0.78,0.75,6137.73,5379.64,0.5,1160.2,30.0,0.3703,846.2832,31.0000,59.75,23.05,1002.76,72.07,36.86
2024-02-13T04:00:17,79.74,42.55,48.90,1306.04,24.94,2341.29,0.72,0.69,6077.12,5326.45,0.5,1157.8,30.0,0.3703,846.4030,31.0000,59.76,23.05,1002.77,65.03,33.26
2024-02-13T04:00:22,63.14,33.69,48.92,1305.98,24.95,2341.19,0.69,0.66,6098.28,5344.95,0.5,1161.0,30.0,0.3704,846.5087,31.0000,59.75,23.05,1002.78,65.03,33.26
2024-02-13T04:00:28,37.82,20.18,48.92,1305.79,24.95,2340.83,0.75,0.72,6111.41,5356.52,0.5,1158.2,30.0,0.3704,846.5925,31.0000,59.73,23.05,1002.77,57.99,29.66
2024-02-13T04:00:33,46.55,24.84,48.92,1305.79,24.94,2340.85,0.72,0.69,6108.81,5354.20,0.5,1158.6,30.0,0.3704,846.5854,31.0000,59.76,23.05,1002.77,65.03,33.26
2024-02-13T04:00:38,63.14,33.69,48.95,1306.19,24.93,2341.47,0.62,0.60,6074.28,5324.14,0.5,1161.8,30.0,0.3704,846.4836,31.0000,59.81,23.06,1002.77,79.81,40.82
2024-02-13T04:00:44,63.14,33.69,48.93,1306.77,24.94,2342.55,0.54,0.52,6074.37,5324.14,0.5,1159.7,30.0,0.3704,846.4968,31.0000,59.83,23.05,1002.75,64.32,32.90
2024-02-13T04:00:49,79.75,42.55,48.91,1307.12,24.97,2343.27,0.61,0.59,6077.24,5326.45,0.5,1158.6,30.0,0.3705,846.7309,31.0000,59.80,23.05,1002.79,79.81,40.82
2024-02-13T04:00:54,63.14,33.69,48.84,1306.89,24.94,2342.74,0.78,0.75,6087.48,5335.70,0.5,1156.9,30.0,0.3706,847.0167,31.0000,59.76,23.06,1002.77,57.99,29.66
2024-02-13T04:01:00,63.14,33.69,48.84,1306.72,24.95,2342.41,0.81,0.79,6092.71,5340.33,0.5,1161.9,30.0,0.3706,846.9380,31.0000,59.76,23.06,1002.76,57.99,29.66
2024-02-13T04:01:05,54.41,29.03,48.91,1306.60,24.95,2342.26,0.79,0.76,6087.58,5335.70,0.5,1158.2,30.0,0.3705,846.8423,31.0000,59.81,23.06,1002.79,72.07,36.86
2024-02-13T04:01:11,46.55,24.84,48.95,1306.23,24.97,2341.60,0.76,0.73,6121.92,5365.77,0.5,1158.4,30.0,0.3706,846.9044,31.0000,59.81,23.06,1002.79,79.81,40.82
2024-02-13T04:01:16,79.74,42.55,48.96,1306.43,24.94,2341.97,0.72,0.70,6077.09,5326.45,0.5,1158.9,30.0,0.3706,847.0230,31.0000,59.77,23.06,1002.80,57.99,29.66
2024-02-13T04:01:21,63.14,33.69,48.96,1306.60,24.94,2342.29,0.63,0.61,6071.84,5321.83,0.5,1161.0,30.0,0.3707,847.2292,31.0000,59.75,23.06,1002.80,57.99,29.66
2024-02-13T04:01:27,37.82,20.18,48.93,1306.31,24.95,2341.72,0.58,0.56,6095.49,5342.64,0.5,1161.2,30.0,0.3706,847.1088,31.0000,59.73,23.06,1002.79,50.95,26.06
2024-02-13T04:01:32,63.14,33.69,48.93,1305.55,24.94,2340.31,0.57,0.55,6103.22,5349.58,0.5,1155.3,30.0,0.3705,846.8228,31.0000,59.83,23.07,1002.79,65.03,33.26
2024-02-13T04:01:37,55.28,29.50,48.96,1305.88,24.94,2340.93,0.65,0.63,6090.12,5338.02,0.5,1155.9,30.0,0.3706,846.9672,31.0000,59.86,23.07,1002.80,72.07,36.86
2024-02-13T04:01:43,54.41,29.03,48.96,1306.17,24.95,2341.54,0.73,0.70,6093.02,5340.33,0.5,1154.9,30.0,0.3707,847.2053,31.0000,59.86,23.06,1002.81,65.03,33.26
2024-02-13T04:01:48,63.14,33.69,48.92,1306.41,24.97,2341.91,0.71,0.69,6092.83,5340.33,0.5,1157.7,30.0,0.3706,847.0670,31.0000,59.85,23.07,1002.82,72.07,36.86
2024-02-13T04:01:53,63.14,33.69,48.94,1306.15,24.94,2341.43,0.72,0.70,6082.27,5331.08,0.5,1158.1,30.0,0.3706,847.0612,31.0000,59.86,23.07,1002.81,65.03,33.26
2024-02-13T04:01:59,63.14,33.69,48.99,1307.10,24.95,2343.24,0.76,0.74,6093.08,5340.33,0.5,1154.3,30.0,0.3706,847.0690,31.0000,59.89,23.07,1002.86,65.03,33.26
2024-02-13T04:02:04,63.14,33.69,49.00,1306.51,24.94,2342.15,0.77,0.75,6111.50,5356.52,0.5,1159.6,30.0,0.3706,847.0912,31.0000,59.92,23.07,1002.85,65.03,33.26
2024-02-13T04:02:09,54.40,29.03,49.06,1307.26,24.97,2343.43,0.82,0.80,6119.21,5363.45,0.5,1158.3,30.0,0.3706,847.0550,31.0000,59.91,23.08,1002.85,57.29,29.30
2024-02-13T04:02:15,46.55,24.84,49.03,1306.90,24.95,2342.91,0.80,0.78,6106.33,5351.89,0.5,1157.5,30.0,0.3706,847.0916,31.0000,59.90,23.07,1002.87,50.25,25.70
2024-02-13T04:02:20,46.55,24.84,49.04,1307.16,24.95,2343.24,0.75,0.73,6076.98,5326.45,0.5,1160.5,30.0,0.3708,847.3886,31.0000,59.91,23.07,1002.81,72.07,36.86
2024-02-13T04:02:26,79.74,42.55,49.02,1307.58,24.97,2344.00,0.68,0.66,6108.63,5354.20,0.5,1158.2,30.0,0.3708,847.5641,31.0000,59.90,23.08,1002.85,65.03,33.26
2024-02-13T04:02:31,71.01,37.89,49.00,1307.13,24.98,2343.30,0.66,0.64,6093.10,5340.33,0.5,1159.9,30.0,0.3709,847.8063,31.0000,59.89,23.07,1002.86,65.03,33.26
2024-02-13T04:02:36,54.40,29.03,48.93,1307.42,25.00,2343.68,0.67,0.65,6124.40,5368.08,0.5,1160.0,30.0,0.3709,847.5726,31.0000,59.84,23.08,1002.83,57.99,29.66
2024-02-13T04:02:42,54.41,29.03,48.91,1307.25,24.97,2343.43,0.74,0.72,6074.42,5324.14,0.5,1159.2,30.0,0.3709,847.6011,31.0000,59.83,23.08,1002.86,65.03,33.26
2024-02-13T04:02:47,63.14,33.69,48.96,1307.39,24.98,2343.61,0.71,0.69,6126.99,5370.39,0.5,1160.6,30.0,0.3708,847.4677,31.0000,59.92,23.09,1002.86,65.03,33.26
2024-02-13T04:02:52,63.14,33.69,49.03,1307.11,24.97,2343.06,0.78,0.76,6087.27,5335.70,0.5,1158.8,30.0,0.3708,847.4304,31.0000,59.92,23.09,1002.84,50.24,25.70
2024-02-13T04:02:58,54.40,29.03,49.06,1307.18,24.98,2343.21,0.78,0.76,6108.46,5354.20,0.5,1158.1,30.0,0.3708,847.4899,31.0000,59.97,23.09,1002.85,65.03,33.26
2024-02-13T04:03:03,71.87,38.35,49.07,1306.35,24.97,2341.71,0.83,0.81,6111.10,5356.52,0.5,1160.9,30.0,0.3709,847.5504,31.0000,59.97,23.09,1002.85,65.03,33.26
2024-02-13T04:03:08,37.82,20.18,49.05,1306.48,25.00,2341.97,0.88,0.86,6090.05,5338.02,0.5,1159.9,30.0,0.3710,847.8348,31.0000,59.96,23.09,1002.86,65.03,33.26
2024-02-13T04:03:14,54.40,29.03,48.99,1307.33,25.01,2343.50,0.87,0.85,6092.69,5340.33,0.5,1158.7,30.0,0.3710,847.8724,31.0000,59.91,23.09,1002.86,79.81,40.82
2024-02-13T04:03:19,63.13,33.69,49.07,1306.74,24.97,2342.37,0.75,0.73,6105.72,5351.89,0.5,1159.0,30.0,0.3710,847.7817,31.0000,59.89,23.09,1002.83,65.02,33.26
2024-02-13T04:03:25,63.14,33.69,49.08,1306.80,24.97,2342.50,0.68,0.66,6082.01,5331.08,0.5,1157.2,30.0,0.3710,847.9435,31.0000,59.92,23.09,1002.84,57.99,29.66
2024-02-13T04:03:30,29.08,15.52,49.07,1305.98,24.97,2341.02,0.64,0.62,6089.91,5338.02,0.5,1158.4,30.0,0.3710,847.9254,31.0000,59.93,23.09,1002.84,57.99,29.66
2024-02-13T04:03:35,54.40,29.03,49.09,1305.92,24.97,2341.02,0.65,0.63,6108.65,5354.20,0.5,1159.0,30.0,0.3710,847.9441,31.0000,59.93,23.09,1002.88,79.81,40.82
2024-02-13T04:03:41,54.40,29.03,49.10,1306.00,24.98,2341.05,0.75,0.73,6108.35,5354.20,0.5,1158.3,30.0,0.3711,848.0367,31.0000,59.96,23.10,1002.87,65.02,33.26
2024-02-13T04:03:46,63.14,33.69,49.11,1305.97,24.95,2341.02,0.77,0.75,6087.30,5335.70,0.5,1154.6,30.0,0.3711,848.1287,31.0000,60.01,23.10,1002.88,79.81,40.82
2024-02-13T04:03:51,71.00,37.89,49.15,1306.46,24.97,2341.86,0.74,0.72,6103.01,5349.58,0.5,1158.9,30.0,0.3712,848.2504,31.0000,60.02,23.10,1002.85,65.02,33.26
2024-02-13T04:03:57,63.13,33.69,49.13,1306.34,25.00,2341.57,0.77,0.75,6092.30,5340.33,0.5,1155.8,30.0,0.3711,848.1308,31.0000,60.02,23.10,1002.83,72.06,36.86
2024-02-13T04:04:02,63.13,33.69,49.19,1305.62,24.97,2340.35,0.75,0.73,6079.30,5328.77,0.5,1158.8,30.0,0.3711,848.0404,31.0000,60.07,23.10,1002.86,72.06,36.86
2024-02-13T04:04:07,46.55,24.84,49.21,1305.78,25.00,2340.69,0.76,0.74,6082.05,5331.08,0.5,1160.3,30.0,0.3712,848.2353,31.0000,60.07,23.10,1002.88,72.06,36.86
2024-02-13T04:04:13,46.55,24.84,49.15,1306.14,24.97,2341.24,0.77,0.75,6081.83,5331.08,0.5,1159.4,30.0,0.3711,848.0170,31.0000,60.11,23.10,1002.84,35.44,18.13
2024-02-13T04:04:18,71.87,38.35,49.24,1306.82,25.00,2342.60,0.75,0.73,6079.54,5328.77,0.5,1156.6,30.0,0.3711,848.1225,31.0000,60.10,23.10,1002.90,65.03,33.26
2024-02-13T04:04:24,37.82,20.18,49.19,1307.10,24.98,2343.02,0.70,0.68,6100.44,5347.27,0.5,1158.1,30.0,0.3711,848.1729,31.0000,60.08,23.10,1002.87,65.02,33.26
2024-02-13T04:04:29,71.00,37.89,49.13,1307.69,24.98,2344.04,0.62,0.60,6097.69,5344.95,0.5,1160.8,30.0,0.3712,848.3331,31.0000,60.08,23.11,1002.88,65.73,33.62
2024-02-13T04:04:34,37.82,20.18,49.11,1307.82,24.98,2344.24,0.59,0.57,6089.68,5338.02,0.5,1159.0,30.0,0.3713,848.4261,31.0000,60.07,23.11,1002.87,72.06,36.86
2024-02-13T04:04:40,54.40,29.03,49.16,1308.01,24.98,2344.56,0.68,0.66,6118.66,5363.45,0.5,1156.8,30.0,0.3713,848.4951,31.0000,60.08,23.11,1002.86,65.02,33.26
2024-02-13T04:04:45,71.00,37.89,49.10,1307.94,24.97,2344.40,0.67,0.65,6100.14,5347.27,0.5,1157.0,30.0,0.3713,848.4331,31.0000,60.06,23.11,1002.85,57.98,29.66
2024-02-13T04:04:50,37.81,20.18,49.09,1308.11,25.00,2344.68,0.55,0.53,6123.80,5368.08,0.5,1158.1,30.0,0.3714,848.8112,31.0000,60.01,23.12,1002.87,57.98,29.66
2024-02-13T04:04:56,46.55,24.84,49.11,1306.62,24.98,2342.08,0.47,0.45,6105.51,5351.89,0.5,1158.8,30.0,0.3714,848.7220,31.0000,60.03,23.11,1002.87,65.02,33.26
2024-02-13T04:05:01,46.55,24.84,49.11,1306.37,25.00,2341.59,0.46,0.45,6094.86,5342.64,0.5,1158.8,30.0,0.3713,848.5522,31.0000,60.06,23.11,1002.85,43.18,22.09
2024-02-13T04:05:06,54.40,29.03,49.18,1306.92,25.01,2342.59,0.55,0.53,6089.61,5338.02,0.5,1157.3,30.0,0.3713,848.4386,31.0000,60.07,23.12,1002.89,57.98,29.66
2024-02-13T04:05:12,54.40,29.03,49.18,1306.41,25.00,2341.56,0.58,0.56,6126.25,5370.39,0.5,1158.9,30.0,0.3713,848.4289,31.0000,60.08,23.12,1002.84,72.06,36.86
2024-02-13T04:05:17,21.21,11.32,49.15,1306.82,24.98,2342.34,0.52,0.51,6092.05,5340.33,0.5,1157.9,30.0,0.3713,848.5801,31.0000,60.09,23.11,1002.82,65.02,33.26
2024-02-13T04:05:22,71.00,37.89,49.19,1306.88,25.00,2342.52,0.52,0.50,6118.60,5363.45,0.5,1156.5,30.0,0.3714,848.8013,31.0000,60.09,23.12,1002.88,65.02,33.26
2024-02-13T04:05:28,46.55,24.84,49.20,1307.11,25.00,2342.94,0.61,0.60,6092.25,5340.33,0.5,1156.9,30.0,0.3715,848.8876,31.0000,60.14,23.11,1002.86,65.02,33.26
2024-02-13T04:05:33,63.13,33.69,49.23,1306.92,25.04,2342.66,0.60,0.58,6113.50,5358.83,0.5,1160.0,30.0,0.3714,848.8270,31.0000,60.13,23.11,1002.88,65.02,33.26
2024-02-13T04:05:39,46.55,24.84,49.22,1306.60,25.01,2341.95,0.50,0.49,6089.41,5338.02,0.5,1159.4,30.0,0.3715,848.9544,31.0000,60.08,23.12,1002.86,65.02,33.26
2024-02-13T04:05:44,46.55,24.84,49.17,1306.32,25.00,2341.53,0.46,0.45,6097.56,5344.95,0.5,1156.7,30.0,0.3715,848.9539,31.0000,60.06,23.12,1002.89,79.80,40.82
2024-02-13T04:05:49,46.55,24.84,49.18,1305.88,25.01,2340.76,0.62,0.60,6105.52,5351.89,0.5,1159.1,30.0,0.3715,848.9530,31.0000,60.11,23.12,1002.90,65.02,33.26
2024-02-13T04:05:55,54.40,29.03,49.19,1306.56,25.01,2341.95,0.80,0.77,6073.79,5324.14,0.5,1159.3,30.0,0.3715,849.0716,31.0000,60.12,23.12,1002.89,72.06,36.86
