timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-14T04:43:59,93.38,48.65,40.78,1033.36,18.44,1897.19,8038.70,6879.58,0.44,0.38,0.4627,1083.1259,23.0000,47.61,17.06,1006.21,103.40,51.64
2024-02-14T04:44:04,75.99,39.59,40.78,1033.65,18.41,1897.72,8012.75,6857.42,0.42,0.36,0.4633,1084.5016,23.0000,47.61,17.07,1006.23,109.95,54.91
2024-02-14T04:44:09,75.99,39.59,40.78,1033.96,18.42,1898.29,8018.52,6862.34,0.38,0.33,0.4634,1084.6637,22.0000,47.60,17.07,1006.24,109.95,54.91
2024-02-14T04:44:14,75.07,39.11,40.78,1034.38,18.45,1899.17,8036.24,6877.11,0.37,0.32,0.4622,1082.0580,22.0000,47.62,17.06,1006.26,109.96,54.91
2024-02-14T04:44:19,75.99,39.59,40.78,1033.65,18.42,1897.87,8053.64,6891.89,0.42,0.36,0.4624,1082.5347,22.0000,47.63,17.06,1006.28,103.41,51.64
2024-02-14T04:44:24,84.23,43.88,40.79,1034.44,18.41,1899.42,8016.64,6859.88,0.46,0.40,0.4626,1082.8596,22.0000,47.65,17.05,1006.29,96.21,48.04
2024-02-14T04:44:29,84.23,43.88,40.80,1033.75,18.41,1898.11,8013.59,6857.42,0.48,0.41,0.4622,1082.0291,22.0000,47.64,17.05,1006.27,109.96,54.91
2024-02-14T04:44:34,93.39,48.65,40.82,1034.43,18.41,1899.32,8036.48,6877.11,0.46,0.40,0.4618,1081.1206,22.0000,47.66,17.06,1006.29,103.41,51.64
2024-02-14T04:44:39,76.00,39.59,40.79,1034.45,18.42,1899.43,8022.39,6864.81,0.47,0.40,0.4626,1082.9763,22.0000,47.66,17.05,1006.29,109.97,54.91
2024-02-14T04:44:44,110.78,57.71,40.82,1033.32,18.38,1897.37,7999.47,6845.11,0.50,0.43,0.4626,1083.0101,22.0000,47.70,17.05,1006.30,96.21,48.04
2024-02-14T04:44:49,93.39,48.65,40.82,1033.52,18.42,1897.74,8002.27,6847.57,0.53,0.45,0.4635,1085.0766,23.0000,47.72,17.05,1006.30,103.42,51.64
2024-02-14T04:44:54,93.39,48.65,40.82,1033.05,18.39,1896.90,8013.93,6857.42,0.50,0.43,0.4620,1081.6512,22.0000,47.71,17.04,1006.28,96.87,48.37
2024-02-14T04:44:59,93.39,48.65,40.89,1033.35,18.44,1897.37,8050.94,6889.42,0.46,0.40,0.4620,1081.4075,22.0000,47.71,17.05,1006.26,103.41,51.64
2024-02-14T04:45:04,66.84,34.82,40.88,1033.15,18.41,1896.99,8013.51,6857.42,0.42,0.36,0.4610,1079.2745,22.0000,47.72,17.05,1006.26,89.66,44.77
2024-02-14T04:45:09,85.16,44.36,40.89,1032.25,18.39,1895.45,7990.97,6837.73,0.36,0.30,0.4615,1080.3954,22.0000,47.73,17.05,1006.32,103.42,51.64
2024-02-14T04:45:14,84.23,43.88,40.87,1031.93,18.42,1894.82,8039.77,6879.58,0.34,0.29,0.4614,1080.2496,22.0000,47.74,17.05,1006.31,117.18,58.51
2024-02-14T04:45:19,102.55,53.42,40.90,1032.13,18.41,1895.20,8028.26,6869.73,0.33,0.29,0.4615,1080.4300,22.0000,47.76,17.05,1006.31,83.09,41.49
2024-02-14T04:45:24,93.40,48.65,40.92,1031.28,18.39,1893.74,8005.67,6850.04,0.32,0.27,0.4627,1083.3124,22.0000,47.78,17.04,1006.32,96.21,48.04
2024-02-14T04:45:29,49.45,25.76,40.88,1031.28,18.38,1893.68,7982.43,6830.34,0.33,0.29,0.4621,1081.7918,22.0000,47.80,17.04,1006.30,103.42,51.64
2024-02-14T04:45:34,84.24,43.88,40.96,1031.90,18.41,1894.83,8025.61,6867.27,0.33,0.29,0.4616,1080.6465,22.0000,47.80,17.04,1006.30,89.66,44.77
2024-02-14T04:45:39,93.40,48.65,40.96,1031.59,18.41,1894.35,8000.09,6845.11,0.31,0.27,0.4619,1081.4158,22.0000,47.83,17.03,1006.31,96.22,48.04
2024-02-14T04:45:44,84.24,43.88,40.97,1031.75,18.41,1894.57,7999.76,6845.11,0.35,0.30,0.4614,1080.1839,22.0000,47.83,17.04,1006.31,103.42,51.64
2024-02-14T04:45:49,93.39,48.65,40.98,1031.47,18.38,1893.96,8031.03,6872.19,0.38,0.32,0.4614,1080.1455,22.0000,47.85,17.04,1006.26,83.09,41.49
2024-02-14T04:45:54,76.00,39.59,41.01,1031.63,18.41,1894.22,8065.41,6901.73,0.53,0.45,0.4621,1081.7600,22.0000,47.85,17.04,1006.24,75.88,37.89
2024-02-14T04:45:59,66.84,34.82,41.00,1031.14,18.38,1893.42,7996.79,6842.65,0.69,0.59,0.4616,1080.7368,22.0000,47.86,17.03,1006.26,103.42,51.64
2024-02-14T04:46:04,102.55,53.42,41.04,1031.78,18.39,1894.58,8062.92,6899.27,0.68,0.59,0.4612,1079.6837,22.0000,47.88,17.03,1006.25,109.97,54.91
2024-02-14T04:46:09,93.40,48.65,41.02,1031.81,18.41,1894.73,8083.42,6916.50,0.65,0.55,0.4610,1079.2067,23.0000,47.90,17.02,1006.26,102.76,51.31
2024-02-14T04:46:14,93.39,48.65,41.04,1031.55,18.39,1894.14,8028.26,6869.73,0.55,0.47,0.4615,1080.2989,22.0000,47.91,17.03,1006.24,109.97,54.91
2024-02-14T04:46:19,101.63,52.94,41.02,1030.58,18.38,1892.39,8042.85,6882.04,0.47,0.40,0.4613,1080.0149,22.0000,47.91,17.03,1006.26,89.66,44.77
2024-02-14T04:46:24,101.63,52.94,41.03,1030.51,18.36,1892.33,8028.75,6869.73,0.60,0.52,0.4621,1081.9021,22.0000,47.93,17.02,1006.26,103.42,51.64
2024-02-14T04:46:29,84.23,43.88,41.06,1030.42,18.39,1892.06,8045.58,6884.50,0.74,0.63,0.4611,1079.4409,22.0000,47.95,17.03,1006.24,103.42,51.64
2024-02-14T04:46:34,93.39,48.65,41.04,1030.78,18.39,1892.77,7991.11,6837.73,0.76,0.66,0.4630,1083.9328,22.0000,47.95,17.03,1006.27,96.21,48.04
2024-02-14T04:46:39,57.69,30.05,41.04,1030.59,18.39,1892.38,8008.22,6852.50,0.76,0.65,0.4621,1081.7713,22.0000,47.96,17.03,1006.25,96.21,48.04
2024-02-14T04:46:44,119.94,62.48,41.07,1030.13,18.38,1891.58,8042.86,6882.04,0.75,0.64,0.4621,1081.9217,22.0000,47.96,17.03,1006.26,102.76,51.31
2024-02-14T04:46:49,66.84,34.82,41.08,1030.51,18.38,1892.23,8013.87,6857.42,0.70,0.60,0.4618,1081.0217,22.0000,47.97,17.03,1006.24,89.66,44.77
2024-02-14T04:46:54,75.08,39.11,41.11,1031.24,18.38,1893.67,8014.29,6857.42,0.73,0.63,0.4617,1080.9755,22.0000,47.98,17.02,1006.25,109.97,54.91
2024-02-14T04:46:59,66.85,34.82,41.11,1031.44,18.39,1894.05,8011.51,6854.96,0.72,0.62,0.4621,1081.8568,22.0000,47.98,17.02,1006.27,96.21,48.04
2024-02-14T04:47:04,93.40,48.65,41.06,1031.90,18.38,1894.87,8060.30,6896.81,0.62,0.53,0.4622,1082.0951,22.0000,48.00,17.03,1006.29,103.42,51.64
2024-02-14T04:47:09,102.55,53.42,41.09,1031.79,18.36,1894.69,8017.24,6859.88,0.53,0.45,0.4620,1081.5266,22.0000,48.02,17.03,1006.30,96.21,48.04
2024-02-14T04:47:14,93.39,48.65,41.16,1031.67,18.36,1894.38,8002.50,6847.57,0.54,0.46,0.4618,1081.2002,22.0000,48.02,17.03,1006.25,103.42,51.64
2024-02-14T04:47:19,110.79,57.71,41.19,1031.42,18.38,1894.01,8046.04,6884.50,0.57,0.49,0.4619,1081.4988,22.0000,48.03,17.02,1006.27,89.67,44.77
2024-02-14T04:47:24,75.08,39.11,41.22,1031.51,18.38,1894.17,8037.33,6877.11,0.61,0.52,0.4616,1080.6602,22.0000,48.04,17.02,1006.26,96.87,48.37
2024-02-14T04:47:29,76.00,39.59,41.15,1031.96,18.39,1894.99,8008.54,6852.50,0.59,0.51,0.4621,1081.9392,22.0000,48.03,17.02,1006.25,83.10,41.49
2024-02-14T04:47:34,93.39,48.65,41.15,1031.91,18.38,1894.87,8017.07,6859.88,0.53,0.46,0.4615,1080.4502,22.0000,48.03,17.02,1006.24,83.09,41.49
2024-02-14T04:47:39,66.85,34.82,41.17,1032.92,18.38,1896.75,8071.89,6906.66,0.45,0.39,0.4610,1079.1854,22.0000,48.05,17.02,1006.26,103.42,51.64
2024-02-14T04:47:44,76.00,39.59,41.21,1032.42,18.36,1895.72,8028.27,6869.73,0.40,0.34,0.4609,1079.0587,22.0000,48.05,17.02,1006.20,116.54,58.19
2024-02-14T04:47:49,85.16,44.36,41.22,1032.20,18.36,1895.43,8048.84,6886.96,0.31,0.27,0.4614,1080.1623,22.0000,48.05,17.02,1006.26,117.18,58.51
2024-02-14T04:47:54,85.16,44.36,41.21,1032.33,18.38,1895.63,8045.81,6884.50,0.29,0.24,0.4612,1079.7811,22.0000,48.05,17.02,1006.24,89.66,44.77
2024-02-14T04:47:59,76.00,39.59,41.19,1032.02,18.38,1895.13,8031.67,6872.19,0.27,0.23,0.4611,1079.6341,22.0000,48.05,17.02,1006.27,89.67,44.77
2024-02-14T04:48:04,85.16,44.36,41.16,1033.17,18.36,1897.19,8011.34,6854.96,0.27,0.23,0.4624,1082.5216,22.0000,48.05,17.02,1006.25,89.66,44.77
2024-02-14T04:48:09,41.20,21.46,41.13,1033.63,18.38,1898.10,8031.76,6872.19,0.28,0.24,0.4622,1082.0751,22.0000,48.03,17.02,1006.28,103.43,51.64
2024-02-14T04:48:14,93.40,48.65,41.18,1033.26,18.36,1897.37,8066.07,6901.73,0.30,0.26,0.4631,1084.1402,22.0000,48.01,17.02,1006.25,83.10,41.49
2024-02-14T04:48:19,65.93,34.34,41.16,1033.57,18.38,1898.02,8017.51,6859.88,0.54,0.46,0.4615,1080.5591,22.0000,48.03,17.02,1006.30,109.98,54.91
2024-02-14T04:48:24,76.01,39.59,41.20,1033.77,18.36,1898.40,8031.97,6872.19,0.69,0.59,0.4623,1082.4504,22.0000,48.04,17.02,1006.31,96.88,48.37
2024-02-14T04:48:29,84.24,43.88,41.16,1033.50,18.35,1897.82,8048.87,6886.96,0.69,0.59,0.4616,1080.6616,22.0000,48.01,17.03,1006.30,103.42,51.64
2024-02-14T04:48:34,93.40,48.65,41.16,1033.79,18.38,1898.36,8074.77,6909.12,0.64,0.55,0.4614,1080.3009,22.0000,48.01,17.02,1006.26,96.21,48.04
2024-02-14T04:48:39,66.85,34.82,41.16,1033.51,18.38,1897.83,8020.09,6862.34,0.54,0.46,0.4611,1079.5434,22.0000,48.01,17.02,1006.26,103.42,51.64
2024-02-14T04:48:44,84.24,43.88,41.17,1033.00,18.34,1896.92,8017.25,6859.88,0.50,0.43,0.4604,1077.9432,22.0000,48.00,17.01,1006.23,103.42,51.64
2024-02-14T04:48:49,93.40,48.65,41.13,1032.32,18.34,1895.69,8008.71,6852.50,0.47,0.40,0.4604,1077.9522,22.0000,47.98,17.01,1006.24,103.43,51.64
2024-02-14T04:48:54,101.64,52.94,41.13,1032.83,18.35,1896.69,8017.61,6859.88,0.42,0.36,0.4612,1079.8946,22.0000,47.96,17.01,1006.28,96.88,48.37
2024-02-14T04:48:59,84.24,43.88,41.11,1032.99,18.39,1896.92,8040.41,6879.58,0.34,0.29,0.4610,1079.1894,22.0000,47.96,17.01,1006.25,83.10,41.49
2024-02-14T04:49:04,101.64,52.94,41.09,1032.59,18.36,1896.29,8029.25,6869.73,0.28,0.24,0.4614,1080.3785,22.0000,47.96,17.00,1006.26,103.43,51.64
2024-02-14T04:49:09,66.85,34.82,41.07,1032.21,18.38,1895.53,8029.04,6869.73,0.30,0.26,0.4620,1081.5600,22.0000,47.96,17.01,1006.27,89.67,44.77
2024-02-14T04:49:14,66.85,34.82,41.06,1032.49,18.34,1896.08,8017.67,6859.88,0.29,0.25,0.4613,1080.1111,22.0000,47.95,17.01,1006.28,109.98,54.91
2024-02-14T04:49:19,66.85,34.82,41.05,1031.71,18.34,1894.66,8046.50,6884.50,0.34,0.29,0.4620,1081.5898,22.0000,47.93,17.01,1006.29,103.43,51.64
2024-02-14T04:49:24,84.24,43.88,41.07,1031.82,18.38,1894.87,8003.40,6847.57,0.42,0.36,0.4619,1081.5587,22.0000,47.93,17.00,1006.26,96.88,48.37
2024-02-14T04:49:29,93.40,48.65,41.02,1031.41,18.35,1894.11,8020.62,6862.34,0.42,0.36,0.4617,1081.0870,22.0000,47.93,17.00,1006.26,109.98,54.91
2024-02-14T04:49:34,76.01,39.59,41.04,1031.62,18.38,1894.45,8031.91,6872.19,0.35,0.30,0.4608,1078.8529,22.0000,47.93,17.00,1006.23,75.89,37.89
2024-02-14T04:49:39,58.61,30.53,41.10,1031.39,18.34,1894.04,8057.85,6894.35,0.36,0.31,0.4614,1080.2251,22.0000,47.93,17.00,1006.23,89.67,44.77
2024-02-14T04:49:44,101.64,52.94,41.07,1030.86,18.36,1893.08,8003.24,6847.57,0.37,0.32,0.4614,1080.3113,22.0000,47.93,17.00,1006.24,96.22,48.04
2024-02-14T04:49:49,93.40,48.65,41.05,1030.58,18.34,1892.62,8032.24,6872.19,0.45,0.39,0.4612,1079.7337,22.0000,47.93,17.00,1006.27,103.43,51.64
2024-02-14T04:49:54,84.24,43.88,41.03,1031.56,18.38,1894.35,8072.31,6906.66,0.60,0.51,0.4604,1078.0134,22.0000,47.93,16.99,1006.21,96.22,48.04
2024-02-14T04:49:59,93.40,48.65,41.06,1030.40,18.35,1892.16,8023.12,6864.81,0.64,0.55,0.4612,1079.6784,22.0000,47.91,16.99,1006.17,89.67,44.77
2024-02-14T04:50:04,58.61,30.53,41.06,1030.67,18.35,1892.73,8066.55,6901.73,0.58,0.50,0.4606,1078.4794,22.0000,47.88,16.99,1006.21,89.67,44.77
2024-02-14T04:50:09,110.79,57.71,41.03,1030.97,18.34,1893.27,8037.77,6877.11,0.54,0.46,0.4612,1079.7838,22.0000,47.89,17.00,1006.24,89.67,44.77
2024-02-14T04:50:14,84.24,43.88,41.04,1030.60,18.36,1892.61,8034.98,6874.65,0.49,0.42,0.4615,1080.4810,22.0000,47.87,16.99,1006.22,109.98,54.91
2024-02-14T04:50:19,67.77,35.30,41.02,1029.85,18.36,1891.31,8043.92,6882.04,0.50,0.43,0.4609,1079.1282,22.0000,47.88,16.98,1006.22,89.67,44.77
2024-02-14T04:50:24,66.85,34.82,41.00,1029.81,18.36,1891.24,8061.22,6896.81,0.50,0.43,0.4607,1078.7435,22.0000,47.87,16.99,1006.26,117.20,58.51
2024-02-14T04:50:29,57.69,30.05,41.03,1030.84,18.35,1893.09,8009.26,6852.50,0.45,0.38,0.4610,1079.4832,22.0000,47.86,16.99,1006.24,69.98,34.94
2024-02-14T04:50:34,101.64,52.94,41.00,1031.41,18.34,1894.18,8061.22,6896.81,0.39,0.34,0.4606,1078.5282,22.0000,47.85,16.98,1006.23,117.20,58.51
2024-02-14T04:50:39,66.85,34.82,41.00,1031.93,18.36,1895.08,8060.99,6896.81,0.38,0.33,0.4613,1080.1561,22.0000,47.87,16.99,1006.23,103.43,51.64
2024-02-14T04:50:44,84.24,43.88,41.01,1031.93,18.34,1895.04,8057.91,6894.35,0.32,0.28,0.4611,1079.6388,22.0000,47.87,16.98,1006.17,96.22,48.04
2024-02-14T04:50:49,93.40,48.65,41.03,1031.83,18.32,1894.90,8026.47,6867.27,0.27,0.24,0.4611,1079.5355,22.0000,47.86,16.98,1006.20,83.10,41.49
2024-02-14T04:50:54,85.17,44.36,41.00,1032.07,18.34,1895.35,8026.51,6867.27,0.25,0.22,0.4618,1081.1765,22.0000,47.86,16.98,1006.20,103.43,51.64
2024-02-14T04:50:59,84.25,43.88,41.02,1031.73,18.35,1894.73,8026.55,6867.27,0.21,0.18,0.4616,1080.6693,22.0000,47.86,16.98,1006.21,116.55,58.19
2024-02-14T04:51:04,67.77,35.30,41.01,1031.83,18.31,1894.95,8064.10,6899.27,0.17,0.15,0.4610,1079.3758,22.0000,47.87,16.97,1006.19,96.22,48.04
2024-02-14T04:51:09,84.25,43.88,41.04,1031.71,18.34,1894.74,8032.45,6872.19,0.15,0.13,0.4605,1078.2992,22.0000,47.87,16.98,1006.23,89.67,44.77
2024-02-14T04:51:14,66.85,34.82,41.01,1031.28,18.32,1893.86,8020.54,6862.34,0.23,0.20,0.4615,1080.5125,22.0000,47.87,16.98,1006.18,117.19,58.51
2024-02-14T04:51:19,93.40,48.65,41.02,1031.12,18.38,1893.61,8038.04,6877.11,0.27,0.23,0.4612,1079.7300,22.0000,47.88,16.98,1006.21,123.76,61.79
2024-02-14T04:51:24,93.40,48.65,41.01,1031.11,18.32,1893.60,8029.44,6869.73,0.25,0.22,0.4614,1080.2600,22.0000,47.88,16.98,1006.21,83.10,41.49
2024-02-14T04:51:29,75.09,39.11,41.00,1031.26,18.35,1893.87,8063.91,6899.27,0.23,0.20,0.4611,1079.7084,22.0000,47.90,16.98,1006.20,103.43,51.64
2024-02-14T04:51:34,76.01,39.59,41.02,1031.50,18.36,1894.33,8046.72,6884.50,0.18,0.16,0.4611,1079.6738,22.0000,47.89,16.98,1006.21,103.43,51.64
2024-02-14T04:51:39,93.41,48.65,41.00,1030.99,18.34,1893.42,8015.20,6857.42,0.14,0.12,0.4612,1079.8309,22.0000,47.90,16.98,1006.23,83.10,41.49
2024-02-14T04:51:44,93.41,48.65,41.09,1031.94,18.34,1895.16,8020.92,6862.34,0.36,0.32,0.4608,1078.8841,22.0000,47.89,16.98,1006.23,103.43,51.64
2024-02-14T04:51:49,84.25,43.88,41.05,1031.41,18.32,1894.14,8049.50,6886.96,0.51,0.44,0.4616,1080.6663,22.0000,47.92,16.98,1006.20,103.43,51.64
2024-02-14T04:51:54,84.25,43.88,41.04,1031.40,18.34,1894.17,8069.85,6904.19,0.47,0.41,0.4615,1080.5502,22.0000,47.91,16.98,1006.23,103.43,51.64
2024-02-14T04:51:59,93.40,48.65,41.06,1031.91,18.32,1895.03,8066.65,6901.73,0.42,0.36,0.4610,1079.4220,22.0000,47.92,16.98,1006.19,83.10,41.49
2024-02-14T04:52:04,84.24,43.88,41.06,1032.47,18.34,1896.07,8037.90,6877.11,0.36,0.32,0.4612,1079.9275,22.0000,47.92,16.98,1006.19,103.43,51.64
2024-02-14T04:52:09,84.24,43.88,41.05,1032.84,18.32,1896.75,8063.83,6899.27,0.40,0.35,0.4609,1079.0969,22.0000,47.91,16.98,1006.19,103.43,51.64
2024-02-14T04:52:14,102.56,53.42,41.09,1032.59,18.34,1896.27,8011.97,6854.96,0.48,0.42,0.4612,1079.8870,22.0000,47.93,16.98,1006.19,96.22,48.04
2024-02-14T04:52:19,76.01,39.59,41.08,1032.14,18.32,1895.41,8023.35,6864.81,0.51,0.44,0.4621,1081.8928,22.0000,47.93,16.98,1006.17,83.10,41.49
2024-02-14T04:52:24,84.24,43.88,41.10,1032.79,18.32,1896.64,8052.27,6889.42,0.57,0.50,0.4619,1081.3520,22.0000,47.93,16.98,1006.19,117.19,58.51
2024-02-14T04:52:29,66.85,34.82,41.09,1032.95,18.34,1896.87,8037.60,6877.11,0.60,0.53,0.4611,1079.4704,22.0000,47.95,16.98,1006.15,90.31,45.09
2024-02-14T04:52:34,66.85,34.82,41.10,1032.88,18.31,1896.77,8037.71,6877.11,0.56,0.49,0.4614,1080.1775,22.0000,47.95,16.98,1006.17,96.22,48.04
2024-02-14T04:52:39,92.48,48.17,41.05,1032.80,18.34,1896.58,8011.68,6854.96,0.47,0.41,0.4613,1080.1200,22.0000,47.96,16.97,1006.11,96.88,48.37
2024-02-14T04:52:44,84.24,43.88,41.09,1033.09,18.34,1897.11,8057.71,6894.35,0.37,0.32,0.4608,1078.8595,22.0000,47.97,16.98,1006.15,83.10,41.49
2024-02-14T04:52:49,66.85,34.82,41.10,1032.74,18.34,1896.58,8058.17,6894.35,0.30,0.26,0.4609,1079.2542,22.0000,47.98,16.97,1006.17,89.67,44.77
2024-02-14T04:52:54,66.85,34.82,41.12,1032.07,18.32,1895.34,8049.44,6886.96,0.30,0.26,0.4606,1078.4563,22.0000,47.99,16.98,1006.19,96.88,48.37
2024-02-14T04:52:59,66.85,34.82,41.14,1031.39,18.34,1894.11,8058.16,6894.35,0.27,0.24,0.4609,1079.1137,22.0000,47.99,16.97,1006.17,109.98,54.91
2024-02-14T04:53:04,85.16,44.36,41.18,1031.72,18.35,1894.62,8072.18,6906.66,0.29,0.25,0.4609,1079.1539,22.0000,48.00,16.97,1006.12,96.88,48.37
2024-02-14T04:53:09,76.01,39.59,41.20,1032.17,18.32,1895.49,8017.66,6859.88,0.34,0.29,0.4607,1078.5446,22.0000,48.00,16.97,1006.14,89.67,44.77
2024-02-14T04:53:14,84.25,43.88,41.12,1032.26,18.34,1895.72,8029.46,6869.73,0.35,0.30,0.4623,1082.3765,22.0000,48.02,16.97,1006.18,103.43,51.64
2024-02-14T04:53:19,76.01,39.59,41.09,1031.88,18.34,1895.00,8032.25,6872.19,0.35,0.30,0.4615,1080.4329,22.0000,48.03,16.97,1006.17,109.98,54.91
2024-02-14T04:53:24,101.63,52.94,41.12,1032.06,18.32,1895.21,8063.42,6899.27,0.29,0.25,0.4616,1080.6854,22.0000,48.04,16.97,1006.11,96.22,48.04
2024-02-14T04:53:29,76.01,39.59,41.16,1031.17,18.34,1893.76,8055.56,6891.89,0.22,0.19,0.4610,1079.4752,22.0000,48.05,16.96,1006.17,96.23,48.04
2024-02-14T04:53:34,49.46,25.76,41.17,1031.67,18.36,1894.60,8055.17,6891.89,0.17,0.15,0.4617,1080.9338,22.0000,48.05,16.97,1006.15,83.10,41.49
2024-02-14T04:53:39,75.09,39.11,41.13,1031.37,18.32,1894.04,8069.56,6904.19,0.25,0.22,0.4612,1079.9322,22.0000,48.04,16.97,1006.16,89.67,44.77
2024-02-14T04:53:44,76.01,39.59,41.21,1031.45,18.34,1894.19,8035.07,6874.65,0.36,0.31,0.4617,1081.0621,22.0000,48.06,16.97,1006.16,109.98,54.91
2024-02-14T04:53:49,110.79,57.71,41.20,1031.33,18.34,1893.89,8040.50,6879.58,0.42,0.37,0.4610,1079.4001,22.0000,48.07,16.97,1006.12,103.43,51.64
2024-02-14T04:53:54,85.17,44.36,41.20,1030.55,18.35,1892.56,8026.48,6867.27,0.46,0.40,0.4611,1079.6456,22.0000,48.09,16.97,1006.17,103.43,51.64
2024-02-14T04:53:59,93.40,48.65,41.15,1030.25,18.31,1892.01,8046.69,6884.50,0.46,0.40,0.4617,1081.1156,22.0000,48.08,16.96,1006.14,96.22,48.04
2024-02-14T04:54:04,76.01,39.59,41.22,1029.62,18.32,1890.90,8061.26,6896.81,0.47,0.41,0.4620,1081.7986,22.0000,48.09,16.97,1006.20,96.22,48.04
2024-02-14T04:54:09,93.40,48.65,41.24,1029.19,18.35,1890.07,8040.91,6879.58,0.45,0.39,0.4616,1080.7892,22.0000,48.09,16.97,1006.17,109.98,54.91
2024-02-14T04:54:14,76.01,39.59,41.25,1028.76,18.32,1889.26,8063.83,6899.27,0.42,0.36,0.4609,1079.0697,22.0000,48.09,16.97,1006.16,103.43,51.64
2024-02-14T04:54:19,66.85,34.82,41.25,1028.30,18.35,1888.28,8043.13,6882.04,0.38,0.33,0.4605,1078.1471,22.0000,48.10,16.97,1006.09,96.88,48.37
2024-02-14T04:54:24,66.85,34.82,41.26,1027.79,18.31,1887.49,8052.38,6889.42,0.37,0.32,0.4609,1079.0492,22.0000,48.12,16.97,1006.17,96.22,48.04
2024-02-14T04:54:29,58.61,30.53,41.27,1027.71,18.34,1887.33,8049.45,6886.96,0.39,0.34,0.4614,1080.3137,22.0000,48.10,16.97,1006.16,83.10,41.49
2024-02-14T04:54:34,119.96,62.48,41.26,1027.13,18.34,1886.27,8055.21,6891.89,0.42,0.36,0.4609,1079.1392,22.0000,48.12,16.97,1006.16,103.43,51.64
2024-02-14T04:54:39,102.56,53.42,41.22,1027.39,18.31,1886.71,8020.52,6862.34,0.45,0.39,0.4614,1080.1752,22.0000,48.11,16.97,1006.14,89.67,44.77
2024-02-14T04:54:44,84.24,43.88,41.22,1026.98,18.31,1885.97,8069.49,6904.19,0.38,0.33,0.4599,1076.7548,22.0000,48.12,16.97,1006.15,89.67,44.77
2024-02-14T04:54:49,101.64,52.94,41.25,1027.62,18.35,1887.13,8049.33,6886.96,0.40,0.35,0.4606,1078.3025,22.0000,48.12,16.97,1006.15,89.67,44.77
2024-02-14T04:54:54,58.61,30.53,41.27,1027.49,18.34,1886.81,8066.25,6901.73,0.37,0.32,0.4609,1078.9572,22.0000,48.12,16.97,1006.10,109.97,54.91
2024-02-14T04:54:59,102.55,53.42,41.32,1027.65,18.31,1887.03,8037.16,6877.11,0.42,0.37,0.4605,1078.1339,22.0000,48.12,16.98,1006.10,103.42,51.64
2024-02-14T04:55:04,66.85,34.82,41.28,1027.89,18.28,1887.53,8046.02,6884.50,0.51,0.44,0.4599,1076.7019,22.0000,48.13,16.97,1006.09,103.42,51.64
2024-02-14T04:55:09,84.24,43.88,41.36,1028.22,18.31,1888.15,8103.63,6933.73,0.48,0.41,0.4601,1077.2106,22.0000,48.15,16.97,1006.10,109.97,54.91
2024-02-14T04:55:14,110.79,57.71,41.31,1028.12,18.31,1887.98,8005.84,6850.04,0.43,0.38,0.4604,1077.9340,22.0000,48.15,16.97,1006.10,103.43,51.64
2024-02-14T04:55:19,93.40,48.65,41.34,1028.08,18.34,1887.94,8046.30,6884.50,0.43,0.37,0.4614,1080.2135,22.0000,48.14,16.97,1006.13,96.88,48.37
2024-02-14T04:55:24,119.95,62.48,41.31,1027.94,18.31,1887.73,8072.40,6906.66,0.43,0.37,0.4616,1080.7625,22.0000,48.15,16.97,1006.15,89.67,44.77
2024-02-14T04:55:29,66.85,34.82,41.26,1028.33,18.32,1888.40,8103.79,6933.73,0.45,0.39,0.4614,1080.3351,22.0000,48.17,16.97,1006.12,96.22,48.04
2024-02-14T04:55:34,66.85,34.82,41.35,1029.02,18.34,1889.65,8054.88,6891.89,0.47,0.41,0.4604,1077.8515,22.0000,48.17,16.97,1006.12,109.98,54.91
2024-02-14T04:55:39,66.85,34.82,41.31,1029.08,18.29,1889.74,8063.39,6899.27,0.45,0.39,0.4613,1080.0975,22.0000,48.17,16.97,1006.11,96.88,48.37
2024-02-14T04:55:44,101.63,52.94,41.35,1029.57,18.31,1890.57,8074.60,6909.12,0.42,0.37,0.4613,1079.9865,22.0000,48.18,16.97,1006.07,96.87,48.37
2024-02-14T04:55:49,66.85,34.82,41.28,1029.53,18.31,1890.61,8057.85,6894.35,0.52,0.45,0.4615,1080.5016,22.0000,48.19,16.96,1006.10,103.43,51.64
2024-02-14T04:55:54,76.00,39.59,41.36,1028.37,18.31,1888.42,8025.95,6867.27,0.67,0.58,0.4609,1079.0926,22.0000,48.20,16.97,1006.10,117.18,58.51
2024-02-14T04:55:59,75.08,39.11,41.34,1028.11,18.32,1887.91,8043.05,6882.04,0.60,0.52,0.4611,1079.5133,22.0000,48.20,16.97,1006.08,89.66,44.77
2024-02-14T04:56:04,84.23,43.88,41.30,1028.13,18.31,1887.85,8042.63,6882.04,0.54,0.47,0.4603,1077.5136,22.0000,48.19,16.98,1006.06,109.97,54.91
