experiment;reference;parameter;avg;device_id;R2;a;b;RMSE;nRMSE;r;device_type;location_type
Zagreb_intercomparison;Wings_402;CO;1 hour;110;0.0476;-0.65;512;256;98.3;-0.218;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;CO;1 hour;111;0.0299;-0.371;504;234;90.1;-0.173;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;CO;1 hour;mean;0.018;-0.270;536.667;288.556;110.933;-0.103;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;103;0.00204;-0.0382;1.37;1.54;105;-0.0451;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;104;0.0473;0.00948;0.622;1.41;95.7;0.218;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;105;0.291;0.798;0.999;1.6;109;0.54;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;106;0.000728;-0.0364;2.17;2.05;139;-0.027;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;107;0.589;0.647;0.903;0.833;56.5;0.767;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;108;0.135;0.254;0.594;1.23;83.8;0.368;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;109;0.662;0.477;0.751;0.714;48.5;0.813;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;110;0.0891;0.306;0.938;1.38;93.4;0.298;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;111;0.718;0.949;0.792;0.99;67.2;0.847;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM01;1 hour;mean;0.282;0.374;1.015;1.305;88.678;0.420;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;103;0.0287;-0.199;6.08;6.33;71;-0.169;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;104;0.049;0.647;9.43;9.76;109;0.221;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;105;0.0303;0.216;7.7;3.85;43.1;0.174;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;106;0.0725;-0.243;11.1;3.95;44.3;-0.269;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;107;0.00227;-0.0494;11.2;4.27;47.9;-0.0477;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;108;0.0112;-0.168;7.9;5.69;63.8;-0.106;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;109;0.0665;0.216;7.92;3.08;34.5;0.258;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;110;0.0155;-0.172;6.72;6;67.3;-0.124;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;111;0.0759;0.238;6.07;3.02;33.9;0.276;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM02.5;1 hour;mean;0.039;0.054;8.236;5.106;57.200;0.024;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;103;0.00462;-0.0678;18.1;16.2;89.8;-0.068;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;104;0.0545;0.522;39.7;39.7;219;0.233;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;105;0.14;0.264;31.8;21.5;119;0.374;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;106;0.000506;-0.0221;40;26.6;147;-0.0225;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;107;0.0623;0.225;40.7;29.6;164;0.25;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;108;0.00199;-0.0604;30.1;22;122;-0.0446;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;109;0.0793;0.222;33.8;23.1;128;0.282;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;110;0.0168;0.0842;30.8;18.9;104;0.129;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;111;0.000119;0.0274;38.8;36.6;203;0.0109;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;PM10;1 hour;mean;0.040;0.133;33.756;26.022;143.978;0.127;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;103;0.759;0.258;1.9;1;31.7;0.871;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;104;0.457;0.485;1.61;0.874;27.7;0.676;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;105;0.597;0.253;1.84;1.06;33.4;0.773;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;106;0.735;0.118;2.05;1.28;40.6;0.857;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;107;0.647;0.31;1.88;0.914;29;0.804;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;108;0.532;-0.606;3.9;2.34;74;-0.73;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;109;0.575;0.168;2;1.18;37.4;0.758;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;110;0.364;-0.139;2.82;1.57;49.8;-0.603;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;111;0.565;-0.443;3.53;2.05;64.9;-0.751;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;NO;1 hour;mean;0.581;0.045;2.392;1.363;43.167;0.295;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;103;0.927;0.883;5.21;2.48;9.15;0.963;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;104;0.528;1.18;-2.14;6.41;23.6;0.726;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;105;0.855;0.94;3.83;2.96;10.9;0.925;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;106;0.917;0.972;3.07;2.75;10.2;0.957;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;107;0.832;0.821;5.61;2.21;8.15;0.912;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;108;0.792;0.764;8.03;2.83;10.4;0.89;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;109;0.815;0.838;6.73;3.19;11.8;0.903;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;110;0.833;0.719;9.77;3.05;11.2;0.913;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;111;0.809;0.737;9.93;3.6;13.3;0.9;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;air_temp;1 hour;mean;0.812;0.873;5.560;3.276;12.078;0.899;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;103;0.914;1.11;-4.38;4.45;9.64;0.956;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;104;0.591;1.61;-23.1;18.9;40.9;0.769;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;105;0.881;1.09;-4.93;5.16;11.2;0.938;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;106;0.9;1.06;-4.31;4.74;10.3;0.949;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;107;0.868;1.08;-1.4;5.69;12.3;0.931;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;108;0.875;0.96;0.318;4.78;10.4;0.935;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;109;0.884;0.983;-1.06;4.81;10.4;0.94;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;110;0.894;0.86;3.82;4.85;10.5;0.945;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;111;0.897;0.858;2.42;5.76;12.5;0.947;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;RH;1 hour;mean;0.856;1.068;-3.625;6.571;14.238;0.923;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;103;0.983;0.995;4.99;0.39;0.039;0.991;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;104;0.975;0.984;18.1;2.52;0.252;0.987;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;105;0.981;0.988;11.5;0.512;0.0513;0.99;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;106;0.984;1;-0.205;0.39;0.0391;0.992;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;107;0.98;0.987;12.7;0.462;0.0463;0.99;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;108;0.981;0.991;9.72;0.485;0.0485;0.991;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;109;0.979;0.991;8.36;0.733;0.0734;0.989;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;110;0.983;0.999;0.675;0.382;0.0382;0.992;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;111;0.981;0.996;3.57;0.479;0.048;0.99;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;pressure;1 hour;mean;0.981;0.992;7.712;0.706;0.071;0.990;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;103;0.0536;-1.19;236;51.4;39.1;-0.232;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;104;0.236;8.92;-1110;73.7;56.1;0.486;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;105;0.127;4.53;-544;80;60.9;0.356;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;106;0.149;3.97;-467;77;58.6;0.386;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;107;0.147;2.38;-262;80.9;61.6;0.383;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;108;0.307;15.2;-1950;80.4;61.2;0.554;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;109;0.271;5.95;-731;81.2;61.8;0.521;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;110;0.325;20.7;-2670;79;60.1;0.57;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;111;0.331;20.8;-2680;79.8;60.7;0.575;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;noise;1 hour;mean;0.216;9.029;-1130.889;75.933;57.789;0.400;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;103;0.839;1.1;0.297;1.81;15.5;0.916;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;104;0.646;1.14;0.275;2.66;22.9;0.804;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;105;0.847;1.05;0.571;1.49;12.8;0.92;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;106;0.831;1.02;0.688;1.36;11.7;0.912;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;107;0.864;1.05;0.41;1.33;11.4;0.93;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;108;0.872;1.03;0.344;1.08;9.24;0.934;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;109;0.883;1.04;0.538;1.29;11.1;0.94;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;110;0.873;1.02;0.526;1.15;9.9;0.935;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;111;0.878;1.02;0.52;1.13;9.71;0.937;Wings_outdoor;outdoor
Zagreb_intercomparison;Wings_402;abs_hum;1 hour;mean;0.837;1.052;0.463;1.478;12.694;0.914;Wings_outdoor;outdoor
