date,var,val,device
2024-03-20 21:45:00,PM01,10.5137904562816,Tropos
2024-03-20 21:50:00,PM01,10.5343461659057,Tropos
2024-03-20 21:55:00,PM01,10.5176727023285,Tropos
2024-03-20 22:00:00,PM01,10.4350760171989,Tropos
2024-03-20 22:05:00,PM01,10.5645391975358,Tropos
2024-03-20 22:10:00,PM01,9.95223693411669,Tropos
2024-03-20 22:15:00,PM01,7.75950542935797,Tropos
2024-03-20 22:20:00,PM01,6.79125881887859,Tropos
2024-03-20 22:25:00,PM01,6.25551289266726,Tropos
2024-03-20 22:30:00,PM01,5.71605969713977,Tropos
2024-03-20 22:35:00,PM01,5.33136671105667,Tropos
2024-03-20 22:40:00,PM01,5.22939284892102,Tropos
2024-03-20 22:45:00,PM01,4.89482751478842,Tropos
2024-03-20 22:50:00,PM01,4.95929420737436,Tropos
2024-03-20 22:55:00,PM01,4.81982266063561,Tropos
2024-03-20 23:00:00,PM01,4.66087710559131,Tropos
2024-03-20 23:05:00,PM01,4.54881512803195,Tropos
2024-03-20 23:10:00,PM01,4.50450222463525,Tropos
2024-03-20 23:15:00,PM01,4.56812268570285,Tropos
2024-03-20 23:20:00,PM01,4.63186246528924,Tropos
2024-03-20 23:25:00,PM01,4.61635867973399,Tropos
2024-03-20 23:30:00,PM01,4.61818570013471,Tropos
2024-03-20 23:35:00,PM01,4.47867124805449,Tropos
2024-03-20 23:40:00,PM01,4.55735148853447,Tropos
2024-03-20 23:45:00,PM01,4.52832190252827,Tropos
2024-03-20 23:50:00,PM01,4.54009952389032,Tropos
2024-03-20 23:55:00,PM01,4.79100733146016,Tropos
2024-03-21,PM01,4.65995031468607,Tropos
2024-03-21 00:05:00,PM01,4.67362381674233,Tropos
2024-03-21 00:10:00,PM01,4.72373924317879,Tropos
2024-03-21 00:15:00,PM01,4.75970995811981,Tropos
2024-03-21 00:20:00,PM01,4.69932162364946,Tropos
2024-03-21 00:25:00,PM01,4.73799978253204,Tropos
2024-03-21 00:30:00,PM01,4.63593631350658,Tropos
2024-03-21 00:35:00,PM01,4.80384880522477,Tropos
2024-03-21 00:40:00,PM01,4.8166354170108,Tropos
2024-03-21 00:45:00,PM01,4.88613091148886,Tropos
2024-03-21 00:50:00,PM01,4.72860295567181,Tropos
2024-03-21 00:55:00,PM01,4.56816660068412,Tropos
2024-03-21 01:00:00,PM01,4.67377052104893,Tropos
2024-03-21 01:05:00,PM01,4.6946455400915,Tropos
2024-03-21 01:10:00,PM01,4.76417116788464,Tropos
2024-03-21 01:15:00,PM01,4.56243805028216,Tropos
2024-03-21 01:20:00,PM01,4.75489882016902,Tropos
2024-03-21 01:25:00,PM01,4.7932468017442,Tropos
2024-03-21 01:30:00,PM01,4.727712836827,Tropos
2024-03-21 01:35:00,PM01,4.6002694452601,Tropos
2024-03-21 01:40:00,PM01,4.60476042628243,Tropos
2024-03-21 01:45:00,PM01,4.39852001943859,Tropos
2024-03-21 01:50:00,PM01,4.48167442503291,Tropos
2024-03-21 01:55:00,PM01,4.44710798954015,Tropos
2024-03-21 02:00:00,PM01,4.69353155126253,Tropos
2024-03-21 02:05:00,PM01,4.474293689522,Tropos
2024-03-21 02:10:00,PM01,4.37680641963624,Tropos
2024-03-21 02:15:00,PM01,4.47196113370413,Tropos
2024-03-21 02:20:00,PM01,4.57907180506545,Tropos
2024-03-21 02:25:00,PM01,4.38202168845002,Tropos
2024-03-21 02:30:00,PM01,4.34619248183228,Tropos
2024-03-21 02:35:00,PM01,4.24542506361247,Tropos
2024-03-21 02:40:00,PM01,4.04207231073045,Tropos
2024-03-21 02:45:00,PM01,4.14948597419767,Tropos
2024-03-21 02:50:00,PM01,4.00907020315968,Tropos
2024-03-21 02:55:00,PM01,4.15430493901602,Tropos
2024-03-21 03:00:00,PM01,4.09769086422477,Tropos
2024-03-21 03:05:00,PM01,3.95184765712588,Tropos
2024-03-21 03:10:00,PM01,3.91894103666375,Tropos
2024-03-21 03:15:00,PM01,3.92610331415773,Tropos
2024-03-21 03:20:00,PM01,3.81979901031123,Tropos
2024-03-21 03:25:00,PM01,3.74757577040392,Tropos
2024-03-21 03:30:00,PM01,3.64645138690323,Tropos
2024-03-21 03:35:00,PM01,3.61243331135266,Tropos
2024-03-21 03:40:00,PM01,3.72336232809355,Tropos
2024-03-21 03:45:00,PM01,3.51186735695772,Tropos
2024-03-21 03:50:00,PM01,3.50596747497281,Tropos
2024-03-21 03:55:00,PM01,3.39999813932281,Tropos
2024-03-21 04:00:00,PM01,3.36019490068668,Tropos
2024-03-21 04:05:00,PM01,3.45116345991715,Tropos
2024-03-21 04:10:00,PM01,3.35732849258688,Tropos
2024-03-21 04:15:00,PM01,3.42255224368386,Tropos
2024-03-21 04:20:00,PM01,3.37726748069906,Tropos
2024-03-21 04:25:00,PM01,3.29815555014582,Tropos
2024-03-21 04:30:00,PM01,3.22225483509167,Tropos
2024-03-21 04:35:00,PM01,3.21336136126831,Tropos
2024-03-21 04:40:00,PM01,3.1347508040537,Tropos
2024-03-21 04:45:00,PM01,3.13766417897219,Tropos
2024-03-21 04:50:00,PM01,3.09288279605544,Tropos
2024-03-21 04:55:00,PM01,3.21058519677875,Tropos
2024-03-21 05:00:00,PM01,3.14597075345453,Tropos
2024-03-21 05:05:00,PM01,3.11577404488681,Tropos
2024-03-21 05:10:00,PM01,3.23638353084723,Tropos
2024-03-21 05:15:00,PM01,3.01468996247863,Tropos
2024-03-21 05:20:00,PM01,3.06578405171441,Tropos
2024-03-21 05:25:00,PM01,3.05797483553465,Tropos
2024-03-21 05:30:00,PM01,2.94228273745964,Tropos
2024-03-21 05:35:00,PM01,2.84304797139449,Tropos
2024-03-21 05:40:00,PM01,2.95308063250528,Tropos
2024-03-21 05:45:00,PM01,2.97480786399691,Tropos
2024-03-21 05:50:00,PM01,2.87824447286528,Tropos
2024-03-21 05:55:00,PM01,2.82624557265619,Tropos
2024-03-21 06:00:00,PM01,2.91558118461719,Tropos
2024-03-21 06:05:00,PM01,2.86540117379256,Tropos
2024-03-21 06:10:00,PM01,2.78625092193291,Tropos
2024-03-21 06:15:00,PM01,2.84359613684035,Tropos
2024-03-21 06:20:00,PM01,2.89417347597208,Tropos
2024-03-21 06:25:00,PM01,2.7160975150269,Tropos
2024-03-21 06:30:00,PM01,2.61941022110411,Tropos
2024-03-21 06:35:00,PM01,2.6466786626138,Tropos
2024-03-21 06:40:00,PM01,2.52484811614364,Tropos
2024-03-21 06:45:00,PM01,2.60608209114588,Tropos
2024-03-21 06:50:00,PM01,2.56800594809521,Tropos
2024-03-21 06:55:00,PM01,2.49689903290732,Tropos
2024-03-21 07:00:00,PM01,2.53339254356644,Tropos
2024-03-21 07:05:00,PM01,2.50524288537486,Tropos
2024-03-21 07:10:00,PM01,2.5422149188033,Tropos
2024-03-21 07:15:00,PM01,2.35603106405003,Tropos
2024-03-21 07:20:00,PM01,2.46690878337867,Tropos
2024-03-21 07:25:00,PM01,2.40325339208414,Tropos
2024-03-21 07:30:00,PM01,2.45179972571971,Tropos
2024-03-21 07:35:00,PM01,2.42269407249089,Tropos
2024-03-21 07:40:00,PM01,2.40722634661888,Tropos
2024-03-21 07:45:00,PM01,2.52177953967748,Tropos
2024-03-21 07:50:00,PM01,2.47550595489601,Tropos
2024-03-21 07:55:00,PM01,2.48045869405968,Tropos
2024-03-21 08:00:00,PM01,2.48433237906518,Tropos
2024-03-21 08:05:00,PM01,2.46433269981286,Tropos
2024-03-21 08:10:00,PM01,2.54987631750819,Tropos
2024-03-21 08:15:00,PM01,2.43670967557004,Tropos
2024-03-21 08:20:00,PM01,2.48626846636641,Tropos
2024-03-21 08:25:00,PM01,2.43391735453829,Tropos
2024-03-21 08:30:00,PM01,2.49013931870536,Tropos
2024-03-21 08:35:00,PM01,2.61411497325817,Tropos
2024-03-21 08:40:00,PM01,2.50717593111846,Tropos
2024-03-21 08:45:00,PM01,2.49510233930389,Tropos
2024-03-21 08:50:00,PM01,2.40128689387466,Tropos
2024-03-21 08:55:00,PM01,2.34047783818156,Tropos
2024-03-21 09:00:00,PM01,2.15723114571003,Tropos
2024-03-21 09:05:00,PM01,2.27046049904921,Tropos
2024-03-21 09:10:00,PM01,2.0985102328791,Tropos
2024-03-21 09:15:00,PM01,2.03034026626308,Tropos
2024-03-21 09:20:00,PM01,2.04805651235969,Tropos
2024-03-21 09:25:00,PM01,1.93016214203365,Tropos
2024-03-21 09:30:00,PM01,1.88201401697634,Tropos
2024-03-21 09:35:00,PM01,1.93687256667515,Tropos
2024-03-21 09:40:00,PM01,1.93012045653999,Tropos
2024-03-21 09:45:00,PM01,1.85154864173573,Tropos
2024-03-21 09:50:00,PM01,1.90498798991819,Tropos
2024-03-21 09:55:00,PM01,1.90524754208143,Tropos
2024-03-21 10:05:00,PM01,1.82479013170009,Tropos
2024-03-21 10:10:00,PM01,1.88204041357402,Tropos
2024-03-21 10:15:00,PM01,1.87479746960184,Tropos
2024-03-21 10:20:00,PM01,2.03083257090843,Tropos
2024-03-21 10:25:00,PM01,2.05431492600196,Tropos
2024-03-21 10:30:00,PM01,2.05430815834176,Tropos
2024-03-21 10:35:00,PM01,2.06825122951063,Tropos
2024-03-21 10:40:00,PM01,2.08680238892167,Tropos
2024-03-21 10:45:00,PM01,1.96663709838312,Tropos
2024-03-21 10:50:00,PM01,1.98363673085546,Tropos
2024-03-21 10:55:00,PM01,1.89714614351443,Tropos
2024-03-21 11:00:00,PM01,1.89806088257013,Tropos
2024-03-21 11:05:00,PM01,1.9462065714332,Tropos
2024-03-21 11:10:00,PM01,2.00215172143113,Tropos
2024-03-21 11:15:00,PM01,141.396177318332,Tropos
2024-03-21 11:20:00,PM01,20.2942248665559,Tropos
2024-03-21 11:25:00,PM01,6.66173107238245,Tropos
2024-03-21 11:30:00,PM01,9.47949263196306,Tropos
2024-03-21 11:35:00,PM01,2.93147880304242,Tropos
2024-03-21 11:40:00,PM01,5.11754910370684,Tropos
2024-03-21 11:45:00,PM01,170.150442285684,Tropos
2024-03-21 11:50:00,PM01,4.4766239479124,Tropos
2024-03-21 11:55:00,PM01,3.35808992144111,Tropos
2024-03-21 12:00:00,PM01,10.8173440184489,Tropos
2024-03-21 12:05:00,PM01,9.0680642065086,Tropos
2024-03-21 12:10:00,PM01,4.11306877301704,Tropos
2024-03-21 12:15:00,PM01,4.32593666070931,Tropos
2024-03-21 12:20:00,PM01,3.55443711246186,Tropos
2024-03-21 12:25:00,PM01,2.39940051390744,Tropos
2024-03-21 12:30:00,PM01,2.2371459777128,Tropos
2024-03-21 12:35:00,PM01,2.22094362492087,Tropos
2024-03-21 12:40:00,PM01,1.99098796391633,Tropos
2024-03-21 12:45:00,PM01,1.93180218967452,Tropos
2024-03-21 12:50:00,PM01,2.10764602491069,Tropos
2024-03-21 12:55:00,PM01,2.14907655858814,Tropos
2024-03-21 13:00:00,PM01,2.1509464344091,Tropos
2024-03-21 13:05:00,PM01,2.37109135539914,Tropos
2024-03-21 13:21:00,PM01,5.38322589055719,Tropos
2024-03-21 13:24:00,PM01,3.63543262351353,Tropos
2024-03-21 13:27:00,PM01,4.09818657277711,Tropos
2024-03-21 13:30:00,PM01,37.6683238317788,Tropos
2024-03-21 13:33:00,PM01,6.30244300385024,Tropos
2024-03-21 13:36:00,PM01,7.40912168071843,Tropos
2024-03-21 13:39:00,PM01,5.33780193352978,Tropos
2024-03-21 13:42:00,PM01,6.77958826388161,Tropos
2024-03-21 13:45:00,PM01,3.43893036767819,Tropos
2024-03-21 13:48:00,PM01,2.68972974811541,Tropos
2024-03-21 13:51:00,PM01,8.04111930497904,Tropos
2024-03-21 13:54:00,PM01,2.88598013386562,Tropos
2024-03-21 14:00:00,PM01,4.13630886738052,Tropos
2024-03-21 14:03:00,PM01,4.11428764421128,Tropos
2024-03-21 14:06:00,PM01,36.4302823082891,Tropos
2024-03-21 14:09:00,PM01,4.17930169434989,Tropos
2024-03-21 14:12:00,PM01,4.80087479062002,Tropos
2024-03-21 14:15:00,PM01,2.51802699919178,Tropos
2024-03-21 14:18:00,PM01,1.93520882979017,Tropos
2024-03-21 14:21:00,PM01,4.2648475249045,Tropos
2024-03-21 14:24:00,PM01,76.3953686748436,Tropos
2024-03-21 14:27:00,PM01,8.36026600838933,Tropos
2024-03-21 14:30:00,PM01,3.9115017419976,Tropos
2024-03-21 14:33:00,PM01,27.1702971284698,Tropos
2024-03-21 14:36:00,PM01,2.34595961273417,Tropos
2024-03-21 14:39:00,PM01,16.1104008616876,Tropos
2024-03-21 14:42:00,PM01,2.69409688873706,Tropos
2024-03-21 14:45:00,PM01,1.70976860038865,Tropos
2024-03-21 14:48:00,PM01,3.36978341755859,Tropos
2024-03-21 14:51:00,PM01,7.36999665446225,Tropos
2024-03-21 14:54:00,PM01,1.67181277197427,Tropos
2024-03-21 14:57:00,PM01,1.62767865400571,Tropos
2024-03-21 15:00:00,PM01,1.34447719908979,Tropos
2024-03-21 15:03:00,PM01,1.38700438353392,Tropos
2024-03-21 15:06:00,PM01,1.27998922767389,Tropos
2024-03-21 15:09:00,PM01,1.06115419366422,Tropos
2024-03-21 15:12:00,PM01,1.12731672272706,Tropos
2024-03-21 15:15:00,PM01,1.09864580469297,Tropos
2024-03-21 15:18:00,PM01,0.978452356955252,Tropos
2024-03-21 15:21:00,PM01,1.01047506481069,Tropos
2024-03-21 15:24:00,PM01,1.06406650205596,Tropos
2024-03-21 15:27:00,PM01,1.01838019622538,Tropos
2024-03-21 15:30:00,PM01,1.02907802231001,Tropos
2024-03-21 15:33:00,PM01,0.914316533705059,Tropos
2024-03-21 15:36:00,PM01,1.10003914347493,Tropos
2024-03-21 15:39:00,PM01,0.95034984229219,Tropos
2024-03-21 15:42:00,PM01,1.05581803598326,Tropos
2024-03-21 15:45:00,PM01,0.927490422491007,Tropos
2024-03-21 15:48:00,PM01,0.932853257358767,Tropos
2024-03-21 15:51:00,PM01,1.07694991176635,Tropos
2024-03-21 15:54:00,PM01,1.00519960664239,Tropos
2024-03-21 15:57:00,PM01,1.06398573904104,Tropos
