timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-14T03:28:23,19.64,1066.71,19.68,1949.79,0.5692,1326.5092,24.0000,7871.43,6766.31,0.57,0.44,115.21,57.79,23.29,18.15,1005.53,69.14,36.18
2024-02-14T03:28:28,19.67,1066.80,19.66,1949.88,0.5699,1328.0329,24.0000,7851.57,6749.49,0.52,0.40,101.61,50.97,23.28,18.16,1005.52,60.15,31.48
2024-02-14T03:28:33,19.62,1067.50,19.71,1951.28,0.5699,1328.2170,24.0000,7877.24,6771.12,0.44,0.34,108.75,54.55,23.28,18.15,1005.56,60.16,31.48
2024-02-14T03:28:38,19.63,1067.07,19.69,1950.45,0.5691,1326.3475,24.0000,7891.06,6783.14,0.35,0.27,115.21,57.79,23.28,18.15,1005.53,69.14,36.18
2024-02-14T03:28:43,19.58,1066.06,19.68,1948.68,0.5703,1329.0196,24.0000,7885.72,6778.33,0.39,0.30,95.16,47.73,23.29,18.14,1005.53,86.19,45.10
2024-02-14T03:28:48,19.63,1065.11,19.68,1946.91,0.5706,1329.8540,24.0000,7899.59,6790.35,0.45,0.34,108.09,54.22,23.28,18.14,1005.52,86.18,45.10
2024-02-14T03:28:53,19.60,1064.57,19.66,1945.84,0.5699,1328.0600,24.0000,7857.37,6754.30,0.41,0.31,101.61,50.97,23.29,18.15,1005.52,86.18,45.10
2024-02-14T03:28:58,19.63,1064.46,19.69,1945.69,0.5692,1326.3791,24.0000,7837.95,6737.47,0.36,0.27,75.08,37.66,23.29,18.15,1005.54,60.16,31.48
2024-02-14T03:29:03,19.64,1064.32,19.69,1945.45,0.5691,1326.3243,24.0000,7902.31,6792.75,0.34,0.26,88.04,44.16,23.27,18.14,1005.51,69.14,36.18
2024-02-14T03:29:08,19.63,1063.94,19.66,1944.72,0.5695,1327.0963,24.0000,7835.11,6735.07,0.39,0.29,88.04,44.16,23.29,18.14,1005.50,69.14,36.18
2024-02-14T03:29:13,19.58,1063.76,19.66,1944.38,0.5694,1326.9324,24.0000,7849.03,6747.08,0.43,0.33,81.56,40.91,23.29,18.14,1005.49,77.22,40.41
2024-02-14T03:29:18,19.60,1063.84,19.65,1944.53,0.5702,1328.7282,24.0000,7874.18,6768.72,0.45,0.34,75.08,37.66,23.29,18.15,1005.52,86.18,45.10
2024-02-14T03:29:23,19.63,1063.20,19.65,1943.32,0.5708,1330.1482,24.0000,7868.44,6763.91,0.48,0.37,108.09,54.22,23.31,18.15,1005.50,60.15,31.48
2024-02-14T03:29:28,19.64,1062.60,19.68,1942.34,0.5687,1325.4137,24.0000,7896.83,6787.94,0.46,0.35,115.21,57.79,23.29,18.14,1005.52,69.14,36.18
2024-02-14T03:29:33,19.58,1063.07,19.66,1943.17,0.5692,1326.5742,24.0000,7910.72,6799.96,0.41,0.31,81.56,40.91,23.30,18.14,1005.51,69.14,36.18
2024-02-14T03:29:38,19.61,1063.24,19.66,1943.50,0.5698,1327.9025,24.0000,7835.31,6735.07,0.33,0.25,101.61,50.97,23.31,18.14,1005.52,69.14,36.18
2024-02-14T03:29:43,19.60,1063.29,19.66,1943.56,0.5698,1327.8108,24.0000,7902.32,6792.75,0.27,0.21,95.15,47.73,23.30,18.14,1005.51,51.19,26.79
2024-02-14T03:29:48,19.63,1063.08,19.69,1943.15,0.5685,1324.8956,24.0000,7865.84,6761.51,0.22,0.17,108.75,54.55,23.30,18.14,1005.49,68.24,35.71
2024-02-14T03:29:53,19.64,1063.34,19.68,1943.69,0.5700,1328.3671,24.0000,7891.24,6783.14,0.25,0.19,115.21,57.79,23.29,18.14,1005.52,78.12,40.88
2024-02-14T03:29:58,19.66,1064.39,19.65,1945.57,0.5703,1328.9704,24.0000,7860.39,6756.70,0.43,0.32,81.56,40.91,23.30,18.14,1005.51,77.22,40.41
2024-02-14T03:30:03,19.63,1064.39,19.69,1945.51,0.5692,1326.4595,24.0000,7882.51,6775.93,0.64,0.49,81.56,40.91,23.30,18.15,1005.51,68.24,35.71
2024-02-14T03:30:08,19.71,1064.20,19.69,1945.25,0.5699,1328.2025,24.0000,7877.23,6771.12,0.59,0.45,95.16,47.73,23.30,18.14,1005.52,60.16,31.48
2024-02-14T03:30:13,19.61,1064.95,19.69,1946.61,0.5690,1326.0787,24.0000,7880.02,6773.52,0.54,0.41,81.56,40.91,23.30,18.14,1005.52,60.16,31.48
2024-02-14T03:30:18,19.66,1064.87,19.68,1946.49,0.5695,1327.2248,24.0000,7888.50,6780.73,0.57,0.43,88.04,44.16,23.30,18.14,1005.53,77.22,40.41
2024-02-14T03:30:23,19.60,1064.77,19.69,1946.26,0.5702,1328.8521,24.0000,7868.70,6763.91,0.54,0.41,95.15,47.73,23.31,18.14,1005.50,69.14,36.18
2024-02-14T03:30:28,19.63,1064.70,19.68,1946.14,0.5702,1328.7057,24.0000,7888.34,6780.73,0.52,0.39,95.15,47.73,23.30,18.14,1005.51,60.16,31.48
2024-02-14T03:30:33,19.61,1064.71,19.68,1946.12,0.5691,1326.1376,24.0000,7832.26,6732.66,0.50,0.38,101.61,50.97,23.30,18.14,1005.49,77.22,40.41
2024-02-14T03:30:38,19.66,1064.49,19.66,1945.78,0.5686,1325.0078,24.0000,7907.97,6797.56,0.41,0.31,81.56,40.91,23.29,18.14,1005.52,95.17,49.80
2024-02-14T03:30:43,19.63,1064.51,19.66,1945.80,0.5689,1325.6724,24.0000,7846.41,6744.68,0.33,0.25,88.04,44.16,23.29,18.14,1005.51,77.22,40.41
2024-02-14T03:30:48,19.60,1065.64,19.65,1947.83,0.5698,1327.7870,24.0000,7891.05,6783.14,0.29,0.22,62.14,31.17,23.29,18.14,1005.50,77.22,40.41
2024-02-14T03:30:53,19.63,1065.50,19.68,1947.61,0.5705,1329.5337,24.0000,7907.92,6797.56,0.32,0.24,88.68,44.48,23.30,18.14,1005.51,77.22,40.41
2024-02-14T03:30:58,19.60,1065.87,19.65,1948.30,0.5694,1326.9419,24.0000,7924.74,6811.98,0.38,0.28,114.57,57.47,23.29,18.14,1005.52,86.18,45.10
2024-02-14T03:31:03,19.58,1066.74,19.66,1949.86,0.5691,1326.2815,24.0000,7905.09,6795.16,0.45,0.34,80.90,40.58,23.30,18.14,1005.51,69.14,36.18
2024-02-14T03:31:08,19.61,1066.32,19.66,1949.16,0.5685,1324.9744,24.0000,7871.79,6766.31,0.49,0.37,108.75,54.55,23.30,18.13,1005.50,95.17,49.80
2024-02-14T03:31:13,19.61,1067.10,19.68,1950.61,0.5684,1324.6336,24.0000,7869.12,6763.91,0.47,0.36,108.76,54.55,23.31,18.13,1005.52,78.12,40.88
2024-02-14T03:31:18,19.69,1066.83,19.65,1950.11,0.5692,1326.6091,24.0000,7877.45,6771.12,0.46,0.35,101.62,50.97,23.32,18.13,1005.51,52.09,27.26
2024-02-14T03:31:23,19.63,1067.23,19.68,1950.80,0.5689,1325.7989,24.0000,7891.25,6783.14,0.46,0.35,88.04,44.16,23.34,18.13,1005.49,77.22,40.41
2024-02-14T03:31:28,19.64,1067.30,19.69,1950.97,0.5688,1325.5390,24.0000,7897.02,6787.94,0.57,0.44,101.62,50.97,23.32,18.13,1005.51,69.14,36.18
2024-02-14T03:31:33,19.64,1067.84,19.66,1951.95,0.5686,1325.1807,24.0000,7885.85,6778.33,0.72,0.55,88.04,44.16,23.31,18.13,1005.51,86.19,45.10
2024-02-14T03:31:38,19.64,1069.02,19.68,1954.04,0.5692,1326.5447,24.0000,7871.57,6766.31,0.74,0.56,88.04,44.16,23.32,18.14,1005.51,69.14,36.18
2024-02-14T03:31:43,19.64,1068.80,19.68,1953.69,0.5685,1324.8337,24.0000,7863.42,6759.10,0.63,0.47,95.16,47.73,23.32,18.13,1005.51,86.19,45.10
2024-02-14T03:31:48,19.61,1068.54,19.66,1953.21,0.5687,1325.2871,24.0000,7882.92,6775.93,0.51,0.39,81.56,40.91,23.34,18.13,1005.50,60.16,31.48
2024-02-14T03:31:53,19.61,1069.15,19.68,1954.34,0.5698,1327.9311,24.0000,7899.81,6790.35,0.39,0.30,88.68,44.48,23.35,18.13,1005.51,86.19,45.10
2024-02-14T03:31:58,19.67,1069.10,19.66,1954.19,0.5696,1327.4859,24.0000,7893.99,6785.54,0.29,0.22,88.68,44.48,23.35,18.13,1005.48,69.14,36.18
2024-02-14T03:32:03,19.61,1068.71,19.66,1953.50,0.5680,1323.5917,24.0000,7896.85,6787.94,0.29,0.22,81.56,40.91,23.34,18.13,1005.49,86.19,45.10
2024-02-14T03:32:08,19.66,1069.13,19.65,1954.31,0.5685,1325.0049,24.0000,7905.41,6795.16,0.32,0.24,121.69,61.04,23.35,18.12,1005.48,86.19,45.10
2024-02-14T03:32:13,19.67,1069.13,19.65,1954.26,0.5683,1324.3926,24.0000,7905.20,6795.16,0.37,0.28,95.16,47.73,23.36,18.13,1005.49,86.18,45.10
2024-02-14T03:32:18,19.67,1068.68,19.65,1953.47,0.5685,1324.7821,24.0000,7863.38,6759.10,0.45,0.34,88.04,44.16,23.34,18.13,1005.50,77.22,40.41
2024-02-14T03:32:23,19.71,1068.53,19.65,1953.18,0.5681,1323.8475,24.0000,7835.34,6735.07,0.61,0.46,88.04,44.16,23.35,18.13,1005.49,86.18,45.10
2024-02-14T03:32:28,19.69,1069.58,19.65,1955.06,0.5674,1322.3451,24.0000,7913.50,6802.37,0.57,0.43,95.15,47.73,23.34,18.14,1005.51,86.18,45.10
2024-02-14T03:32:33,19.66,1069.97,19.64,1955.80,0.5688,1325.4551,24.0000,7868.88,6763.91,0.51,0.38,115.21,57.79,23.34,18.13,1005.49,60.16,31.48
2024-02-14T03:32:38,19.67,1070.59,19.65,1956.97,0.5683,1324.5172,24.0000,7905.42,6795.16,0.43,0.32,108.10,54.22,23.34,18.13,1005.51,69.14,36.18
2024-02-14T03:32:43,19.64,1070.77,19.65,1957.22,0.5674,1322.1711,24.0000,7930.21,6816.79,0.35,0.27,94.50,47.40,23.34,18.14,1005.50,86.18,45.10
2024-02-14T03:32:48,19.64,1070.50,19.66,1956.71,0.5673,1322.1393,24.0000,7932.94,6819.19,0.36,0.27,88.04,44.16,23.34,18.14,1005.49,86.18,45.10
2024-02-14T03:32:53,19.63,1070.64,19.65,1956.99,0.5688,1325.4476,24.0000,7888.33,6780.73,0.37,0.28,101.61,50.97,23.34,18.14,1005.51,51.19,26.79
2024-02-14T03:32:58,19.67,1070.61,19.64,1956.92,0.5684,1324.6953,24.0000,7896.65,6787.94,0.41,0.31,121.69,61.04,23.34,18.13,1005.47,68.24,35.71
2024-02-14T03:33:03,19.63,1070.88,19.64,1957.45,0.5694,1327.0165,24.0000,7896.76,6787.94,0.46,0.35,94.50,47.40,23.34,18.13,1005.48,69.14,36.18
2024-02-14T03:33:08,19.64,1070.73,19.65,1957.26,0.5693,1326.8024,24.0000,7902.70,6792.75,0.41,0.31,95.16,47.73,23.34,18.12,1005.49,77.22,40.41
2024-02-14T03:33:13,19.71,1070.77,19.66,1957.21,0.5681,1323.8134,24.0000,7935.76,6821.59,0.32,0.24,81.56,40.91,23.34,18.13,1005.46,69.14,36.18
2024-02-14T03:33:18,19.64,1070.52,19.66,1956.81,0.5685,1324.8872,24.0000,7919.22,6807.17,0.26,0.20,88.04,44.16,23.33,18.13,1005.49,60.16,31.48
2024-02-14T03:33:23,19.61,1070.51,19.62,1956.75,0.5694,1326.9506,24.0000,7868.73,6763.91,0.26,0.19,95.15,47.73,23.32,18.13,1005.47,69.14,36.18
2024-02-14T03:33:28,19.63,1070.25,19.65,1956.27,0.5675,1322.4500,24.0000,7868.71,6763.91,0.29,0.22,88.67,44.48,23.32,18.13,1005.47,69.14,36.18
2024-02-14T03:33:33,19.64,1070.30,19.65,1956.50,0.5676,1322.8097,24.0000,7883.28,6775.93,0.84,0.63,81.56,40.91,23.33,18.11,1005.47,60.16,31.48
2024-02-14T03:33:38,19.61,1070.25,19.64,1956.26,0.5672,1321.9100,24.0000,7905.01,6795.16,0.87,0.66,81.56,40.91,23.33,18.13,1005.46,77.22,40.41
2024-02-14T03:33:43,19.66,1070.43,19.64,1956.61,0.5682,1324.2316,24.0000,7877.13,6771.12,0.81,0.62,101.61,50.97,23.33,18.13,1005.47,77.22,40.41
2024-02-14T03:33:48,19.67,1070.14,19.64,1956.09,0.5690,1326.0654,24.0000,7916.34,6804.77,0.69,0.52,88.04,44.16,23.34,18.13,1005.48,69.14,36.18
2024-02-14T03:33:53,19.67,1070.21,19.64,1956.22,0.5680,1323.6902,24.0000,7924.74,6811.98,0.59,0.44,81.56,40.91,23.35,18.13,1005.48,86.18,45.10
2024-02-14T03:33:58,19.63,1070.66,19.62,1957.03,0.5683,1324.3039,24.0000,7893.89,6785.54,0.46,0.34,94.50,47.40,23.35,18.13,1005.47,69.14,36.18
2024-02-14T03:34:03,19.67,1072.28,19.66,1960.05,0.5681,1323.8428,24.0000,7891.38,6783.14,0.36,0.27,81.56,40.91,23.36,18.12,1005.47,60.16,31.48
2024-02-14T03:34:08,19.72,1072.24,19.64,1959.99,0.5680,1323.7728,24.0000,7846.66,6744.68,0.39,0.29,101.62,50.97,23.36,18.12,1005.47,86.19,45.10
2024-02-14T03:34:13,19.66,1072.00,19.65,1959.49,0.5691,1326.1348,24.0000,7896.72,6787.94,0.43,0.32,88.04,44.16,23.39,18.13,1005.47,69.14,36.18
2024-02-14T03:34:18,19.66,1071.90,19.64,1959.28,0.5694,1327.0032,24.0000,7888.25,6780.73,0.41,0.31,95.15,47.73,23.39,18.13,1005.46,78.12,40.88
2024-02-14T03:34:23,19.71,1071.66,19.65,1958.82,0.5675,1322.5453,24.0000,7902.14,6792.75,0.36,0.27,88.67,44.48,23.38,18.13,1005.45,51.19,26.79
2024-02-14T03:34:28,19.70,1071.89,19.64,1959.25,0.5681,1323.9037,24.0000,7924.51,6811.98,0.32,0.24,88.67,44.48,23.37,18.13,1005.45,86.18,45.10
2024-02-14T03:34:33,19.67,1072.15,19.65,1959.75,0.5677,1322.9722,24.0000,7935.85,6821.59,0.33,0.25,94.50,47.40,23.37,18.13,1005.47,69.14,36.18
2024-02-14T03:34:38,19.67,1071.76,19.64,1958.97,0.5690,1326.0304,24.0000,7916.01,6804.77,0.32,0.24,95.15,47.73,23.37,18.13,1005.44,86.18,45.10
2024-02-14T03:34:43,19.72,1071.81,19.64,1959.13,0.5680,1323.7072,24.0000,7921.86,6809.58,0.31,0.24,108.09,54.22,23.35,18.12,1005.44,69.14,36.18
2024-02-14T03:34:48,19.63,1072.29,19.66,1959.92,0.5684,1324.4703,24.0000,7882.37,6775.93,0.36,0.28,95.15,47.73,23.35,18.14,1005.46,77.22,40.41
2024-02-14T03:34:53,19.64,1071.74,19.65,1958.91,0.5677,1322.9790,24.0000,7901.94,6792.75,0.50,0.38,95.15,47.73,23.33,18.13,1005.43,77.22,40.41
2024-02-14T03:34:58,19.67,1071.93,19.62,1959.23,0.5672,1321.8430,24.0000,7907.43,6797.56,0.51,0.39,95.15,47.73,23.34,18.14,1005.45,77.22,40.41
2024-02-14T03:35:03,19.64,1071.67,19.65,1958.82,0.5673,1321.9349,24.0000,7890.88,6783.14,0.56,0.43,74.44,37.34,23.34,18.13,1005.44,86.18,45.10
2024-02-14T03:35:08,19.63,1072.02,19.65,1959.44,0.5672,1321.6734,24.0000,7902.00,6792.75,0.52,0.39,95.15,47.73,23.32,18.13,1005.43,69.14,36.18
2024-02-14T03:35:13,19.66,1072.33,19.64,1960.05,0.5679,1323.3842,24.0000,7849.03,6747.08,0.43,0.33,108.09,54.22,23.32,18.13,1005.46,77.22,40.41
2024-02-14T03:35:18,19.64,1072.59,19.66,1960.50,0.5684,1324.6587,24.0000,7890.86,6783.14,0.33,0.25,81.56,40.91,23.34,18.13,1005.44,69.14,36.18
2024-02-14T03:35:23,19.70,1071.94,19.64,1959.28,0.5685,1324.8588,24.0000,7885.19,6778.33,0.24,0.18,94.49,47.40,23.34,18.13,1005.43,86.18,45.10
2024-02-14T03:35:28,19.63,1071.79,19.66,1959.06,0.5680,1323.7377,24.0000,7885.40,6778.33,0.20,0.15,95.15,47.73,23.33,18.13,1005.46,51.19,26.79
2024-02-14T03:35:33,19.66,1071.63,19.65,1958.80,0.5679,1323.4877,24.0000,7868.72,6763.91,0.18,0.14,101.61,50.97,23.33,18.12,1005.43,77.22,40.41
2024-02-14T03:35:38,19.63,1071.94,19.65,1959.28,0.5666,1320.4398,24.0000,7899.11,6790.35,0.19,0.14,102.27,51.30,23.34,18.13,1005.42,86.18,45.10
2024-02-14T03:35:43,19.66,1072.13,19.66,1959.64,0.5675,1322.3964,24.0000,7910.40,6799.96,0.27,0.20,95.15,47.73,23.32,18.13,1005.44,69.14,36.18
2024-02-14T03:35:48,19.61,1070.54,19.61,1956.78,0.5667,1320.5951,24.0000,7913.33,6802.37,0.31,0.23,95.15,47.73,23.32,18.12,1005.42,69.14,36.18
2024-02-14T03:35:53,19.64,1069.99,19.65,1955.77,0.5672,1321.7630,24.0000,7921.72,6809.58,0.27,0.20,88.04,44.16,23.32,18.12,1005.42,51.19,26.79
2024-02-14T03:35:58,19.61,1069.94,19.68,1955.65,0.5675,1322.4968,24.0000,7907.60,6797.56,0.26,0.20,95.15,47.73,23.31,18.13,1005.44,86.18,45.10
2024-02-14T03:36:03,19.58,1071.05,19.65,1957.71,0.5665,1320.1475,24.0000,7910.58,6799.96,0.24,0.18,95.15,47.73,23.32,18.12,1005.43,86.18,45.10
2024-02-14T03:36:08,19.63,1070.88,19.62,1957.35,0.5672,1321.7342,24.0000,7924.34,6811.98,0.23,0.17,88.67,44.48,23.31,18.12,1005.40,69.13,36.18
2024-02-14T03:36:13,19.60,1070.92,19.65,1957.47,0.5681,1323.8494,24.0000,7941.28,6826.40,0.19,0.14,88.04,44.16,23.30,18.12,1005.42,60.16,31.48
2024-02-14T03:36:18,19.61,1070.99,19.64,1957.61,0.5674,1322.2333,24.0000,7935.79,6821.59,0.17,0.13,101.61,50.97,23.30,18.12,1005.43,69.14,36.18
2024-02-14T03:36:23,19.64,1071.28,19.66,1958.17,0.5673,1322.1351,24.0000,7933.11,6819.19,0.21,0.16,95.15,47.73,23.31,18.12,1005.45,60.16,31.48
2024-02-14T03:36:28,19.58,1071.06,19.65,1957.76,0.5672,1321.9098,24.0000,7938.63,6824.00,0.26,0.19,88.04,44.16,23.30,18.12,1005.44,51.19,26.79
2024-02-14T03:36:33,19.58,1071.51,19.65,1958.53,0.5687,1325.3677,24.0000,7918.87,6807.17,0.28,0.21,88.03,44.16,23.30,18.13,1005.45,68.24,35.71
2024-02-14T03:36:38,19.61,1070.96,19.62,1957.55,0.5681,1323.9368,24.0000,7877.01,6771.12,0.30,0.22,75.08,37.66,23.30,18.12,1005.42,77.22,40.41
2024-02-14T03:36:43,19.66,1070.86,19.64,1957.39,0.5677,1322.9968,24.0000,7879.91,6773.52,0.29,0.22,95.15,47.73,23.29,18.12,1005.44,69.14,36.18
2024-02-14T03:36:48,19.61,1071.18,19.64,1957.97,0.5673,1321.9921,24.0000,7899.44,6790.35,0.30,0.23,100.97,50.65,23.30,18.12,1005.43,60.16,31.48
2024-02-14T03:36:53,19.56,1069.93,19.64,1955.59,0.5668,1320.7429,24.0000,7910.26,6799.96,0.37,0.28,88.03,44.16,23.31,18.13,1005.42,86.18,45.10
2024-02-14T03:36:58,19.61,1070.15,19.64,1956.09,0.5663,1319.6986,24.0000,7888.26,6780.73,0.63,0.48,101.61,50.97,23.31,18.12,1005.43,86.18,45.10
2024-02-14T03:37:03,19.64,1070.00,19.65,1955.82,0.5671,1321.5515,24.0000,7882.73,6775.93,0.63,0.47,88.04,44.16,23.30,18.12,1005.44,69.14,36.18
2024-02-14T03:37:08,19.66,1070.03,19.62,1955.93,0.5662,1319.5777,24.0000,7924.88,6811.98,0.57,0.43,95.16,47.73,23.31,18.11,1005.43,52.09,27.26
2024-02-14T03:37:13,19.64,1070.48,19.64,1956.68,0.5680,1323.6649,24.0000,7902.18,6792.75,0.48,0.36,113.91,57.14,23.32,18.12,1005.42,86.18,45.10
2024-02-14T03:37:18,19.63,1070.24,19.65,1956.20,0.5666,1320.3752,24.0000,7871.25,6766.31,0.41,0.30,102.27,51.30,23.30,18.13,1005.44,77.22,40.41
2024-02-14T03:37:23,19.67,1071.05,19.64,1957.70,0.5673,1322.0253,24.0000,7913.33,6802.37,0.35,0.26,81.56,40.91,23.27,18.12,1005.42,60.16,31.48
2024-02-14T03:37:28,19.61,1071.00,19.65,1957.66,0.5669,1321.0616,24.0000,7882.79,6775.93,0.87,0.65,82.20,41.23,23.30,18.11,1005.41,60.16,31.48
2024-02-14T03:37:33,19.66,1071.77,19.62,1959.05,0.5673,1321.9351,24.0000,7860.28,6756.70,0.89,0.67,88.04,44.16,23.31,18.12,1005.43,69.14,36.18
2024-02-14T03:37:38,19.61,1071.19,19.62,1957.96,0.5674,1322.2553,24.0000,7916.14,6804.77,0.78,0.59,102.27,51.30,23.33,18.11,1005.39,69.14,36.18
2024-02-14T03:37:43,19.67,1071.43,19.64,1958.41,0.5676,1322.7488,24.0000,7907.77,6797.56,0.61,0.46,101.61,50.97,23.32,18.12,1005.42,86.18,45.10
2024-02-14T03:37:48,19.63,1071.00,19.64,1957.61,0.5661,1319.3033,24.0000,7888.11,6780.73,0.45,0.34,108.75,54.55,23.34,18.12,1005.41,69.14,36.18
2024-02-14T03:37:53,19.64,1072.31,19.65,1960.02,0.5671,1321.5164,24.0000,7952.53,6836.02,0.40,0.30,95.15,47.73,23.34,18.12,1005.43,86.18,45.10
2024-02-14T03:37:58,19.66,1072.33,19.64,1959.99,0.5682,1324.1580,24.0000,7927.12,6814.38,0.49,0.37,95.15,47.73,23.34,18.12,1005.39,103.22,54.02
2024-02-14T03:38:03,19.64,1071.72,19.62,1958.93,0.5683,1324.3504,24.0000,7921.74,6809.58,0.52,0.39,95.15,47.73,23.34,18.11,1005.39,69.14,36.18
2024-02-14T03:38:08,19.67,1071.79,19.62,1959.07,0.5682,1324.1814,24.0000,7955.32,6838.42,0.46,0.35,81.56,40.91,23.34,18.12,1005.42,69.14,36.18
2024-02-14T03:38:13,19.61,1071.24,19.65,1958.02,0.5678,1323.1967,24.0000,7907.61,6797.56,0.40,0.30,95.15,47.73,23.35,18.12,1005.40,94.26,49.33
2024-02-14T03:38:18,19.61,1070.71,19.62,1957.05,0.5668,1320.8187,24.0000,7868.46,6763.91,0.36,0.27,95.15,47.73,23.34,18.13,1005.44,52.09,27.26
2024-02-14T03:38:23,19.67,1070.55,19.64,1956.73,0.5669,1321.0990,24.0000,7913.07,6802.37,0.33,0.25,94.49,47.40,23.32,18.13,1005.42,60.15,31.48
2024-02-14T03:38:28,19.66,1070.44,19.62,1956.58,0.5679,1323.4979,24.0000,7888.12,6780.73,0.27,0.20,88.03,44.16,23.31,18.12,1005.41,77.22,40.41
2024-02-14T03:38:33,19.63,1070.80,19.64,1957.30,0.5671,1321.6748,24.0000,7885.57,6778.33,0.20,0.15,75.08,37.66,23.32,18.12,1005.44,69.14,36.18
2024-02-14T03:38:38,19.59,1070.86,19.64,1957.46,0.5661,1319.1791,24.0000,7891.34,6783.14,0.15,0.11,95.16,47.73,23.32,18.11,1005.43,77.22,40.41
2024-02-14T03:38:43,19.63,1070.15,19.64,1956.14,0.5673,1322.0811,24.0000,7919.24,6807.17,0.32,0.24,108.09,54.22,23.31,18.11,1005.42,60.16,31.48
2024-02-14T03:38:48,19.70,1070.49,19.62,1956.73,0.5640,1314.4605,24.0000,7919.12,6807.17,0.60,0.46,81.56,40.91,23.30,18.12,1005.44,69.14,36.18
2024-02-14T03:38:53,19.66,1070.62,19.64,1956.96,0.5654,1317.6655,24.0000,7899.54,6790.35,0.57,0.43,101.61,50.97,23.30,18.11,1005.41,69.14,36.18
2024-02-14T03:38:58,19.69,1071.15,19.64,1957.96,0.5656,1318.2119,24.0000,7924.83,6811.98,0.46,0.35,95.79,48.05,23.31,18.11,1005.42,86.19,45.10
2024-02-14T03:39:03,19.64,1071.22,19.64,1958.07,0.5675,1322.5773,24.0000,7857.63,6754.30,0.39,0.29,101.61,50.97,23.30,18.11,1005.41,69.14,36.18
2024-02-14T03:39:08,19.61,1070.85,19.64,1957.42,0.5675,1322.5760,24.0000,7924.80,6811.98,0.33,0.25,88.04,44.16,23.31,18.11,1005.42,69.14,36.18
2024-02-14T03:39:13,19.64,1071.01,19.64,1957.74,0.5684,1324.7076,24.0000,7896.95,6787.94,0.26,0.19,114.58,57.47,23.32,18.11,1005.44,78.12,40.88
2024-02-14T03:39:18,19.64,1070.61,19.62,1956.99,0.5691,1326.3426,24.0000,7916.50,6804.77,0.22,0.17,115.21,57.79,23.31,18.10,1005.40,86.19,45.10
2024-02-14T03:39:23,19.61,1071.51,19.65,1958.60,0.5674,1322.2727,24.0000,7919.14,6807.17,0.20,0.15,115.21,57.79,23.33,18.11,1005.41,77.22,40.41
2024-02-14T03:39:28,19.63,1071.94,19.64,1959.42,0.5673,1322.1091,24.0000,7950.04,6833.61,0.22,0.16,114.57,57.47,23.33,18.11,1005.43,60.16,31.48
2024-02-14T03:39:33,19.64,1072.98,19.64,1961.39,0.5678,1323.3303,24.0000,7908.37,6797.56,0.27,0.21,95.16,47.73,23.32,18.10,1005.43,60.16,31.48
2024-02-14T03:39:38,19.64,1073.06,19.65,1961.49,0.5673,1322.0707,24.0000,7936.13,6821.59,0.37,0.28,101.62,50.97,23.33,18.10,1005.41,86.19,45.10
2024-02-14T03:39:43,19.59,1073.10,19.62,1961.51,0.5665,1320.1963,24.0000,7905.17,6795.16,0.39,0.29,95.15,47.73,23.33,18.11,1005.41,69.14,36.18
2024-02-14T03:39:48,19.66,1072.94,19.64,1961.14,0.5667,1320.6345,24.0000,7899.25,6790.35,0.36,0.27,95.15,47.73,23.32,18.11,1005.37,69.14,36.18
2024-02-14T03:39:53,19.64,1073.08,19.62,1961.48,0.5679,1323.3506,24.0000,7927.55,6814.38,0.29,0.22,114.57,57.47,23.33,18.11,1005.41,68.24,35.71
2024-02-14T03:39:58,19.64,1073.33,19.61,1962.00,0.5677,1322.9357,24.0000,7924.99,6811.98,0.25,0.19,94.50,47.40,23.35,18.11,1005.44,69.14,36.18
2024-02-14T03:40:03,19.72,1073.20,19.64,1961.80,0.5664,1320.0670,24.0000,7967.10,6848.03,0.20,0.15,81.56,40.91,23.34,18.10,1005.43,86.19,45.10
2024-02-14T03:40:08,19.64,1074.08,19.65,1963.29,0.5667,1320.5398,24.0000,7916.29,6804.77,0.23,0.18,81.56,40.91,23.34,18.11,1005.40,69.14,36.18
2024-02-14T03:40:13,19.67,1075.28,19.64,1965.58,0.5679,1323.4426,24.0000,7908.32,6797.56,0.32,0.24,108.76,54.55,23.34,18.11,1005.46,77.23,40.41
2024-02-14T03:40:18,19.64,1076.09,19.64,1967.12,0.5663,1319.8060,24.0000,7950.47,6833.61,0.32,0.24,88.68,44.48,23.35,18.10,1005.45,60.16,31.48
2024-02-14T03:40:23,19.63,1075.40,19.64,1965.78,0.5661,1319.2848,24.0000,7874.69,6768.72,0.34,0.26,88.04,44.16,23.35,18.10,1005.41,69.14,36.18
2024-02-14T03:40:28,19.67,1075.03,19.64,1965.11,0.5660,1319.0143,24.0000,7927.87,6814.38,0.37,0.28,81.56,40.91,23.35,18.10,1005.42,69.14,36.18
