Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330173703
Firmware Version,1.4
Calibration Date,2021/08/11
Protocol Name_Number,ed-new_096
Test Start Time,09:24:31
Test Start Date,2024/02/29
Test Length [D:H:M:S],0:0:43:30
Sample Interval [H:M:S],0:0:10
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),8.031
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.000
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.070
DeadTime Correction Factor,1.000
Errors,
Number of Samples,261
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
2160,12915,4050,850,167,54,20,15,17,2,2,5,5,4,3,0,2,1,0.113977,33.737,0.000,100.476,,,
2170,12989,4239,948,176,49,38,13,14,10,6,4,3,6,1,1,1,0,0.116944,33.722,0.000,100.479,,,
2180,12965,4060,950,175,63,24,16,16,7,7,5,5,3,1,2,2,0,0.115534,33.715,0.000,100.479,,,
2190,12936,4041,863,177,63,32,10,14,8,10,6,6,4,0,1,2,1,0.114368,33.704,0.000,100.476,,,
2200,12784,4002,860,159,61,28,10,15,14,6,5,9,4,1,0,2,0,0.113297,33.704,0.000,100.485,,,
2210,12743,4153,892,186,52,27,25,19,15,7,2,6,3,2,2,0,3,0.114681,33.674,0.000,100.494,,,
2220,12658,4011,856,158,57,27,15,17,6,7,5,8,4,2,2,0,3,0.112655,33.667,0.000,100.485,,,
2230,12571,3947,891,177,49,30,10,9,11,5,8,8,5,0,0,1,0,0.111955,33.663,0.000,100.485,,,
2240,12605,3955,905,153,41,32,18,10,8,10,15,1,6,0,1,2,1,0.112153,33.648,0.000,100.479,,,
2250,12623,3847,876,160,53,33,16,17,9,5,6,5,3,1,0,0,0,0.111144,33.648,0.000,100.482,,,
2260,12496,3976,889,165,53,35,14,19,9,6,10,3,2,3,1,0,2,0.111387,33.637,0.000,100.491,,,
2270,12466,3970,872,158,51,44,10,18,5,10,9,9,6,2,1,0,0,0.111373,33.611,0.000,100.479,,,
2280,12311,3971,881,169,53,34,7,11,7,7,6,6,6,2,2,2,1,0.110343,33.611,0.000,100.476,,,
2290,12567,3874,819,173,45,36,20,24,12,13,9,5,4,1,2,1,0,0.110967,33.596,0.000,100.476,,,
2300,12535,4077,860,176,65,34,9,17,10,5,9,3,2,2,1,0,1,0.112367,33.593,0.000,100.473,,,
2310,12507,3960,862,172,55,28,17,10,4,10,5,1,3,2,1,0,1,0.111031,33.581,0.000,100.485,,,
2320,12359,3971,854,171,68,28,14,5,4,7,9,4,3,1,5,4,2,0.110509,33.559,0.000,100.479,,,
2330,12168,3975,889,163,46,28,7,12,8,6,3,6,5,2,3,1,2,0.109732,33.556,0.000,100.479,,,
2340,12371,3918,842,163,58,33,11,9,6,3,2,4,4,2,2,0,2,0.109747,33.544,0.000,100.473,,,
2350,12002,3974,838,172,49,23,13,17,7,4,7,3,2,3,2,2,0,0.108394,33.537,0.000,100.485,,,
2360,12049,3846,828,160,62,25,14,18,14,8,3,6,3,1,1,0,0,0.107291,33.526,0.000,100.479,,,
2370,11914,3752,791,147,44,25,19,9,7,9,4,8,1,2,0,0,0,0.105367,33.500,0.000,100.479,,,
2380,11791,3725,812,148,64,28,9,7,6,5,6,4,3,4,1,0,0,0.104363,33.500,0.000,100.473,,,
2390,11669,3713,793,153,51,28,8,20,8,8,0,4,2,1,0,0,2,0.103592,33.487,0.000,100.473,,,
2400,11449,3608,832,142,50,26,8,15,7,7,8,9,3,3,0,1,0,0.101429,33.481,0.000,100.470,,,
2410,11376,3532,811,190,53,33,9,10,11,5,7,4,8,2,2,0,1,0.101390,33.481,0.000,100.482,,,
2420,11402,3621,836,151,64,27,14,11,7,11,5,5,5,1,2,0,2,0.102119,33.448,0.000,100.476,,,
2430,11092,3591,849,135,52,32,14,15,9,9,9,2,3,4,2,1,1,0.099737,33.444,0.000,100.473,,,
2440,11135,3641,821,149,51,23,4,7,7,8,6,3,3,2,0,0,1,0.100107,33.437,0.000,100.476,,,
2450,10805,3404,758,143,58,35,16,18,6,3,3,3,2,0,0,0,1,0.096059,33.426,0.000,100.482,,,
2460,10755,3416,756,161,51,21,10,15,6,6,12,3,6,2,4,2,0,0.095754,33.426,0.000,100.473,,,
2470,10444,3435,782,146,56,31,16,14,8,7,2,5,1,1,0,0,2,0.094348,33.404,0.000,100.482,,,
2480,10128,3183,755,132,51,29,11,12,9,4,1,7,1,2,0,1,0,0.090123,33.389,0.000,100.482,,,
2490,10005,3105,742,156,51,27,11,13,8,4,6,3,0,2,3,1,1,0.088816,33.389,0.000,100.479,,,
2500,9778,3205,711,130,43,22,8,10,6,6,5,6,4,1,0,1,0,0.088119,33.378,0.000,100.473,,,
2510,9730,2998,735,128,44,23,15,11,11,5,4,2,5,0,0,1,0,0.086458,33.370,0.000,100.470,,,
2520,9511,2964,644,141,48,28,7,7,8,6,1,3,2,1,0,0,0,0.084430,33.370,0.000,100.466,,,
2530,9621,2973,699,140,45,25,20,10,7,7,2,6,2,1,0,0,1,0.085825,33.341,0.000,100.466,,,
2540,9467,2924,678,157,54,22,7,13,9,3,6,1,3,5,0,0,0,0.084556,33.333,0.000,100.470,,,
2550,9378,2951,673,100,50,19,14,7,6,3,3,2,1,1,1,0,0,0.083473,33.326,0.000,100.470,,,
2560,8873,2873,642,148,52,30,13,8,11,3,6,3,1,0,1,0,0,0.080523,33.315,0.000,100.466,,,
2570,9233,2807,616,119,46,23,13,15,12,8,5,2,2,0,2,0,0,0.081303,33.289,0.000,100.470,,,
2580,8857,2888,642,141,50,30,19,10,12,8,1,2,2,1,1,1,1,0.080430,33.278,0.000,100.466,,,
2590,8877,2813,602,136,49,28,15,8,8,7,4,4,3,1,0,1,0,0.079458,33.272,0.000,100.476,,,
2600,8829,2866,661,134,45,22,10,9,6,9,3,7,5,1,0,1,0,0.079934,33.259,0.000,100.470,,,
2610,8846,2753,607,137,45,42,19,17,8,9,5,2,4,0,0,0,0,0.079140,33.259,0.000,100.470,,,
