Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330173703
Firmware Version,1.4
Calibration Date,2021/08/11
Protocol Name_Number,ed-10s-2d_101
Test Start Time,08:11:31
Test Start Date,2024/02/14
Test Length [D:H:M:S],1:0:0:0
Sample Interval [H:M:S],0:0:10
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),8.031
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.000
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.070
DeadTime Correction Factor,1.000
Errors,
Number of Samples,8640
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
17650,60240,22990,6669,2660,1090,322,91,41,8,4,1,0,0,1,0,0,0,0.633970,36.294,0.000,100.498,,,
17660,62680,24169,7276,2901,1175,340,116,28,10,6,5,1,2,1,0,0,0,0.666728,36.294,0.000,100.498,,,
17670,63910,24557,7228,2916,1155,329,100,36,13,9,0,0,0,0,0,0,0,0.677535,36.298,0.000,100.498,,,
17680,62009,23891,6940,2757,1084,323,111,40,8,8,5,1,1,1,0,0,0,0.657094,36.294,0.000,100.494,,,
17690,65314,25137,7163,2860,1068,323,96,46,8,3,5,3,2,0,0,0,0,0.688485,36.294,0.000,100.498,,,
17700,65121,24896,7257,2941,1107,306,96,36,12,5,3,2,3,1,0,1,1,0.686196,36.294,0.000,100.498,,,
17710,64027,24018,6824,2672,1003,328,78,28,10,9,3,1,0,2,1,2,0,0.665644,36.294,0.000,100.491,,,
17720,60954,23288,6739,2533,1035,295,90,49,13,4,3,3,0,0,0,0,0,0.639332,36.294,0.000,100.494,,,
17730,59165,22128,6214,2412,932,305,82,45,11,6,2,2,2,0,0,0,0,0.611326,36.294,0.000,100.498,,,
17740,57687,21294,6035,2293,895,286,95,47,12,9,3,1,1,0,0,0,1,0.590897,36.294,0.000,100.494,,,
17750,56374,20823,6042,2252,926,300,80,30,15,4,5,2,1,0,0,0,0,0.579261,36.296,0.000,100.498,,,
17760,54876,20233,5785,2256,885,257,72,42,8,6,2,2,0,0,0,0,0,0.563127,36.300,0.000,100.494,,,
17770,53278,19447,5671,2210,855,251,70,46,8,7,0,4,0,0,0,1,1,0.545210,36.302,0.000,100.488,,,
17780,51825,19317,5516,2038,781,293,83,47,8,5,4,3,0,0,0,0,0,0.534490,36.298,0.000,100.498,,,
17790,50981,18614,5297,1949,700,676,155,68,12,5,2,2,1,0,0,0,1,0.538486,36.296,0.000,100.498,,,
17800,49819,18300,5127,2024,735,249,74,34,7,6,1,0,0,1,0,0,0,0.506224,36.294,0.000,100.501,,,
17810,48777,18041,5218,1961,720,245,74,31,10,1,0,2,1,0,0,0,0,0.497925,36.298,0.000,100.501,,,
17820,47465,17296,5066,1868,704,226,59,31,9,5,2,0,0,0,0,0,0,0.482285,36.296,0.000,100.501,,,
17830,46554,17216,4854,1823,716,233,58,33,8,5,1,1,1,0,0,0,0,0.474721,36.294,0.000,100.491,,,
17840,45511,16703,4750,1816,687,215,58,39,10,1,4,2,0,0,0,0,0,0.462624,36.294,0.000,100.498,,,
17850,44677,16129,4791,1724,651,215,77,31,12,2,1,2,0,1,1,0,1,0.451995,36.294,0.000,100.501,,,
17860,43551,15737,4537,1684,686,189,63,33,8,3,1,2,0,0,1,0,0,0.440488,36.294,0.000,100.498,,,
17870,42474,15333,4510,1674,651,198,59,27,6,1,1,3,0,0,0,0,0,0.428616,36.300,0.000,100.494,,,
17880,41928,15131,4370,1599,571,240,55,27,11,4,3,1,0,0,0,0,0,0.421614,36.308,0.000,100.488,,,
17890,40708,14743,4303,1667,619,207,60,31,12,4,0,0,0,0,0,0,0,0.411517,36.304,0.000,100.498,,,
17900,39871,14421,4106,1462,634,189,56,23,11,9,1,3,2,0,0,0,1,0.400963,36.304,0.000,100.498,,,
17910,39243,14105,3990,1590,611,204,62,33,9,8,1,0,0,0,0,0,0,0.394572,36.312,0.000,100.498,,,
17920,38382,13836,4056,1506,591,169,55,31,5,7,1,0,0,0,0,0,0,0.386023,36.312,0.000,100.494,,,
17930,37507,13479,4008,1511,571,186,49,22,5,5,4,1,0,0,0,0,0,0.377874,36.304,0.000,100.494,,,
17940,36957,13212,3961,1472,560,174,52,19,6,1,0,2,0,0,0,0,0,0.371784,36.304,0.000,100.494,,,
17950,36345,13109,3789,1430,567,176,51,30,10,2,0,0,0,0,0,0,0,0.365266,36.300,0.000,100.494,,,
17960,35579,12890,3771,1437,593,172,50,36,5,2,1,2,0,0,0,0,0,0.358883,36.296,0.000,100.498,,,
17970,34764,12403,3560,1356,607,180,66,27,7,3,4,1,0,0,0,0,0,0.348903,36.294,0.000,100.494,,,
17980,34146,11976,3526,1288,519,143,53,20,11,2,4,0,1,1,0,0,0,0.339665,36.302,0.000,100.494,,,
17990,33673,12014,3510,1290,567,193,52,26,3,8,0,2,0,0,0,0,0,0.337298,36.314,0.000,100.498,,,
18000,32470,11619,3589,1307,535,156,49,25,9,5,0,1,1,0,0,0,0,0.327939,36.312,0.000,100.491,,,
18010,32172,11550,3194,1253,472,155,49,31,7,2,0,6,0,0,0,0,0,0.320487,36.310,0.000,100.494,,,
18020,31522,11317,3333,1177,510,166,45,23,4,4,1,2,0,0,0,0,0,0.315439,36.314,0.000,100.498,,,
18030,31032,11194,3270,1173,454,151,44,23,6,1,1,3,0,0,0,0,0,0.310762,36.314,0.000,100.494,,,
18040,30370,10884,3198,1263,457,173,50,22,4,5,1,0,0,0,0,0,0,0.305239,36.308,0.000,100.494,,,
18050,30203,10622,3089,1159,494,143,38,10,10,5,4,0,0,1,0,0,0,0.299932,36.300,0.000,100.488,,,
18060,29430,10558,2986,1174,453,173,48,18,8,2,2,1,0,0,1,0,0,0.294632,36.294,0.000,100.485,,,
18070,29002,10454,3035,1169,440,111,34,26,4,7,2,0,0,0,0,0,0,0.290353,36.296,0.000,100.498,,,
18080,27958,10145,2974,1068,435,138,42,26,8,2,4,0,0,0,0,0,0,0.281331,36.294,0.000,100.491,,,
18090,28019,9982,2975,1046,429,141,48,20,3,1,3,0,1,0,0,0,0,0.279768,36.294,0.000,100.494,,,
18100,27419,9826,2902,1116,435,150,34,28,2,2,2,1,0,0,1,0,0,0.275015,36.302,0.000,100.498,,,
18110,26875,9415,2932,1074,418,160,25,21,4,3,2,2,0,0,0,0,0,0.267537,36.306,0.000,100.488,,,
18120,26485,9439,2769,1031,415,136,36,25,8,2,2,0,0,0,0,0,0,0.264320,36.312,0.000,100.491,,,
18130,25708,9503,2775,987,416,123,36,29,7,3,0,0,0,0,0,0,0,0.259359,36.312,0.000,100.491,,,
18140,25456,9137,2823,1016,402,140,45,13,7,2,3,2,0,0,0,0,0,0.256308,36.312,0.000,100.485,,,
18150,24992,8919,2618,1007,395,127,31,20,5,5,1,2,0,0,0,0,0,0.248998,36.314,0.000,100.494,,,
18160,24434,8925,2617,948,385,134,46,21,7,5,2,0,0,0,0,0,0,0.245757,36.314,0.000,100.494,,,
18170,23854,8771,2595,971,395,138,37,22,5,4,3,2,0,0,0,0,0,0.241317,36.314,0.000,100.485,,,
18180,23828,8546,2601,957,369,131,29,29,10,4,2,1,1,0,0,0,0,0.238754,36.314,0.000,100.482,,,
18190,23298,8245,2552,885,358,116,31,20,2,4,1,2,1,0,0,0,0,0.231978,36.314,0.000,100.466,,,
18200,23018,8183,2442,900,402,105,36,19,2,3,2,2,0,0,0,0,0,0.229148,36.312,0.000,100.488,,,
18210,22431,8068,2478,895,357,130,30,13,6,1,2,2,0,0,0,0,0,0.225571,36.314,0.000,100.491,,,
18220,22121,8024,2461,850,330,139,40,24,4,3,0,0,0,0,0,0,0,0.222916,36.314,0.000,100.494,,,
18230,21716,7793,2264,860,362,98,23,13,3,4,1,1,0,0,0,0,0,0.216050,36.314,0.000,100.494,,,
18240,21197,7678,2250,821,352,129,25,13,7,3,1,0,0,0,0,0,0,0.212847,36.314,0.000,100.491,,,
18250,20943,7672,2242,814,316,93,31,13,8,3,0,0,0,0,0,0,0,0.209912,36.314,0.000,100.473,,,
18260,20883,7500,2253,793,303,101,37,12,8,4,1,0,1,0,0,0,0,0.208332,36.314,0.000,100.488,,,
18270,20300,7361,2165,803,318,109,25,17,4,3,2,2,0,0,1,0,0,0.202961,36.314,0.000,100.485,,,
18280,19735,7180,2173,775,311,93,43,25,8,3,1,0,0,0,0,0,0,0.198495,36.314,0.000,100.482,,,
18290,19616,6993,2115,763,311,114,33,9,6,1,0,1,0,0,0,0,0,0.195666,36.314,0.000,100.479,,,
18300,19108,7041,2107,778,310,90,24,19,4,3,2,2,0,0,0,0,0,0.192611,36.314,0.000,100.491,,,
18310,19031,6864,1982,790,296,95,34,12,3,3,2,0,0,0,0,0,0,0.190189,36.314,0.000,100.498,,,
18320,18677,6776,2028,750,285,80,40,9,3,4,2,0,0,0,0,0,0,0.187333,36.314,0.000,100.485,,,
18330,18148,6508,2008,728,319,93,28,16,4,3,0,0,0,0,0,0,0,0.181709,36.314,0.000,100.482,,,
18340,17962,6529,1966,704,288,104,30,12,3,6,1,1,0,0,0,0,0,0.179822,36.314,0.000,100.488,,,
18350,17737,6375,1930,703,302,94,31,13,4,4,4,0,0,0,0,0,0,0.177702,36.314,0.000,100.491,,,
18360,17203,6333,1934,700,281,90,38,19,10,2,1,2,0,0,0,0,0,0.174155,36.314,0.000,100.494,,,
18370,16959,6167,1872,684,289,100,29,14,6,2,0,0,1,0,0,0,0,0.170778,36.314,0.000,100.494,,,
18380,16412,6074,1843,710,278,103,26,17,5,3,0,2,0,0,0,0,0,0.166872,36.314,0.000,100.488,,,
18390,16406,5830,1797,714,254,94,25,16,8,2,1,0,0,0,0,0,0,0.164539,36.314,0.000,100.482,,,
18400,16276,5842,1725,669,275,87,29,14,8,1,3,0,0,0,0,0,0,0.162979,36.314,0.000,100.491,,,
18410,15820,5764,1783,661,247,79,27,12,3,3,1,2,0,0,0,0,0,0.159797,36.314,0.000,100.488,,,
18420,15645,5815,1708,632,228,82,25,16,3,3,2,0,1,0,0,0,0,0.157721,36.314,0.000,100.473,,,
18430,15294,5652,1766,626,238,97,36,20,3,1,3,1,0,0,0,0,0,0.155520,36.314,0.000,100.466,,,
18440,15185,5553,1704,652,242,84,24,10,2,1,0,0,0,0,0,0,0,0.152883,36.314,0.000,100.488,,,
18450,15018,5377,1703,619,205,102,34,13,8,1,0,0,0,0,0,0,0,0.150324,36.314,0.000,100.485,,,
18460,14686,5427,1655,618,249,97,31,17,2,2,2,0,0,0,0,0,0,0.149207,36.314,0.000,100.498,,,
18470,14452,5517,1610,597,217,102,34,3,6,5,1,0,0,0,0,0,0,0.147673,36.318,0.000,100.488,,,
18480,14132,5158,1574,585,209,81,21,22,4,4,1,1,0,0,0,0,0,0.142178,36.325,0.000,100.488,,,
18490,13837,5158,1550,560,196,100,31,15,9,2,1,1,1,0,0,0,0,0.140761,36.349,0.000,100.494,,,
18500,13762,5083,1573,607,177,94,24,13,6,2,0,0,0,0,0,0,0,0.139422,36.337,0.000,100.482,,,
18510,13469,5014,1461,586,212,103,28,16,12,0,1,1,0,0,0,0,0,0.136958,36.345,0.000,100.479,,,
18520,13189,4925,1505,579,195,93,23,14,4,2,2,0,0,0,0,0,0,0.134681,36.325,0.000,100.482,,,
18530,12983,4940,1554,548,188,80,21,18,4,2,2,0,0,0,0,0,0,0.132842,36.337,0.000,100.485,,,
18540,12801,4810,1530,585,188,92,25,14,6,3,1,0,0,0,0,0,0,0.131599,36.349,0.000,100.488,,,
18550,12600,4691,1457,532,223,74,18,19,3,1,3,0,0,0,0,0,0,0.128079,36.353,0.000,100.482,,,
18560,12322,4689,1412,558,191,86,27,10,5,3,0,0,1,0,0,0,0,0.126672,36.353,0.000,100.498,,,
18570,11894,4531,1409,535,192,101,31,21,7,2,0,1,0,0,0,0,0,0.123061,36.353,0.000,100.485,,,
18580,12059,4329,1357,505,175,92,28,17,2,2,3,0,0,0,0,0,0,0.120967,36.353,0.000,100.491,,,
18590,11662,4454,1367,503,154,72,17,19,6,2,0,1,1,0,0,0,0,0.119608,36.353,0.000,100.485,,,
18600,11646,4395,1314,520,187,61,18,11,2,0,2,0,0,0,0,0,0,0.118724,36.353,0.000,100.488,,,
18610,11362,4416,1408,514,157,75,18,11,4,1,1,1,0,0,0,0,0,0.117825,36.353,0.000,100.491,,,
18620,11223,4180,1356,504,194,81,21,12,4,0,1,1,0,0,0,0,0,0.115077,36.353,0.000,100.494,,,
18630,10890,4130,1274,507,184,63,23,11,5,0,1,0,1,0,0,0,0,0.112043,36.349,0.000,100.491,,,
18640,10927,4026,1311,516,194,60,17,4,1,3,0,1,0,0,0,0,0,0.111424,36.341,0.000,100.491,,,
18650,10776,4148,1268,474,171,60,16,10,7,1,1,1,1,0,0,0,0,0.110903,36.353,0.000,100.494,,,
18660,10509,3963,1209,459,180,73,17,15,2,5,1,0,0,0,0,0,0,0.107350,36.353,0.000,100.498,,,
18670,10385,3898,1139,462,187,47,21,11,4,1,0,0,0,0,0,0,0,0.105336,36.353,0.000,100.494,,,
18680,10128,3799,1208,435,155,55,21,4,1,4,1,1,0,0,0,0,0,0.103563,36.353,0.000,100.498,,,
18690,10023,3815,1194,444,171,59,19,13,2,2,2,0,0,0,0,0,0,0.102984,36.353,0.000,100.494,,,
18700,9850,3747,1198,426,167,66,13,9,3,1,0,1,0,0,0,0,0,0.101583,36.353,0.000,100.491,,,
18710,9604,3663,1158,460,172,59,23,8,6,2,3,0,1,0,0,0,0,0.099192,36.353,0.000,100.488,,,
18720,9687,3653,1173,470,163,60,22,12,2,4,1,0,0,0,0,0,0,0.100034,36.353,0.000,100.488,,,
18730,9317,3516,1114,413,208,46,10,12,10,4,1,0,0,0,0,0,0,0.096118,36.353,0.000,100.482,,,
18740,9271,3672,1152,445,174,54,24,12,5,3,1,0,0,0,0,0,0,0.097303,36.353,0.000,100.498,,,
18750,9131,3496,1157,409,166,59,19,11,4,3,2,1,0,0,0,0,0,0.094976,36.353,0.000,100.488,,,
18760,8847,3542,1062,381,174,62,18,16,8,2,1,0,0,0,0,0,0,0.092589,36.353,0.000,100.488,,,
18770,8767,3396,1053,416,162,60,20,7,5,4,1,0,1,0,0,0,1,0.091064,36.353,0.000,100.485,,,
18780,8855,3264,1039,408,144,69,17,16,4,1,2,0,0,0,0,0,0,0.090579,36.353,0.000,100.491,,,
18790,8499,3302,1040,373,151,55,19,9,5,1,1,0,0,0,0,0,0,0.088392,36.353,0.000,100.494,,,
18800,8412,3217,1037,413,145,53,15,7,6,1,1,0,0,0,0,0,0,0.087225,36.355,0.000,100.491,,,
18810,8223,3108,1030,365,140,45,22,11,8,4,2,0,0,0,0,0,0,0.085031,36.359,0.000,100.491,,,
18820,8143,3088,1117,373,153,56,25,14,4,4,1,0,0,0,0,0,0,0.085423,36.369,0.000,100.479,,,
18830,7904,2981,981,357,147,52,15,13,7,2,1,0,0,0,0,0,0,0.081600,36.363,0.000,100.498,,,
18840,7829,3135,1017,353,145,66,14,12,2,3,1,0,0,0,0,0,0,0.082871,36.363,0.000,100.488,,,
18850,7807,3019,1015,332,145,36,15,10,5,1,1,0,0,0,0,0,0,0.081412,36.357,0.000,100.485,,,
18860,7632,3057,1017,330,135,49,16,10,3,0,1,0,0,0,0,0,0,0.080679,36.357,0.000,100.485,,,
18870,7526,2968,944,371,127,44,12,3,2,2,1,0,0,0,0,0,0,0.078883,36.355,0.000,100.485,,,
18880,7469,2818,952,372,130,47,11,9,6,2,1,0,0,0,0,0,0,0.077787,36.353,0.000,100.488,,,
18890,7274,2860,977,307,126,52,17,8,4,3,0,0,0,0,0,0,0,0.076340,36.365,0.000,100.488,,,
18900,7126,2764,881,348,137,45,13,9,2,1,0,1,0,0,0,0,0,0.074284,36.373,0.000,100.485,,,
18910,7021,2698,981,362,139,54,16,15,7,1,0,1,1,0,0,0,0,0.074831,36.373,0.000,100.494,,,
18920,6936,2753,898,306,109,74,27,12,4,7,1,0,0,0,0,0,0,0.073196,36.373,0.000,100.498,,,
18930,6861,2770,933,317,101,75,11,8,6,2,1,0,0,0,0,0,0,0.073048,36.373,0.000,100.488,,,
18940,6764,2623,892,339,127,74,20,8,6,4,2,0,0,0,0,0,0,0.071663,36.373,0.000,100.491,,,
18950,6617,2547,902,341,108,51,16,10,4,1,0,0,0,0,0,0,0,0.069679,36.373,0.000,100.491,,,
18960,6388,2563,924,336,85,73,18,14,6,2,3,0,0,0,0,0,0,0.069164,36.373,0.000,100.482,,,
18970,6476,2540,864,327,108,82,16,15,3,3,1,0,0,0,0,0,0,0.068994,36.373,0.000,100.482,,,
18980,6098,2552,850,321,90,65,22,11,6,1,1,1,0,0,0,0,0,0.066419,36.373,0.000,100.491,,,
18990,6183,2484,857,285,91,81,28,8,7,4,2,0,0,0,0,0,0,0.066246,36.373,0.000,100.494,,,
19000,6015,2436,809,324,85,72,16,12,8,3,2,0,0,0,0,0,0,0.064849,36.373,0.000,100.494,,,
19010,5938,2472,792,284,132,57,17,8,3,4,0,3,0,0,0,0,0,0.064345,36.373,0.000,100.494,,,
19020,5942,2355,846,306,114,49,19,9,4,4,1,0,0,0,0,0,0,0.063869,36.373,0.000,100.485,,,
19030,5860,2322,731,294,114,39,9,10,2,0,2,0,0,0,0,0,0,0.061825,36.373,0.000,100.491,,,
19040,5811,2327,805,309,115,60,15,4,7,7,1,1,0,0,0,0,0,0.062776,36.373,0.000,100.498,,,
19050,5634,2233,728,299,130,40,8,5,5,5,0,0,0,0,0,0,0,0.060054,36.373,0.000,100.494,,,
19060,5546,2239,762,288,114,42,10,8,4,1,1,0,0,0,0,0,0,0.059624,36.373,0.000,100.491,,,
19070,5467,2198,802,323,132,31,7,6,3,2,2,0,0,0,0,0,0,0.059832,36.373,0.000,100.494,,,
19080,5308,2218,705,286,118,40,13,6,3,3,4,1,0,0,0,0,0,0.057698,36.373,0.000,100.501,,,
19090,5419,2133,752,302,123,34,14,6,4,2,1,0,0,0,0,0,0,0.058321,36.373,0.000,100.494,,,
19100,5173,2082,752,229,114,52,20,11,2,4,1,1,0,0,0,0,0,0.056032,36.373,0.000,100.491,,,
19110,5071,2115,696,280,106,42,14,8,3,0,2,0,1,0,0,0,0,0.055380,36.373,0.000,100.491,,,
19120,5093,2144,723,267,90,73,10,8,3,2,1,0,1,0,0,0,0,0.055792,36.392,0.000,100.485,,,
19130,4887,2058,724,267,80,58,17,12,6,4,2,0,0,0,0,0,0,0.054268,36.400,0.000,100.482,,,
19140,4924,2023,737,279,125,35,13,7,3,1,0,0,0,0,0,0,0,0.054225,36.392,0.000,100.491,,,
19150,4622,2019,678,264,89,48,16,9,4,3,2,0,0,0,0,0,0,0.051726,36.373,0.000,100.491,,,
19160,4673,1935,675,278,111,34,20,6,5,4,1,0,1,0,0,0,0,0.051665,36.380,0.000,100.491,,,
19170,4779,1900,682,266,103,39,10,13,1,3,1,0,0,0,0,0,0,0.051868,36.376,0.000,100.491,,,
19180,4607,1935,686,232,110,44,17,11,3,3,2,0,0,0,0,0,0,0.050791,36.373,0.000,100.498,,,
19190,4558,1886,650,234,109,41,8,8,2,6,0,1,0,0,0,0,0,0.049756,36.373,0.000,100.491,,,
19200,4500,1859,661,236,116,50,13,8,4,1,2,0,0,0,0,0,0,0.049510,36.373,0.000,100.494,,,
19210,4399,1791,611,256,95,40,8,4,0,2,2,0,0,0,0,0,0,0.047842,36.396,0.000,100.501,,,
19220,4249,1869,654,258,111,47,18,10,6,1,0,1,0,0,0,0,0,0.048595,36.412,0.000,100.491,,,
19230,4286,1804,583,226,111,46,13,3,3,2,0,1,0,0,0,0,0,0.047009,36.412,0.000,100.498,,,
19240,4207,1797,631,236,94,32,9,7,8,3,0,0,1,0,0,0,0,0.046722,36.412,0.000,100.498,,,
19250,4071,1776,599,235,87,36,9,7,2,3,2,0,0,0,0,0,0,0.045704,36.412,0.000,100.494,,,
19260,4041,1707,629,221,96,43,11,9,10,3,1,0,0,0,0,0,0,0.045106,36.412,0.000,100.491,,,
19270,4122,1680,636,234,93,35,13,6,4,7,1,0,0,0,0,0,0,0.045673,36.412,0.000,100.494,,,
19280,3836,1647,612,248,103,34,12,8,5,2,0,1,0,0,0,0,0,0.043502,36.412,0.000,100.498,,,
19290,3847,1616,606,231,111,33,16,6,3,0,0,1,0,0,0,0,0,0.043249,36.412,0.000,100.498,,,
19300,3791,1630,567,238,83,32,12,15,7,5,2,1,0,0,0,0,0,0.042720,36.412,0.000,100.498,,,
19310,3626,1585,577,238,81,41,14,10,3,1,1,0,0,0,0,0,0,0.041338,36.412,0.000,100.498,,,
19320,3568,1586,578,217,91,41,8,9,5,2,0,0,0,0,0,0,0,0.041238,36.412,0.000,100.491,,,
19330,3462,1540,598,212,105,31,4,11,5,3,0,0,0,0,0,0,0,0.040168,36.412,0.000,100.494,,,
19340,3524,1525,574,239,121,46,17,3,4,1,1,1,0,0,0,0,0,0.040948,36.412,0.000,100.494,,,
19350,3400,1504,573,227,101,36,5,5,3,2,0,0,0,0,0,0,0,0.039514,36.412,0.000,100.494,,,
19360,3484,1443,516,216,64,36,9,11,4,1,1,0,0,0,0,0,0,0.038482,36.412,0.000,100.491,,,
19370,3424,1513,578,226,79,40,10,8,2,1,1,0,0,1,0,0,0,0.039541,36.412,0.000,100.494,,,
19380,3431,1363,586,221,74,34,16,14,3,2,0,1,0,0,0,0,0,0.038477,36.412,0.000,100.482,,,
19390,3228,1465,540,222,74,54,18,4,2,2,0,1,0,0,0,0,0,0.037988,36.412,0.000,100.498,,,
19400,3147,1335,532,197,74,46,20,10,7,3,0,0,0,0,0,0,0,0.036042,36.412,0.000,100.494,,,
19410,3195,1387,527,214,83,49,16,6,2,4,0,0,0,0,0,0,0,0.036837,36.412,0.000,100.491,,,
19420,3056,1427,539,211,72,50,17,9,7,1,0,1,0,0,0,0,0,0.036439,36.412,0.000,100.498,,,
19430,3030,1394,538,208,82,37,15,8,0,2,0,1,0,0,0,0,0,0.036037,36.412,0.000,100.494,,,
19440,3005,1322,493,207,80,48,11,5,3,1,1,1,0,1,0,0,0,0.034900,36.412,0.000,100.494,,,
19450,2950,1306,481,194,90,32,6,7,4,6,0,0,0,0,0,0,0,0.034243,36.412,0.000,100.498,,,
19460,2957,1307,537,186,74,38,13,9,5,5,1,0,0,0,0,0,0,0.034740,36.412,0.000,100.498,,,
19470,2929,1269,462,210,91,34,13,8,4,4,2,1,0,0,0,0,0,0.033799,36.412,0.000,100.491,,,
19480,2730,1238,510,179,79,46,7,8,4,4,3,0,1,0,0,0,0,0.032407,36.412,0.000,100.498,,,
19490,2747,1146,507,200,78,32,17,5,4,1,0,0,0,0,0,0,0,0.032081,36.412,0.000,100.501,,,
19500,2745,1189,484,161,79,45,12,8,3,2,2,0,0,0,0,0,0,0.032082,36.418,0.000,100.501,,,
19510,2718,1220,506,184,65,49,14,9,4,1,2,0,0,0,0,0,0,0.032294,36.424,0.000,100.494,,,
19520,2583,1164,462,175,77,28,12,10,1,2,0,0,0,0,0,0,0,0.030578,36.429,0.000,100.498,,,
19530,2603,1143,456,186,66,35,9,7,5,4,0,0,0,0,0,0,0,0.030387,36.422,0.000,100.498,,,
19540,2601,1193,456,185,78,32,10,11,5,1,0,1,0,0,0,0,0,0.031011,36.422,0.000,100.498,,,
19550,2506,1094,430,167,78,49,12,9,6,1,0,0,0,0,0,0,0,0.029305,36.422,0.000,100.498,,,
19560,2487,1140,405,187,76,36,19,13,3,3,1,0,0,0,0,0,0,0.029522,36.422,0.000,100.498,,,
19570,2444,1126,452,173,80,35,11,5,3,4,1,1,0,0,0,0,0,0.029341,36.412,0.000,100.494,,,
19580,2452,1128,448,203,75,39,17,4,2,3,0,0,0,0,0,0,0,0.029753,36.416,0.000,100.498,,,
19590,2481,1126,439,158,71,39,10,9,2,2,1,1,0,0,0,0,0,0.029284,36.425,0.000,100.491,,,
19600,2456,1058,452,163,71,36,11,7,0,2,2,0,0,0,0,0,0,0.028825,36.429,0.000,100.498,,,
19610,2353,1068,415,162,73,43,8,6,6,1,1,0,0,0,0,0,0,0.027925,36.429,0.000,100.498,,,
19620,2286,1022,420,179,75,39,15,8,5,3,1,0,0,0,0,0,0,0.027600,36.431,0.000,100.494,,,
19630,2256,1074,441,176,66,41,12,7,5,2,0,0,0,0,0,0,0,0.027811,36.431,0.000,100.494,,,
19640,2230,1050,418,164,82,25,18,6,5,1,2,1,0,0,0,0,0,0.027212,36.431,0.000,100.498,,,
19650,2139,1031,425,150,65,37,14,12,7,4,1,0,0,0,0,0,0,0.026419,36.431,0.000,100.498,,,
19660,2111,977,410,158,51,39,13,12,3,4,0,0,0,0,0,0,0,0.025710,36.431,0.000,100.498,,,
19670,2141,973,437,151,79,47,11,8,7,5,0,1,0,0,0,0,0,0.026298,36.431,0.000,100.498,,,
19680,2038,992,405,176,65,35,17,8,6,0,0,1,0,0,0,0,0,0.025626,36.431,0.000,100.498,,,
19690,2045,948,427,145,66,47,18,10,2,2,0,0,0,0,0,0,0,0.025343,36.431,0.000,100.498,,,
19700,2072,918,423,158,48,51,15,10,3,3,0,1,0,0,0,0,0,0.025258,36.431,0.000,100.494,,,
19710,2215,974,356,169,52,42,13,9,2,4,0,0,0,0,0,0,0,0.025949,36.431,0.000,100.494,,,
19720,2125,906,397,118,61,48,16,8,4,5,1,2,0,0,0,0,0,0.024879,36.431,0.000,100.494,,,
19730,2051,923,398,132,70,28,11,9,7,3,0,0,0,0,0,0,0,0.024651,36.431,0.000,100.498,,,
19740,1975,925,396,153,64,36,10,4,3,2,1,0,0,0,0,0,0,0.024307,36.431,0.000,100.498,,,
19750,1962,840,369,152,75,38,7,6,1,2,0,0,0,0,0,0,0,0.023397,36.431,0.000,100.501,,,
19760,1950,866,388,132,78,41,6,8,4,4,2,0,0,0,0,0,0,0.023594,36.431,0.000,100.498,,,
19770,1875,903,368,159,50,53,16,8,2,4,0,0,0,0,0,0,0,0.023456,36.431,0.000,100.498,,,
19780,1911,924,371,164,51,31,14,7,3,4,0,0,0,0,0,0,0,0.023812,36.431,0.000,100.498,,,
19790,1871,872,397,138,64,37,11,8,5,2,3,1,0,0,0,0,0,0.023417,36.431,0.000,100.498,,,
19800,1726,856,389,139,59,45,13,5,6,2,0,0,0,0,0,0,0,0.022263,36.431,0.000,100.491,,,
19810,1794,866,330,135,60,44,12,10,6,1,0,0,0,0,0,0,0,0.022223,36.431,0.000,100.494,,,
19820,1670,837,352,145,52,32,9,4,4,0,2,0,0,0,0,0,0,0.021328,36.431,0.000,100.498,,,
19830,1755,863,330,135,64,27,17,5,4,1,2,0,1,0,0,0,0,0.021759,36.431,0.000,100.494,,,
19840,1816,846,364,134,66,42,7,6,0,2,1,1,0,0,0,0,0,0.022446,36.431,0.000,100.498,,,
19850,1687,751,334,161,92,27,15,7,2,2,0,0,0,0,0,0,0,0.021077,36.431,0.000,100.498,,,
19860,1770,783,338,131,67,34,12,7,6,2,1,0,0,0,0,0,0,0.021395,36.431,0.000,100.498,,,
