timestamp(UTC),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetBME280-HPA(hPa),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB_ug,NetPid_P1-PPB(ppm),NetPid_P1-TEMP(°C),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_NO2-NO2(ppb),NetADC_NO2-NO2_ug,NetCO2-HUM(%),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetCO2-CO2(ppm)
2024-02-08T10:00:00,2728.01,2557.00,990.86,32.65,39.49,0.34,0.32,731.0024,0.3413,44.6667,-3.86,-2.19,-5.61,-9.45,31.02,41.15,1545.34,920.41
2024-02-08T11:00:00,1244.39,1014.17,990.68,28.92,-0.30,0.36,0.32,651.8746,0.2667,6.7361,150.39,71.73,77.23,154.53,23.51,1.88,1882.15,977.87
2024-02-08T12:00:00,1852.62,1479.54,990.11,38.06,-6.64,0.46,0.37,586.9332,0.2340,0.0000,123.51,57.56,46.79,96.24,30.88,-5.43,1953.25,992.83
2024-02-08T13:00:00,2068.62,1651.69,989.15,37.42,-6.97,0.60,0.44,570.3057,0.2273,0.0000,110.96,51.70,41.86,86.11,30.30,-5.72,1952.60,992.25
2024-02-08T14:00:00,2208.60,1772.63,988.53,54.17,-5.80,0.37,0.27,576.5363,0.2310,0.7375,113.78,53.29,43.45,88.94,44.40,-4.49,1930.88,986.09
2024-02-08T15:00:00,2712.89,2241.58,987.99,78.59,1.78,0.33,0.24,617.8631,0.2547,7.1669,107.83,51.92,39.50,78.65,65.18,3.13,1887.39,991.74
2024-02-08T16:00:00,3223.76,2748.41,987.15,41.67,10.36,0.19,0.15,634.7008,0.2701,15.6208,48.85,24.22,13.22,25.66,35.34,11.68,1828.75,991.77
2024-02-08T17:00:00,3925.87,3471.15,986.54,30.40,20.76,0.20,0.16,696.1797,0.3072,25.9542,78.94,40.86,31.03,57.38,26.28,22.03,1790.66,1007.45
2024-02-08T18:00:00,4096.16,3643.53,986.06,74.14,22.45,0.74,0.60,626.5234,0.2782,27.6347,100.41,52.13,47.81,88.26,64.19,23.88,1747.96,989.57
2024-02-08T19:00:00,4577.13,4068.45,985.68,75.59,22.12,0.98,0.80,653.8954,0.2901,27.0181,58.81,30.51,28.01,51.76,66.12,23.49,1754.21,992.38
2024-02-08T20:00:00,4993.69,4441.57,985.07,76.03,22.12,1.22,1.00,678.2665,0.3012,27.0792,52.46,27.23,24.17,44.63,66.78,23.47,1749.93,990.59
2024-02-08T21:00:00,4689.88,4093.45,984.06,39.32,15.87,0.99,0.80,708.0596,0.3080,21.3806,15.41,7.72,6.86,13.19,34.60,17.43,1747.96,969.52
2024-02-08T22:00:00,4382.67,3780.48,983.73,39.58,12.82,0.45,0.37,675.0811,0.2907,18.1111,93.22,46.93,36.83,70.13,33.65,14.20,1738.88,954.61
2024-02-08T23:00:00,4592.35,3957.17,983.48,63.03,12.45,0.63,0.54,656.8777,0.2826,18.0000,110.26,55.45,45.85,87.40,53.55,13.81,1736.61,952.38
2024-02-09T00:00:00,5149.66,4515.82,983.20,80.97,17.15,0.74,0.69,740.6766,0.3241,22.3500,99.83,50.94,40.09,75.38,70.34,18.43,1753.20,977.53
2024-02-09T01:00:00,5476.20,4871.88,982.80,57.18,21.51,0.64,0.57,700.4556,0.3111,26.6778,20.46,10.63,7.04,12.99,50.37,22.87,1733.38,981.45
2024-02-09T02:00:00,5413.72,4818.60,982.21,31.64,21.45,0.51,0.46,748.1772,0.3324,26.7333,41.69,21.67,13.51,24.93,28.07,22.77,1727.30,978.39
2024-02-09T03:00:00,5594.52,5012.55,981.46,33.89,23.20,0.32,0.29,750.7449,0.3357,28.3806,104.46,54.63,41.07,75.28,30.00,24.36,1724.41,983.30
2024-02-09T04:00:00,5612.54,5056.31,980.79,42.83,24.63,0.30,0.27,723.8942,0.3256,29.5972,95.80,50.36,39.04,71.19,38.31,25.65,1715.47,983.60
2024-02-09T05:00:00,5614.88,5074.98,979.82,48.42,25.31,0.24,0.22,718.7496,0.3243,30.0000,90.29,47.62,38.04,69.12,43.81,26.16,1705.42,981.04
2024-02-09T06:00:00,5634.20,5100.75,978.97,55.59,25.54,0.23,0.21,717.1163,0.3241,30.0000,81.53,43.07,35.73,64.82,50.33,26.43,1697.84,978.27
2024-02-09T07:00:00,5673.62,5138.24,978.88,60.69,25.61,0.19,0.18,723.8605,0.3273,30.2125,72.69,38.41,31.56,57.23,54.83,26.60,1695.07,977.02
2024-02-09T08:00:00,5548.02,4998.53,978.94,44.48,24.07,0.19,0.18,743.5761,0.3344,29.1972,6.07,3.20,1.06,1.95,39.88,25.43,1695.88,972.36
