timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3)
2024-02-12T10:41:07,47.43,25.76,42.59,974.46,25.92,1716.10,0.2111,473.9069,29.0000,47.81,24.47,989.82,1.19,1.02
2024-02-12T10:41:12,39.51,21.46,42.53,973.77,25.90,1714.90,0.2111,473.9071,29.0000,47.80,24.47,989.84,1.18,1.01
2024-02-12T10:41:17,14.05,7.63,42.60,973.40,25.90,1714.24,0.2110,473.7685,29.0000,47.78,24.48,989.86,1.30,1.11
2024-02-12T10:41:22,39.51,21.46,42.55,972.42,25.93,1712.47,0.2109,473.4018,29.0000,47.76,24.49,989.87,1.42,1.21
2024-02-12T10:41:27,22.83,12.40,42.55,972.26,25.93,1712.13,0.2108,473.3338,29.0000,47.75,24.50,989.87,1.48,1.26
2024-02-12T10:41:32,14.05,7.63,42.54,971.31,25.92,1710.42,0.2109,473.4097,29.0000,47.72,24.50,989.85,1.50,1.27
2024-02-12T10:41:37,30.73,16.69,42.56,971.70,25.95,1711.09,0.2108,473.3248,29.0000,47.72,24.51,989.87,1.53,1.30
2024-02-12T10:41:42,47.42,25.76,42.50,971.85,25.95,1711.36,0.2109,473.4613,29.0000,47.72,24.51,989.88,1.39,1.18
2024-02-12T10:41:47,21.96,11.93,42.52,971.23,25.96,1710.24,0.2110,473.7837,29.0000,47.72,24.51,989.86,1.23,1.04
2024-02-12T10:41:52,30.72,16.69,42.47,970.14,25.96,1708.26,0.2111,473.9106,29.0000,47.70,24.52,989.86,1.25,1.06
2024-02-12T10:41:57,64.10,34.82,42.44,970.90,25.99,1709.62,0.2109,473.3589,29.0000,47.70,24.52,989.87,1.39,1.18
2024-02-12T10:42:02,30.72,16.69,42.46,970.06,25.97,1708.09,0.2106,472.7812,29.0000,47.69,24.53,989.87,1.41,1.19
2024-02-12T10:42:07,48.28,26.23,42.47,969.40,25.96,1706.86,0.2105,472.4631,29.0000,47.67,24.53,989.83,1.29,1.09
2024-02-12T10:42:12,57.06,31.00,42.50,968.85,25.99,1705.88,0.2105,472.5266,30.0000,47.76,24.54,989.86,1.17,0.99
2024-02-12T10:42:17,13.18,7.16,42.55,968.13,26.00,1704.61,0.2105,472.4830,30.0000,47.74,24.54,989.86,1.14,0.96
2024-02-12T10:42:22,30.72,16.69,42.53,968.02,25.99,1704.35,0.2104,472.2222,30.0000,47.71,24.55,989.85,1.08,0.91
2024-02-12T10:42:27,47.41,25.76,42.48,967.21,25.99,1702.84,0.2103,472.0096,30.0000,47.66,24.56,989.84,1.00,0.84
2024-02-12T10:42:32,47.41,25.76,42.44,967.02,26.01,1702.41,0.2102,471.8529,30.0000,47.64,24.57,989.82,0.92,0.77
2024-02-12T10:42:37,30.72,16.69,42.41,966.74,26.00,1701.93,0.2101,471.6411,30.0000,47.64,24.58,989.86,0.86,0.72
2024-02-12T10:42:42,30.72,16.69,42.45,965.66,26.00,1700.03,0.2101,471.4713,30.0000,47.63,24.58,989.86,0.74,0.63
2024-02-12T10:42:47,21.96,11.93,42.49,966.06,26.01,1700.65,0.2100,471.3774,30.0000,47.65,24.59,989.84,1.01,0.85
2024-02-12T10:42:52,21.96,11.93,42.48,965.85,26.03,1700.24,0.2102,471.7160,30.0000,47.65,24.60,989.86,1.41,1.20
2024-02-12T10:42:57,30.72,16.69,42.52,965.88,25.99,1700.30,0.2100,471.3366,30.0000,47.64,24.60,989.85,1.41,1.19
2024-02-12T10:43:02,21.95,11.93,42.48,965.19,26.03,1699.03,0.2100,471.3043,30.0000,47.62,24.61,989.86,1.46,1.24
2024-02-12T10:43:07,47.40,25.76,42.55,965.65,26.06,1699.74,0.2100,471.2520,30.0000,47.60,24.62,989.84,1.54,1.31
2024-02-12T10:43:12,39.49,21.46,42.43,965.56,26.04,1699.55,0.2099,471.1205,30.0000,47.58,24.62,989.82,1.53,1.30
2024-02-12T10:43:17,39.49,21.46,42.42,965.23,26.06,1698.94,0.2100,471.1513,30.0000,47.57,24.63,989.83,1.47,1.25
2024-02-12T10:43:22,30.71,16.69,42.41,965.42,26.06,1699.21,0.2101,471.4736,30.0000,47.58,24.64,989.82,1.51,1.28
2024-02-12T10:43:27,39.49,21.46,42.45,965.49,26.07,1699.33,0.2102,471.6629,30.0000,47.59,24.64,989.82,1.52,1.29
2024-02-12T10:43:32,47.40,25.76,42.46,965.61,26.08,1699.53,0.2102,471.5705,30.0000,47.60,24.65,989.85,1.41,1.20
2024-02-12T10:43:37,21.95,11.93,42.42,965.47,26.07,1699.26,0.2103,471.7936,30.0000,47.60,24.65,989.84,1.21,1.03
2024-02-12T10:43:42,14.04,7.63,42.41,966.28,26.08,1700.70,0.2102,471.5772,30.0000,47.60,24.66,989.88,1.13,0.96
2024-02-12T10:43:47,30.71,16.69,42.46,966.63,26.08,1701.20,0.2102,471.5822,30.0000,47.61,24.67,989.85,1.16,0.99
2024-02-12T10:43:52,21.95,11.93,42.47,966.44,26.07,1700.93,0.2102,471.6769,30.0000,47.61,24.67,989.88,1.12,0.95
2024-02-12T10:43:57,38.62,20.99,42.52,966.59,26.12,1701.07,0.2101,471.4184,30.0000,47.60,24.68,989.84,1.20,1.02
2024-02-12T10:44:02,47.39,25.76,42.50,966.70,26.10,1701.19,0.2100,471.1416,30.0000,47.61,24.69,989.83,1.33,1.13
2024-02-12T10:44:07,39.48,21.46,42.49,967.29,26.08,1702.21,0.2099,470.8605,30.0000,47.60,24.70,989.85,1.42,1.21
2024-02-12T10:44:12,47.39,25.76,42.48,967.62,26.12,1702.68,0.2099,470.9148,30.0000,47.59,24.71,989.83,1.43,1.22
2024-02-12T10:44:17,39.48,21.46,42.49,968.26,26.12,1703.80,0.2098,470.6082,30.0000,47.58,24.72,989.86,1.37,1.17
2024-02-12T10:44:22,56.16,30.53,42.50,968.94,26.13,1704.96,0.2097,470.4518,30.0000,47.59,24.72,989.84,1.27,1.08
2024-02-12T10:44:27,47.39,25.76,42.48,970.09,26.12,1706.91,0.2099,470.8900,30.0000,47.59,24.73,989.83,1.38,1.17
2024-02-12T10:44:32,30.70,16.69,42.52,971.11,26.13,1708.68,0.2097,470.4938,30.0000,47.61,24.74,989.84,1.39,1.18
2024-02-12T10:44:37,21.95,11.93,42.53,971.58,26.13,1709.52,0.2099,470.9017,30.0000,47.68,24.74,989.85,1.37,1.17
2024-02-12T10:44:42,64.05,34.82,42.58,972.90,26.14,1711.82,0.2098,470.6975,30.0000,47.68,24.75,989.87,1.40,1.20
2024-02-12T10:44:47,21.94,11.93,42.59,974.38,26.13,1714.35,0.2099,470.9196,30.0000,47.70,24.76,989.86,1.47,1.26
2024-02-12T10:44:52,47.38,25.76,42.62,975.38,26.14,1716.13,0.2099,470.9106,30.0000,47.71,24.76,989.87,1.37,1.17
2024-02-12T10:44:57,56.16,30.53,42.63,976.34,26.16,1717.77,0.2099,470.8659,30.0000,47.73,24.77,989.88,1.30,1.11
2024-02-12T10:45:02,14.03,7.63,42.63,979.44,26.19,1723.17,0.2100,471.0646,30.0000,47.66,24.77,989.85,1.21,1.03
2024-02-12T10:45:07,21.94,11.93,42.62,980.63,26.16,1725.28,0.2098,470.5048,30.0000,47.59,24.77,989.85,1.11,0.95
2024-02-12T10:45:12,21.94,11.93,42.53,982.05,26.19,1727.72,0.2097,470.3339,30.0000,47.55,24.78,989.85,1.02,0.87
2024-02-12T10:45:17,56.15,30.53,42.45,984.16,26.17,1731.39,0.2096,470.0622,30.0000,47.54,24.79,989.86,0.95,0.82
2024-02-12T10:45:22,47.38,25.76,42.44,985.94,26.20,1734.48,0.2094,469.6290,30.0000,47.53,24.79,989.84,0.93,0.80
2024-02-12T10:45:27,21.94,11.93,42.43,985.94,26.17,1734.47,0.2094,469.7673,30.0000,47.51,24.80,989.87,0.85,0.73
2024-02-12T10:45:32,21.94,11.93,42.42,987.11,26.20,1736.49,0.2093,469.5028,30.0000,47.48,24.81,989.88,0.84,0.72
2024-02-12T10:45:37,21.94,11.93,42.42,988.16,26.20,1738.26,0.2094,469.5776,30.0000,47.47,24.82,989.87,0.87,0.75
2024-02-12T10:45:42,38.60,20.99,42.41,989.52,26.19,1740.62,0.2096,470.0087,30.0000,47.47,24.82,989.86,0.96,0.82
2024-02-12T10:45:47,13.17,7.16,42.40,990.55,26.21,1742.46,0.2095,469.7594,30.0000,47.45,24.83,989.90,1.10,0.94
2024-02-12T10:45:52,47.37,25.76,42.39,992.82,26.23,1746.47,0.2095,469.8024,30.0000,47.44,24.82,989.88,1.22,1.05
2024-02-12T10:45:57,47.37,25.76,42.39,994.11,26.21,1748.67,0.2092,469.0856,30.0000,47.44,24.84,989.91,1.20,1.03
2024-02-12T10:46:02,30.69,16.69,42.33,995.76,26.21,1751.50,0.2092,469.0472,30.0000,47.46,24.85,989.90,1.22,1.04
2024-02-12T10:46:07,30.69,16.69,42.37,997.30,26.23,1754.20,0.2091,468.9083,30.0000,47.45,24.85,989.89,1.13,0.96
2024-02-12T10:46:12,38.60,20.99,42.43,998.45,26.23,1756.22,0.2091,469.0011,30.0000,47.45,24.86,989.93,1.09,0.93
2024-02-12T10:46:17,30.69,16.69,42.41,999.86,26.24,1758.67,0.2095,469.7008,30.0000,47.43,24.86,989.90,1.11,0.95
2024-02-12T10:46:22,30.69,16.69,42.39,1000.77,26.24,1760.28,0.2090,468.7002,30.0000,47.43,24.86,989.91,1.07,0.91
2024-02-12T10:46:27,21.94,11.93,42.41,1003.28,26.26,1764.58,0.2093,469.2553,30.0000,47.41,24.88,989.91,0.97,0.83
2024-02-12T10:46:32,64.02,34.82,42.38,1004.08,26.26,1765.97,0.2090,468.7189,30.0000,47.39,24.88,989.91,0.91,0.77
2024-02-12T10:46:37,21.94,11.93,42.36,1005.55,26.26,1768.54,0.2092,468.9912,30.0000,47.38,24.89,989.93,0.94,0.80
2024-02-12T10:46:42,55.25,30.05,42.35,1007.80,26.26,1772.48,0.2102,471.2210,30.0000,47.37,24.88,989.88,1.03,0.87
2024-02-12T10:46:47,47.36,25.76,42.33,1010.56,26.27,1777.29,0.2093,469.3506,30.0000,47.34,24.89,989.90,1.05,0.89
2024-02-12T10:46:52,38.59,20.99,42.26,1011.51,26.26,1778.90,0.2091,468.8250,30.0000,47.32,24.90,989.90,1.24,1.04
2024-02-12T10:46:57,64.02,34.82,42.33,1012.21,26.30,1780.18,0.2090,468.6782,30.0000,47.32,24.90,989.92,1.37,1.15
2024-02-12T10:47:02,56.13,30.53,42.26,1012.14,26.28,1779.99,0.2090,468.7191,30.0000,47.31,24.91,989.92,1.41,1.18
2024-02-12T10:47:07,30.69,16.69,42.29,1012.96,26.30,1781.44,0.2091,468.8868,30.0000,47.31,24.91,989.92,1.45,1.20
2024-02-12T10:47:12,64.02,34.82,42.29,1014.24,26.28,1783.69,0.2092,469.0949,30.0000,47.30,24.91,989.93,1.39,1.15
2024-02-12T10:47:17,47.35,25.76,42.29,1014.62,26.31,1784.08,0.2093,469.1362,30.0000,47.30,24.92,989.80,1.30,1.08
2024-02-12T10:47:22,47.36,25.76,42.26,1015.74,26.31,1786.21,0.2091,468.8542,30.0000,47.28,24.92,989.89,1.20,0.99
2024-02-12T10:47:27,46.48,25.28,42.28,1016.62,26.30,1787.75,0.2091,468.7946,30.0000,47.28,24.92,989.89,1.17,0.97
2024-02-12T10:47:32,39.45,21.46,42.29,1017.40,26.30,1789.12,0.2089,468.4125,30.0000,47.27,24.93,989.92,1.37,1.13
2024-02-12T10:47:37,30.68,16.69,42.31,1018.79,26.34,1791.48,0.2090,468.5223,30.0000,47.25,24.94,989.91,1.40,1.16
2024-02-12T10:47:42,47.36,25.76,42.26,1019.48,26.31,1792.68,0.2088,468.1180,30.0000,47.25,24.94,989.89,1.38,1.14
2024-02-12T10:47:47,30.68,16.69,42.23,1019.79,26.34,1793.19,0.2088,468.1258,30.0000,47.24,24.95,989.91,1.34,1.11
2024-02-12T10:47:52,47.36,25.76,42.24,1019.99,26.34,1793.59,0.2089,468.2720,30.0000,47.25,24.95,989.94,1.31,1.09
2024-02-12T10:47:57,47.35,25.76,42.20,1020.44,26.35,1794.32,0.2090,468.6380,30.0000,47.23,24.95,989.91,1.30,1.08
2024-02-12T10:48:02,64.01,34.82,42.18,1021.74,26.34,1796.57,0.2092,468.8997,30.0000,47.21,24.96,989.92,1.28,1.06
2024-02-12T10:48:07,21.93,11.93,42.16,1020.86,26.35,1795.03,0.2092,468.8881,30.0000,47.20,24.96,989.93,1.28,1.05
2024-02-12T10:48:12,56.12,30.53,42.19,1020.64,26.37,1794.50,0.2091,468.7559,30.0000,47.20,24.97,989.88,1.44,1.19
2024-02-12T10:48:17,71.89,39.11,42.18,1021.63,26.34,1796.31,0.2092,468.9991,30.0000,47.20,24.97,989.91,1.50,1.24
2024-02-12T10:48:22,38.58,20.99,42.20,1021.49,26.34,1796.07,0.2094,469.3559,30.0000,47.20,24.97,989.92,1.55,1.28
2024-02-12T10:48:27,39.45,21.46,42.19,1021.39,26.38,1795.90,0.2094,469.4685,30.0000,47.21,24.97,989.92,1.49,1.23
2024-02-12T10:48:32,30.68,16.69,42.18,1021.48,26.38,1796.01,0.2093,469.1198,30.0000,47.21,24.98,989.93,1.43,1.19
2024-02-12T10:48:37,47.35,25.76,42.17,1021.64,26.38,1796.28,0.2091,468.7072,30.0000,47.19,24.98,989.92,1.32,1.09
2024-02-12T10:48:42,47.35,25.76,42.14,1021.78,26.40,1796.52,0.2090,468.5061,30.0000,47.18,24.99,989.95,1.34,1.11
2024-02-12T10:48:47,30.68,16.69,42.12,1022.22,26.37,1797.23,0.2089,468.2531,30.0000,47.17,24.99,989.91,1.28,1.06
2024-02-12T10:48:52,38.58,20.99,42.12,1022.21,26.40,1797.26,0.2088,468.0701,30.0000,47.17,24.99,989.94,1.38,1.14
2024-02-12T10:48:57,64.00,34.82,42.17,1022.10,26.38,1797.03,0.2089,468.2548,30.0000,47.17,25.00,989.96,1.37,1.14
2024-02-12T10:49:02,38.58,20.99,42.15,1022.52,26.40,1797.74,0.2088,467.9672,30.0000,47.15,25.00,989.94,1.39,1.15
2024-02-12T10:49:07,30.68,16.69,42.13,1023.96,26.41,1800.24,0.2087,467.8324,30.0000,47.14,25.01,989.96,1.37,1.14
2024-02-12T10:49:12,55.23,30.05,42.09,1024.43,26.41,1801.00,0.2089,468.3185,30.0000,47.13,25.01,989.92,1.21,1.01
2024-02-12T10:49:17,47.35,25.76,42.14,1024.24,26.41,1800.66,0.2089,468.1761,30.0000,47.13,25.01,989.92,1.44,1.20
2024-02-12T10:49:22,47.34,25.76,42.12,1024.88,26.41,1801.77,0.2090,468.4280,30.0000,47.13,25.02,989.93,1.39,1.16
2024-02-12T10:49:27,38.58,20.99,42.12,1024.51,26.40,1801.08,0.2089,468.1070,30.0000,47.13,25.02,989.92,1.36,1.13
2024-02-12T10:49:32,21.93,11.93,42.09,1025.74,26.41,1803.26,0.2088,467.9823,30.0000,47.12,25.03,989.96,1.38,1.15
2024-02-12T10:49:37,56.11,30.53,42.09,1027.05,26.41,1805.48,0.2090,468.3335,30.0000,47.11,25.03,989.92,1.50,1.25
2024-02-12T10:49:42,38.57,20.99,42.12,1028.03,26.43,1807.16,0.2089,468.2559,30.0000,47.10,25.04,989.92,1.47,1.22
2024-02-12T10:49:47,63.99,34.82,42.11,1028.30,26.45,1807.67,0.2087,467.7533,30.0000,47.08,25.04,989.95,1.41,1.17
2024-02-12T10:49:52,38.57,20.99,42.04,1030.28,26.44,1811.11,0.2087,467.7754,30.0000,47.08,25.05,989.96,1.33,1.10
2024-02-12T10:49:57,38.57,20.99,42.12,1029.99,26.44,1810.61,0.2087,467.7308,30.0000,47.07,25.05,989.96,1.29,1.07
2024-02-12T10:50:02,31.55,17.17,42.03,1030.59,26.41,1811.63,0.2087,467.7940,30.0000,47.07,25.05,989.94,1.27,1.05
2024-02-12T10:50:07,47.34,25.76,42.04,1031.69,26.47,1813.58,0.2086,467.4233,30.0000,47.07,25.05,989.95,1.24,1.03
2024-02-12T10:50:12,38.57,20.99,42.06,1032.36,26.45,1814.64,0.2086,467.5378,30.0000,47.08,25.06,989.93,1.12,0.93
2024-02-12T10:50:17,63.99,34.82,42.05,1033.13,26.44,1816.01,0.2085,467.3193,30.0000,47.09,25.07,989.97,1.05,0.87
2024-02-12T10:50:22,38.57,20.99,42.12,1033.59,26.47,1816.84,0.2090,468.3547,30.0000,47.20,25.08,990.01,1.22,1.00
2024-02-12T10:50:27,38.57,20.99,42.18,1034.37,26.47,1818.16,0.2089,468.1907,30.0000,47.12,25.08,989.98,1.28,1.06
2024-02-12T10:50:32,38.57,20.99,42.15,1034.91,26.47,1819.06,0.2086,467.4980,30.0000,47.08,25.09,989.98,1.34,1.11
2024-02-12T10:50:37,64.87,35.30,42.12,1034.48,26.48,1818.31,0.2086,467.5633,30.0000,47.05,25.09,989.99,1.43,1.18
2024-02-12T10:50:42,47.33,25.76,42.16,1034.40,26.45,1818.07,0.2085,467.2415,30.0000,47.14,25.09,989.94,1.33,1.10
2024-02-12T10:50:47,55.22,30.05,42.16,1034.65,26.45,1818.48,0.2084,467.0575,30.0000,47.15,25.10,989.96,1.27,1.05
2024-02-12T10:50:52,64.86,35.30,42.18,1035.22,26.48,1819.47,0.2085,467.2044,30.0000,47.27,25.11,989.98,1.28,1.05
2024-02-12T10:50:57,46.45,25.28,42.28,1035.79,26.47,1820.41,0.2086,467.5044,30.0000,47.31,25.11,989.94,1.31,1.08
2024-02-12T10:51:02,21.92,11.93,42.32,1037.37,26.48,1823.13,0.2085,467.2575,30.0000,47.30,25.12,989.95,1.42,1.17
2024-02-12T10:51:07,55.21,30.05,42.37,1038.67,26.47,1825.49,0.2086,467.4995,30.0000,47.38,25.12,989.99,1.45,1.19
2024-02-12T10:51:12,38.57,20.99,42.38,1040.78,26.48,1829.14,0.2089,467.9686,30.0000,47.39,25.13,989.99,1.52,1.25
2024-02-12T10:51:17,55.21,30.05,42.43,1052.84,26.48,1850.21,0.2087,467.5958,30.0000,47.39,25.14,989.96,1.60,1.31
2024-02-12T10:51:22,30.66,16.69,42.42,1072.66,26.51,1885.08,0.2086,467.4631,30.0000,47.38,25.14,989.98,1.58,1.29
2024-02-12T10:51:27,63.97,34.82,42.34,1080.18,26.51,1898.25,0.2086,467.4039,30.0000,47.38,25.14,989.95,1.53,1.25
2024-02-12T10:51:32,46.44,25.28,42.35,1083.60,26.52,1904.18,0.2085,467.1467,30.0000,47.40,25.15,989.94,1.57,1.28
2024-02-12T10:51:37,30.66,16.69,42.37,1088.51,26.52,1912.81,0.2086,467.4036,30.0000,47.39,25.16,989.97,1.52,1.24
2024-02-12T10:51:42,47.32,25.76,42.42,1091.22,26.51,1917.52,0.2086,467.3758,30.0000,47.42,25.16,989.95,1.46,1.19
2024-02-12T10:51:47,39.42,21.46,42.48,1091.12,26.54,1917.38,0.2087,467.6000,30.0000,47.44,25.16,989.97,1.53,1.25
2024-02-12T10:51:52,30.66,16.69,42.47,1094.54,26.52,1923.36,0.2087,467.5080,30.0000,47.47,25.17,989.99,1.43,1.16
2024-02-12T10:51:57,47.32,25.76,42.48,1096.29,26.54,1926.31,0.2089,467.9357,30.0000,47.49,25.18,989.96,1.40,1.14
2024-02-12T10:52:02,13.15,7.16,42.52,1098.14,26.55,1929.57,0.2090,468.1008,30.0000,47.47,25.18,989.97,1.47,1.20
2024-02-12T10:52:07,38.56,20.99,42.52,1100.95,26.55,1934.52,0.2088,467.7384,30.0000,47.43,25.18,989.97,1.61,1.31
2024-02-12T10:52:12,21.91,11.93,42.49,1103.06,26.54,1938.13,0.2089,467.8757,30.0000,47.43,25.19,989.95,1.75,1.42
2024-02-12T10:52:17,63.96,34.82,42.44,1104.03,26.54,1939.87,0.2089,468.0725,30.0000,47.41,25.19,989.97,1.77,1.43
2024-02-12T10:52:22,47.32,25.76,42.41,1104.42,26.55,1940.48,0.2088,467.7651,30.0000,47.37,25.20,989.96,1.79,1.44
2024-02-12T10:52:27,47.32,25.76,42.41,1107.04,26.55,1945.03,0.2089,467.9723,30.0000,47.37,25.21,989.97,1.84,1.47
2024-02-12T10:52:32,47.31,25.76,42.40,1108.46,26.56,1947.45,0.2087,467.5113,30.0000,47.34,25.21,989.93,2.05,1.64
2024-02-12T10:52:37,47.31,25.76,42.36,1108.25,26.55,1947.07,0.2090,468.0924,30.0000,47.32,25.21,989.93,2.13,1.70
2024-02-12T10:52:42,47.31,25.76,42.35,1108.11,26.58,1946.83,0.2089,467.8866,30.0000,47.28,25.22,989.97,2.17,1.73
2024-02-12T10:52:47,21.91,11.93,42.34,1108.93,26.58,1948.27,0.2088,467.7242,30.0000,47.27,25.22,989.96,2.03,1.61
2024-02-12T10:52:52,47.31,25.76,42.34,1109.40,26.58,1948.98,0.2088,467.7050,30.0000,47.25,25.23,989.94,1.99,1.58
2024-02-12T10:52:57,29.79,16.22,42.32,1110.63,26.58,1951.15,0.2090,468.0197,30.0000,47.23,25.24,989.98,1.98,1.57
2024-02-12T10:53:02,47.31,25.76,42.30,1110.73,26.58,1951.31,0.2089,467.8736,30.0000,47.21,25.24,989.97,1.76,1.39
2024-02-12T10:53:07,47.31,25.76,42.28,1110.52,26.59,1950.97,0.2088,467.6230,30.0000,47.21,25.24,989.98,1.56,1.24
2024-02-12T10:53:12,47.31,25.76,42.30,1111.03,26.59,1951.81,0.2087,467.3305,30.0000,47.21,25.25,989.99,1.40,1.11
2024-02-12T10:53:17,38.55,20.99,42.26,1111.41,26.59,1952.41,0.2088,467.6247,30.0000,47.23,25.26,989.99,1.26,0.99
2024-02-12T10:53:22,30.65,16.69,42.30,1111.70,26.63,1952.86,0.2088,467.5882,30.0000,47.23,25.26,989.96,1.27,1.00
2024-02-12T10:53:27,38.55,20.99,42.33,1112.81,26.62,1954.71,0.2090,468.0852,30.0000,47.18,25.27,989.94,1.48,1.17
2024-02-12T10:53:32,46.42,25.28,42.29,1112.63,26.63,1954.41,0.2097,469.7041,30.0000,46.96,25.27,989.95,1.55,1.22
2024-02-12T10:53:37,21.03,11.45,42.07,1112.25,26.62,1953.69,0.2100,470.1940,30.0000,46.81,25.28,989.95,1.41,1.11
2024-02-12T10:53:42,4.39,2.39,41.91,1112.19,26.63,1953.54,0.2103,470.9885,30.0000,46.44,25.28,989.94,1.19,0.94
2024-02-12T10:53:47,-13.13,-7.15,41.56,1112.10,26.62,1953.34,0.2110,472.4546,30.0000,45.78,25.29,989.94,1.03,0.82
2024-02-12T10:53:52,-5.25,-2.86,41.17,1112.36,26.63,1953.70,0.2115,473.5339,30.0000,45.17,25.29,989.89,1.13,0.90
2024-02-12T10:53:57,2.63,1.43,40.44,1112.32,26.65,1953.61,0.2116,473.8051,30.0000,44.74,25.29,989.88,1.22,0.97
2024-02-12T10:54:02,-22.77,-12.40,40.08,1112.85,26.65,1954.53,0.2118,474.3120,30.0000,44.20,25.29,989.88,1.59,1.26
2024-02-12T10:54:07,-6.13,-3.34,39.56,1111.83,26.63,1952.75,0.2121,475.0248,30.0000,43.60,25.29,989.88,1.70,1.35
2024-02-12T10:54:12,-23.65,-12.88,38.65,1111.94,26.65,1953.01,0.2127,476.2063,30.0000,42.18,25.28,989.88,1.65,1.31
2024-02-12T10:54:17,-67.43,-36.72,37.76,1111.61,26.63,1952.40,0.2134,477.7840,30.0000,40.64,25.28,989.87,1.46,1.16
2024-02-12T10:54:22,-93.71,-51.03,36.77,1111.62,26.63,1952.54,0.2136,478.3033,30.0000,38.74,25.26,989.87,1.35,1.08
2024-02-12T10:54:27,-93.71,-51.03,34.65,1111.47,26.62,1952.37,0.2138,478.7812,30.0000,37.42,25.25,989.88,1.71,1.36
2024-02-12T10:54:32,-93.72,-51.03,33.65,1110.89,26.62,1951.55,0.2136,478.3606,30.0000,35.92,25.23,989.92,1.63,1.29
2024-02-12T10:54:37,-92.86,-50.56,32.51,1111.09,26.63,1951.91,0.2133,477.7682,30.0000,34.77,25.22,989.89,1.49,1.18
2024-02-12T10:54:42,-93.73,-51.03,31.33,1111.64,26.62,1953.10,0.2134,478.1257,30.0000,33.47,25.20,989.94,1.40,1.11
2024-02-12T10:54:47,-93.74,-51.03,30.17,1111.21,26.63,1952.41,0.2133,477.7116,30.0000,32.39,25.18,989.90,1.29,1.03
2024-02-12T10:54:52,-42.05,-22.89,29.41,1110.86,26.61,1951.81,0.2135,478.3037,30.0000,31.50,25.17,989.87,1.35,1.07
2024-02-12T10:54:57,-94.62,-51.51,28.72,1110.66,26.61,1951.57,0.2136,478.4272,30.0000,30.42,25.14,989.83,1.34,1.06
2024-02-12T10:55:02,-136.69,-74.40,27.59,1110.14,26.58,1950.91,0.2134,478.1461,30.0000,29.49,25.12,989.89,1.30,1.03
2024-02-12T10:55:07,-93.76,-51.03,26.74,1109.85,26.58,1950.57,0.2135,478.3587,30.0000,28.69,25.09,989.88,1.32,1.05
2024-02-12T10:55:12,-111.31,-60.57,26.28,1109.15,26.58,1949.61,0.2132,477.7781,30.0000,27.50,25.06,989.92,1.44,1.14
2024-02-12T10:55:17,-145.51,-79.17,25.41,1108.32,26.56,1948.43,0.2132,477.9017,30.0000,26.65,25.01,989.89,1.59,1.26
2024-02-12T10:55:22,-102.57,-55.80,24.20,1107.64,26.51,1947.54,0.2130,477.5242,30.0000,25.91,24.97,989.91,1.53,1.21
2024-02-12T10:55:27,-128.89,-70.11,23.53,1106.90,26.51,1946.46,0.2130,477.5875,30.0000,25.26,24.93,989.89,1.39,1.09
2024-02-12T10:55:32,-94.71,-51.51,22.85,1106.46,26.48,1945.87,0.2130,477.5630,30.0000,24.74,24.89,989.86,1.28,1.01
2024-02-12T10:55:37,-77.17,-41.97,22.14,1105.94,26.45,1945.21,0.2130,477.6327,30.0000,24.14,24.86,989.89,1.15,0.91
2024-02-12T10:55:42,-85.96,-46.74,21.72,1106.04,26.41,1945.65,0.2130,477.5984,30.0000,23.73,24.82,989.89,1.28,1.01
2024-02-12T10:55:47,-85.97,-46.74,21.34,1105.98,26.40,1945.85,0.2132,478.2507,30.0000,23.36,24.78,989.90,1.40,1.11
2024-02-12T10:55:52,-93.87,-51.03,20.92,1105.93,26.37,1945.99,0.2133,478.5780,30.0000,23.10,24.74,989.90,1.82,1.45
2024-02-12T10:55:57,-35.10,-19.08,20.78,1104.88,26.34,1944.36,0.2137,479.5669,30.0000,23.08,24.70,989.87,1.99,1.58
2024-02-12T10:56:02,-67.56,-36.72,20.89,1104.56,26.30,1943.92,0.2150,482.4187,30.0000,23.24,24.67,989.83,1.93,1.53
2024-02-12T10:56:07,-50.04,-27.19,21.11,1103.97,26.27,1943.28,0.2159,484.5712,30.0000,23.56,24.63,989.90,1.71,1.36
2024-02-12T10:56:12,-14.93,-8.11,21.60,1103.52,26.24,1942.70,0.2169,486.7945,30.0000,24.10,24.59,989.87,1.46,1.16
2024-02-12T10:56:17,-15.79,-8.58,22.25,1103.58,26.24,1943.02,0.2180,489.4072,30.0000,24.90,24.56,989.88,1.20,0.96
2024-02-12T10:56:22,-7.90,-4.29,22.78,1104.21,26.21,1944.32,0.2188,491.1776,30.0000,25.51,24.53,989.89,1.20,0.96
2024-02-12T10:56:27,-31.61,-17.17,23.39,1104.50,26.20,1945.18,0.2192,492.0881,30.0000,26.07,24.48,989.90,1.23,0.98
