timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-13T02:52:13,47.05,1464.81,22.61,2639.31,0.3776,867.4912,27.0000,6003.57,5235.26,0.63,0.54,66.34,33.76,54.06,21.07,1001.15,61.07,32.42
2024-02-13T02:52:18,47.01,1464.28,22.60,2638.28,0.3776,867.3448,27.0000,5948.27,5187.19,0.65,0.56,79.74,40.58,54.07,21.07,1001.12,60.18,31.95
2024-02-13T02:52:23,47.01,1463.98,22.61,2637.70,0.3776,867.3549,27.0000,5959.21,5196.80,0.73,0.63,86.13,43.83,54.05,21.07,1001.10,43.38,23.03
2024-02-13T02:52:28,47.01,1464.19,22.61,2638.02,0.3777,867.5465,27.0000,5956.30,5194.40,0.74,0.64,79.74,40.58,54.00,21.08,1001.11,52.23,27.73
2024-02-13T02:52:33,46.95,1464.80,22.63,2639.12,0.3776,867.3888,27.0000,5983.90,5218.43,0.75,0.64,59.32,30.19,53.99,21.08,1001.12,69.03,36.65
2024-02-13T02:52:38,46.97,1464.90,22.59,2639.41,0.3776,867.3775,27.0000,5984.13,5218.43,0.79,0.68,66.34,33.76,54.01,21.07,1001.12,43.38,23.03
2024-02-13T02:52:43,46.96,1464.78,22.61,2639.07,0.3776,867.4251,27.0000,5972.83,5208.82,0.81,0.69,79.11,40.26,53.98,21.08,1001.11,43.38,23.03
2024-02-13T02:52:48,46.99,1465.07,22.63,2639.68,0.3778,867.7597,27.0000,6017.09,5247.27,0.85,0.73,72.73,37.01,53.98,21.08,1001.14,43.38,23.03
2024-02-13T02:52:53,47.01,1464.65,22.63,2638.94,0.3779,868.0569,27.0000,6022.65,5252.08,0.84,0.72,86.13,43.83,54.02,21.08,1001.15,43.38,23.03
2024-02-13T02:52:58,46.98,1464.60,22.61,2638.74,0.3778,867.9240,27.0000,5967.31,5204.01,0.87,0.75,72.73,37.01,54.07,21.09,1001.14,26.58,14.11
2024-02-13T02:53:03,47.00,1465.48,22.64,2640.44,0.3779,868.0319,27.0000,5975.83,5211.22,1.03,0.88,72.73,37.01,54.08,21.08,1001.15,52.23,27.73
2024-02-13T02:53:08,47.05,1465.01,22.61,2639.60,0.3780,868.3059,27.0000,5989.60,5223.24,1.11,0.95,79.74,40.58,54.09,21.08,1001.15,43.38,23.03
2024-02-13T02:53:13,47.03,1464.77,22.61,2639.00,0.3780,868.2489,27.0000,5991.98,5225.64,1.16,1.00,99.53,50.65,54.11,21.09,1001.12,52.23,27.73
2024-02-13T02:53:18,47.01,1464.51,22.64,2638.64,0.3779,868.1383,27.0000,5950.87,5189.59,1.12,0.96,86.13,43.83,54.11,21.09,1001.16,60.18,31.95
2024-02-13T02:53:23,47.03,1464.47,22.63,2638.52,0.3780,868.2528,27.0000,5983.86,5218.43,1.15,0.99,93.14,47.40,54.13,21.09,1001.15,52.23,27.73
2024-02-13T02:53:28,47.03,1464.15,22.66,2637.99,0.3780,868.2224,27.0000,5997.73,5230.45,1.02,0.88,86.13,43.83,54.14,21.09,1001.16,69.03,36.65
2024-02-13T02:53:33,47.06,1464.23,22.64,2638.14,0.3780,868.3035,27.0000,5986.75,5220.83,0.99,0.85,86.13,43.83,54.14,21.09,1001.17,52.23,27.73
2024-02-13T02:53:38,47.06,1464.17,22.63,2638.00,0.3780,868.3508,27.0000,5970.11,5206.41,1.00,0.86,79.74,40.58,54.15,21.09,1001.15,26.58,14.11
2024-02-13T02:53:43,47.05,1464.09,22.64,2637.85,0.3781,868.5033,27.0000,5972.86,5208.82,0.95,0.82,86.13,43.83,54.17,21.09,1001.15,34.53,18.33
2024-02-13T02:53:48,47.11,1463.62,22.61,2637.03,0.3782,868.7204,27.0000,5967.43,5204.01,0.84,0.72,85.50,43.51,54.17,21.09,1001.16,52.23,27.73
2024-02-13T02:53:53,47.11,1463.18,22.64,2636.15,0.3783,868.8648,27.0000,5997.56,5230.45,0.88,0.75,79.74,40.58,54.19,21.10,1001.17,69.03,36.65
2024-02-13T02:53:58,47.12,1462.18,22.67,2634.36,0.3781,868.4013,27.0000,5992.04,5225.64,0.78,0.67,72.72,37.01,54.19,21.10,1001.16,52.23,27.73
2024-02-13T02:54:03,47.12,1462.21,22.63,2634.33,0.3781,868.5518,27.0000,5978.09,5213.62,0.79,0.68,79.11,40.26,54.18,21.10,1001.14,52.23,27.73
2024-02-13T02:54:08,47.10,1462.39,22.63,2634.67,0.3783,868.8470,27.0000,5958.80,5196.80,0.87,0.75,66.34,33.76,54.19,21.10,1001.14,52.23,27.73
2024-02-13T02:54:13,47.13,1462.00,22.64,2633.95,0.3782,868.7248,27.0000,5986.35,5220.83,0.84,0.72,86.12,43.83,54.19,21.10,1001.14,60.18,31.95
2024-02-13T02:54:18,47.16,1461.86,22.66,2633.65,0.3782,868.7681,27.0000,5972.46,5208.82,0.72,0.62,86.12,43.83,54.21,21.11,1001.15,52.23,27.73
2024-02-13T02:54:23,47.14,1461.76,22.66,2633.59,0.3785,869.3254,27.0000,6000.30,5232.85,0.74,0.63,86.13,43.83,54.25,21.10,1001.16,35.41,18.80
2024-02-13T02:54:28,47.16,1461.81,22.66,2633.71,0.3783,868.9952,27.0000,5972.82,5208.82,0.77,0.66,79.74,40.58,54.25,21.10,1001.18,52.23,27.73
2024-02-13T02:54:33,47.18,1461.74,22.66,2633.46,0.3783,868.9756,27.0000,5980.81,5216.03,0.81,0.69,86.12,43.83,54.25,21.11,1001.16,43.38,23.03
2024-02-13T02:54:38,47.18,1461.64,22.66,2633.39,0.3784,869.0930,27.0000,5994.80,5228.05,0.80,0.69,86.13,43.83,54.26,21.10,1001.16,43.38,23.03
2024-02-13T02:54:43,47.17,1461.29,22.68,2632.69,0.3785,869.4323,27.0000,5989.15,5223.24,0.74,0.63,72.72,37.01,54.28,21.11,1001.18,52.23,27.73
2024-02-13T02:54:48,47.18,1460.73,22.67,2631.70,0.3783,869.0031,27.0000,5994.68,5228.05,0.74,0.63,66.34,33.76,54.33,21.11,1001.18,69.03,36.65
2024-02-13T02:54:53,47.21,1461.13,22.68,2632.36,0.3784,869.2493,27.0000,5972.50,5208.82,0.81,0.69,72.72,37.01,54.36,21.11,1001.16,52.23,27.73
2024-02-13T02:54:58,47.24,1460.88,22.66,2631.94,0.3784,869.2113,27.0000,5989.12,5223.24,1.02,0.88,86.12,43.83,54.37,21.11,1001.17,52.23,27.73
2024-02-13T02:55:03,47.24,1461.08,22.66,2632.30,0.3784,869.2348,27.0000,5986.36,5220.83,1.36,1.17,86.12,43.83,54.37,21.11,1001.17,52.23,27.73
2024-02-13T02:55:08,47.24,1460.80,22.68,2631.74,0.3784,869.1321,27.0000,6019.33,5249.68,1.42,1.22,72.72,37.01,54.40,21.12,1001.19,69.03,36.65
2024-02-13T02:55:13,47.32,1460.46,22.68,2631.02,0.3784,869.0470,27.0000,5950.19,5189.59,1.32,1.13,66.33,33.76,54.42,21.13,1001.18,77.88,41.35
2024-02-13T02:55:18,47.30,1459.85,22.67,2630.10,0.3783,869.0451,27.0000,5994.67,5228.05,1.27,1.09,92.51,47.08,54.41,21.12,1001.21,69.03,36.65
2024-02-13T02:55:23,47.33,1460.02,22.70,2630.29,0.3785,869.4122,27.0000,5991.64,5225.64,1.20,1.03,72.72,37.01,54.42,21.12,1001.17,60.17,31.95
2024-02-13T02:55:28,47.30,1459.39,22.66,2629.03,0.3785,869.3369,27.0000,5999.63,5232.85,1.05,0.90,72.72,37.01,54.42,21.13,1001.15,43.37,23.03
2024-02-13T02:55:33,47.29,1459.04,22.67,2628.49,0.3785,869.2873,27.0000,6005.32,5237.66,0.95,0.82,66.33,33.76,54.41,21.13,1001.18,52.23,27.73
2024-02-13T02:55:38,47.33,1458.85,22.68,2628.20,0.3785,869.3415,27.0000,5975.14,5211.22,0.83,0.72,92.51,47.08,54.43,21.13,1001.21,51.34,27.26
2024-02-13T02:55:43,47.36,1459.11,22.66,2628.65,0.3786,869.5477,27.0000,5947.55,5187.19,0.79,0.68,79.73,40.58,54.43,21.13,1001.20,61.06,32.42
2024-02-13T02:55:48,47.38,1458.19,22.68,2626.99,0.3784,869.1765,27.0000,6024.72,5254.48,0.81,0.70,86.12,43.83,54.49,21.13,1001.20,69.03,36.65
2024-02-13T02:55:53,47.39,1458.59,22.68,2627.62,0.3784,869.1550,27.0000,6002.46,5235.26,0.86,0.74,79.73,40.58,54.48,21.14,1001.20,52.23,27.73
2024-02-13T02:55:58,47.39,1458.15,22.68,2626.92,0.3786,869.4896,27.0000,5969.58,5206.41,0.94,0.81,79.73,40.58,54.46,21.13,1001.20,52.23,27.73
2024-02-13T02:56:03,47.37,1458.22,22.68,2627.10,0.3786,869.6803,27.0000,5986.25,5220.83,0.88,0.76,86.12,43.83,54.46,21.14,1001.25,43.38,23.03
2024-02-13T02:56:08,47.35,1458.45,22.68,2627.38,0.3788,870.0305,27.0000,6005.22,5237.66,0.90,0.77,86.12,43.83,54.49,21.14,1001.20,52.23,27.73
2024-02-13T02:56:13,47.38,1458.29,22.68,2627.08,0.3788,870.1130,27.0000,6027.28,5256.89,0.89,0.76,99.52,50.65,54.49,21.14,1001.20,69.02,36.65
2024-02-13T02:56:18,47.37,1458.10,22.68,2626.70,0.3788,869.9833,27.0000,5999.61,5232.85,0.89,0.77,59.96,30.52,54.50,21.14,1001.18,69.02,36.65
2024-02-13T02:56:23,47.39,1458.03,22.68,2626.56,0.3787,869.8861,27.0000,5994.08,5228.05,0.95,0.81,86.12,43.83,54.54,21.14,1001.18,52.22,27.73
2024-02-13T02:56:28,47.43,1457.62,22.68,2625.87,0.3789,870.1851,27.0000,5999.69,5232.85,0.96,0.83,86.12,43.83,54.58,21.14,1001.20,43.37,23.03
2024-02-13T02:56:33,47.47,1457.19,22.70,2625.02,0.3789,870.1653,27.0000,5974.72,5211.22,0.88,0.75,79.73,40.58,54.56,21.15,1001.20,52.22,27.73
2024-02-13T02:56:38,47.44,1456.66,22.70,2624.03,0.3789,870.1005,27.0000,5958.11,5196.80,0.84,0.72,79.73,40.58,54.55,21.15,1001.19,43.37,23.03
2024-02-13T02:56:43,47.43,1456.23,22.70,2623.42,0.3789,870.1768,27.0000,5966.76,5204.01,0.75,0.64,65.70,33.44,54.56,21.14,1001.22,52.23,27.73
2024-02-13T02:56:48,47.40,1456.35,22.67,2623.47,0.3788,869.9764,27.0000,5980.17,5216.03,0.69,0.59,65.70,33.44,54.58,21.15,1001.19,60.17,31.95
2024-02-13T02:56:53,47.48,1457.02,22.68,2624.78,0.3789,870.3536,27.0000,5972.14,5208.82,0.63,0.54,59.32,30.19,54.59,21.15,1001.23,43.37,23.03
2024-02-13T02:56:58,47.50,1457.32,22.70,2625.21,0.3788,870.0442,27.0000,5977.37,5213.62,0.70,0.60,86.11,43.83,54.60,21.15,1001.19,52.22,27.73
2024-02-13T02:57:03,47.50,1456.82,22.70,2624.32,0.3788,870.0189,27.0000,5985.66,5220.83,0.74,0.64,66.33,33.76,54.62,21.15,1001.19,94.67,50.27
2024-02-13T02:57:08,47.53,1457.23,22.70,2625.19,0.3789,870.3486,27.0000,5988.72,5223.24,0.80,0.69,66.33,33.76,54.63,21.15,1001.24,26.57,14.11
2024-02-13T02:57:13,47.52,1456.93,22.71,2624.67,0.3791,870.6103,27.0000,5983.24,5218.43,0.85,0.73,86.12,43.83,54.63,21.15,1001.25,52.23,27.73
2024-02-13T02:57:18,47.49,1456.26,22.70,2623.38,0.3791,870.7232,27.0000,5994.09,5228.05,0.88,0.76,79.73,40.58,54.65,21.16,1001.25,43.37,23.03
2024-02-13T02:57:23,47.50,1455.48,22.68,2622.00,0.3790,870.5327,27.0000,6005.18,5237.66,0.91,0.79,79.73,40.58,54.68,21.16,1001.26,43.37,23.03
2024-02-13T02:57:28,47.54,1456.71,22.71,2624.16,0.3789,870.2895,27.0000,6005.06,5237.66,1.01,0.87,79.73,40.58,54.67,21.16,1001.24,85.82,45.57
2024-02-13T02:57:33,47.53,1458.16,22.70,2626.76,0.3788,870.0501,27.0000,5985.71,5220.83,1.21,1.05,79.73,40.58,54.66,21.16,1001.23,52.22,27.73
2024-02-13T02:57:38,47.52,1458.87,22.72,2628.08,0.3789,870.2420,27.0000,5999.62,5232.85,1.46,1.27,86.12,43.83,54.65,21.16,1001.25,60.17,31.95
2024-02-13T02:57:43,47.54,1457.29,22.72,2625.19,0.3791,870.5964,27.0000,6029.79,5259.29,1.40,1.21,86.11,43.83,54.66,21.16,1001.23,61.06,32.42
2024-02-13T02:57:48,47.52,1456.96,22.72,2624.60,0.3792,870.7967,27.0000,6018.82,5249.68,1.27,1.10,79.73,40.58,54.66,21.16,1001.24,69.02,36.65
2024-02-13T02:57:53,47.53,1457.45,22.70,2625.48,0.3792,870.8618,27.0000,5988.46,5223.24,1.10,0.95,86.11,43.83,54.67,21.16,1001.23,52.22,27.73
2024-02-13T02:57:58,47.52,1456.92,22.71,2624.52,0.3792,870.8626,27.0000,5996.74,5230.45,0.96,0.83,79.73,40.58,54.69,21.16,1001.23,43.37,23.03
2024-02-13T02:58:03,47.53,1458.59,22.70,2627.52,0.3792,870.7975,27.0000,5993.95,5228.05,0.82,0.71,86.11,43.83,54.70,21.17,1001.26,60.17,31.95
2024-02-13T02:58:08,47.55,1458.15,22.71,2626.58,0.3792,870.9023,27.0000,6018.45,5249.68,0.75,0.65,92.49,47.08,54.77,21.17,1001.21,69.02,36.65
2024-02-13T02:58:13,47.58,1458.10,22.70,2626.64,0.3795,871.6605,27.0000,5985.69,5220.83,0.72,0.62,79.10,40.26,54.80,21.17,1001.26,61.06,32.42
2024-02-13T02:58:18,47.67,1458.14,22.71,2626.61,0.3797,871.9899,27.0000,6013.01,5244.87,0.74,0.64,86.11,43.83,54.81,21.17,1001.22,52.22,27.73
2024-02-13T02:58:23,47.65,1458.78,22.71,2627.85,0.3795,871.6005,27.0000,5996.69,5230.45,0.93,0.80,86.11,43.83,54.84,21.17,1001.26,52.22,27.73
2024-02-13T02:58:28,47.70,1458.07,22.74,2626.52,0.3793,871.1068,27.0000,5982.78,5218.43,1.10,0.95,86.11,43.83,54.86,21.17,1001.24,52.22,27.73
2024-02-13T02:58:33,47.64,1458.03,22.72,2626.48,0.3794,871.2923,27.0000,6032.47,5261.69,1.14,0.99,79.73,40.58,54.83,21.17,1001.25,52.22,27.73
2024-02-13T02:58:38,47.68,1458.61,22.72,2627.38,0.3794,871.2652,27.0000,5955.00,5194.40,1.17,1.01,79.72,40.58,54.81,21.18,1001.23,69.02,36.65
2024-02-13T02:58:43,47.64,1458.79,22.71,2627.64,0.3796,871.6926,27.0000,5976.86,5213.62,1.26,1.08,79.72,40.58,54.80,21.18,1001.20,52.22,27.73
2024-02-13T02:58:48,47.63,1459.51,22.71,2629.01,0.3795,871.5544,27.0000,5999.09,5232.85,1.15,0.99,72.71,37.01,54.82,21.18,1001.23,69.02,36.65
2024-02-13T02:58:53,47.63,1459.83,22.72,2629.56,0.3796,871.7598,27.0000,5993.54,5228.05,1.08,0.93,86.11,43.83,54.84,21.18,1001.23,52.22,27.73
2024-02-13T02:58:58,47.68,1460.05,22.74,2630.02,0.3796,871.8246,27.0000,5985.39,5220.83,1.07,0.92,86.11,43.83,54.86,21.18,1001.25,60.17,31.95
2024-02-13T02:59:03,47.71,1461.08,22.75,2631.88,0.3796,871.8353,27.0000,6015.71,5247.27,0.97,0.83,86.11,43.83,54.87,21.18,1001.25,34.52,18.33
2024-02-13T02:59:08,47.67,1461.37,22.72,2632.36,0.3795,871.6306,27.0000,6010.13,5242.47,0.98,0.84,66.33,33.76,54.87,21.18,1001.24,43.37,23.03
2024-02-13T02:59:13,47.72,1461.49,22.75,2632.53,0.3795,871.6212,27.0000,6004.49,5237.66,1.03,0.89,66.32,33.76,54.91,21.19,1001.25,52.22,27.73
2024-02-13T02:59:18,47.75,1462.03,22.75,2633.49,0.3795,871.4037,27.0000,5963.14,5201.61,1.00,0.87,79.72,40.58,54.92,21.19,1001.25,52.22,27.73
2024-02-13T02:59:23,47.74,1461.89,22.74,2633.17,0.3795,871.5980,27.0000,5982.25,5218.43,0.95,0.82,86.10,43.83,54.88,21.20,1001.25,60.16,31.95
2024-02-13T02:59:28,47.71,1461.95,22.75,2633.36,0.3797,871.9094,27.0000,6007.22,5240.06,0.90,0.78,86.11,43.83,54.88,21.19,1001.25,61.05,32.42
2024-02-13T02:59:33,47.73,1462.29,22.75,2634.05,0.3797,871.9190,27.0000,5988.14,5223.24,0.90,0.78,79.10,40.26,54.91,21.19,1001.28,43.37,23.03
2024-02-13T02:59:38,47.71,1460.98,22.74,2631.64,0.3799,872.3577,27.0000,6015.58,5247.27,0.97,0.84,66.32,33.76,54.90,21.19,1001.26,35.40,18.80
2024-02-13T02:59:43,47.71,1461.40,22.75,2632.32,0.3797,871.9108,27.0000,6023.69,5254.48,1.10,0.95,65.69,33.44,54.94,21.20,1001.27,61.05,32.42
2024-02-13T02:59:48,47.73,1460.68,22.74,2630.95,0.3796,871.7278,27.0000,6004.19,5237.66,1.14,0.98,86.10,43.83,54.93,21.20,1001.23,69.01,36.65
2024-02-13T02:59:53,47.76,1460.77,22.77,2631.24,0.3797,872.0037,27.0000,6004.51,5237.66,1.09,0.94,72.71,37.01,54.91,21.20,1001.29,77.87,41.35
2024-02-13T02:59:58,47.73,1461.13,22.74,2631.79,0.3797,871.9122,27.0000,6007.05,5240.06,1.05,0.90,79.72,40.58,54.90,21.20,1001.25,44.25,23.50
2024-02-13T03:00:03,47.73,1460.74,22.75,2631.19,0.3796,871.8185,27.0000,6106.45,5326.59,0.97,0.83,78.45,39.93,54.93,21.20,1001.29,35.40,18.80
2024-02-13T03:00:08,47.79,1460.11,22.74,2630.00,0.3797,871.9746,27.0000,5960.29,5199.20,1.12,0.96,86.11,43.83,54.95,21.20,1001.26,52.22,27.73
2024-02-13T03:00:13,47.81,1459.77,22.75,2629.44,0.3796,871.8648,27.0000,6018.27,5249.68,1.24,1.07,86.11,43.83,54.96,21.20,1001.28,60.17,31.95
2024-02-13T03:00:18,47.79,1460.38,22.75,2630.40,0.3798,872.2139,27.0000,6034.53,5264.10,1.26,1.08,86.10,43.83,54.97,21.21,1001.27,43.37,23.03
2024-02-13T03:00:23,47.81,1460.33,22.75,2630.33,0.3799,872.4997,27.0000,5965.68,5204.01,1.25,1.08,92.49,47.08,55.01,21.21,1001.28,52.22,27.73
2024-02-13T03:00:28,47.82,1460.54,22.75,2630.64,0.3799,872.3543,27.0000,5990.31,5225.64,1.15,0.99,79.72,40.58,55.03,21.21,1001.25,52.22,27.73
2024-02-13T03:00:33,47.86,1460.47,22.77,2630.58,0.3800,872.5774,27.0000,5993.22,5228.05,1.06,0.92,86.10,43.83,55.02,21.21,1001.27,52.22,27.73
2024-02-13T03:00:38,47.83,1461.00,22.75,2631.58,0.3799,872.4192,27.0000,5965.77,5204.01,0.96,0.83,86.10,43.83,55.03,21.21,1001.29,44.25,23.50
2024-02-13T03:00:43,47.84,1461.67,22.75,2632.76,0.3797,872.0067,27.0000,5973.96,5211.22,0.90,0.78,72.71,37.01,55.05,21.21,1001.28,43.37,23.03
2024-02-13T03:00:48,47.87,1462.50,22.77,2634.23,0.3799,872.4524,27.0000,5984.93,5220.83,1.10,0.95,79.09,40.26,55.06,21.21,1001.27,69.01,36.65
2024-02-13T03:00:53,47.91,1462.06,22.78,2633.53,0.3800,872.5531,27.0000,5987.92,5223.24,1.09,0.94,79.09,40.26,55.07,21.21,1001.31,61.05,32.42
2024-02-13T03:00:58,47.91,1461.68,22.75,2632.77,0.3798,872.1752,27.0000,6020.80,5252.08,0.99,0.85,86.10,43.83,55.11,21.22,1001.31,60.16,31.95
2024-02-13T03:01:03,47.92,1462.15,22.77,2633.65,0.3799,872.5309,27.0000,5982.30,5218.43,0.83,0.72,86.10,43.83,55.08,21.21,1001.29,69.01,36.65
2024-02-13T03:01:08,47.91,1462.61,22.78,2634.51,0.3800,872.7211,27.0000,6015.44,5247.27,0.73,0.63,92.49,47.08,55.07,21.21,1001.31,61.05,32.42
2024-02-13T03:01:13,47.96,1463.79,22.77,2636.52,0.3801,872.7529,27.0000,6004.16,5237.66,0.62,0.54,79.72,40.58,55.16,21.22,1001.30,53.10,28.20
2024-02-13T03:01:18,47.94,1463.29,22.75,2635.70,0.3801,872.8314,27.0000,6007.10,5240.06,0.52,0.45,72.71,37.01,55.16,21.22,1001.33,35.40,18.80
2024-02-13T03:01:23,47.97,1463.29,22.77,2635.59,0.3802,873.1647,27.0000,5998.56,5232.85,0.64,0.55,86.10,43.83,55.15,21.22,1001.28,52.22,27.73
2024-02-13T03:01:28,47.91,1462.95,22.77,2634.98,0.3804,873.5674,27.0000,5965.52,5204.01,0.64,0.55,79.72,40.58,55.14,21.22,1001.29,60.16,31.95
2024-02-13T03:01:33,47.96,1463.12,22.80,2635.40,0.3804,873.6606,27.0000,5976.78,5213.62,1.07,0.92,72.71,37.01,55.17,21.22,1001.33,60.16,31.95
2024-02-13T03:01:38,47.98,1462.61,22.77,2634.47,0.3804,873.5075,27.0000,6004.32,5237.66,1.08,0.93,66.32,33.76,55.17,21.22,1001.32,69.01,36.65
2024-02-13T03:01:43,47.97,1463.29,22.77,2635.73,0.3802,873.2006,27.0000,6026.43,5256.89,1.02,0.88,59.31,30.19,55.17,21.23,1001.37,61.05,32.42
2024-02-13T03:01:48,47.98,1462.98,22.77,2635.03,0.3803,873.2620,27.0000,6023.36,5254.48,0.94,0.81,92.49,47.08,55.18,21.23,1001.32,52.22,27.73
2024-02-13T03:01:53,48.00,1463.82,22.78,2636.65,0.3802,873.2062,27.0000,6062.18,5288.13,0.90,0.77,79.72,40.58,55.21,21.23,1001.36,85.81,45.57
2024-02-13T03:01:58,47.98,1464.03,22.80,2636.96,0.3804,873.4962,27.0000,6017.96,5249.68,0.91,0.78,86.10,43.83,55.21,21.23,1001.33,43.37,23.03
2024-02-13T03:02:03,48.01,1464.30,22.77,2637.48,0.3804,873.5625,27.0000,5982.19,5218.43,0.89,0.77,86.10,43.83,55.22,21.23,1001.34,43.37,23.03
2024-02-13T03:02:08,47.97,1464.36,22.78,2637.61,0.3804,873.5336,27.0000,5998.76,5232.85,0.86,0.74,98.87,50.33,55.23,21.23,1001.35,77.86,41.35
2024-02-13T03:02:13,48.02,1464.84,22.80,2638.41,0.3805,873.6847,27.0000,5993.14,5228.05,0.85,0.73,79.09,40.26,55.28,21.23,1001.33,43.37,23.03
2024-02-13T03:02:18,48.05,1464.91,22.78,2638.45,0.3804,873.5084,27.0000,6003.95,5237.66,0.81,0.69,79.71,40.58,55.32,21.24,1001.33,69.01,36.65
2024-02-13T03:02:23,48.07,1464.13,22.80,2637.20,0.3804,873.5988,27.0000,5968.49,5206.41,0.86,0.74,86.10,43.83,55.32,21.23,1001.36,69.01,36.65
2024-02-13T03:02:28,48.12,1463.63,22.80,2636.22,0.3805,873.7650,27.0000,5979.34,5216.03,0.80,0.68,85.47,43.51,55.30,21.24,1001.36,69.01,36.65
2024-02-13T03:02:33,48.07,1462.82,22.78,2634.72,0.3805,873.8531,27.0000,5979.25,5216.03,0.74,0.64,92.48,47.08,55.28,21.24,1001.35,52.22,27.73
2024-02-13T03:02:38,48.07,1462.66,22.80,2634.49,0.3804,873.6351,27.0000,5982.10,5218.43,0.75,0.64,72.70,37.01,55.30,21.24,1001.36,52.22,27.73
2024-02-13T03:02:43,48.05,1462.12,22.81,2633.52,0.3805,873.7420,27.0000,6009.66,5242.47,0.72,0.62,66.32,33.76,55.31,21.24,1001.36,52.22,27.73
2024-02-13T03:02:48,48.06,1462.15,22.81,2633.60,0.3805,873.6880,27.0000,6009.74,5242.47,0.71,0.61,92.49,47.08,55.32,21.23,1001.34,52.22,27.73
2024-02-13T03:02:53,48.11,1463.06,22.81,2635.11,0.3805,873.6577,27.0000,5998.42,5232.85,0.86,0.74,86.10,43.83,55.34,21.24,1001.33,43.36,23.03
2024-02-13T03:02:58,48.10,1463.61,22.83,2636.08,0.3805,873.7835,27.0000,6006.66,5240.06,0.99,0.85,86.10,43.83,55.33,21.24,1001.32,26.57,14.11
2024-02-13T03:03:03,48.06,1464.79,22.80,2638.24,0.3806,873.9128,27.0000,5998.42,5232.85,1.02,0.88,66.32,33.76,55.32,21.24,1001.33,43.36,23.03
2024-02-13T03:03:08,48.07,1464.88,22.80,2638.35,0.3806,874.0110,27.0000,5984.57,5220.83,1.06,0.91,92.48,47.08,55.33,21.25,1001.35,69.01,36.65
2024-02-13T03:03:13,48.09,1464.28,22.81,2637.32,0.3807,874.2641,27.0000,6039.79,5268.91,1.19,1.02,92.48,47.08,55.35,21.25,1001.37,52.21,27.73
2024-02-13T03:03:18,48.13,1464.36,22.83,2637.37,0.3807,874.2054,27.0000,5998.24,5232.85,1.23,1.05,86.10,43.83,55.37,21.25,1001.33,43.36,23.03
2024-02-13T03:03:23,48.12,1463.82,22.80,2636.47,0.3808,874.3110,27.0000,5984.63,5220.83,1.09,0.93,86.10,43.83,55.38,21.25,1001.36,60.16,31.95
2024-02-13T03:03:28,48.11,1463.79,22.83,2636.25,0.3807,874.0692,27.0000,5973.23,5211.22,1.08,0.92,79.08,40.26,55.40,21.26,1001.33,61.04,32.42
2024-02-13T03:03:33,48.19,1462.53,22.81,2634.00,0.3807,874.0982,27.0000,6011.84,5244.87,0.95,0.82,72.70,37.01,55.41,21.26,1001.34,52.21,27.73
2024-02-13T03:03:38,48.20,1461.28,22.84,2631.81,0.3807,874.0675,27.0000,6003.71,5237.66,1.01,0.86,59.30,30.19,55.40,21.26,1001.36,52.21,27.73
2024-02-13T03:03:43,48.15,1459.46,22.81,2628.40,0.3809,874.4873,27.0000,6003.42,5237.66,1.02,0.88,92.48,47.08,55.40,21.27,1001.34,52.21,27.73
2024-02-13T03:03:48,48.19,1459.08,22.83,2627.73,0.3808,874.4144,27.0000,6008.95,5242.47,1.02,0.87,86.09,43.83,55.47,21.27,1001.35,60.16,31.95
2024-02-13T03:03:53,48.21,1459.14,22.80,2627.97,0.3809,874.6439,27.0000,5995.47,5230.45,1.02,0.88,86.10,43.83,55.47,21.26,1001.36,53.10,28.20
2024-02-13T03:03:58,48.19,1459.31,22.83,2628.20,0.3810,874.7289,27.0000,5992.56,5228.05,0.99,0.84,86.09,43.83,55.46,21.27,1001.37,44.25,23.50
2024-02-13T03:04:03,48.21,1459.54,22.83,2628.58,0.3809,874.6311,27.0000,5981.46,5218.43,1.03,0.88,72.70,37.01,55.47,21.27,1001.36,61.04,32.42
2024-02-13T03:04:08,48.23,1460.17,22.83,2629.73,0.3809,874.5983,27.0000,6009.05,5242.47,1.01,0.86,86.09,43.83,55.51,21.27,1001.36,52.21,27.73
2024-02-13T03:04:13,48.23,1459.33,22.83,2628.24,0.3809,874.5887,27.0000,6006.35,5240.06,1.02,0.87,86.09,43.83,55.51,21.27,1001.37,52.21,27.73
2024-02-13T03:04:18,48.29,1459.90,22.84,2629.22,0.3808,874.3852,27.0000,5981.44,5218.43,1.06,0.91,79.71,40.58,55.50,21.27,1001.35,52.21,27.73
2024-02-13T03:04:23,48.24,1458.89,22.81,2627.42,0.3809,874.5732,27.0000,6009.02,5242.47,1.04,0.89,79.71,40.58,55.48,21.27,1001.36,61.04,32.42
